"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.072554708E0,-1.481718898E0,3.985703290E-1,2.569893003E-1
1.082496708E0,-1.279275179E0,9.593561888E-1,1.433644742E-1
1.092439708E0,-1.053897619E0,1.399336934E0,-1.038540155E-3
1.102381708E0,-8.299162388E-1,1.652692199E0,-1.682919860E-1
1.112324708E0,-6.343439817E-1,1.695881844E0,-3.675425649E-1
1.122267708E0,-4.916485548E-1,1.536672115E0,-5.715550780E-1
1.132209708E0,-4.397075176E-1,1.254726887E0,-7.786732316E-1
1.142152708E0,-4.799774289E-1,9.176269174E-1,-9.740368724E-1
1.152094708E0,-5.769611001E-1,5.427547097E-1,-1.130693078E0
1.162037708E0,-7.083713412E-1,1.719049960E-1,-1.232031107E0
1.171979708E0,-8.501523733E-1,-1.111952513E-1,-1.247395635E0
1.181922708E0,-9.531831145E-1,-2.875300646E-1,-1.159864664E0
1.191864708E0,-9.884061217E-1,-3.551345468E-1,-9.597131610E-1
1.201807708E0,-9.800962210E-1,-3.404871523E-1,-6.538059711E-1
1.211749708E0,-9.322060347E-1,-3.131475449E-1,-2.804128230E-1
1.221692708E0,-8.294719458E-1,-3.059628606E-1,8.099411428E-2
1.231634708E0,-6.784614325E-1,-3.453230858E-1,4.017353356E-1
1.241577708E0,-4.971627295E-1,-4.375433028E-1,6.649389863E-1
1.251519708E0,-2.883483469E-1,-4.990438819E-1,8.605055213E-1
1.261462708E0,-7.856982201E-2,-4.980441332E-1,9.874698520E-1
1.271404708E0,1.125610024E-1,-4.979616106E-1,1.044425011E0
1.281347708E0,2.522629499E-1,-4.629711211E-1,1.029383779E0
1.291289708E0,3.398295641E-1,-3.751202524E-1,9.353752136E-1
1.301232708E0,3.762104511E-1,-2.030198723E-1,7.603104711E-1
1.311174708E0,3.780970573E-1,-6.047912315E-2,5.417541862E-1
1.321117708E0,4.027621746E-1,-1.591689438E-1,3.440845013E-1
1.331059708E0,4.012098312E-1,-4.441613853E-1,1.629258394E-1
1.341002708E0,3.803612590E-1,-9.488844872E-1,-1.855181530E-2
1.350945708E0,3.806486130E-1,-1.530931592E0,-2.167152017E-1
1.360887708E0,4.166500270E-1,-1.992071509E0,-4.011659920E-1
1.370830708E0,4.198713899E-1,-2.249668837E0,-5.249899030E-1
1.380772708E0,3.323782980E-1,-2.316200018E0,-5.256410241E-1
1.390715708E0,1.617857367E-1,-2.148647547E0,-4.710977376E-1
1.400657708E0,-6.648151577E-2,-1.681633592E0,-4.020299911E-1
1.410600708E0,-3.381611705E-1,-7.820859551E-1,-3.406230211E-1
1.420542708E0,-6.290726662E-1,-3.840097189E-1,-3.648572564E-1
1.430485708E0,-8.202522993E-1,-1.134745106E-1,-3.891166449E-1
1.440427708E0,-8.969225883E-1,1.636583060E-1,-4.419820011E-1
1.450370708E0,-9.379742742E-1,2.865701914E-1,-5.939831138E-1
1.460312708E0,-9.204676747E-1,3.407506049E-1,-8.279215693E-1
1.470255708E0,-8.315305710E-1,3.805378079E-1,-1.045878887E0
1.480197708E0,-7.309703827E-1,3.324949145E-1,-1.187514901E0
1.490140708E0,-6.756222844E-1,1.844544709E-1,-1.257851720E0
1.500082708E0,-6.885125041E-1,5.051984265E-2,-1.298377037E0
1.510025708E0,-7.471871376E-1,4.269520193E-2,-1.331638336E0
1.519967708E0,-8.280452490E-1,1.732446849E-1,-1.343140364E0
1.529910708E0,-8.766908646E-1,3.445838392E-1,-1.305724025E0
1.539852708E0,-8.482083678E-1,4.652697742E-1,-1.195558906E0
1.549795708E0,-7.362297773E-1,5.290208459E-1,-1.018932104E0
1.559737708E0,-5.477091074E-1,5.730306506E-1,-8.082160950E-1
1.569680708E0,-3.560623527E-1,6.278896928E-1,-6.673939228E-1
1.579622708E0,-2.443097085E-1,6.523931623E-1,-7.001031041E-1
1.589565708E0,-2.455778867E-1,5.738618970E-1,-9.002596140E-1
1.599507708E0,-3.700604439E-1,3.471390009E-1,-1.099463701E0
1.609450708E0,-5.941678286E-1,-1.023088954E-2,-1.149779439E0
1.619392708E0,-8.718702793E-1,-2.669420242E-1,-1.013348818E0
1.629335708E0,-1.083442330E0,-2.975856662E-1,-7.610387802E-1
1.639277708E0,-1.157108307E0,-1.050348431E-1,-4.558239877E-1
1.649220708E0,-1.052259922E0,2.748903334E-1,-1.016206145E-1
1.659162708E0,-7.480408549E-1,7.742063999E-1,2.997406721E-1
1.669105708E0,-2.786819339E-1,1.264744997E0,7.692037225E-1
1.679047708E0,2.957680523E-1,1.609205365E0,1.271534324E0
1.688990708E0,9.224675894E-1,1.735029936E0,1.769480586E0
1.698932708E0,1.531616211E0,1.643982291E0,2.193931341E0
1.708875708E0,2.014117241E0,1.383594990E0,2.472193480E0
1.718817708E0,2.353683233E0,1.003582120E0,2.603072405E0
1.728760708E0,2.567139149E0,5.706946254E-1,2.633976936E0
1.738702708E0,2.648253441E0,1.771829873E-1,2.550720930E0
1.748645708E0,2.627633095E0,-1.350466311E-1,2.366866589E0
1.758587708E0,2.527591705E0,-3.386527598E-1,2.145093203E0
1.768530708E0,2.359245300E0,-4.165650904E-1,1.912685156E0
1.778472708E0,2.130760908E0,-3.993962407E-1,1.685472012E0
1.788415708E0,1.831818938E0,-3.417271078E-1,1.457087398E0
1.798357708E0,1.494200468E0,-2.369756550E-1,1.214591980E0
1.808300708E0,1.163125873E0,-8.720058948E-2,9.698947668E-1
1.818242708E0,8.581941724E-1,5.655684322E-2,7.415673137E-1
1.828185708E0,5.901945829E-1,1.522672027E-1,5.138890743E-1
1.838127708E0,3.669958711E-1,2.327412665E-1,3.048219085E-1
1.848070708E0,1.799432635E-1,3.095169067E-1,1.042561531E-1
1.858012708E0,3.700234741E-2,3.780312538E-1,-7.179211080E-2
1.867955708E0,-6.635637581E-2,4.394102395E-1,-1.982596219E-1
1.877897708E0,-1.343822926E-1,4.731969535E-1,-2.666828632E-1
1.887840708E0,-1.691068709E-1,4.718717337E-1,-2.907060981E-1
1.897782708E0,-1.734140068E-1,4.183371365E-1,-2.885071039E-1
1.907725708E0,-1.437917650E-1,3.606000245E-1,-2.898619473E-1
1.917667708E0,-1.093024984E-1,3.133147955E-1,-3.078910112E-1
1.927610708E0,-9.107477963E-2,2.715707123E-1,-3.201655746E-1
1.937552708E0,-8.554046601E-2,2.120093852E-1,-3.084180951E-1
1.947495708E0,-6.525681168E-2,1.544429511E-1,-2.531479299E-1
1.957437708E0,-1.904963329E-2,1.023440659E-1,-1.772694439E-1
1.967380708E0,5.237081647E-2,2.899332345E-2,-7.689455152E-2
1.977322708E0,1.506925970E-1,-4.196686670E-2,2.715914138E-2
1.987265708E0,2.702259421E-1,-7.000119984E-2,1.294658333E-1
1.997203208E0,4.127237201E-1,-5.329385772E-2,2.160305530E-1
2.007146208E0,5.709675550E-1,4.107532557E-3,2.880033851E-1
2.017088208E0,7.205740809E-1,1.077098250E-1,3.477428854E-1
2.027030208E0,8.183982372E-1,2.393901795E-1,3.812512159E-1
2.036973208E0,8.741453886E-1,3.385455310E-1,3.940072358E-1
2.046915208E0,8.740959167E-1,3.842383325E-1,3.946448267E-1
2.056858208E0,8.330911994E-1,3.943381011E-1,3.952741325E-1
2.066800208E0,7.636314034E-1,3.733493090E-1,3.901954591E-1
2.076743208E0,6.768083572E-1,3.016658127E-1,3.795254827E-1
2.086685208E0,5.647072792E-1,1.856039464E-1,3.596361279E-1
2.096628208E0,4.298608303E-1,6.389989704E-2,3.158585429E-1
2.106570208E0,2.802259326E-1,-3.724666312E-2,2.436236441E-1
2.116513208E0,1.642689854E-1,-1.009436175E-1,1.200172976E-1
2.126455208E0,1.066606492E-1,-8.687834442E-2,-5.747776479E-2
2.136398208E0,1.323204786E-1,-1.943698898E-2,-2.649025917E-1
2.146340208E0,2.034033686E-1,8.402860165E-2,-4.513700306E-1
2.156283208E0,2.966158688E-1,2.448118925E-1,-6.049643159E-1
2.166225208E0,3.650653064E-1,4.116318524E-1,-7.280430794E-1
2.176168208E0,3.800810277E-1,5.623406768E-1,-8.154506683E-1
2.186110208E0,3.728832304E-1,5.913183093E-1,-8.878574967E-1
2.196053208E0,3.076477647E-1,4.669960737E-1,-9.431620836E-1
2.205995208E0,1.807687879E-1,2.280076444E-1,-9.964382648E-1
2.215938208E0,1.032541040E-2,-9.809535742E-2,-9.812536836E-1
2.225880208E0,-1.485314220E-1,-3.468190134E-1,-8.319572210E-1
2.235823208E0,-2.832553983E-1,-4.698432088E-1,-5.921390057E-1
2.245765208E0,-4.949619472E-1,-6.787350774E-1,-3.485890925E-1
2.255708208E0,-8.140901327E-1,-1.063578606E0,-1.674579382E-1
2.265650208E0,-1.181281567E0,-1.491422653E0,-1.990708113E-1
2.275593208E0,-1.445327044E0,-1.625333309E0,-3.484203517E-1
2.285535208E0,-1.549699187E0,-1.348222256E0,-5.019094348E-1
2.295478208E0,-1.505738616E0,-7.533378005E-1,-5.940065980E-1
2.305420208E0,-1.365371346E0,-5.175205320E-2,-5.938932300E-1
2.315362208E0,-1.155387998E0,6.173264384E-1,-5.271091461E-1
2.325305208E0,-9.066293240E-1,1.110407352E0,-4.298695326E-1
2.335247208E0,-6.456112862E-1,1.397404552E0,-3.430677950E-1
2.345190208E0,-3.915583789E-1,1.507102847E0,-2.583162189E-1
2.355132208E0,-1.488756835E-1,1.470589519E0,-1.578298211E-1
2.365075208E0,6.165040657E-2,1.315601945E0,-3.043645993E-2
2.375017208E0,2.257400006E-1,1.055544019E0,9.670311958E-2
2.384960208E0,3.462397754E-1,7.036434412E-1,2.128483802E-1
2.394902208E0,4.461538792E-1,2.777312696E-1,3.027974367E-1
2.404845208E0,5.467160344E-1,-1.735166609E-1,3.711058199E-1
2.414787208E0,6.602633595E-1,-5.453629494E-1,4.252220690E-1
2.424730208E0,7.686461210E-1,-8.531988859E-1,4.798611104E-1
2.434672208E0,8.483944535E-1,-1.083589196E0,5.158901811E-1
2.444615208E0,8.880878091E-1,-1.222972393E0,5.121423006E-1
2.454557208E0,8.753176332E-1,-1.249286652E0,4.628953934E-1
2.464500208E0,8.038120270E-1,-1.209782481E0,3.792446852E-1
2.474442208E0,6.921038628E-1,-1.109192252E0,2.784232497E-1
2.484385208E0,5.738258958E-1,-9.802207351E-1,1.766723245E-1
2.494327208E0,4.674946368E-1,-8.589496613E-1,9.773117304E-2
2.504270208E0,3.897396326E-1,-7.474269271E-1,3.098991886E-2
2.514212208E0,3.490129709E-1,-6.759905815E-1,-4.125684500E-2
2.524155208E0,2.996194065E-1,-7.070689797E-1,-1.117349193E-1
2.534097208E0,2.329708785E-1,-8.638955951E-1,-1.833726168E-1
2.544040208E0,1.503589898E-1,-1.094434977E0,-2.670210004E-1
2.553982208E0,8.038816601E-2,-1.323557973E0,-3.923557699E-1
2.563925208E0,3.796895966E-2,-1.443250179E0,-5.567834377E-1
2.573867208E0,2.253220975E-2,-1.429443002E0,-7.272294760E-1
2.583810208E0,2.152425051E-2,-1.288790703E0,-8.751179576E-1
2.593752208E0,3.703975119E-3,-1.061787724E0,-9.955537915E-1
2.603695208E0,-5.353828520E-2,-7.972347736E-1,-1.083950281E0
2.613637208E0,-1.680187881E-1,-5.783247948E-1,-1.133329868E0
2.623580208E0,-3.218924403E-1,-4.213047922E-1,-1.143085122E0
2.633522208E0,-4.850558043E-1,-3.261063695E-1,-1.128598094E0
2.643465208E0,-6.351431012E-1,-2.732269168E-1,-1.104605198E0
2.653407208E0,-7.485724688E-1,-2.081522942E-1,-1.091830611E0
2.663349208E0,-8.146145344E-1,-1.204679757E-1,-1.082037210E0
2.673292208E0,-8.699052334E-1,-3.577307332E-3,-1.076594591E0
2.683234208E0,-9.321638942E-1,1.091818810E-1,-1.090778232E0
2.693177208E0,-1.042772412E0,1.533823609E-1,-1.118652701E0
2.703119208E0,-1.231532693E0,1.737613603E-2,-1.145928502E0
2.713062208E0,-1.483914614E0,-2.528186142E-1,-1.151119232E0
2.723004208E0,-1.762982965E0,-5.014097095E-1,-1.128153324E0
2.732947208E0,-2.012477160E0,-6.361103058E-1,-1.054550767E0
2.742889208E0,-2.194214106E0,-6.074986458E-1,-9.135715961E-1
2.752832208E0,-2.261240005E0,-3.934984803E-1,-7.144643664E-1
2.762774208E0,-2.205638885E0,-3.588664904E-2,-4.572030306E-1
2.772717208E0,-2.035897493E0,3.892457485E-1,-1.558546275E-1
2.782659208E0,-1.777339697E0,7.921836376E-1,1.705833524E-1
2.792602208E0,-1.427625060E0,1.080026269E0,4.915373921E-1
2.802544208E0,-9.735710621E-1,1.178201079E0,7.594655156E-1
2.812487208E0,-4.478902519E-1,1.092834711E0,9.585082531E-1
2.822429208E0,1.082618088E-1,8.696349859E-1,1.080271125E0
2.832372208E0,6.318677664E-1,5.566976070E-1,1.137849689E0
2.842314208E0,1.071376562E0,2.183278203E-1,1.125988126E0
2.852257208E0,1.379940748E0,-8.723847568E-2,1.062001705E0
2.862199208E0,1.537689447E0,-2.987565100E-1,9.631695151E-1
2.872142208E0,1.549782038E0,-4.119512141E-1,8.505982161E-1
2.882084208E0,1.432209134E0,-4.257887900E-1,7.524191141E-1
2.892027208E0,1.228622198E0,-3.269540668E-1,6.621733904E-1
2.901969208E0,9.882884026E-1,-1.261603534E-1,5.839459300E-1
2.911911208E0,7.547369003E-1,1.153718457E-1,5.215182304E-1
2.921854208E0,5.578145981E-1,3.435221314E-1,4.836188853E-1
2.931796208E0,4.366487861E-1,5.342244506E-1,4.551499784E-1
2.941739208E0,3.979638815E-1,6.828955412E-1,4.268603921E-1
2.951681208E0,4.128440022E-1,7.765599489E-1,3.972463012E-1
2.961624208E0,4.512684047E-1,7.785924673E-1,3.740246296E-1
2.971566208E0,4.947679043E-1,6.938136816E-1,3.395601213E-1
2.981509208E0,5.396800637E-1,5.948705077E-1,2.931476831E-1
2.991451958E0,5.841439366E-1,5.200631022E-1,2.525741756E-1
3.001394958E0,6.228757501E-1,4.812323451E-1,2.281725556E-1
3.011336958E0,6.529965997E-1,4.615236223E-1,2.371580750E-1
3.021279958E0,6.813538074E-1,4.515253305E-1,2.793950737E-1
3.031221958E0,6.906490326E-1,4.162898660E-1,3.455645144E-1
3.041164958E0,6.701484919E-1,3.448876143E-1,4.155147672E-1
3.051106958E0,6.290865541E-1,2.793714404E-1,4.570097327E-1
3.061049958E0,5.927042961E-1,2.633931637E-1,4.659377635E-1
3.070991958E0,5.663174391E-1,2.785241902E-1,4.482032359E-1
3.080934958E0,5.554983616E-1,3.276636004E-1,4.212485850E-1
3.090876958E0,5.507100224E-1,3.938780427E-1,3.995014727E-1
3.100818958E0,5.454699397E-1,4.719600379E-1,3.928475678E-1
3.110761958E0,5.347294211E-1,5.381289124E-1,3.908869326E-1
3.120703958E0,5.296862721E-1,5.686519742E-1,3.823704720E-1
3.130646958E0,5.032551885E-1,5.295580626E-1,3.646511436E-1
3.140588958E0,4.527988732E-1,4.433205724E-1,3.434014618E-1
3.150531958E0,3.805691600E-1,3.171546459E-1,3.187760115E-1
3.160473958E0,2.739989161E-1,1.707153767E-1,2.771150172E-1
3.170416958E0,1.559540480E-1,2.317785285E-2,2.191728801E-1
3.180358958E0,4.497069493E-2,-8.397561312E-2,1.490754485E-1
3.190301958E0,-5.083386227E-2,-1.705083847E-1,8.810716122E-2
3.200243958E0,-1.166965142E-1,-2.417139411E-1,5.157256499E-2
3.210186958E0,-1.384974271E-1,-2.771861851E-1,2.384719439E-2
3.220128958E0,-1.383999288E-1,-2.824971378E-1,-6.885672454E-3
3.230071958E0,-1.417054534E-1,-2.775689363E-1,-3.771176189E-2
3.240013958E0,-1.635181904E-1,-2.475885749E-1,-5.699583516E-2
3.249956958E0,-1.795666665E-1,-2.069380879E-1,-8.832366019E-2
3.259898958E0,-1.858486831E-1,-1.437083632E-1,-1.500561386E-1
3.269841958E0,-2.182644010E-1,-5.804193020E-2,-2.057159394E-1
3.279783958E0,-2.942565680E-1,3.366320208E-2,-2.065923363E-1
3.289725958E0,-4.291757941E-1,8.895415813E-2,-1.605723798E-1
3.299668958E0,-6.553502679E-1,5.405460298E-2,-9.619626403E-2
3.309610958E0,-9.693066478E-1,-1.368248165E-1,-6.079406291E-2
3.319553958E0,-1.309437275E0,-4.721902907E-1,-8.991251886E-2
3.329495958E0,-1.591631413E0,-7.761211991E-1,-1.941515654E-1
3.339438958E0,-1.760564208E0,-8.837119341E-1,-3.394366205E-1
3.349380958E0,-1.789020658E0,-7.484369278E-1,-4.936411083E-1
3.359323958E0,-1.721803427E0,-4.095424116E-1,-5.818943381E-1
3.369265958E0,-1.588099480E0,5.486921221E-2,-5.629182458E-1
3.379208958E0,-1.403952837E0,5.410694480E-1,-4.388971031E-1
3.389150958E0,-1.185293674E0,9.636534452E-1,-2.528238893E-1
3.399093958E0,-9.487607479E-1,1.248594284E0,-6.268878281E-2
3.409035958E0,-7.497988939E-1,1.318708062E0,8.797848970E-2
3.418978958E0,-5.984086990E-1,1.221598387E0,1.668623090E-1
3.428920958E0,-4.882885814E-1,1.008857846E0,1.891601533E-1
3.438863958E0,-4.013129771E-1,7.450489998E-1,1.601649374E-1
3.448805958E0,-3.118163645E-1,4.881149232E-1,1.042590514E-1
3.458748958E0,-1.937028915E-1,2.857744992E-1,4.786118492E-2
3.468690958E0,-5.362807959E-2,1.753696948E-1,1.024803147E-2
3.478633958E0,9.648896754E-2,1.564883292E-1,1.423902065E-2
3.488575958E0,2.405766398E-1,1.752361804E-1,5.411906168E-2
3.498518958E0,3.733291626E-1,2.146331966E-1,1.286421120E-1
3.508460958E0,4.890118241E-1,2.484838367E-1,2.291902900E-1
3.518403958E0,6.001583934E-1,2.569773495E-1,3.438309431E-1
3.528345958E0,7.058113217E-1,2.397296280E-1,4.614662230E-1
3.538288958E0,8.102269173E-1,2.151425332E-1,5.755991340E-1
3.548230958E0,9.193691015E-1,1.710150242E-1,6.794147491E-1
3.558173958E0,1.032533765E0,1.045093238E-1,7.690719962E-1
3.568115958E0,1.151709199E0,4.330789670E-3,8.316544294E-1
3.578058958E0,1.258751035E0,-1.432947516E-1,8.641128540E-1
3.588000958E0,1.353961706E0,-3.408387005E-1,8.671946526E-1
3.597943958E0,1.420868635E0,-5.533533692E-1,8.394640684E-1
3.607885958E0,1.457073808E0,-7.486320734E-1,7.678353786E-1
3.617827958E0,1.465124607E0,-9.149176478E-1,6.691759825E-1
3.627770958E0,1.460665703E0,-1.084365606E0,5.754615068E-1
3.637712958E0,1.458566189E0,-1.213410616E0,4.970826805E-1
3.647655958E0,1.449327350E0,-1.269297838E0,4.413237870E-1
3.657597958E0,1.411999226E0,-1.323961854E0,4.121923447E-1
3.667540958E0,1.299511552E0,-1.439234376E0,3.819356263E-1
3.677482958E0,1.092271209E0,-1.637243152E0,3.234879375E-1
3.687425958E0,7.890618443E-1,-1.897720218E0,1.875641942E-1
3.697367958E0,4.446546733E-1,-2.099342585E0,-2.822427265E-2
3.707310958E0,1.332762837E-1,-2.115620375E0,-2.973553240E-1
3.717252958E0,-1.021644548E-1,-1.926289797E0,-5.736870766E-1
3.727195958E0,-2.476787865E-1,-1.556005716E0,-8.163838983E-1
3.737137958E0,-3.526445925E-1,-1.040109515E0,-1.018193960E0
3.747080958E0,-4.554316998E-1,-4.667099118E-1,-1.167136312E0
3.757022958E0,-5.749188066E-1,9.809607267E-2,-1.265518665E0
3.766965958E0,-6.912139654E-1,6.186305881E-1,-1.309122086E0
3.776907958E0,-7.838481069E-1,1.084436059E0,-1.298519611E0
3.786850958E0,-8.408701420E-1,1.452283382E0,-1.247404456E0
3.796792958E0,-8.780444860E-1,1.704522371E0,-1.159897566E0
3.806735958E0,-8.918508887E-1,1.849679828E0,-1.061628938E0
3.816677958E0,-8.737460971E-1,1.882487178E0,-9.705576301E-1
3.826620958E0,-8.077138066E-1,1.818230152E0,-8.733586669E-1
3.836562958E0,-6.940684319E-1,1.648172498E0,-7.729093432E-1
3.846505958E0,-5.544579029E-1,1.386794209E0,-6.505549550E-1
