"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.639952865E0,-2.721847892E-1,1.224720106E-1,6.961663067E-2
2.641957344E0,-2.594016194E-1,1.405814886E-1,4.937663302E-2
2.643961823E0,-2.530100644E-1,1.618867517E-1,2.594083175E-2
2.645966302E0,-2.423574477E-1,1.778657138E-1,6.766087376E-3
2.647970781E0,-2.242479622E-1,1.938446611E-1,-1.240865607E-2
2.649975261E0,-2.114647925E-1,2.162151933E-1,-3.264866397E-2
2.651979740E0,-1.976163685E-1,2.353899479E-1,-5.395393074E-2
2.653984219E0,-1.848332137E-1,2.513689101E-1,-7.525920868E-2
2.655988698E0,-1.709847897E-1,2.641520798E-1,-8.910763264E-2
2.657993177E0,-1.571363658E-1,2.843920887E-1,-1.082823724E-1
2.659997656E0,-1.443531960E-1,3.046320975E-1,-1.306529045E-1
2.662002136E0,-1.347658336E-1,3.184805214E-1,-1.370444894E-1
2.664006615E0,-1.187868714E-1,3.323289454E-1,-1.604802907E-1
2.666011094E0,-1.113300323E-1,3.504384160E-1,-1.721981913E-1
2.668015573E0,-9.961213171E-2,3.642868400E-1,-1.892424077E-1
2.670020052E0,-9.215528518E-2,3.823963404E-1,-2.062866241E-1
2.672024531E0,-7.830686122E-2,3.941142261E-1,-2.243960947E-1
2.674029011E0,-6.658896059E-2,4.047668576E-1,-2.371792644E-1
2.676033490E0,-5.167526752E-2,4.154195189E-1,-2.574192584E-1
2.678037969E0,-3.889210522E-2,4.292679429E-1,-2.808550596E-1
2.680042448E0,-2.504367940E-2,4.377900362E-1,-2.925729752E-1
2.682046927E0,-1.332578063E-2,4.495079517E-1,-3.138782382E-1
2.684051406E0,5.226451904E-4,4.633563757E-1,-3.319877088E-1
2.686055886E0,1.117528044E-2,4.750742614E-1,-3.522277176E-1
2.688060365E0,2.928475849E-2,4.804005921E-1,-3.724677265E-1
2.690064844E0,4.419844598E-2,4.910531938E-1,-3.927077353E-1
2.692069323E0,5.591634661E-2,5.017057657E-1,-4.140129983E-1
2.694073802E0,7.083003223E-2,5.112931728E-1,-4.353182912E-1
2.696078281E0,8.254793286E-2,5.240763426E-1,-4.598193467E-1
2.698082761E0,9.639635682E-2,5.347289443E-1,-4.821898639E-1
2.700087240E0,1.081142575E-1,5.475121140E-1,-5.056256652E-1
2.702091719E0,1.155711040E-1,5.624257922E-1,-5.248004198E-1
2.704096198E0,1.262237430E-1,5.730784535E-1,-5.503667593E-1
2.706100677E0,1.379416287E-1,5.858616233E-1,-5.727372766E-1
2.708105156E0,1.411374211E-1,5.975794792E-1,-5.951077938E-1
2.710109636E0,1.571163833E-1,6.082321405E-1,-6.206741333E-1
2.712114115E0,1.603121758E-1,6.188848019E-1,-6.377183199E-1
2.714118594E0,1.656384915E-1,6.295374036E-1,-6.536973119E-1
2.716123073E0,1.709648073E-1,6.423205733E-1,-6.771330833E-1
2.718127552E0,1.752258539E-1,6.455163956E-1,-6.984383464E-1
2.720132031E0,1.741605997E-1,6.561689973E-1,-7.112215161E-1
2.722136511E0,1.741605997E-1,6.625605822E-1,-7.272005081E-1
2.724140990E0,1.741605997E-1,6.657563448E-1,-7.367878556E-1
2.726145469E0,1.762911230E-1,6.721479297E-1,-7.517015338E-1
2.728149948E0,1.741605997E-1,6.785395145E-1,-7.602236271E-1
2.730154427E0,1.730953306E-1,6.785395145E-1,-7.666152120E-1
2.732158906E0,1.709648073E-1,6.838658452E-1,-7.772678733E-1
2.734163386E0,1.698995382E-1,6.923879385E-1,-7.879204750E-1
2.736167865E0,1.667037457E-1,6.913226843E-1,-7.847247124E-1
2.738172344E0,1.635079682E-1,6.913226843E-1,-7.900510430E-1
2.740176823E0,1.560511142E-1,6.966490149E-1,-7.921815515E-1
2.742181302E0,1.560511142E-1,6.934532523E-1,-7.932468057E-1
2.744185781E0,1.517900676E-1,6.902574301E-1,-7.836594582E-1
2.746190261E0,1.517900676E-1,6.891921759E-1,-7.836594582E-1
2.748194740E0,1.464637518E-1,6.796047688E-1,-7.751373649E-1
2.750199219E0,1.485942751E-1,6.796047688E-1,-7.740720510E-1
2.752203698E0,1.443332136E-1,6.732132435E-1,-7.612889409E-1
2.754208177E0,1.411374211E-1,6.625605822E-1,-7.495710254E-1
2.756212656E0,1.443332136E-1,6.572342515E-1,-7.421141863E-1
2.758217136E0,1.422026902E-1,6.508426666E-1,-7.303962708E-1
2.760221615E0,1.443332136E-1,6.508426666E-1,-7.176131010E-1
2.762226094E0,1.507247984E-1,6.455163956E-1,-7.016341686E-1
2.764230573E0,1.507247984E-1,6.465816498E-1,-6.899162531E-1
2.766235052E0,1.517900676E-1,6.444510818E-1,-6.675457358E-1
2.768239531E0,1.581816375E-1,6.433858275E-1,-6.483709812E-1
2.770244011E0,1.603121758E-1,6.444510818E-1,-6.302614808E-1
2.772248490E0,1.613774300E-1,6.423205733E-1,-6.068257093E-1
2.774252969E0,1.667037457E-1,6.444510818E-1,-5.855204463E-1
2.776257448E0,1.688342839E-1,6.455163956E-1,-5.599541068E-1
2.778261927E0,1.741605997E-1,6.476469040E-1,-5.354530215E-1
2.780266406E0,1.752258539E-1,6.476469040E-1,-5.098867416E-1
2.782270886E0,1.826827079E-1,6.455163956E-1,-4.811246097E-1
2.784275365E0,1.858785003E-1,6.508426666E-1,-4.544930160E-1
2.786279844E0,1.901395470E-1,6.540384889E-1,-4.246656299E-1
2.788284323E0,1.975964010E-1,6.519079208E-1,-3.948382735E-1
2.790288802E0,1.975964010E-1,6.487121582E-1,-3.692719340E-1
2.792293281E0,2.007921785E-1,6.444510818E-1,-3.383792937E-1
2.794297761E0,2.039879709E-1,6.444510818E-1,-3.085519075E-1
2.796302240E0,2.039879709E-1,6.401900649E-1,-2.808550596E-1
2.798306719E0,2.082490325E-1,6.348637342E-1,-2.478318959E-1
2.800311198E0,2.071837634E-1,6.274068952E-1,-2.201350480E-1
2.802315677E0,2.050532401E-1,6.210153103E-1,-1.871118695E-1
2.804320156E0,2.029227167E-1,6.103626490E-1,-1.626108140E-1
2.806324636E0,2.018574476E-1,6.007753015E-1,-1.359792203E-1
2.808329115E0,1.986616552E-1,5.890573859E-1,-1.018907949E-1
2.810333594E0,1.933353394E-1,5.741437078E-1,-7.845499367E-2
2.812338073E0,1.922700703E-1,5.560342073E-1,-4.756234959E-2
2.814342552E0,1.848132312E-1,5.421857834E-1,-2.625708096E-2
2.816347031E0,1.805521846E-1,5.219457746E-1,-4.951810464E-3
2.818351511E0,1.741605997E-1,5.038363338E-1,1.741872355E-2
2.820355990E0,1.709648073E-1,4.867921472E-1,4.085452482E-2
2.822360469E0,1.635079682E-1,4.633563757E-1,5.576821044E-2
2.824364948E0,1.539205909E-1,4.452468753E-1,7.387769222E-2
2.826369427E0,1.485942751E-1,4.303331971E-1,8.772611618E-2
2.828373906E0,1.347458512E-1,4.100931883E-1,1.079661250E-1
2.830378386E0,1.240932047E-1,3.951795101E-1,1.154229641E-1
2.832382865E0,1.102447808E-1,3.738742173E-1,1.282061338E-1
2.834387344E0,9.639635682E-2,3.610910773E-1,1.367282420E-1
2.836391823E0,8.254793286E-2,3.429815769E-1,1.441850811E-1
2.838396302E0,6.230792403E-2,3.270026445E-1,1.516419202E-1
2.840400781E0,4.419844598E-2,3.195457757E-1,1.559029818E-1
2.842405261E0,2.821949683E-2,3.025015593E-1,1.622945666E-1
2.844409792E0,1.011001691E-2,2.843920887E-1,1.633598208E-1
2.846414323E0,-9.064726532E-3,2.748047113E-1,1.676208824E-1
2.848418854E0,-3.036999702E-2,2.556299865E-1,1.697514057E-1
2.850423386E0,-4.741421342E-2,2.385857403E-1,1.686861366E-1
2.852427917E0,-6.445842981E-2,2.183457166E-1,1.686861366E-1
2.854432448E0,-7.617633045E-2,2.002362460E-1,1.708166748E-1
2.856436979E0,-9.002475441E-2,1.853225529E-1,1.686861366E-1
2.858441511E0,-9.961213171E-2,1.682783365E-1,1.622945666E-1
2.860446042E0,-1.102647632E-1,1.448425353E-1,1.665556133E-1
2.862450573E0,-1.145258173E-1,1.288635880E-1,1.580335051E-1
2.864455104E0,-1.145258173E-1,1.128846556E-1,1.622945666E-1
2.866459636E0,-1.177216098E-1,9.051411599E-2,1.505766660E-1
2.868464167E0,-1.145258173E-1,7.666568458E-2,1.537724584E-1
2.870468698E0,-1.177216098E-1,6.068673730E-2,1.495113969E-1
2.872473229E0,-1.134605557E-1,5.109935999E-2,1.431198120E-1
2.874477761E0,-1.123952940E-1,3.725093603E-2,1.388587654E-1
2.876482292E0,-1.070689708E-1,2.979408950E-2,1.388587654E-1
2.878486823E0,-1.038731858E-1,1.807619259E-2,1.409892887E-1
2.880491354E0,-1.006773934E-1,1.061934698E-2,1.388587654E-1
2.882495886E0,-9.215528518E-2,3.162502311E-3,1.420545578E-1
2.884500417E0,-8.576370776E-2,1.031975262E-3,1.431198120E-1
2.886504948E0,-8.043738455E-2,-9.620659985E-3,1.452503502E-1
2.888509479E0,-7.617633045E-2,-1.068592351E-2,1.484461427E-1
2.890514011E0,-7.085001469E-2,-1.494697761E-2,1.559029818E-1
2.892518542E0,-6.019737571E-2,-2.027329430E-2,1.697514057E-1
2.894523073E0,-5.487105995E-2,-2.346908674E-2,1.729471982E-1
2.896527604E0,-4.421842843E-2,-2.559961379E-2,1.825345755E-1
2.898532136E0,-3.463105112E-2,-2.666487545E-2,1.974482536E-1
2.900536667E0,-3.036999702E-2,-3.305645660E-2,2.134272158E-1
2.902541198E0,-1.865209825E-2,-3.625224903E-2,2.251451015E-1
2.904545729E0,-6.934199482E-3,-4.264383018E-2,2.379282713E-1
2.906550209E0,-1.607881859E-3,-4.477435350E-2,2.539072335E-1
2.908554688E0,1.011001691E-2,-4.797014594E-2,2.677556574E-1
2.910559167E0,2.289317921E-2,-5.542699248E-2,2.858651280E-1
2.912563646E0,2.928475849E-2,-6.075330824E-2,3.007788062E-1
2.914568125E0,3.674159944E-2,-6.821015477E-2,3.146272302E-1
2.916572604E0,3.993739188E-2,-8.099331707E-2,3.348672390E-1
2.918577084E0,4.419844598E-2,-9.164594859E-2,3.497809470E-1
2.920581563E0,4.313318431E-2,-1.044291109E-1,3.678904176E-1
2.922586042E0,4.739423841E-2,-1.172122732E-1,3.870651722E-1
2.924590521E0,4.845950007E-2,-1.395828128E-1,4.073051810E-1
2.926595000E0,5.272055417E-2,-1.640838832E-1,4.222188592E-1
2.928599479E0,5.272055417E-2,-1.832586229E-1,4.381978214E-1
2.930603959E0,5.272055417E-2,-2.098902166E-1,4.573725462E-1
2.932608438E0,5.591634661E-2,-2.354565412E-1,4.733515084E-1
2.934612917E0,5.591634661E-2,-2.642186284E-1,4.903957248E-1
2.936617396E0,5.485108495E-2,-2.951112688E-1,5.053094029E-1
2.938621875E0,5.485108495E-2,-3.228081167E-1,5.202230811E-1
2.940626354E0,5.272055417E-2,-3.547660112E-1,5.319409966E-1
2.942630834E0,5.378581583E-2,-3.867239356E-1,5.393978357E-1
2.944635313E0,5.059003085E-2,-4.229428768E-1,5.511157513E-1
2.946639792E0,5.272055417E-2,-4.527702630E-1,5.607030988E-1
2.948644271E0,5.698160827E-2,-4.804671109E-1,5.649641752E-1
2.950648750E0,5.272055417E-2,-5.070987344E-1,5.713557601E-1
2.952653229E0,5.059003085E-2,-5.315998197E-1,5.745515227E-1
2.954657709E0,5.272055417E-2,-5.571661592E-1,5.756168365E-1
2.956662188E0,5.272055417E-2,-5.774061680E-1,5.756168365E-1
2.958666667E0,5.378581583E-2,-5.987114310E-1,5.724210143E-1
2.960671146E0,5.165529251E-2,-6.232125163E-1,5.681599379E-1
2.962675625E0,5.165529251E-2,-6.445177794E-1,5.649641752E-1
2.964680104E0,4.952476174E-2,-6.647577882E-1,5.660294294E-1
2.966684584E0,4.845950007E-2,-6.828672290E-1,5.617683530E-1
2.968689063E0,4.206792265E-2,-7.052378058E-1,5.553768277E-1
2.970693542E0,4.419844598E-2,-7.222819924E-1,5.511157513E-1
2.972698021E0,4.206792265E-2,-7.382609248E-1,5.415284038E-1
2.974702500E0,3.993739188E-2,-7.531746626E-1,5.308757424E-1
2.976706979E0,3.993739188E-2,-7.680883408E-1,5.244841576E-1
2.978711459E0,3.248054534E-2,-7.861977816E-1,5.138314962E-1
2.980715938E0,3.035002388E-2,-8.000462651E-1,5.010483861E-1
2.982720417E0,2.395844273E-2,-8.192209601E-1,4.957220554E-1
2.984724896E0,1.756686158E-2,-8.341346979E-1,4.840041399E-1
2.986729375E0,1.117528044E-2,-8.501136303E-1,4.690904617E-1
2.988733854E0,9.044753388E-3,-8.597009778E-1,4.595030844E-1
2.990738334E0,-4.803672433E-3,-8.778104782E-1,4.488504529E-1
2.992742813E0,-1.012999006E-2,-8.916589022E-1,4.360672832E-1
2.994747292E0,-1.545630768E-2,-8.991157413E-1,4.243493974E-1
2.996751771E0,-2.823946998E-2,-9.150946736E-1,4.136967659E-1
2.998756250E0,-3.356578946E-2,-9.246820807E-1,3.987830579E-1
3.000760729E0,-4.528369009E-2,-9.395957589E-1,3.838693798E-1
3.002765209E0,-4.847948253E-2,-9.417262673E-1,3.710862100E-1
3.004769688E0,-5.806685239E-2,-9.491831064E-1,3.572377861E-1
3.006774167E0,-6.658896059E-2,-9.534441829E-1,3.455199003E-1
3.008778646E0,-6.978475302E-2,-9.545094371E-1,3.284756839E-1
3.010783125E0,-7.511106879E-2,-9.513136744E-1,3.188883066E-1
3.012787604E0,-7.830686122E-2,-9.513136744E-1,3.029093444E-1
3.014792084E0,-7.937212288E-2,-9.491831064E-1,2.890609205E-1
3.016796563E0,-8.256791532E-2,-9.438568354E-1,2.720167041E-1
3.018801042E0,-7.724159956E-2,-9.278778434E-1,2.549724877E-1
3.020805521E0,-7.404580712E-2,-9.150946736E-1,2.357977480E-1
3.022810000E0,-6.871949136E-2,-8.980504870E-1,2.219493240E-1
3.024814479E0,-6.658896059E-2,-8.895283937E-1,2.059703618E-1
3.026818959E0,-6.232790649E-2,-8.660925627E-1,1.942524612E-1
3.028823438E0,-6.019737571E-2,-8.511788845E-1,1.804040372E-1
3.030827917E0,-5.167526752E-2,-8.341346979E-1,1.633598208E-1
3.032832396E0,-4.421842843E-2,-8.128293753E-1,1.484461427E-1
3.034836875E0,-4.102263600E-2,-7.925893664E-1,1.335324496E-1
3.036841354E0,-3.676158190E-2,-7.702188492E-1,1.228798106E-1
3.038845834E0,-2.823946998E-2,-7.531746626E-1,1.090313867E-1
3.040850313E0,-2.078262530E-2,-7.297388315E-1,9.731348604E-2
3.042854792E0,-1.332578063E-2,-7.063030601E-1,8.133453131E-2
3.044859271E0,-7.999463007E-3,-6.849977970E-1,6.855136901E-2
3.046863750E0,-5.426183343E-4,-6.636925340E-1,5.470294878E-2
3.048868229E0,4.783699289E-3,-6.413219571E-1,4.405031353E-2
3.050872709E0,1.543633454E-2,-6.200166941E-1,3.126715124E-2
3.052877188E0,2.502370626E-2,-6.051030159E-1,1.954925060E-2
3.054881667E0,2.715423144E-2,-5.837977529E-1,8.896614425E-3
3.056886146E0,3.035002388E-2,-5.603619218E-1,-9.212864563E-3
3.058890625E0,3.567633778E-2,-5.422524810E-1,-2.093076333E-2
3.060895104E0,4.100265354E-2,-5.156208873E-1,-2.945287153E-2
3.062899584E0,4.419844598E-2,-4.943155348E-1,-4.330129549E-2
3.064904063E0,4.313318431E-2,-4.698144794E-1,-5.821498483E-2
3.066908542E0,5.378581583E-2,-4.463786781E-1,-6.673710048E-2
3.068913021E0,6.337319314E-2,-4.154860377E-1,-8.378131688E-2
3.070917500E0,6.656897813E-2,-3.931155205E-1,-9.549921006E-2
3.072921979E0,7.296056300E-2,-3.664839268E-1,-1.040213183E-1
3.074926459E0,7.722161710E-2,-3.387870789E-1,-1.210655347E-1
3.076930938E0,8.467845619E-2,-3.110902309E-1,-1.317181736E-1
3.078935417E0,9.107004106E-2,-2.823280990E-1,-1.402402818E-1
3.080939896E0,9.107004106E-2,-2.503702343E-1,-1.519581825E-1
3.082944375E0,9.000477940E-2,-2.248039097E-1,-1.636760831E-1
3.084948854E0,9.107004106E-2,-1.960417926E-1,-1.775245070E-1
3.086953334E0,8.893951774E-2,-1.608880907E-1,-1.839160919E-1
3.088957813E0,8.680898696E-2,-1.342564970E-1,-2.009603083E-1
3.090962292E0,8.574372530E-2,-1.065596342E-1,-2.148087323E-1
3.092966771E0,8.574372530E-2,-8.205857873E-2,-2.222655714E-1
3.094971250E0,9.107004106E-2,-5.329646170E-2,-2.371792644E-1
3.096975729E0,9.107004106E-2,-2.986066788E-2,-2.425055802E-1
3.098980209E0,9.426583350E-2,-3.229078837E-3,-2.531582117E-1
3.100984688E0,9.959214926E-2,2.340251207E-2,-2.616803348E-1
3.102989167E0,9.746162593E-2,4.044672847E-2,-2.680718899E-1
3.104993646E0,1.017226726E-1,6.494779140E-2,-2.787245512E-1
3.106998125E0,1.006574109E-1,7.986147702E-2,-2.872466445E-1
3.109002604E0,1.027879417E-1,9.584043175E-2,-2.925729752E-1
3.111007084E0,1.027879417E-1,1.107541174E-1,-3.032256067E-1
3.113011563E0,1.006574109E-1,1.214067414E-1,-3.085519075E-1
3.115016042E0,1.017226726E-1,1.341899037E-1,-3.224003315E-1
3.117020521E0,9.746162593E-2,1.395162195E-1,-3.255961239E-1
3.119025000E0,1.017226726E-1,1.459078044E-1,-3.362487555E-1
3.121029479E0,9.959214926E-2,1.522993892E-1,-3.405098319E-1
3.123033959E0,9.533109516E-2,1.512341201E-1,-3.469014168E-1
3.125038438E0,8.893951774E-2,1.554951668E-1,-3.554235101E-1
3.127042917E0,8.574372530E-2,1.576257050E-1,-3.543582559E-1
3.129047396E0,8.041740954E-2,1.565604359E-1,-3.607498407E-1
3.131051927E0,7.509108633E-2,1.501688510E-1,-3.618150949E-1
3.133056459E0,6.976477057E-2,1.565604359E-1,-3.660761416E-1
3.135060990E0,5.272055417E-2,1.459078044E-1,-3.671414256E-1
3.137065521E0,4.526370764E-2,1.437772810E-1,-3.714024723E-1
3.139070052E0,3.887213022E-2,1.395162195E-1,-3.745982647E-1
3.141074584E0,2.821949683E-2,1.405814886E-1,-3.756635189E-1
3.143079115E0,1.543633454E-2,1.352551728E-1,-3.809898496E-1
3.145083646E0,4.783699289E-3,1.267330647E-1,-3.841856122E-1
3.147088177E0,-1.012999006E-2,1.235372797E-1,-3.873814046E-1
3.149092709E0,-1.332578063E-2,1.182109639E-1,-3.927077353E-1
3.151097240E0,-1.971736178E-2,1.107541174E-1,-3.969687819E-1
3.153101771E0,-2.823946998E-2,1.128846556E-1,-4.044256210E-1
3.155106302E0,-3.995737433E-2,1.054278016E-1,-4.118824899E-1
3.157110834E0,-4.315315932E-2,9.584043175E-2,-4.193393290E-1
3.159115365E0,-4.634895176E-2,9.264463931E-2,-4.204045832E-1
3.161119896E0,-4.954474419E-2,8.944885433E-2,-4.257309139E-1
3.163124427E0,-5.274053663E-2,9.264463931E-2,-4.299919605E-1
3.165128959E0,-5.061000586E-2,8.944885433E-2,-4.299919605E-1
3.167133490E0,-5.700159073E-2,8.518779278E-2,-4.321224988E-1
3.169138021E0,-5.380579829E-2,8.199200779E-2,-4.289267063E-1
3.171142552E0,-5.913211405E-2,7.986147702E-2,-4.267961681E-1
3.173147084E0,-5.061000586E-2,8.092674613E-2,-4.278614223E-1
3.175151615E0,-5.167526752E-2,7.560042292E-2,-4.204045832E-1
3.177156146E0,-4.954474419E-2,7.133936882E-2,-4.246656299E-1
3.179160677E0,-4.954474419E-2,6.814357638E-2,-4.214698374E-1
3.181165209E0,-5.061000586E-2,6.388252974E-2,-4.193393290E-1
3.183169740E0,-5.061000586E-2,5.962146819E-2,-4.172087908E-1
3.185174271E0,-4.847948253E-2,5.429515243E-2,-4.108172059E-1
3.187178802E0,-4.954474419E-2,4.683831334E-2,-4.054909050E-1
3.189183334E0,-4.741421342E-2,4.790357500E-2,-4.001645744E-1
3.191187865E0,-4.741421342E-2,4.257725179E-2,-3.937729895E-1
3.193192344E0,-4.847948253E-2,4.577304423E-2,-3.852508962E-1
3.195196823E0,-4.634895176E-2,4.790357500E-2,-3.799245656E-1
3.197201302E0,-4.421842843E-2,4.896883667E-2,-3.767287731E-1
3.199205781E0,-4.528369009E-2,5.003409833E-2,-3.660761416E-1
3.201210261E0,-3.995737433E-2,5.642568320E-2,-3.628803492E-1
3.203214740E0,-4.102263600E-2,6.707831472E-2,-3.554235101E-1
3.205219219E0,-3.995737433E-2,7.133936882E-2,-3.522277176E-1
3.207223698E0,-3.889210522E-2,8.305726945E-2,-3.426403403E-1
3.209228177E0,-3.676158190E-2,9.157937765E-2,-3.362487555E-1
3.211232656E0,-3.995737433E-2,1.032972783E-1,-3.234656155E-1
3.213237136E0,-4.102263600E-2,1.150151715E-1,-3.213350773E-1
3.215241615E0,-4.634895176E-2,1.214067414E-1,-3.128129840E-1
3.217246094E0,-4.847948253E-2,1.277983189E-1,-3.064213991E-1
3.219250573E0,-4.954474419E-2,1.395162195E-1,-3.010950685E-1
3.221255052E0,-5.487105995E-2,1.395162195E-1,-2.904424369E-1
3.223259531E0,-5.913211405E-2,1.459078044E-1,-2.893771827E-1
3.225264011E0,-5.806685239E-2,1.491035968E-1,-2.797898054E-1
3.227268490E0,-6.019737571E-2,1.554951668E-1,-2.744634748E-1
3.229272969E0,-6.339316815E-2,1.629520208E-1,-2.680718899E-1
3.231277448E0,-6.232790649E-2,1.725393832E-1,-2.627455890E-1
3.233281927E0,-6.232790649E-2,1.799962372E-1,-2.616803348E-1
3.235286406E0,-6.658896059E-2,1.874530762E-1,-2.584845424E-1
3.237290886E0,-6.232790649E-2,2.002362460E-1,-2.552887499E-1
3.239295365E0,-6.552369893E-2,2.087583542E-1,-2.499624193E-1
3.241299844E0,-5.913211405E-2,2.236720324E-1,-2.563540041E-1
3.243304323E0,-6.019737571E-2,2.332594097E-1,-2.563540041E-1
3.245308802E0,-5.167526752E-2,2.492383868E-1,-2.595497966E-1
3.247313281E0,-5.061000586E-2,2.630868256E-1,-2.595497966E-1
3.249317761E0,-4.528369009E-2,2.780005038E-1,-2.648761272E-1
3.251322240E0,-4.102263600E-2,2.950447202E-1,-2.616803348E-1
3.253326719E0,-3.463105112E-2,3.088931441E-1,-2.648761272E-1
3.255331198E0,-3.036999702E-2,3.238068521E-1,-2.648761272E-1
3.257335677E0,-2.717420645E-2,3.419163227E-1,-2.627455890E-1
3.259340156E0,-1.971736178E-2,3.600257933E-1,-2.691371739E-1
3.261344636E0,-2.078262530E-2,3.760047555E-1,-2.702024281E-1
3.263349115E0,-1.012999006E-2,3.887879252E-1,-2.744634748E-1
3.265353594E0,-7.999463007E-3,3.983752728E-1,-2.797898054E-1
3.267358073E0,-4.803672433E-3,4.132889807E-1,-2.808550596E-1
3.269362552E0,1.587908715E-3,4.260721505E-1,-2.936382294E-1
3.271367031E0,1.117528044E-2,4.420510828E-1,-3.032256067E-1
3.273371511E0,1.117528044E-2,4.495079517E-1,-3.085519075E-1
3.275375990E0,1.650159806E-2,4.612258375E-1,-3.160087466E-1
3.277380469E0,2.289317921E-2,4.697479308E-1,-3.245308697E-1
3.279384948E0,2.608896978E-2,4.750742614E-1,-3.287919164E-1
3.281389427E0,3.354581445E-2,4.814658165E-1,-3.351835012E-1
3.283393906E0,3.674159944E-2,4.889227152E-1,-3.394445479E-1
3.285398386E0,3.887213022E-2,4.931837022E-1,-3.469014168E-1
3.287402865E0,4.313318431E-2,5.006405115E-1,-3.532929718E-1
3.289407344E0,4.100265354E-2,4.995752871E-1,-3.554235101E-1
3.291411823E0,3.887213022E-2,5.049015880E-1,-3.532929718E-1
3.293416302E0,3.887213022E-2,5.038363338E-1,-3.554235101E-1
3.295420781E0,4.100265354E-2,5.091626644E-1,-3.554235101E-1
3.297425261E0,3.674159944E-2,5.112931728E-1,-3.511624634E-1
3.299429740E0,3.567633778E-2,5.123584270E-1,-3.490319252E-1
3.301434219E0,3.354581445E-2,5.134236813E-1,-3.447708786E-1
3.303438698E0,3.035002388E-2,5.123584270E-1,-3.394445479E-1
3.305443177E0,2.715423144E-2,5.144889355E-1,-3.319877088E-1
3.307447656E0,2.608896978E-2,5.134236813E-1,-3.234656155E-1
3.309452136E0,1.437107101E-2,5.112931728E-1,-3.149434924E-1
3.311456615E0,1.224054396E-2,5.134236813E-1,-3.064213991E-1
3.313461094E0,3.718435764E-3,5.134236813E-1,-2.925729752E-1
3.315465573E0,5.226451904E-4,5.091626644E-1,-2.808550596E-1
3.317470052E0,-1.332578063E-2,5.070320964E-1,-2.680718899E-1
3.319474531E0,-1.758683473E-2,5.017057657E-1,-2.563540041E-1
3.321479011E0,-1.971736178E-2,4.985100329E-1,-2.403750569E-1
3.323483490E0,-3.036999702E-2,4.889227152E-1,-2.190697789E-1
3.325487969E0,-3.463105112E-2,4.825311303E-1,-2.030908316E-1
3.327492448E0,-3.889210522E-2,4.761395156E-1,-1.871118695E-1
3.329496927E0,-4.208789766E-2,4.665521383E-1,-1.700676531E-1
3.331501406E0,-4.634895176E-2,4.569647908E-1,-1.519581825E-1
3.333505886E0,-4.954474419E-2,4.484426677E-1,-1.359792203E-1
3.335510365E0,-5.167526752E-2,4.356594980E-1,-1.221307963E-1
3.337514844E0,-5.487105995E-2,4.218110740E-1,-1.104129031E-1
3.339519323E0,-5.913211405E-2,4.068973958E-1,-9.656447172E-2
3.341523802E0,-5.700159073E-2,3.994405568E-1,-8.165078610E-2
3.343528281E0,-5.806685239E-2,3.845268488E-1,-6.034551188E-2
3.345532761E0,-5.593632162E-2,3.792005479E-1,-4.756234959E-2
3.347537240E0,-5.913211405E-2,3.717437088E-1,-2.625708096E-2
3.349541719E0,-6.019737571E-2,3.610910773E-1,-1.666970924E-2
3.351546198E0,-6.019737571E-2,3.504384160E-1,-2.821283648E-3
3.353550677E0,-6.126264483E-2,3.365899920E-1,1.422293205E-2
3.355555156E0,-5.806685239E-2,3.238068521E-1,2.700609528E-2
3.357559636E0,-5.380579829E-2,3.099584281E-1,3.659347072E-2
3.359564115E0,-5.487105995E-2,3.014363050E-1,4.085452482E-2
3.361568594E0,-5.061000586E-2,2.950447202E-1,4.511557892E-2
3.363573073E0,-4.634895176E-2,2.854573429E-1,6.002926081E-2
3.365577552E0,-4.634895176E-2,2.790657878E-1,6.855136901E-2
3.367582031E0,-4.208789766E-2,2.748047113E-1,7.068189979E-2
3.369586511E0,-4.208789766E-2,2.630868256E-1,8.239980042E-2
3.371590990E0,-4.208789766E-2,2.684131265E-1,8.879137784E-2
3.373595469E0,-4.528369009E-2,2.609562874E-1,9.731348604E-2
3.375599948E0,-3.995737433E-2,2.524341941E-1,1.047703326E-1
3.377604427E0,-4.847948253E-2,2.503036559E-1,1.122271717E-1
3.379608906E0,-5.167526752E-2,2.481731027E-1,1.228798106E-1
3.381613386E0,-5.700159073E-2,2.396510094E-1,1.303366572E-1
3.383617865E0,-5.806685239E-2,2.353899479E-1,1.399240196E-1
3.385622344E0,-6.765422225E-2,2.343246639E-1,1.452503502E-1
3.387626823E0,-7.191527635E-2,2.289983630E-1,1.548377126E-1
3.389631302E0,-7.511106879E-2,2.258025706E-1,1.622945666E-1
3.391635781E0,-8.150264621E-2,2.258025706E-1,1.750777215E-1
3.393640261E0,-8.363317698E-2,2.183457166E-1,1.835998297E-1
3.395644740E0,-8.469843864E-2,2.247373015E-1,1.963829994E-1
3.397649219E0,-8.895949274E-2,2.247373015E-1,2.091661543E-1
3.399653698E0,-8.682896942E-2,2.279330939E-1,2.198187858E-1
3.401658177E0,-8.576370776E-2,2.300636172E-1,2.315366864E-1
3.403662656E0,-8.789423108E-2,2.343246639E-1,2.421893179E-1
3.405667136E0,-8.469843864E-2,2.375204563E-1,2.507114410E-1
