"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.840260000E-1,-8.253437281E-1,-3.813297153E-1,-1.964821666E-1
3.939690000E-1,-7.739393711E-1,-4.227791429E-1,-1.462983638E-1
4.039110000E-1,-7.157661915E-1,-5.055019259E-1,-9.018561989E-2
4.138540000E-1,-6.437686682E-1,-6.032010317E-1,-2.857072838E-2
4.237960000E-1,-5.792786479E-1,-7.037577033E-1,2.047991194E-2
4.337390000E-1,-5.287816525E-1,-8.010190129E-1,4.440575093E-2
4.436783750E-1,-4.913547635E-1,-8.340415955E-1,4.859663546E-2
4.536203750E-1,-4.715214074E-1,-7.414586544E-1,6.045729294E-2
4.635633751E-1,-4.515205026E-1,-6.530659795E-1,8.931829035E-2
4.735053750E-1,-4.255328476E-1,-5.722132325E-1,1.251447201E-1
4.834483750E-1,-4.006027877E-1,-5.177829266E-1,1.783410311E-1
4.933903750E-1,-4.019807279E-1,-5.749617815E-1,2.489219904E-1
5.033333750E-1,-4.137023091E-1,-7.548873425E-1,3.299638927E-1
5.132753750E-1,-4.328078032E-1,-9.521247745E-1,3.887712955E-1
5.232183750E-1,-4.836989641E-1,-1.227110028E0,4.411359727E-1
5.331603750E-1,-5.493972898E-1,-1.373445392E0,4.736662209E-1
5.431033750E-1,-6.426051259E-1,-1.394140005E0,5.025976300E-1
5.530453750E-1,-7.614896894E-1,-1.360984206E0,5.351739526E-1
5.629883750E-1,-8.869084716E-1,-1.260539174E0,5.715491176E-1
5.729313750E-1,-9.895344377E-1,-1.125296116E0,6.000462770E-1
5.828733750E-1,-1.040099502E0,-9.786333442E-1,6.204313040E-1
5.928163750E-1,-1.025609255E0,-7.982987165E-1,6.477273703E-1
6.027583750E-1,-9.490386844E-1,-6.255118251E-1,6.957911253E-1
6.127013750E-1,-8.239047527E-1,-4.870357513E-1,7.468290329E-1
6.226433750E-1,-6.658650637E-1,-3.527898490E-1,7.984626889E-1
6.325863750E-1,-5.147663355E-1,-2.398060262E-1,8.417648673E-1
6.425283750E-1,-4.057101011E-1,-1.294232309E-1,8.807530999E-1
6.524713750E-1,-3.743902445E-1,-3.287539259E-2,9.242984056E-1
6.624133750E-1,-4.412954152E-1,3.727497905E-2,9.860779643E-1
6.723563750E-1,-5.890603662E-1,7.048619539E-2,1.082329750E0
6.822993750E-1,-7.947059274E-1,5.062951520E-2,1.191920877E0
6.922413750E-1,-1.018501163E0,7.682153955E-4,1.299347758E0
7.021843750E-1,-1.187844753E0,-2.778224833E-2,1.403746843E0
7.121263751E-1,-1.280744910E0,5.668652244E-3,1.487140536E0
7.220693750E-1,-1.307319164E0,9.166761488E-2,1.513396144E0
7.320113750E-1,-1.306179047E0,2.047773898E-1,1.465125322E0
7.419543751E-1,-1.304225087E0,8.136819303E-2,1.342787981E0
7.518963750E-1,-1.271352053E0,3.341418505E-1,1.236712217E0
7.618393750E-1,-1.196799040E0,6.380676627E-1,1.136490822E0
7.717823751E-1,-1.140923738E0,6.168789864E-1,1.040250063E0
7.817243750E-1,-1.084141374E0,5.836816430E-1,9.801697135E-1
7.916673750E-1,-1.009069204E0,5.726820230E-1,9.533913732E-1
8.016093750E-1,-8.996127844E-1,5.590481162E-1,9.541263580E-1
8.115523750E-1,-7.791268826E-1,5.319381952E-1,9.527955651E-1
8.214943750E-1,-6.752246618E-1,5.435911417E-1,9.363639951E-1
8.314373750E-1,-6.025049090E-1,6.266000271E-1,9.243147969E-1
8.413793750E-1,-5.643851161E-1,7.634965181E-1,9.029853344E-1
8.513223750E-1,-4.885483980E-1,9.318264127E-1,8.952523470E-1
8.612653750E-1,-4.974291325E-1,1.095539689E0,8.539684415E-1
8.712073750E-1,-5.252160430E-1,1.218605876E0,8.027158976E-1
8.811503750E-1,-5.883861184E-1,1.285041571E0,7.588792443E-1
8.910923750E-1,-6.449886560E-1,1.253080010E0,7.186175585E-1
9.010353750E-1,-6.700243950E-1,1.114990234E0,6.900883317E-1
9.109773750E-1,-6.493662596E-1,9.085057378E-1,6.693527102E-1
9.209203750E-1,-5.744819641E-1,6.855663657E-1,6.387230754E-1
9.308633750E-1,-4.627330601E-1,4.789730012E-1,5.980635285E-1
9.408053750E-1,-3.163687587E-1,3.425288200E-1,5.367808938E-1
9.507483750E-1,-1.559660286E-1,3.123887777E-1,4.744269848E-1
9.606903750E-1,1.242446899E-2,3.494364321E-1,4.184906185E-1
9.706333750E-1,1.469354033E-1,4.098526537E-1,3.645568192E-1
9.805753750E-1,2.439860553E-1,3.658156395E-1,3.349363804E-1
9.905183750E-1,3.212036192E-1,1.921187043E-1,3.237124979E-1
1.000461375E0,3.877422214E-1,-5.823694915E-2,3.130891919E-1
1.010403375E0,4.406901300E-1,-3.130737543E-1,2.737755775E-1
1.020346375E0,4.930164516E-1,-4.854088724E-1,2.209372073E-1
1.030288375E0,5.331735015E-1,-5.106170177E-1,1.900770217E-1
1.040231375E0,5.476648808E-1,-4.803197682E-1,1.590792090E-1
1.050173375E0,5.275406837E-1,-3.251248598E-1,1.610294431E-1
1.060116375E0,5.114808083E-1,-2.540483177E-1,2.016624212E-1
1.070059375E0,5.436603427E-1,-4.683238566E-1,2.539986074E-1
1.080001375E0,5.445713997E-1,-5.633062720E-1,3.087757826E-1
1.089944375E0,4.970488548E-1,-5.812469125E-1,3.515330851E-1
1.099886375E0,4.578363299E-1,-6.751194000E-1,3.645867407E-1
1.109829375E0,4.214890003E-1,-6.770904064E-1,3.558960557E-1
1.119771375E0,3.533193767E-1,-5.587558150E-1,3.549728394E-1
1.129714375E0,2.598088384E-1,-4.650058746E-1,3.959322572E-1
1.139657375E0,1.786272824E-1,-4.347493947E-1,4.972118437E-1
1.149599375E0,1.322256923E-1,-4.636137784E-1,6.254292130E-1
1.159542375E0,9.782117605E-2,-5.418674350E-1,7.326925993E-1
1.169484375E0,6.823825836E-2,-6.568531990E-1,7.785455585E-1
1.179427375E0,1.861738414E-2,-7.710956931E-1,7.760559916E-1
1.189369375E0,-6.009393930E-2,-8.539823294E-1,7.394191623E-1
1.199312375E0,-1.410446763E-1,-9.263703227E-1,6.955174804E-1
1.209255375E0,-2.160778940E-1,-1.012151599E0,6.537500620E-1
1.219197375E0,-2.847918868E-1,-1.111542821E0,6.328254938E-1
1.229140375E0,-3.119640946E-1,-1.209292769E0,6.318539977E-1
1.239082375E0,-2.748176157E-1,-1.303065062E0,6.243737936E-1
1.249025375E0,-1.744702607E-1,-1.309426188E0,5.867822170E-1
1.258967375E0,-6.112948433E-2,-1.145073295E0,5.207950473E-1
1.268910375E0,3.788178414E-2,-7.978119850E-1,4.614803493E-1
1.278853375E0,8.471778780E-2,-3.526615798E-1,4.398254156E-1
1.288795375E0,5.603474379E-2,8.252654225E-3,4.772031307E-1
1.298738375E0,-3.152983636E-2,2.169478834E-1,5.737205148E-1
1.308680375E0,-1.641256958E-1,2.267856002E-1,6.921321154E-1
1.318623375E0,-3.424651623E-1,4.515969008E-2,7.789463401E-1
1.328565375E0,-5.488415360E-1,-3.033732474E-1,7.845626473E-1
1.338508375E0,-7.451369166E-1,-7.385438085E-1,6.741262674E-1
1.348451375E0,-9.041971564E-1,-1.182736516E0,4.217139781E-1
1.358393375E0,-9.974008799E-1,-1.502680659E0,7.712511718E-2
1.368336375E0,-1.004950404E0,-1.596498966E0,-2.947520614E-1
1.378278375E0,-9.204198718E-1,-1.515689492E0,-6.037725210E-1
1.388221375E0,-7.962028980E-1,-1.318072081E0,-8.076862693E-1
1.398163375E0,-6.696799397E-1,-1.024628282E0,-8.773258924E-1
1.408106375E0,-5.521982908E-1,-7.169505954E-1,-8.059118986E-1
1.418049375E0,-4.328209758E-1,-4.859701097E-1,-6.285725236E-1
1.427991375E0,-3.174688220E-1,-3.492902815E-1,-3.966397047E-1
1.437934375E0,-1.958686560E-1,-2.877083123E-1,-1.825985163E-1
1.447875792E0,-5.514962226E-2,-2.672682703E-1,-4.170931503E-2
1.457818792E0,8.967377245E-2,-2.843439579E-1,1.094154548E-2
1.467760792E0,2.520757318E-1,-3.567934036E-1,-1.006813161E-2
1.477703792E0,4.121789932E-1,-5.056098700E-1,-9.679117799E-2
1.487646792E0,5.641901493E-1,-6.933044195E-1,-2.218329757E-1
1.497588792E0,6.826013327E-1,-9.254868031E-1,-3.693889976E-1
1.507531792E0,7.299968004E-1,-1.148493052E0,-5.271671414E-1
1.517473792E0,6.967781782E-1,-1.310441136E0,-6.791004539E-1
1.527416792E0,5.938264728E-1,-1.374093413E0,-8.178461194E-1
1.537358792E0,4.525510967E-1,-1.326637983E0,-9.417696595E-1
1.547301792E0,2.732921243E-1,-1.196173191E0,-1.045801759E0
1.557244792E0,6.147541851E-2,-1.043035507E0,-1.130915165E0
1.567186792E0,-1.685543209E-1,-8.997352719E-1,-1.197998166E0
1.577129792E0,-3.959587216E-1,-7.647921443E-1,-1.239545345E0
1.587071792E0,-6.015598178E-1,-6.313299537E-1,-1.260297179E0
1.597014792E0,-7.632867694E-1,-5.183151364E-1,-1.273883939E0
1.606956792E0,-8.832784295E-1,-4.378536046E-1,-1.294309258E0
1.616899792E0,-9.484562874E-1,-3.806028068E-1,-1.314619541E0
1.626842792E0,-9.551753998E-1,-3.436757028E-1,-1.328816295E0
1.636784792E0,-9.075778127E-1,-3.438028693E-1,-1.341721892E0
1.646727792E0,-8.263407350E-1,-3.852158189E-1,-1.349963307E0
1.656669792E0,-7.099739313E-1,-4.425286651E-1,-1.350535870E0
1.666612792E0,-5.658811927E-1,-5.028817654E-1,-1.348042607E0
1.676554792E0,-4.115543962E-1,-5.589881539E-1,-1.335783362E0
1.686497792E0,-2.510858774E-1,-6.070664525E-1,-1.316402674E0
1.696440792E0,-9.366969019E-2,-6.493843794E-1,-1.292262793E0
1.706382792E0,7.899902016E-2,-6.850230694E-1,-1.263941407E0
1.716325792E0,2.573331594E-1,-7.056536078E-1,-1.217709064E0
1.726267792E0,4.277256727E-1,-7.453658581E-1,-1.157536507E0
1.736210792E0,5.717326999E-1,-7.958120704E-1,-1.077023268E0
1.746152792E0,6.849316955E-1,-8.361424208E-1,-9.998536110E-1
1.756095792E0,7.485888600E-1,-8.471486568E-1,-9.357530475E-1
1.766037792E0,7.428439260E-1,-8.421688080E-1,-8.836554885E-1
1.775980792E0,6.832783222E-1,-8.172696829E-1,-8.696116209E-1
1.785923792E0,6.022819877E-1,-7.510448694E-1,-8.902010322E-1
1.795865792E0,5.051321387E-1,-6.503553391E-1,-9.226661921E-1
1.805808792E0,4.060974121E-1,-5.556309819E-1,-9.420699477E-1
1.815750792E0,2.951155901E-1,-4.395932853E-1,-9.238322973E-1
1.825693792E0,1.602155715E-1,-2.916530967E-1,-8.703126311E-1
1.835635792E0,-6.913421676E-4,-1.175153702E-1,-7.730870843E-1
1.845578792E0,-1.692731678E-1,3.051030822E-2,-6.540017128E-1
1.855520792E0,-3.056767583E-1,1.694421470E-1,-5.275412202E-1
1.865463792E0,-3.841481209E-1,3.581707776E-1,-3.822774589E-1
1.875406792E0,-3.838338852E-1,5.641353130E-1,-2.208462059E-1
1.885348792E0,-2.962267995E-1,7.296425700E-1,-2.955508605E-2
1.895291792E0,-1.425850987E-1,8.635417223E-1,1.586414129E-1
1.905233792E0,5.845932662E-2,1.018831134E0,3.279736936E-1
1.915176792E0,2.655635178E-1,1.165138602E0,4.718192816E-1
1.925118792E0,4.515384436E-1,1.255053878E0,5.942085981E-1
1.935061792E0,6.046995521E-1,1.317033529E0,7.008988857E-1
1.945003792E0,7.123231888E-1,1.365060449E0,7.973409891E-1
1.954946792E0,7.642121911E-1,1.346303701E0,8.858457804E-1
1.964889792E0,7.358668447E-1,1.203509688E0,9.702885151E-1
1.974831792E0,5.982355475E-1,9.248799682E-1,1.021323800E0
1.984774792E0,3.681169152E-1,5.966504216E-1,9.908724427E-1
1.994716792E0,8.099639416E-2,3.232771158E-1,8.475264311E-1
2.004659792E0,-2.115521133E-1,2.347810566E-1,5.959538221E-1
2.014601792E0,-4.693560302E-1,3.601261079E-1,2.963196337E-1
2.024544792E0,-6.779579520E-1,6.384852529E-1,5.184676498E-2
2.034486792E0,-8.268343806E-1,9.684810638E-1,-7.872706652E-2
2.044429792E0,-8.974478245E-1,1.325482368E0,-6.355237961E-2
2.054372792E0,-8.862949014E-1,1.635542750E0,9.357509017E-2
2.064314792E0,-8.090176582E-1,1.846193433E0,3.535465002E-1
2.074257792E0,-6.725953817E-1,1.956596136E0,6.354407668E-1
2.084199792E0,-4.904500842E-1,1.947908044E0,8.786081672E-1
2.094142792E0,-2.652270198E-1,1.857991576E0,1.035347462E0
2.104084792E0,2.650761977E-3,1.736769795E0,1.119506717E0
2.114027792E0,2.903776169E-1,1.569816589E0,1.131199479E0
2.123969792E0,5.512379408E-1,1.356884360E0,1.087739587E0
2.133912792E0,7.547971606E-1,1.140563130E0,1.009698033E0
2.143855792E0,8.907586932E-1,9.574177861E-1,9.101005197E-1
2.153797792E0,9.668455124E-1,8.114796281E-1,8.046805859E-1
2.163740792E0,9.835360646E-1,6.887225509E-1,7.056136727E-1
2.173682792E0,9.460790753E-1,6.066570282E-1,6.126981974E-1
2.183625792E0,8.726288080E-1,5.639319420E-1,5.399212241E-1
2.193567792E0,7.485581636E-1,5.458906889E-1,4.931339324E-1
2.203510792E0,6.014534235E-1,5.157711506E-1,4.790937304E-1
2.213452792E0,4.511428475E-1,4.966554642E-1,4.757177532E-1
2.223395792E0,3.052026927E-1,4.861740768E-1,4.658451676E-1
2.233337792E0,1.756057590E-1,4.604657590E-1,4.456447363E-1
2.243280792E0,9.190659225E-2,4.536624551E-1,4.184184372E-1
2.253223792E0,6.632314622E-2,4.881797731E-1,3.804158568E-1
2.263165792E0,9.355130047E-2,5.271948576E-1,3.425483704E-1
2.273108792E0,1.632791460E-1,5.592362285E-1,3.182466626E-1
2.283050792E0,2.511149943E-1,5.736934543E-1,3.094601035E-1
2.292993792E0,3.399713039E-1,5.713289380E-1,3.216011226E-1
2.302935792E0,4.157358408E-1,5.332531929E-1,3.553481698E-1
2.312878792E0,4.638769627E-1,4.559699893E-1,4.046190083E-1
2.322820792E0,4.702432752E-1,3.307108879E-1,4.516245723E-1
2.332763792E0,4.342250228E-1,1.629104018E-1,4.905511439E-1
2.342705792E0,3.752178848E-1,-3.372994438E-2,5.197824836E-1
2.352648792E0,3.105270565E-1,-2.048385292E-1,5.500608087E-1
2.362590792E0,2.604500353E-1,-3.207401037E-1,5.980352759E-1
2.372533792E0,2.385635823E-1,-3.949654996E-1,6.772789359E-1
2.382476792E0,2.502758801E-1,-4.669646025E-1,7.606760859E-1
2.392418792E0,3.080232739E-1,-5.157170296E-1,8.198434711E-1
2.402361792E0,4.044169188E-1,-5.698862672E-1,8.516833782E-1
2.412303792E0,4.982964993E-1,-6.776140332E-1,8.627554178E-1
2.422246792E0,5.483055711E-1,-7.949076295E-1,8.844742775E-1
2.432188792E0,5.445664525E-1,-9.086804390E-1,9.166154265E-1
2.442131542E0,4.694080651E-1,-9.834937453E-1,9.646436572E-1
2.452073542E0,3.398881555E-1,-9.848045111E-1,1.014766455E0
2.462016542E0,1.877276599E-1,-8.958150148E-1,1.035528779E0
2.471958542E0,4.647359252E-2,-7.729925513E-1,1.004057169E0
2.481901542E0,-7.338543236E-2,-6.583961844E-1,9.282938838E-1
2.491843542E0,-1.902851462E-1,-5.269459486E-1,8.115039468E-1
2.501786542E0,-2.985621095E-1,-3.663126230E-1,6.745306253E-1
2.511729542E0,-4.059239924E-1,-2.117677033E-1,5.196768641E-1
2.521671542E0,-5.203331113E-1,-1.151841804E-1,3.471932113E-1
2.531614542E0,-6.386438608E-1,-8.833287656E-2,1.571473032E-1
2.541556542E0,-7.501842380E-1,-1.122451276E-1,-4.743726179E-2
2.551499542E0,-8.566622734E-1,-1.817562133E-1,-2.696839869E-1
2.561441542E0,-9.564062357E-1,-3.032155335E-1,-5.162716508E-1
2.571384542E0,-1.020670056E0,-4.900000095E-1,-7.528197765E-1
2.581326542E0,-1.028187394E0,-6.374744177E-1,-8.769952655E-1
2.591269542E0,-1.065513134E0,-7.503543496E-1,-9.190542698E-1
2.601211542E0,-1.167031050E0,-8.996367455E-1,-8.918471336E-1
2.611154542E0,-1.331944108E0,-1.133011341E0,-8.077495694E-1
2.621096542E0,-1.568985105E0,-1.508412123E0,-6.669464111E-1
2.631039542E0,-1.831318974E0,-2.030712128E0,-5.205194950E-1
2.640981542E0,-2.016419649E0,-2.462384224E0,-4.196775854E-1
2.650924542E0,-2.063416243E0,-2.601099014E0,-4.530547261E-1
2.660867542E0,-1.973181486E0,-2.313783169E0,-6.703697443E-1
2.670809542E0,-1.746400237E0,-1.625751495E0,-1.003827572E0
2.680752542E0,-1.451356292E0,-8.253287673E-1,-1.300811887E0
2.690694542E0,-1.189450383E0,-1.888163239E-1,-1.453619480E0
2.700637542E0,-1.009032488E0,2.244085371E-1,-1.473997235E0
2.710579542E0,-8.645140529E-1,5.243885517E-1,-1.446653605E0
2.720522542E0,-6.975106597E-1,7.053588629E-1,-1.429303408E0
2.730464542E0,-5.007545948E-1,7.950812578E-1,-1.442872286E0
2.740407542E0,-2.958754599E-1,8.297106028E-1,-1.459622025E0
2.750349542E0,-1.026841253E-1,8.089450002E-1,-1.446818233E0
2.760292542E0,5.152142793E-2,7.484694123E-1,-1.409833550E0
2.770234542E0,1.556054950E-1,6.597023010E-1,-1.350806236E0
2.780177542E0,2.218625396E-1,5.633683205E-1,-1.292610884E0
2.790119542E0,2.692618370E-1,4.498484731E-1,-1.231752396E0
2.800062542E0,3.028762639E-1,3.037171066E-1,-1.158299208E0
2.810004542E0,3.346388936E-1,1.596746743E-1,-1.078886867E0
2.819947542E0,3.614156544E-1,7.922829688E-2,-9.923828840E-1
2.829889542E0,3.823516667E-1,8.343359828E-2,-9.209940434E-1
2.839832542E0,4.036508501E-1,1.470621079E-1,-8.550549746E-1
2.849775542E0,4.166593552E-1,2.171408534E-1,-7.935463190E-1
2.859717542E0,4.300670326E-1,2.659480572E-1,-7.224790454E-1
2.869660542E0,4.333477914E-1,3.040471375E-1,-6.340884566E-1
2.879602542E0,4.443000257E-1,3.067443967E-1,-5.338822603E-1
2.889545542E0,4.635164142E-1,2.596319020E-1,-4.312300980E-1
2.899487542E0,5.062180161E-1,2.131672055E-1,-3.452059925E-1
2.909430542E0,5.624825954E-1,1.871207952E-1,-2.950587273E-1
2.919372542E0,6.063693762E-1,1.722366512E-1,-2.769873142E-1
2.929315542E0,6.237356067E-1,1.606006622E-1,-2.531466484E-1
2.939257542E0,6.042609811E-1,1.290315539E-1,-2.168075442E-1
2.949200542E0,5.601461530E-1,6.435877085E-2,-1.622527987E-1
2.959142542E0,5.124382973E-1,8.763957769E-3,-9.061615914E-2
2.969085542E0,4.707843661E-1,-1.495454460E-2,-3.341436014E-2
2.979027542E0,4.490545690E-1,1.124004088E-2,1.833405532E-2
2.988970542E0,4.441194832E-1,7.873766869E-2,5.349336192E-2
2.998912542E0,4.368061721E-1,1.562226117E-1,7.283110172E-2
3.008855542E0,4.225651324E-1,2.475209534E-1,8.337213844E-2
3.018797542E0,3.562508225E-1,3.379555047E-1,9.550043941E-2
3.028740542E0,2.286712229E-1,3.984275460E-1,1.178080514E-1
3.038682542E0,7.207228988E-2,4.258106947E-1,1.589062214E-1
3.048625542E0,-8.888064325E-2,4.396021366E-1,1.883141845E-1
3.058567542E0,-2.400571108E-1,4.530511200E-1,1.876102984E-1
3.068510542E0,-3.502434492E-1,4.948394299E-1,1.537490934E-1
3.078452542E0,-3.973992467E-1,6.365305185E-1,1.214404330E-1
3.088395542E0,-3.802495301E-1,8.217043281E-1,1.085321382E-1
3.098337542E0,-3.080208600E-1,9.636811614E-1,1.445191652E-1
3.108280542E0,-2.183687687E-1,1.071651936E0,2.063060403E-1
3.118223542E0,-1.496866345E-1,1.173688054E0,2.595703304E-1
3.128165542E0,-1.409499347E-1,1.285950422E0,2.637522519E-1
3.138108542E0,-2.302465141E-1,1.403787494E0,2.122736126E-1
3.148050542E0,-4.221977592E-1,1.480967522E0,1.153727025E-1
3.157993542E0,-6.674714684E-1,1.501146674E0,6.383907050E-3
3.167935542E0,-9.071994424E-1,1.482449412E0,-1.073012203E-1
3.177878542E0,-1.097191811E0,1.446077108E0,-2.180253416E-1
3.187820542E0,-1.194539905E0,1.414593101E0,-3.159766793E-1
3.197763542E0,-1.198700547E0,1.425025463E0,-3.916575909E-1
3.207705542E0,-1.120257616E0,1.482589722E0,-4.272719324E-1
3.217648542E0,-9.911142588E-1,1.554164529E0,-4.166339338E-1
3.227590542E0,-8.384661078E-1,1.611991525E0,-3.470440209E-1
3.237533542E0,-6.650940776E-1,1.611657143E0,-2.397857308E-1
3.247475542E0,-4.810159206E-1,1.531483769E0,-1.118498817E-1
3.257418542E0,-2.829163969E-1,1.393694997E0,2.720014751E-2
3.267360542E0,-8.383786678E-2,1.206544399E0,1.738679260E-1
3.277303542E0,1.066963896E-1,9.940172434E-1,3.273696005E-1
3.287245542E0,2.730465233E-1,7.816612720E-1,4.915617704E-1
3.297188542E0,4.078442752E-1,5.843806863E-1,6.540550590E-1
3.307130542E0,4.980244339E-1,4.167033434E-1,8.013070226E-1
3.317073542E0,5.431717038E-1,2.833301127E-1,9.308714271E-1
3.327015542E0,5.580785275E-1,1.769567728E-1,1.036514044E0
3.336958542E0,5.658038259E-1,1.463181674E-1,1.110541940E0
3.346900542E0,5.841804743E-1,1.936300099E-1,1.147342324E0
3.356843542E0,5.973799229E-1,2.491483837E-1,1.153213024E0
3.366785542E0,5.876181126E-1,2.824146450E-1,1.135954380E0
3.376728542E0,5.566138625E-1,3.243961632E-1,1.104984403E0
3.386670542E0,5.071260929E-1,3.791911304E-1,1.064483881E0
3.396613542E0,4.548996389E-1,4.381228983E-1,1.023874402E0
3.406555542E0,4.059483409E-1,4.972726703E-1,9.808171391E-1
3.416498542E0,3.778749108E-1,5.004572868E-1,9.281097054E-1
3.426440542E0,3.795976937E-1,4.393348992E-1,8.610508442E-1
3.436383542E0,3.988334537E-1,3.600371480E-1,7.794281244E-1
3.446330125E0,4.061791897E-1,2.925384343E-1,6.917446256E-1
3.456273125E0,3.881040514E-1,2.147067636E-1,6.304815412E-1
3.466215125E0,3.566005230E-1,1.210721061E-1,6.037442088E-1
3.476158125E0,3.426130712E-1,9.904616326E-2,6.009742618E-1
3.486100125E0,3.594890237E-1,1.828822345E-1,6.071344614E-1
3.496043125E0,3.889853954E-1,3.135464787E-1,6.362001896E-1
3.505985125E0,3.944568038E-1,3.945910037E-1,6.952074766E-1
3.515928125E0,3.608604968E-1,3.590061069E-1,7.749867439E-1
3.525870125E0,2.655761838E-1,2.115226537E-1,8.422935009E-1
3.535813125E0,1.390547156E-1,1.236266922E-2,8.578428626E-1
3.545755125E0,1.008262020E-2,-1.662391126E-1,7.887328267E-1
3.555698125E0,-9.468054026E-2,-3.074854612E-1,6.524623036E-1
3.565640125E0,-1.709207594E-1,-4.083337188E-1,4.973195791E-1
3.575583125E0,-2.343516648E-1,-4.292139709E-1,3.606296480E-1
3.585525125E0,-2.780335546E-1,-3.522819877E-1,2.812427282E-1
3.595468125E0,-3.156371415E-1,-2.046065032E-1,2.696630359E-1
3.605410125E0,-3.525923789E-1,-4.449357837E-2,3.316849768E-1
3.615353125E0,-3.856658936E-1,6.963859499E-2,4.547238350E-1
3.625295125E0,-4.179152250E-1,6.687375903E-2,6.014482379E-1
3.635238125E0,-4.276671708E-1,1.039397437E-2,7.347671390E-1
3.645180125E0,-3.901304603E-1,-2.676972374E-2,8.246394992E-1
3.655123125E0,-2.902760208E-1,-1.116945781E-2,8.731935024E-1
3.665065125E0,-1.224502921E-1,6.357214600E-2,8.989491463E-1
3.675008125E0,9.039725363E-2,1.589657813E-1,9.105376005E-1
3.684950125E0,3.030013442E-1,1.974255294E-1,9.143725634E-1
3.694893125E0,4.520046711E-1,1.330705136E-1,8.998774886E-1
3.704835125E0,4.917508364E-1,-3.474792093E-2,8.588025570E-1
3.714778125E0,4.177184403E-1,-2.797781825E-1,7.999946475E-1
3.724720125E0,2.454081327E-1,-5.811474323E-1,7.278767228E-1
3.734663125E0,1.628119126E-2,-8.927029371E-1,6.421253085E-1
3.744605125E0,-2.378871143E-1,-1.171057940E0,5.367555022E-1
3.754548125E0,-4.823876619E-1,-1.351043701E0,3.973502517E-1
3.764490125E0,-6.605368853E-1,-1.337080121E0,1.944173574E-1
3.774433125E0,-7.740826011E-1,-1.131416917E0,-7.899740338E-2
3.784375125E0,-8.291384578E-1,-7.968270779E-1,-3.844029307E-1
3.794318125E0,-8.538821936E-1,-4.356790185E-1,-6.745929122E-1
3.804260125E0,-8.658670187E-1,-1.078867912E-1,-8.780471087E-1
3.814203125E0,-8.766573668E-1,1.630863696E-1,-9.655004740E-1
3.824145125E0,-8.825672865E-1,3.421773016E-1,-9.699725509E-1
3.834088125E0,-8.752207160E-1,3.943518102E-1,-9.283388257E-1
3.844030125E0,-8.468609452E-1,3.377618790E-1,-8.644559979E-1
