"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.141386333E0,-1.431018591E0,-5.822457671E-1,-8.669816256E-1
2.151329333E0,-1.613277912E0,-5.645863414E-1,-8.826202154E-1
2.161272333E0,-1.718597531E0,-5.606260300E-1,-8.441349864E-1
2.171214333E0,-1.725557923E0,-6.395048499E-1,-7.379140258E-1
2.181157333E0,-1.614120364E0,-7.759822607E-1,-5.920587182E-1
2.191099333E0,-1.416327119E0,-9.463662505E-1,-4.556034207E-1
2.201042333E0,-1.166734576E0,-1.104084253E0,-3.756922185E-1
2.210984333E0,-9.122477770E-1,-1.162477493E0,-3.857235610E-1
2.220927333E0,-6.875762939E-1,-1.030107617E0,-4.435418248E-1
2.230870333E0,-5.409471989E-1,-7.082626224E-1,-4.919998944E-1
2.240812333E0,-4.917424917E-1,-3.358663321E-1,-4.807737768E-1
2.250755333E0,-5.269539952E-1,-4.506238736E-3,-3.871599436E-1
2.260697333E0,-6.429563165E-1,2.298524231E-1,-2.527028918E-1
2.270640333E0,-8.193438649E-1,3.654113114E-1,-1.227275804E-1
2.280583333E0,-9.759143591E-1,4.792282283E-1,-4.700327292E-2
2.290525333E0,-1.057241678E0,5.304618478E-1,-1.237578597E-2
2.300468333E0,-1.033739924E0,5.239894390E-1,2.264939994E-2
2.310410333E0,-9.108284712E-1,5.046399832E-1,7.135222852E-2
2.320353333E0,-6.829306483E-1,5.053780675E-1,1.420852244E-1
2.330296333E0,-3.779925704E-1,5.284996629E-1,2.327357531E-1
2.340238333E0,-2.851779759E-2,5.886375904E-1,3.403989077E-1
2.350181333E0,3.368543088E-1,6.660780311E-1,4.417372346E-1
2.360123333E0,6.979983449E-1,7.356034517E-1,5.294201374E-1
2.370066333E0,1.026584268E0,7.657392621E-1,6.053987741E-1
2.380008333E0,1.300494313E0,7.546200752E-1,6.656399965E-1
2.389951333E0,1.502589107E0,6.998492479E-1,7.102578282E-1
2.399894333E0,1.634024501E0,6.194697022E-1,7.327850461E-1
2.409836333E0,1.680943727E0,5.245559812E-1,7.277431488E-1
2.419779333E0,1.662751198E0,4.480610192E-1,6.906842589E-1
2.429721333E0,1.610472083E0,4.173952639E-1,6.380079985E-1
2.439664333E0,1.512783289E0,3.953839540E-1,5.752331018E-1
2.449606333E0,1.383376241E0,3.952747583E-1,5.189714432E-1
2.459549333E0,1.217476368E0,3.941605389E-1,4.670082331E-1
2.469492333E0,1.041692853E0,3.918020427E-1,4.493117929E-1
2.479434333E0,8.645942211E-1,3.734863400E-1,4.435033798E-1
2.489377333E0,7.043856382E-1,3.385129273E-1,4.402972162E-1
2.499319333E0,5.618631840E-1,2.646696568E-1,4.385318458E-1
2.509262333E0,4.321775734E-1,1.594036669E-1,4.206489921E-1
