"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.953316667E-1,6.617738342E-1,3.491339722E0,8.134534149E0
8.052736666E-1,7.574249268E-1,3.241509247E0,8.098159790E0
8.152146667E-1,9.407936096E-1,3.099754028E0,8.013735352E0
8.251566667E-1,1.048719177E0,3.080144806E0,7.827522583E0
8.350986667E-1,1.045875092E0,3.162623291E0,7.568261719E0
8.450396666E-1,1.041234741E0,3.294049988E0,7.341183929E0
8.549816667E-1,1.018332367E0,3.482059021E0,7.243586884E0
8.649236667E-1,8.728349304E-1,3.726051636E0,7.247778168E0
8.748646667E-1,5.866300964E-1,4.052073669E0,7.445067902E0
8.848066666E-1,2.782713318E-1,4.355941772E0,7.655081177E0
8.947486667E-1,3.652404785E-2,4.540208588E0,8.000562744E0
9.046896667E-1,-9.116043091E-2,4.588108978E0,8.386310577E0
9.146316666E-1,-2.993774414E-4,4.507726135E0,8.337961121E0
9.245736666E-1,2.920426941E-1,4.311484222E0,8.155640259E0
9.345146667E-1,6.994953918E-1,4.142485657E0,8.011490021E0
9.444566667E-1,9.855505371E-1,4.102219391E0,7.973768463E0
9.543986666E-1,1.165177002E0,4.174369354E0,8.227640533E0
9.643396667E-1,1.321601715E0,4.387376404E0,8.310717773E0
9.742816667E-1,9.431886292E-1,4.299958191E0,7.572602692E0
9.842236667E-1,7.288343811E-1,4.080813904E0,7.790100403E0
9.941646666E-1,7.560777283E-1,3.974085846E0,7.967631226E0
1.004106667E0,6.578819275E-1,3.985462189E0,7.771539001E0
1.014048667E0,4.523593140E-1,3.956721954E0,7.512876892E0
1.023989667E0,3.306623840E-1,3.836821289E0,7.420369263E0
1.033931667E0,3.382965088E-1,3.624263306E0,7.450007629E0
1.043872667E0,3.525169373E-1,3.846850433E0,7.700586548E0
1.053814667E0,2.734812927E-1,4.502636719E0,7.874375153E0
1.063756667E0,2.213896179E-1,4.896318054E0,7.896529083E0
1.073697667E0,2.254312134E-1,4.842430115E0,8.101003876E0
1.083639667E0,3.730242920E-1,4.678670654E0,8.406069489E0
1.093581667E0,5.670208740E-1,4.724325714E0,8.695866852E0
1.103522667E0,6.563850403E-1,4.936584320E0,8.867859192E0
1.113464667E0,5.676196289E-1,5.168452148E0,9.071884918E0
1.123406667E0,4.457730103E-1,5.407804413E0,9.568552094E0
1.133347667E0,2.865042114E-1,5.722599792E0,1.003782623E1
1.143289667E0,1.772314453E-1,6.065536652E0,1.033226395E1
1.153231667E0,1.157093811E-1,6.307283936E0,1.078192886E1
1.163172667E0,2.131567383E-1,6.356082458E0,1.110196335E1
1.173114667E0,4.893324280E-1,6.346203003E0,1.144564865E1
1.183056667E0,9.117539978E-1,6.390211487E0,1.175700119E1
1.192997667E0,1.174457703E0,6.389612732E0,1.206491089E1
1.202939667E0,1.352138214E0,6.335724792E0,1.246158600E1
1.212881667E0,1.651066589E0,6.244115295E0,1.273970764E1
1.222822667E0,2.060764618E0,6.134992218E0,1.277473480E1
1.232764667E0,2.490221558E0,5.914351044E0,1.264330811E1
1.242706667E0,2.883004761E0,5.623056793E0,1.240500366E1
1.252647667E0,3.186274109E0,5.380710754E0,1.208721451E1
1.262589667E0,3.266806641E0,5.294190674E0,1.183843185E1
1.272530667E0,3.220852203E0,5.326523438E0,1.160192368E1
1.282472667E0,3.097957764E0,5.415737915E0,1.143651764E1
1.292414667E0,2.976111145E0,5.444178772E0,1.130045059E1
1.302355667E0,2.947969666E0,5.313051453E0,1.118264557E1
1.312297667E0,3.040028229E0,5.089715881E0,1.102307739E1
1.322244000E0,3.291954346E0,4.880750427E0,1.075932587E1
1.332185000E0,3.606001282E0,4.657414856E0,1.039408539E1
1.342127000E0,3.883823547E0,4.440515900E0,1.008976822E1
1.352069000E0,3.931125183E0,4.262985077E0,9.801467743E0
1.362010000E0,3.944447479E0,4.110452271E0,9.395062866E0
1.371952000E0,3.992198181E0,3.925437012E0,8.820856934E0
1.381894000E0,3.968397675E0,3.745960236E0,8.201594696E0
1.391835000E0,3.886817322E0,3.686384125E0,7.634124756E0
1.401777000E0,3.821702728E0,3.802841949E0,7.237898712E0
1.411719000E0,3.741918640E0,3.933071136E0,6.905140686E0
1.421660000E0,3.638184357E0,3.919599152E0,6.586453400E0
1.431602000E0,3.533551941E0,3.881428528E0,6.406228180E0
1.441544000E0,3.384012909E0,3.899540863E0,6.311774597E0
1.451485000E0,3.248245239E0,3.918401642E0,6.154601440E0
1.461427000E0,3.177292786E0,3.923191681E0,6.066434784E0
1.471369000E0,3.142864380E0,3.914809113E0,6.033353577E0
1.481310000E0,3.096161499E0,3.882476349E0,5.943240967E0
1.491252000E0,3.057392120E0,3.875890045E0,5.864504700E0
1.501194000E0,3.040327606E0,3.915258179E0,5.863905945E0
1.511135000E0,3.011737061E0,4.006568298E0,5.937702484E0
1.521077000E0,2.941832428E0,4.087250519E0,6.042933655E0
1.531019000E0,2.802472229E0,4.122876434E0,6.234984283E0
1.540961000E0,2.653681641E0,4.136049042E0,6.479725342E0
1.550902000E0,2.570604401E0,4.142485657E0,6.748865662E0
1.560844000E0,2.580034790E0,4.101171570E0,7.029831390E0
1.570786000E0,2.649789734E0,4.073628845E0,7.225773926E0
1.580727000E0,2.690205688E0,4.088897095E0,7.366780701E0
1.590669000E0,2.690056000E0,4.131259003E0,7.491022339E0
1.600611000E0,2.667153625E0,4.156855774E0,7.604486389E0
1.610552000E0,2.650687866E0,4.157454529E0,7.638465729E0
1.620494000E0,2.673739929E0,4.162394257E0,7.511679382E0
1.630436000E0,2.744842072E0,4.138444061E0,7.262597351E0
1.640377000E0,2.781216431E0,4.108057251E0,7.203769684E0
1.650319000E0,2.778222656E0,4.164040833E0,7.220235443E0
1.660261000E0,2.681972809E0,4.255650330E0,7.157066803E0
1.670202000E0,2.575095062E0,4.269421692E0,7.041656799E0
1.680144000E0,2.441123657E0,4.233496399E0,6.900500336E0
1.690086000E0,2.329904938E0,4.186494141E0,6.834188232E0
1.700027000E0,2.255509644E0,4.155508575E0,6.717131653E0
1.709969000E0,2.200124817E0,4.094734955E0,6.587950287E0
1.719911000E0,2.130070496E0,4.031566315E0,6.587201843E0
1.729852000E0,2.013762360E0,3.915407867E0,6.283633118E0
1.739794000E0,1.988614655E0,3.796105957E0,6.129753113E0
1.749736000E0,2.090402985E0,3.821702728E0,6.152206421E0
1.759678000E0,2.251018982E0,3.921994171E0,6.208040314E0
1.769619000E0,2.349514160E0,3.970044250E0,6.169720001E0
1.779561000E0,2.323917389E0,4.008813629E0,6.070476379E0
1.789503000E0,2.210004272E0,4.053271179E0,5.990542603E0
1.799444000E0,2.098935242E0,4.120182037E0,5.932762756E0
1.809386000E0,1.954036560E0,4.163142700E0,5.879323883E0
1.819328000E0,1.752705231E0,4.149970093E0,5.743107147E0
1.829269000E0,1.588047638E0,4.131708069E0,5.598807220E0
1.839211000E0,1.436862030E0,4.141737213E0,5.625451813E0
1.849153000E0,1.258283386E0,4.150718536E0,5.689069519E0
1.859094000E0,1.145567780E0,4.197421417E0,5.708229675E0
1.869036000E0,1.108744354E0,4.264481964E0,5.740861816E0
1.878978000E0,1.120270386E0,4.269870758E0,5.724396057E0
1.888919000E0,1.143921204E0,4.240232391E0,5.744154968E0
1.898861000E0,1.185684357E0,4.243375854E0,5.869145050E0
1.908803000E0,1.107546844E0,4.362228699E0,6.013444977E0
1.918745000E0,9.032217407E-1,4.600533142E0,6.133195953E0
1.928686000E0,6.400689697E-1,4.872367859E0,6.447392578E0
1.938628000E0,3.740721130E-1,5.161267090E0,6.875502319E0
1.948570000E0,2.312690735E-1,5.525010681E0,7.508685608E0
1.958511000E0,2.537223816E-1,5.842051392E0,8.353079681E0
1.968453000E0,2.915936279E-1,6.036497040E0,9.262738037E0
1.978395000E0,2.644999695E-1,6.123316498E0,9.977351990E0
1.988336000E0,3.183879089E-1,6.354435883E0,1.043674667E1
1.998278000E0,4.077520752E-1,6.766379242E0,1.079135925E1
2.008220000E0,4.074526978E-1,7.188950500E0,1.125808868E1
2.018161000E0,2.972817993E-1,7.529791718E0,1.204679855E1
2.028103000E0,2.905458069E-1,7.796986084E0,1.320134766E1
2.038045000E0,5.269042969E-1,7.868537292E0,1.436802155E1
2.047986000E0,9.169931030E-1,7.502398682E0,1.527214142E1
2.057928000E0,1.524429932E0,6.831643524E0,1.598825226E1
2.067870000E0,2.207758942E0,6.205794983E0,1.624392059E1
2.077811000E0,2.781066742E0,5.631289673E0,1.576222229E1
2.087753000E0,3.094814301E0,5.151387634E0,1.496243546E1
2.097695000E0,3.065325623E0,4.878056030E0,1.407133850E1
2.107637000E0,2.660118256E0,4.905149689E0,1.334190536E1
2.117578000E0,1.944157104E0,5.291047211E0,1.284434006E1
2.127520000E0,1.156045990E0,5.646707611E0,1.208796295E1
2.137462000E0,5.183720398E-1,5.915997620E0,1.171149582E1
2.147403000E0,1.803749084E-1,5.899831238E0,1.136616394E1
2.157345000E0,2.019300842E-1,5.526058502E0,1.085677322E1
2.167287000E0,4.272116089E-1,5.090015259E0,1.035142410E1
2.177228000E0,6.685098267E-1,4.808750153E0,9.823471985E0
2.187170000E0,8.222401428E-1,4.609813843E0,9.302255859E0
2.197112000E0,7.788304138E-1,4.349056091E0,8.878786469E0
2.207053000E0,6.099815369E-1,4.175716553E0,8.528365173E0
2.216995000E0,4.799020386E-1,4.146527252E0,8.251890106E0
2.226937000E0,3.427871704E-1,4.097579041E0,8.038733368E0
2.236878000E0,1.999841309E-1,3.982618103E0,7.820636902E0
2.246820000E0,1.312770081E-1,3.866010590E0,7.667655029E0
2.256762000E0,1.336720276E-1,3.756139069E0,7.492519226E0
2.266704000E0,1.481918335E-1,3.678899689E0,7.345524902E0
2.276645000E0,1.422042847E-1,3.622017975E0,7.238946533E0
2.286587000E0,1.157093811E-1,3.613036652E0,7.064259796E0
2.296529000E0,5.703140259E-2,3.624712372E0,6.890471191E0
2.306470000E0,-5.987548828E-3,3.662433929E0,6.728957062E0
2.316412000E0,-5.224136353E-2,3.745361481E0,6.570885773E0
2.326353542E0,-8.068222046E-2,3.798051910E0,6.538253632E0
2.336294542E0,-1.005908203E-1,3.821553040E0,6.571634216E0
2.346236542E0,-8.397537231E-2,3.853885803E0,6.648274841E0
2.356178542E0,-5.448669434E-2,3.883673859E0,6.673123169E0
2.366119542E0,4.370910645E-2,3.932921448E0,6.709198151E0
2.376061542E0,1.836680603E-1,3.977678375E0,6.781198425E0
2.386003542E0,3.017724609E-1,3.957470398E0,6.841522980E0
2.395944542E0,3.543132019E-1,3.889960785E0,6.938521271E0
2.405886542E0,3.836521912E-1,3.861669617E0,7.065756683E0
2.415828542E0,4.052073669E-1,3.858376465E0,7.222780151E0
2.425769542E0,4.495152283E-1,3.800895996E0,7.301067352E0
2.435711542E0,5.104385376E-1,3.746558990E0,7.269483032E0
2.445653542E0,5.532495117E-1,3.739822998E0,7.232659607E0
2.455594542E0,5.902226257E-1,3.747906189E0,7.166197815E0
2.465536542E0,6.252497864E-1,3.755240936E0,7.003486176E0
2.475478542E0,6.288423157E-1,3.769161987E0,6.784341888E0
2.485419542E0,6.132746887E-1,3.811523895E0,6.577621765E0
2.495361542E0,5.981561279E-1,3.956422577E0,6.389612732E0
2.505303542E0,5.343887329E-1,4.112697601E0,6.211034088E0
2.515244542E0,4.975653076E-1,4.257446594E0,6.058201904E0
2.525186542E0,4.824467468E-1,4.404740295E0,5.867947540E0
2.535128542E0,4.680766296E-1,4.584965515E0,5.756279755E0
2.545069542E0,4.644841003E-1,4.754113770E0,5.682183838E0
2.555011542E0,4.602928162E-1,4.864733734E0,5.599405975E0
2.564953542E0,4.643344116E-1,4.929848328E0,5.469476166E0
2.574894542E0,4.695735168E-1,4.945715332E0,5.461542664E0
2.584836542E0,4.790039062E-1,4.929548950E0,5.446723480E0
2.594778542E0,4.935237122E-1,4.984335022E0,5.543871460E0
2.604719542E0,4.740641785E-1,5.090614014E0,5.752836914E0
2.614661542E0,4.050576782E-1,5.258265381E0,5.994733887E0
2.624603542E0,3.260220337E-1,5.458997955E0,6.280489655E0
2.634544542E0,2.812651062E-1,5.620063019E0,6.634952545E0
2.644486542E0,3.589535522E-1,5.745651855E0,7.113208008E0
2.654428542E0,5.551954651E-1,5.824388123E0,7.609126740E0
2.664369542E0,7.881111145E-1,5.944139099E0,8.082292786E0
2.674311542E0,9.575587463E-1,6.106850739E0,8.582851868E0
2.684253542E0,9.969268799E-1,6.225404205E0,9.258846130E0
2.694194542E0,8.089178467E-1,6.368806000E0,9.892179108E0
2.704136542E0,6.063890076E-1,6.601571960E0,1.052416489E1
2.714078542E0,5.093907166E-1,6.925648041E0,1.102786743E1
2.724019542E0,5.201683044E-1,7.303911438E0,1.137903717E1
2.733961542E0,5.475613403E-1,7.511080627E0,1.170266418E1
2.743903542E0,5.860313416E-1,7.598349152E0,1.191432404E1
2.753845542E0,6.777905273E-1,7.639962616E0,1.224169327E1
2.763786542E0,8.116122437E-1,7.572003937E0,1.277698013E1
2.773728542E0,1.145268402E0,7.415878601E0,1.323293198E1
2.783669542E0,1.770967255E0,7.185657349E0,1.378678024E1
2.793611542E0,2.451152802E0,6.872957611E0,1.424542648E1
2.803553542E0,3.017275543E0,6.501579895E0,1.448343155E1
2.813494542E0,3.425027618E0,6.185137939E0,1.450124451E1
2.823436542E0,3.667673035E0,5.980064392E0,1.425440781E1
2.833378542E0,3.718866577E0,5.798641663E0,1.384665573E1
2.843319542E0,3.581302643E0,5.601052551E0,1.338336914E1
2.853261542E0,3.276536407E0,5.488935699E0,1.292442352E1
2.863203542E0,2.828817444E0,5.435347137E0,1.245260468E1
2.873144542E0,2.449805603E0,5.356311493E0,1.186492676E1
2.883086542E0,2.214944000E0,5.233117676E0,1.134131561E1
2.893028542E0,2.085014191E0,5.038073273E0,1.080872314E1
2.902969542E0,1.970652008E0,4.867877197E0,1.027957352E1
2.912911542E0,1.872755585E0,4.741839294E0,9.672735443E0
2.922853542E0,1.806443481E0,4.670138397E0,9.020391998E0
2.932794542E0,1.784588928E0,4.613256683E0,8.400081940E0
2.942736542E0,1.806742859E0,4.572990417E0,7.823031921E0
2.952678542E0,1.854194183E0,4.565356293E0,7.378755798E0
2.962619542E0,1.918859711E0,4.550986176E0,7.021897888E0
2.972561542E0,2.015708313E0,4.482877808E0,6.750961304E0
2.982503542E0,2.079026642E0,4.350552979E0,6.499783630E0
2.992444542E0,2.091001740E0,4.230802002E0,6.284680939E0
3.002386542E0,2.075434113E0,4.143234100E0,6.194119263E0
3.012328542E0,2.025438080E0,4.111200714E0,6.092779999E0
3.022269542E0,2.011067963E0,4.065545654E0,5.985453186E0
3.032211542E0,2.025138702E0,3.991898804E0,5.961652679E0
3.042153542E0,2.014361115E0,3.944297791E0,5.923482056E0
3.052094542E0,1.982776794E0,3.902235260E0,5.891448669E0
3.062036542E0,1.959425354E0,3.860172729E0,5.845494232E0
3.071978542E0,1.918410645E0,3.836671600E0,5.776038666E0
3.081919542E0,1.876198425E0,3.829486542E0,5.745651855E0
3.091861542E0,1.848805389E0,3.811823273E0,5.777834930E0
3.101803542E0,1.803300018E0,3.789070587E0,5.868695984E0
3.111744542E0,1.781894531E0,3.774550781E0,5.975124664E0
3.121686542E0,1.779649200E0,3.754791870E0,6.129603424E0
3.131628542E0,1.825004883E0,3.726949768E0,6.313121796E0
3.141569542E0,1.853296051E0,3.731141052E0,6.396648102E0
3.151511542E0,1.870360565E0,3.763773193E0,6.478228455E0
3.161453542E0,1.856738892E0,3.788771210E0,6.522536316E0
3.171394542E0,1.819616089E0,3.827989655E0,6.554719391E0
3.181336542E0,1.776505737E0,3.878584442E0,6.605763245E0
3.191278542E0,1.747615814E0,3.927233276E0,6.657106476E0
3.201219542E0,1.776805115E0,3.980372772E0,6.733896790E0
3.211161542E0,1.840273132E0,4.008364563E0,6.793921967E0
3.221102542E0,1.920356598E0,3.997736664E0,6.846762085E0
3.231044542E0,2.018702087E0,4.006867676E0,6.868167572E0
3.240986542E0,2.130968628E0,4.064348145E0,6.882986755E0
3.250927542E0,2.245630188E0,4.102069702E0,6.851103058E0
3.260869542E0,2.308798828E0,4.108057251E0,6.743476868E0
3.270811542E0,2.298470306E0,4.150119781E0,6.633904724E0
3.280752542E0,2.199376373E0,4.272116089E0,6.538403320E0
3.290694542E0,2.084714813E0,4.406087494E0,6.434818726E0
3.300636542E0,2.009122009E0,4.518952789E0,6.272855530E0
3.310577542E0,1.970352631E0,4.606520691E0,6.180946655E0
3.320519542E0,1.926194458E0,4.653223572E0,6.114784241E0
3.330458167E0,1.901944885E0,4.649181976E0,6.051316223E0
3.340399167E0,1.899549866E0,4.613256683E0,5.974376221E0
3.350341167E0,1.938468933E0,4.572241974E0,5.924829254E0
3.360283167E0,1.971999207E0,4.496948547E0,5.899232483E0
3.370224167E0,1.954785004E0,4.381837921E0,5.849086761E0
3.380166167E0,1.884580994E0,4.295168152E0,5.798491974E0
3.390107167E0,1.778900757E0,4.203408966E0,5.801336060E0
3.400049167E0,1.644180908E0,4.175117798E0,5.777086487E0
3.409991167E0,1.489253082E0,4.234095154E0,5.861211548E0
3.419932167E0,1.400188293E0,4.352648621E0,5.977968750E0
3.429874167E0,1.331331482E0,4.500092010E0,6.051465912E0
3.439816167E0,1.243763580E0,4.730462952E0,6.059399414E0
3.449757167E0,1.117276611E0,5.053940277E0,6.192173309E0
3.459699167E0,9.294172668E-1,5.358856201E0,6.340814209E0
3.469641167E0,7.810757446E-1,5.633085938E0,6.555318146E0
3.479582167E0,7.583230591E-1,5.907615051E0,6.921007690E0
3.489524167E0,7.216493225E-1,6.148913269E0,7.608527985E0
3.499466167E0,5.734574890E-1,6.445147247E0,8.296796722E0
3.509407167E0,4.665797424E-1,6.887776794E0,8.993148651E0
3.519349167E0,4.567002869E-1,7.354506226E0,9.552236023E0
3.529291167E0,5.969586182E-1,7.804171143E0,9.957742767E0
3.539232167E0,9.044192505E-1,8.246052246E0,1.032088760E1
3.549174167E0,1.266067200E0,8.785380707E0,1.090287735E1
3.559115167E0,1.790726166E0,9.351353760E0,1.191731781E1
3.569057167E0,2.440824280E0,9.643995209E0,1.289283920E1
3.578999167E0,3.032244415E0,9.492809601E0,1.356658813E1
3.588940167E0,3.668122101E0,8.883277130E0,1.406145905E1
3.598882167E0,4.414769440E0,8.099207611E0,1.441816727E1
3.608824167E0,5.042863312E0,7.459138641E0,1.439885742E1
3.618765167E0,5.252876587E0,7.011719055E0,1.409184586E1
3.628707167E0,5.067262573E0,6.725963287E0,1.349922821E1
3.638649167E0,4.647984467E0,6.438860321E0,1.282398239E1
3.648590167E0,4.053420868E0,6.095025330E0,1.215128128E1
3.658532167E0,3.267405396E0,5.740712128E0,1.145882126E1
3.668474167E0,2.419418793E0,5.526806946E0,1.088162155E1
3.678415167E0,1.712438965E0,5.501958618E0,1.043240570E1
3.688357167E0,1.179247742E0,5.657485199E0,1.002106110E1
3.698298167E0,7.738906860E-1,5.877677307E0,9.690997467E0
3.708240167E0,5.251080322E-1,6.015690308E0,9.302854614E0
3.718182167E0,4.255650330E-1,5.973627777E0,8.882378998E0
3.728123167E0,3.869453430E-1,5.905220032E0,8.484955444E0
3.738065167E0,3.926335144E-1,5.764213257E0,8.155041504E0
3.748007167E0,5.372328186E-1,5.538183289E0,7.680079193E0
3.757948167E0,7.514373779E-1,5.321883087E0,7.204218750E0
3.767890167E0,8.605604553E-1,5.124443665E0,6.838080139E0
3.777832167E0,8.602610779E-1,4.955295410E0,6.489604797E0
3.787773167E0,7.934999084E-1,4.876559143E0,6.170917511E0
3.797715167E0,6.625222778E-1,4.788242798E0,5.945935364E0
3.807657167E0,5.078938293E-1,4.682712250E0,5.806126099E0
3.817598167E0,3.391946411E-1,4.560865631E0,5.699847107E0
3.827540167E0,1.987866211E-1,4.482279053E0,5.653892670E0
3.837482167E0,7.963439941E-2,4.399950256E0,5.697901154E0
3.847423167E0,8.681945801E-3,4.265679474E0,5.795348511E0
3.857365167E0,-2.739303589E-2,4.107757874E0,5.802533569E0
3.867306167E0,-9.280700684E-3,3.989803162E0,5.724545746E0
3.877248167E0,-1.062789917E-2,3.916156311E0,5.705535278E0
3.887190167E0,-4.580474854E-2,3.841611328E0,5.709876251E0
3.897131167E0,-6.107299805E-2,3.762126617E0,5.774392090E0
3.907073167E0,1.347198486E-3,3.670068054E0,5.825136566E0
3.917015167E0,7.993377686E-2,3.575764160E0,5.878425751E0
3.926956167E0,1.773811340E-1,3.510948944E0,5.910908203E0
3.936898167E0,2.742297363E-1,3.470233612E0,5.913303223E0
3.946840167E0,3.635939026E-1,3.463198242E0,5.897286530E0
3.956781167E0,4.805007935E-1,3.476969604E0,5.835016022E0
3.966723167E0,5.876779175E-1,3.531007233E0,5.800587616E0
3.976665167E0,6.887178040E-1,3.594026184E0,5.833968201E0
3.986606167E0,8.063731384E-1,3.626209259E0,5.879323883E0
3.996548167E0,9.740245056E-1,3.638184357E0,5.924230499E0
4.006490167E0,1.160087585E0,3.691024475E0,6.064937897E0
4.016431167E0,1.271006927E0,3.784879303E0,6.318211212E0
4.026373167E0,1.304836578E0,3.897445221E0,6.594087524E0
4.036315167E0,1.305585022E0,4.062252502E0,6.897506561E0
4.046256167E0,1.319955139E0,4.325854340E0,7.262597351E0
4.056198167E0,1.433419189E0,4.636907501E0,7.627837830E0
4.066140167E0,1.596579895E0,4.983137512E0,7.968080292E0
4.076081167E0,1.779499512E0,5.478457489E0,8.360713806E0
4.086023167E0,1.934726715E0,6.150410156E0,8.749006348E0
4.095964167E0,1.984872437E0,6.954537964E0,9.097332001E0
4.105906167E0,1.940564575E0,7.838599548E0,9.464368744E0
4.115848167E0,1.936373291E0,8.653205566E0,1.017419266E1
4.125789167E0,2.036964111E0,9.271419983E0,1.122425903E1
4.135731167E0,2.410138092E0,9.810898132E0,1.221474930E1
4.145673167E0,3.321892090E0,1.003917343E1,1.289209076E1
4.155614167E0,4.568200378E0,9.800719299E0,1.325927719E1
4.165556167E0,5.878725128E0,8.910819855E0,1.375804001E1
4.175498167E0,6.731202393E0,7.684420166E0,1.433479065E1
4.185439167E0,6.908284149E0,6.816375275E0,1.458881241E1
4.195381167E0,6.299500122E0,6.573580170E0,1.451681213E1
