"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.241080125E0,-4.192208946E-1,1.599623561E0,6.741892695E-1
1.251018125E0,-4.575682878E-1,1.650061131E0,6.894531846E-1
1.260957125E0,-4.886763990E-1,1.690381527E0,6.909696460E-1
1.270895125E0,-5.077188015E-1,1.720465064E0,6.847844124E-1
1.280834125E0,-5.250263810E-1,1.734621882E0,6.690104604E-1
1.290772125E0,-5.296940804E-1,1.732004881E0,6.492508650E-1
1.300711125E0,-5.311209559E-1,1.718073010E0,6.233803034E-1
1.310650125E0,-5.197737813E-1,1.698505640E0,6.016766429E-1
1.320588125E0,-4.974490702E-1,1.664213777E0,5.707383752E-1
1.330527125E0,-4.759922326E-1,1.622420192E0,5.404773951E-1
1.340465125E0,-4.544006586E-1,1.569149733E0,5.053029060E-1
1.350404125E0,-4.343939126E-1,1.521537185E0,4.697148204E-1
1.360343125E0,-4.056004882E-1,1.478612185E0,4.425323308E-1
1.370281125E0,-3.643715382E-1,1.438528180E0,4.180754423E-1
1.380220125E0,-3.260056376E-1,1.392407894E0,3.930574954E-1
1.390158125E0,-2.832509875E-1,1.346808434E0,3.694951534E-1
1.400097125E0,-2.501194775E-1,1.306333780E0,3.416977525E-1
1.410036125E0,-2.244508713E-1,1.270580649E0,3.214108348E-1
1.419974125E0,-2.186931074E-1,1.250073075E0,2.859867215E-1
1.429913125E0,-2.310070395E-1,1.249922395E0,2.468012422E-1
1.439851125E0,-2.463381588E-1,1.271956801E0,2.104421407E-1
1.449790125E0,-2.609354556E-1,1.294598699E0,1.788043082E-1
1.459729125E0,-2.787940502E-1,1.315832257E0,1.548864245E-1
1.469667125E0,-3.145792186E-1,1.337816358E0,1.220326051E-1
1.479606125E0,-3.718804121E-1,1.356910586E0,7.424098253E-2
1.489544125E0,-4.422635138E-1,1.385154009E0,2.837042511E-2
1.499483125E0,-5.213001370E-1,1.421234250E0,-1.090859342E-2
1.509421125E0,-5.843797326E-1,1.460642099E0,-3.235156834E-2
1.519360125E0,-6.425719261E-1,1.482000113E0,-4.787351936E-2
1.529299125E0,-7.090058327E-1,1.481472373E0,-6.082154065E-2
1.539237125E0,-7.706499100E-1,1.451167345E0,-8.253318816E-2
1.549176125E0,-8.214334846E-1,1.419641376E0,-9.831161797E-2
1.559114125E0,-8.538221121E-1,1.374850392E0,-9.502391517E-2
1.569053125E0,-8.777037263E-1,1.323302031E0,-8.481574059E-2
1.578992125E0,-8.946877122E-1,1.262464881E0,-7.428117096E-2
1.588930125E0,-9.352489710E-1,1.199070454E0,-7.926741242E-2
1.598869125E0,-9.892159700E-1,1.155068159E0,-1.069617942E-1
1.608807125E0,-1.042189956E0,1.156931043E0,-1.445917189E-1
1.618746125E0,-1.071808934E0,1.209047079E0,-1.683165431E-1
1.628685125E0,-1.070621252E0,1.287906766E0,-1.950086057E-1
1.638623125E0,-1.034547448E0,1.364283681E0,-2.211512178E-1
1.648562125E0,-1.002357006E0,1.440532327E0,-2.583489418E-1
1.658500125E0,-9.739770889E-1,1.509394288E0,-2.907093167E-1
1.668439125E0,-9.492123723E-1,1.575990558E0,-3.231415749E-1
1.678377125E0,-9.312934279E-1,1.657938600E0,-3.522478044E-1
1.688316125E0,-9.186258316E-1,1.747693539E0,-3.730359077E-1
1.698255125E0,-9.060769677E-1,1.839540601E0,-3.825238049E-1
1.708193125E0,-8.777164221E-1,1.918817282E0,-3.601039946E-1
1.718132125E0,-8.294836879E-1,1.950609088E0,-3.312749267E-1
1.728070125E0,-7.753911018E-1,1.924210548E0,-2.941760123E-1
1.738009125E0,-7.319495678E-1,1.835662127E0,-2.660539150E-1
1.747948125E0,-7.029725313E-1,1.693707705E0,-2.459196597E-1
1.757886125E0,-7.006242871E-1,1.516905427E0,-2.314683795E-1
1.767825125E0,-7.047482133E-1,1.329568028E0,-2.205081284E-1
1.777763125E0,-7.073142529E-1,1.151506782E0,-2.047087550E-1
1.787702125E0,-7.064809799E-1,1.016708016E0,-1.876048744E-1
1.797641125E0,-7.011225820E-1,9.300422668E-1,-1.827255338E-1
1.807579125E0,-6.716583967E-1,8.775289655E-1,-1.666192561E-1
1.817518125E0,-6.244522929E-1,8.447418809E-1,-1.491818428E-1
1.827456125E0,-5.628925562E-1,8.215446472E-1,-1.504548341E-1
1.837395125E0,-5.018579960E-1,8.157579899E-1,-1.633078754E-1
1.847334125E0,-4.395302236E-1,8.115068078E-1,-1.922553629E-1
1.857272125E0,-3.865700364E-1,8.023757935E-1,-2.279005945E-1
1.867211125E0,-3.523393571E-1,7.794819474E-1,-2.593213618E-1
1.877149125E0,-3.265085220E-1,7.500607371E-1,-2.913611829E-1
1.887088125E0,-3.218296170E-1,7.036693096E-1,-3.120664656E-1
1.897026125E0,-3.301493227E-1,6.484688520E-1,-3.396054804E-1
1.906965125E0,-3.398373723E-1,5.873637199E-1,-3.543881774E-1
1.916904125E0,-3.569325805E-1,5.270693302E-1,-3.727192879E-1
1.926842125E0,-3.823183477E-1,4.713014364E-1,-3.882681727E-1
1.936781125E0,-4.288008213E-1,4.190115035E-1,-4.136636555E-1
1.946719125E0,-4.829596579E-1,3.892128468E-1,-4.299171865E-1
1.956658125E0,-5.351064801E-1,3.710826635E-1,-4.447278082E-1
1.966596125E0,-5.770211816E-1,3.682410717E-1,-4.575969875E-1
1.976535125E0,-6.159933805E-1,3.865276873E-1,-4.626351595E-1
1.986474125E0,-6.348674893E-1,4.342648387E-1,-4.671532214E-1
1.996412125E0,-6.294970512E-1,5.030254126E-1,-4.693261385E-1
2.006351125E0,-6.119531989E-1,5.636011362E-1,-4.689855278E-1
2.016289125E0,-5.675758123E-1,6.502400041E-1,-4.673374593E-1
2.026228125E0,-5.221918225E-1,7.361447811E-1,-4.611511827E-1
2.036167125E0,-4.714419842E-1,8.126052022E-1,-4.488289952E-1
2.046105125E0,-4.180592000E-1,8.814359307E-1,-4.356298447E-1
2.056044125E0,-3.665487170E-1,9.376262426E-1,-4.186295271E-1
2.065982125E0,-3.102646768E-1,9.675998092E-1,-4.020487070E-1
2.075921125E0,-2.502316236E-1,9.864040017E-1,-3.676875234E-1
2.085860125E0,-1.969258189E-1,9.871693850E-1,-3.246913254E-1
2.095798125E0,-1.521510482E-1,9.760715961E-1,-2.686862350E-1
2.105737125E0,-1.134161651E-1,9.322370291E-1,-2.086407244E-1
2.115675125E0,-9.398856014E-2,8.786771894E-1,-1.588933617E-1
2.125614875E0,-9.598886222E-2,8.130574822E-1,-1.020606980E-1
2.135552875E0,-1.058340445E-1,7.304732203E-1,-4.416687042E-2
2.145491875E0,-1.246588603E-1,6.332878470E-1,3.432605881E-3
2.155430875E0,-1.461624652E-1,5.093254447E-1,2.478354797E-2
2.165368875E0,-1.664251238E-1,3.639267087E-1,2.374917641E-2
2.175307875E0,-1.772633642E-1,2.012773752E-1,2.437972231E-3
2.185245875E0,-1.725138873E-1,3.934625909E-2,-1.608324796E-2
2.195184875E0,-1.629863828E-1,-1.068367660E-1,-2.600373141E-2
2.205123875E0,-1.272427589E-1,-2.466897219E-1,-1.929523051E-2
2.215061875E0,-7.974177599E-2,-3.783576190E-1,1.184153557E-2
2.225000875E0,-1.193982549E-2,-4.727690816E-1,5.700688437E-2
2.234938875E0,7.677534223E-2,-5.308612585E-1,1.203809902E-1
2.244877875E0,2.024701536E-1,-5.367822647E-1,2.011698335E-1
2.254815875E0,3.820156455E-1,-4.786235094E-1,2.858045995E-1
2.264754875E0,5.691636801E-1,-3.396485746E-1,3.884542584E-1
2.274693875E0,7.207334042E-1,-1.260292381E-1,4.907835424E-1
2.284631875E0,7.963333726E-1,1.048990488E-1,5.737549067E-1
2.294570875E0,7.968827486E-1,2.608579099E-1,6.362866163E-1
2.304508875E0,7.477051020E-1,3.475611210E-1,6.599621177E-1
2.314447875E0,6.552127600E-1,4.315390885E-1,6.273000240E-1
2.324386875E0,5.275858045E-1,5.215970874E-1,5.662443638E-1
2.334324875E0,3.769396544E-1,6.053186059E-1,4.891333282E-1
2.344263875E0,2.329334766E-1,6.682719588E-1,4.258241355E-1
2.354201875E0,1.264632344E-1,7.272363305E-1,3.912540078E-1
2.364140875E0,7.197867334E-2,7.978338003E-1,3.814423680E-1
2.374078875E0,5.060680583E-2,8.596310616E-1,3.755152225E-1
2.384017875E0,6.505312026E-2,9.210650921E-1,3.653166294E-1
2.393956875E0,1.119471267E-1,9.861989617E-1,3.430142999E-1
2.403894875E0,1.782454699E-1,1.038270354E0,2.999259531E-1
2.413833875E0,2.439967841E-1,1.044369578E0,2.419987917E-1
2.423771875E0,2.878837883E-1,9.798491597E-1,1.874178350E-1
2.433710875E0,2.720246315E-1,8.670871854E-1,1.484866440E-1
2.443648875E0,2.122790068E-1,7.224770188E-1,1.378800720E-1
2.453587875E0,1.134652793E-1,5.847438574E-1,1.663575768E-1
2.463526875E0,7.845109329E-3,4.851887822E-1,2.386080623E-1
2.473464875E0,-6.914761662E-2,4.329578578E-1,3.315225542E-1
2.483403875E0,-1.181207523E-1,4.284046590E-1,4.287015498E-1
2.493341875E0,-1.659873873E-1,4.529051781E-1,5.211062431E-1
2.503280875E0,-2.259220928E-1,5.265958905E-1,5.997776389E-1
2.513219875E0,-2.939257920E-1,6.162799001E-1,6.398214102E-1
2.523157875E0,-3.523952365E-1,6.851239800E-1,6.561884284E-1
2.533096875E0,-3.974521458E-1,7.456080914E-1,6.667702198E-1
2.543034875E0,-4.226941168E-1,8.076893091E-1,6.727471352E-1
2.552973875E0,-4.320857823E-1,8.664336801E-1,6.779521108E-1
2.562911875E0,-4.277085960E-1,9.194582701E-1,6.831444502E-1
2.572850875E0,-4.190195501E-1,9.705659151E-1,7.018617392E-1
2.582789875E0,-4.075911343E-1,1.014333367E0,7.310765982E-1
2.592727875E0,-3.853971958E-1,1.040169239E0,7.603694201E-1
2.602666875E0,-3.470790982E-1,1.057069063E0,7.925806046E-1
2.612604875E0,-2.898042202E-1,1.050920010E0,8.061626554E-1
2.622543875E0,-2.182733417E-1,1.031861067E0,7.994429469E-1
2.632481875E0,-1.507953852E-1,9.822900295E-1,7.707340121E-1
2.642420875E0,-1.046931446E-1,9.231715798E-1,7.407561541E-1
2.652359875E0,-7.193386555E-2,8.351826072E-1,7.337080836E-1
2.662297875E0,-4.117248580E-2,7.363370061E-1,7.369840741E-1
2.672236875E0,6.444886792E-3,6.330490112E-1,7.419493794E-1
2.682174875E0,7.664740831E-2,5.082165599E-1,7.590274215E-1
2.692113875E0,1.602424383E-1,3.485302329E-1,7.739091516E-1
2.702052875E0,2.355057746E-1,1.709048301E-1,7.841162682E-1
2.711990875E0,2.877255678E-1,-2.262488566E-2,7.940468788E-1
2.721929875E0,3.183585703E-1,-2.256411165E-1,7.860249281E-1
2.731867875E0,3.571715355E-1,-4.303214252E-1,7.677279115E-1
2.741806875E0,4.001818597E-1,-6.388136148E-1,7.515374422E-1
2.751744875E0,4.395141304E-1,-8.482738733E-1,7.585743666E-1
2.761683875E0,4.910918474E-1,-1.018361211E0,7.772908211E-1
2.771622875E0,5.520678759E-1,-1.135111690E0,7.963512540E-1
2.781560875E0,6.263176203E-1,-1.200052977E0,8.120956421E-1
2.791499875E0,6.977301836E-1,-1.194397688E0,8.087027669E-1
2.801437875E0,7.729492784E-1,-1.126537800E0,7.879751325E-1
2.811376875E0,8.509684801E-1,-1.007771373E0,7.552780509E-1
2.821314875E0,9.181606174E-1,-8.717713952E-1,7.199258804E-1
2.831253875E0,9.685864449E-1,-7.422130704E-1,6.929920316E-1
2.841192875E0,1.004104018E0,-6.373047829E-1,6.730963588E-1
2.851130875E0,1.025931001E0,-5.522834659E-1,6.560950875E-1
2.861069875E0,1.020879269E0,-4.741767049E-1,6.447274089E-1
2.871007875E0,9.755867124E-1,-4.134971201E-1,6.253917813E-1
2.880946875E0,8.878997564E-1,-3.644749820E-1,5.905059576E-1
2.890884875E0,7.703823447E-1,-3.290380239E-1,5.487089157E-1
2.900823875E0,6.362359524E-1,-2.993714511E-1,4.924232960E-1
2.910762875E0,5.026184916E-1,-2.826985419E-1,4.251717329E-1
2.920700875E0,3.884544075E-1,-2.755604684E-1,3.502769768E-1
2.930639875E0,2.956320047E-1,-2.834445834E-1,2.719299197E-1
2.940577875E0,2.332376093E-1,-3.092540801E-1,2.064875066E-1
2.950516875E0,1.871573031E-1,-3.410753906E-1,1.499333978E-1
2.960455875E0,1.528877467E-1,-3.767662644E-1,1.161200479E-1
2.970393875E0,1.227080077E-1,-4.064239562E-1,9.652324766E-2
2.980332875E0,1.001776680E-1,-4.295484722E-1,8.918091655E-2
2.990270875E0,7.390062511E-2,-4.370899796E-1,8.502690494E-2
3.000209875E0,3.991549835E-2,-4.349756837E-1,8.648870885E-2
3.010147875E0,1.394290477E-2,-4.351677895E-1,8.718885481E-2
3.020086875E0,-1.394465193E-2,-4.240179360E-1,8.617525548E-2
3.030025875E0,-3.601000085E-2,-4.060168564E-1,8.743591607E-2
3.039963875E0,-4.400055110E-2,-3.787609935E-1,8.856802434E-2
3.049902875E0,-3.555023298E-2,-3.403836489E-1,8.888722956E-2
3.059840875E0,-9.539937600E-3,-2.932376862E-1,7.803723961E-2
3.069779875E0,3.095800243E-2,-2.385701090E-1,6.256840378E-2
3.079717875E0,7.339361310E-2,-1.703404486E-1,4.318485036E-2
3.089656875E0,1.092260778E-1,-8.815146983E-2,2.038372122E-2
3.099595875E0,1.263294220E-1,1.969636418E-3,-5.895819981E-3
3.109533875E0,1.314635277E-1,8.389153332E-2,-3.234911337E-2
3.119472875E0,1.504364163E-1,1.645323187E-1,-4.686200991E-2
3.129410250E0,1.970836967E-1,2.310026884E-1,-4.470994696E-2
3.139349250E0,2.706122696E-1,2.788650095E-1,-3.026975319E-2
3.149287250E0,3.581932485E-1,3.196198940E-1,2.178466646E-3
3.159226250E0,4.492182136E-1,3.471332788E-1,4.309953377E-2
3.169165250E0,5.207737684E-1,3.727597892E-1,9.822299331E-2
3.179103250E0,5.620394349E-1,3.838950098E-1,1.560530066E-1
3.189042250E0,5.718013048E-1,3.778150678E-1,2.023171932E-1
3.198980250E0,5.446674228E-1,3.417699933E-1,2.396499068E-1
3.208919250E0,4.878174365E-1,2.535453737E-1,2.679716647E-1
3.218857250E0,4.232110083E-1,1.114912927E-1,3.006576896E-1
3.228796250E0,3.772611022E-1,-5.205955356E-2,3.363097012E-1
3.238735250E0,3.632563353E-1,-2.146825492E-1,3.721989989E-1
3.248673250E0,3.690334260E-1,-3.402695656E-1,4.042601287E-1
3.258612250E0,3.834536374E-1,-3.981983662E-1,4.350159168E-1
3.268550250E0,3.809075654E-1,-3.882145882E-1,4.470354617E-1
3.278489250E0,3.755713701E-1,-3.230195940E-1,4.569594860E-1
3.288427250E0,3.857102394E-1,-2.224134356E-1,4.885220826E-1
3.298366250E0,3.971115053E-1,-8.992464095E-2,5.490460992E-1
3.308305250E0,3.721106946E-1,3.681534156E-2,6.118633747E-1
3.318243250E0,3.017518520E-1,1.219957471E-1,6.154820919E-1
3.328182250E0,1.857254803E-1,1.588392556E-1,5.574992299E-1
3.338120250E0,4.352572560E-2,1.414695978E-1,4.616294205E-1
3.348059250E0,-1.025835946E-1,8.839398623E-2,3.541949093E-1
3.357997250E0,-2.302209139E-1,3.687034547E-2,2.588902116E-1
3.367936250E0,-3.278780282E-1,1.230536494E-2,2.087997049E-1
3.377875250E0,-3.825343549E-1,2.398785204E-2,1.844919771E-1
3.387813250E0,-3.958644867E-1,6.227029487E-2,1.665651649E-1
3.397752250E0,-3.816043139E-1,1.086998507E-1,1.352477223E-1
3.407690250E0,-3.471079171E-1,1.486051083E-1,7.980063558E-2
3.417629250E0,-3.181500435E-1,1.847210228E-1,1.201120019E-2
3.427567250E0,-2.963588536E-1,1.999666691E-1,-6.767950207E-2
3.437506250E0,-2.906184196E-1,1.937785447E-1,-1.557984352E-1
3.447445250E0,-2.890236676E-1,1.727310419E-1,-2.298207581E-1
3.457383250E0,-2.880755663E-1,1.385179460E-1,-2.853873372E-1
3.467322250E0,-2.960064709E-1,8.949814737E-2,-3.158787489E-1
3.477260250E0,-3.115390837E-1,3.344872966E-2,-3.323381245E-1
3.487199250E0,-3.516966403E-1,-1.383255608E-2,-3.379353881E-1
3.497137250E0,-4.003302157E-1,-4.390070960E-2,-3.374395072E-1
3.507076250E0,-4.627123773E-1,-5.516252667E-2,-3.433001637E-1
3.517015250E0,-5.247554779E-1,-4.370986670E-2,-3.482565582E-1
3.526953250E0,-5.935729146E-1,-4.001018591E-3,-3.475451767E-1
3.536892250E0,-6.531584859E-1,5.019564182E-2,-3.435211480E-1
3.546830250E0,-7.040489316E-1,1.194246933E-1,-3.380015194E-1
3.556769250E0,-7.343460917E-1,1.851448417E-1,-3.201623559E-1
3.566707250E0,-7.416396141E-1,2.456026375E-1,-3.009510934E-1
3.576646250E0,-7.316586375E-1,2.917757332E-1,-2.824730277E-1
3.586585250E0,-7.116154432E-1,3.117519319E-1,-2.634457052E-1
3.596523250E0,-6.892885566E-1,3.077201545E-1,-2.387076020E-1
3.606462250E0,-6.633267403E-1,2.824826837E-1,-1.978481114E-1
3.616400250E0,-6.312636137E-1,2.399144620E-1,-1.473394036E-1
3.626339250E0,-5.874701738E-1,1.938794851E-1,-8.908602595E-2
3.636277250E0,-5.328559279E-1,1.301460415E-1,-2.673530206E-2
3.646216250E0,-4.670550525E-1,5.036495253E-2,2.567837387E-2
3.656155250E0,-3.964285553E-1,-3.349745646E-2,6.386171281E-2
3.666093250E0,-3.311255872E-1,-1.173960194E-1,8.006422967E-2
3.676032250E0,-2.640461326E-1,-1.974458545E-1,9.031979740E-2
3.685970250E0,-1.963824630E-1,-2.660196722E-1,8.444931358E-2
3.695909250E0,-1.310841590E-1,-3.084475398E-1,6.637044251E-2
3.705847250E0,-6.953355670E-2,-3.369988501E-1,2.018259838E-2
3.715786250E0,-1.387322042E-2,-3.505492806E-1,-4.660202563E-2
3.725725250E0,2.228425071E-2,-3.605627120E-1,-1.220381111E-1
3.735663250E0,2.979543246E-2,-3.899472356E-1,-1.892525703E-1
3.745602250E0,3.236692771E-2,-4.369194210E-1,-2.403516620E-1
3.755540250E0,3.372274339E-2,-5.154536366E-1,-2.610524297E-1
3.765479250E0,4.153507203E-2,-6.180751324E-1,-2.590550482E-1
3.775417250E0,4.707151651E-2,-7.300730348E-1,-2.346716821E-1
3.785356250E0,5.001441762E-2,-8.101594448E-1,-1.877558827E-1
3.795295250E0,7.406702638E-2,-8.367891908E-1,-1.275159717E-1
3.805233250E0,1.435520351E-1,-7.933846116E-1,-4.292986915E-2
3.815172250E0,2.422615588E-1,-6.854437590E-1,7.341031730E-2
3.825110250E0,3.373468518E-1,-5.065414310E-1,1.748878956E-1
3.835049250E0,3.993002176E-1,-3.184921443E-1,2.318792790E-1
