"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.269548750E-1,-1.400188293E0,4.891228638E0,1.081950073E1
5.368968750E-1,-1.067879333E0,4.517156525E0,1.125988495E1
5.468398751E-1,-8.635542297E-1,4.547693024E0,1.064406555E1
5.567828750E-1,-7.170089722E-1,4.581522675E0,1.029529083E1
5.667248750E-1,-5.926176453E-1,4.438869324E0,1.007809250E1
5.766678751E-1,-5.402265930E-1,4.153263245E0,9.670041046E0
5.866098750E-1,-6.441105652E-1,3.767365723E0,9.206455078E0
5.965528750E-1,-9.292675781E-1,3.203787689E0,9.228309631E0
6.064948750E-1,-1.225202179E0,2.516716461E0,9.179960175E0
6.164378750E-1,-1.334474945E0,2.049837341E0,8.535400543E0
6.263798750E-1,-1.327289886E0,1.795815582E0,7.888595581E0
6.363228750E-1,-1.357077942E0,1.666035461E0,7.507039032E0
6.462648750E-1,-1.405726776E0,1.684746552E0,7.295828247E0
6.562078750E-1,-1.501826935E0,1.800755310E0,6.973398743E0
6.661508750E-1,-1.587897949E0,1.995350647E0,6.603517914E0
6.760928750E-1,-1.504671021E0,2.370919647E0,6.894512787E0
6.860358750E-1,-1.220412140E0,2.612367554E0,7.545658722E0
6.959778750E-1,-1.045276337E0,2.649939423E0,7.485184479E0
7.059208750E-1,-1.048868866E0,2.576591949E0,7.199428711E0
7.158628750E-1,-1.080303497E0,2.386936340E0,7.430847473E0
7.258058750E-1,-1.307680664E0,2.158810730E0,7.639363861E0
7.357478749E-1,-1.553619232E0,1.838327179E0,7.293433228E0
7.456908750E-1,-1.570833435E0,1.656754761E0,6.979386292E0
7.556328750E-1,-1.478924561E0,1.710193634E0,6.990163879E0
7.655758751E-1,-1.331780548E0,1.853595428E0,6.903344421E0
7.755178750E-1,-1.308429108E0,1.934427338E0,6.744973755E0
7.854608750E-1,-1.372944946E0,1.868863678E0,6.779402161E0
7.954038751E-1,-1.573677521E0,1.874551849E0,7.013365631E0
8.053458750E-1,-1.801952820E0,1.809437256E0,7.302863617E0
8.152888750E-1,-2.024689636E0,1.677860870E0,7.294481049E0
8.252308751E-1,-2.074685669E0,1.666484528E0,7.223678284E0
8.351738750E-1,-1.950893097E0,1.735940094E0,7.138206024E0
8.451158750E-1,-1.703757019E0,1.997146912E0,7.065606995E0
8.550588751E-1,-1.343306580E0,2.358196106E0,7.023694153E0
8.650008750E-1,-1.307081909E0,2.634371796E0,6.399492188E0
8.749438750E-1,-1.314566345E0,3.034340057E0,6.750661926E0
8.848858750E-1,-1.385967865E0,3.387156372E0,7.328610077E0
8.948288750E-1,-1.539249115E0,3.445984039E0,7.346123657E0
9.047708750E-1,-1.566342773E0,3.436853027E0,7.303761749E0
9.147138750E-1,-1.510808258E0,3.321443024E0,7.344926147E0
9.246568750E-1,-1.503323822E0,3.091371460E0,7.737110596E0
9.345988750E-1,-1.531465302E0,2.957250366E0,8.431815948E0
9.445418750E-1,-1.423689423E0,3.164419556E0,9.517208862E0
9.544838750E-1,-9.892927551E-1,3.394341431E0,1.088895630E1
9.644268750E-1,-5.427713013E-1,3.447480927E0,1.190234894E1
9.743688750E-1,-1.643582153E-1,3.405867462E0,1.221834183E1
9.843118750E-1,-3.966751099E-2,3.216960297E0,1.202045334E1
9.942538750E-1,-2.124082947E-1,3.041225739E0,1.215831665E1
1.004196875E0,-4.388873291E-1,3.157084808E0,1.302561310E1
1.014138875E0,-9.151968384E-1,3.603606262E0,1.372316254E1
1.024081875E0,-1.130449219E0,3.879931641E0,1.382435211E1
1.034023875E0,-8.940907288E-1,4.028123474E0,1.376163254E1
1.043966875E0,-5.748046875E-1,4.053869934E0,1.376597351E1
1.053909875E0,-1.020877075E-1,3.817212067E0,1.384785324E1
1.063851875E0,2.486329651E-1,3.390299835E0,1.428868652E1
1.073794875E0,4.242178345E-1,2.884651337E0,1.460902039E1
1.083736875E0,6.656657410E-1,2.461631012E0,1.461680420E1
1.093679875E0,7.535330200E-1,2.066153412E0,1.404933426E1
1.103621875E0,6.300398254E-1,1.869761810E0,1.329849564E1
1.113564875E0,3.104544067E-1,1.914967804E0,1.229138992E1
1.123506875E0,-1.660047913E-1,2.200573883E0,1.174442734E1
1.133449875E0,-7.021897888E-1,2.714604950E0,1.163425644E1
1.143391875E0,-1.179696808E0,3.023113403E0,1.158635605E1
1.153334875E0,-1.497186584E0,3.244652710E0,1.166075134E1
1.163277875E0,-1.543141022E0,3.411256256E0,1.181058975E1
1.173219875E0,-1.207838287E0,3.457659760E0,1.200368820E1
1.183162875E0,-5.646258545E-1,3.411705322E0,1.214319809E1
1.193104875E0,2.414479065E-1,3.217109985E0,1.221894058E1
1.203047875E0,9.894424438E-1,2.845732269E0,1.210757217E1
1.212989875E0,1.543590088E0,2.358495483E0,1.186627396E1
1.222932875E0,1.968855743E0,1.849703522E0,1.149714157E1
1.232874875E0,2.208208008E0,1.415606232E0,1.114746872E1
1.242817875E0,2.210603027E0,1.147962799E0,1.075333832E1
1.252759875E0,2.077829132E0,1.140029297E0,1.030561935E1
1.262702875E0,1.876497803E0,1.239871674E0,9.918823700E0
1.272645875E0,1.602717133E0,1.282682648E0,9.647587738E0
1.282587875E0,1.378932495E0,1.256038055E0,9.312434692E0
1.292530875E0,1.288370819E0,1.260528717E0,8.979227600E0
1.302472875E0,1.383423157E0,1.337917786E0,8.684191132E0
1.312415875E0,1.591640167E0,1.384470978E0,8.373437347E0
1.322357875E0,1.883533173E0,1.457668762E0,8.082143097E0
1.332300875E0,2.205064545E0,1.523082733E0,7.723488922E0
1.342242875E0,2.397564240E0,1.484163666E0,7.365283813E0
1.352185875E0,2.440375214E0,1.421444092E0,7.101532288E0
1.362128875E0,2.376907196E0,1.463207245E0,6.762187958E0
1.372070875E0,2.245330811E0,1.473685455E0,6.314319305E0
1.382013875E0,2.115700378E0,1.422342224E0,5.990692291E0
1.391955875E0,1.923050995E0,1.427880707E0,5.697452087E0
1.401898875E0,1.681752777E0,1.517993317E0,5.475912781E0
1.411840875E0,1.399888916E0,1.661245422E0,5.387297058E0
1.421783875E0,1.128353577E0,1.792073364E0,5.337301025E0
1.431725875E0,8.313711548E-1,1.850601654E0,5.261558533E0
1.441668875E0,5.957611084E-1,1.859732666E0,5.219346313E0
1.451611875E0,4.535568237E-1,1.864373016E0,5.161566467E0
1.461553875E0,3.257226562E-1,1.934876404E0,5.153483276E0
1.471496875E0,1.767823792E-1,2.086062012E0,5.187013550E0
1.481438875E0,5.104385376E-2,2.296524353E0,5.197940826E0
1.491382292E0,-2.529739380E-2,2.596650238E0,5.208419037E0
1.501324292E0,-7.619155884E-2,2.798730011E0,5.139711914E0
1.511267292E0,-9.999206543E-2,2.881358185E0,5.082231445E0
1.521209292E0,-8.232879639E-2,2.918480988E0,5.236261139E0
1.531152292E0,-3.547622681E-2,2.985242157E0,5.533992004E0
1.541095292E0,7.110214233E-2,3.092568970E0,5.911057892E0
1.551037292E0,2.713856506E-1,3.221301270E0,6.349945221E0
1.560980292E0,4.408332825E-1,3.400328979E0,6.829697571E0
1.570922292E0,5.831872559E-1,3.587888947E0,7.262747040E0
1.580865292E0,6.515950012E-1,3.845203857E0,7.683222656E0
1.590807292E0,5.646258545E-1,4.191284180E0,8.203989716E0
1.600750292E0,4.426295471E-1,4.528981934E0,8.630452881E0
1.610692292E0,4.082011414E-1,4.944368134E0,9.088500366E0
1.620635292E0,4.788542175E-1,5.209317169E0,9.737850037E0
1.630578292E0,5.140310669E-1,5.466183014E0,1.025158173E1
1.640520292E0,5.471122742E-1,5.660628662E0,1.069436096E1
1.650463292E0,6.900650024E-1,5.710025940E0,1.104627914E1
1.660405292E0,8.466394043E-1,5.550308075E0,1.132709518E1
1.670348292E0,9.735754395E-1,5.366190948E0,1.186477707E1
1.680290292E0,1.018332367E0,5.318739624E0,1.245529907E1
1.690233292E0,8.460406494E-1,5.320535889E0,1.314177155E1
1.700175292E0,5.530998230E-1,5.349126434E0,1.374666367E1
1.710118292E0,3.011737061E-1,5.335953827E0,1.421893158E1
1.720061292E0,9.190887451E-2,5.156177673E0,1.451980591E1
1.730003292E0,-6.691085815E-2,4.826563110E0,1.445274536E1
1.739946292E0,-7.858657837E-2,4.507576447E0,1.413750092E1
1.749888292E0,-1.866618347E-1,4.319268036E0,1.367556152E1
1.759831292E0,-4.269122314E-1,4.241280212E0,1.326795914E1
1.769773292E0,-8.881031799E-1,4.319268036E0,1.294897247E1
1.779716292E0,-1.471589813E0,4.502187653E0,1.258073822E1
1.789658292E0,-1.808988190E0,4.538262634E0,1.207718536E1
1.799601292E0,-1.919608154E0,4.446802826E0,1.180340469E1
1.809543292E0,-1.880988464E0,4.322710876E0,1.153935379E1
1.819486292E0,-1.700613556E0,4.157304840E0,1.125569366E1
1.829429292E0,-1.409618683E0,3.961811371E0,1.092428284E1
1.839371292E0,-1.064586182E0,3.664230194E0,1.084494781E1
1.849314292E0,-7.623646545E-1,3.367547150E0,1.073836945E1
1.859256292E0,-4.969665527E-1,3.133284302E0,1.049377808E1
1.869199292E0,-3.058140564E-1,3.015778656E0,1.021386017E1
1.879141292E0,-1.517843628E-1,2.940784607E0,9.906100159E0
1.889084292E0,-7.738906860E-2,2.866389313E0,9.539213104E0
1.899026292E0,-6.735992432E-2,2.773881683E0,9.174272003E0
1.908969292E0,-8.412506104E-2,2.719993744E0,8.850794678E0
1.918912292E0,-2.034269714E-1,2.680924988E0,8.493338013E0
1.928854292E0,-4.034111023E-1,2.664010162E0,8.215216370E0
1.938797292E0,-5.890251160E-1,2.682421875E0,8.032745819E0
1.948739292E0,-7.746391296E-1,2.706372070E0,7.858059082E0
1.958682292E0,-8.747808838E-1,2.742147675E0,7.552694092E0
1.968624292E0,-9.195378113E-1,2.789748688E0,7.226522369E0
1.978567292E0,-9.301657104E-1,2.810555420E0,6.965016174E0
1.988509292E0,-9.065148926E-1,2.811154175E0,6.696624298E0
1.998452292E0,-8.625064087E-1,2.790048065E0,6.449488220E0
2.008394292E0,-8.111631775E-1,2.706970825E0,6.222560120E0
2.018337292E0,-7.990383911E-1,2.651136932E0,6.029311981E0
2.028280292E0,-7.967930603E-1,2.628833313E0,5.970184937E0
2.038222292E0,-7.912545776E-1,2.605631561E0,5.986201630E0
2.048165292E0,-7.985893250E-1,2.596650238E0,5.985752563E0
2.058107292E0,-7.975415039E-1,2.588716736E0,6.019133148E0
2.068050292E0,-7.289840698E-1,2.516117706E0,5.982908478E0
2.077992292E0,-6.219566345E-1,2.380799103E0,5.850433960E0
2.087935292E0,-5.420228577E-1,2.277813263E0,5.860612793E0
2.097877292E0,-5.331912231E-1,2.312391357E0,5.944887543E0
2.107820292E0,-5.842350769E-1,2.466271362E0,5.995931396E0
2.117762292E0,-6.932084656E-1,2.660417633E0,6.110742645E0
2.127705292E0,-8.451425171E-1,2.833008728E0,6.257287903E0
2.137648292E0,-1.029259644E0,3.018772430E0,6.436016235E0
2.147590292E0,-1.217418365E0,3.288661194E0,6.615493011E0
2.157533292E0,-1.328038330E0,3.560645599E0,6.794221344E0
2.167475292E0,-1.351539459E0,3.801045685E0,7.191794586E0
2.177418292E0,-1.450334015E0,4.027973785E0,7.978857880E0
2.187360292E0,-1.514700165E0,4.300556946E0,8.904532928E0
2.197303292E0,-1.441801758E0,4.552483063E0,9.897867279E0
2.207245292E0,-1.220561829E0,4.701273651E0,1.064675995E1
2.217188292E0,-9.101074219E-1,4.793930969E0,1.116767670E1
2.227130292E0,-5.469625854E-1,4.824916534E0,1.150986511E1
2.237073292E0,-1.920506287E-1,4.903503113E0,1.182481018E1
2.247016292E0,1.086740112E-1,4.985532532E0,1.218855377E1
2.256958292E0,4.188290405E-1,4.934488678E0,1.233375183E1
2.266901292E0,7.616162109E-1,4.758754120E0,1.237386841E1
2.276843292E0,1.025667114E0,4.638105011E0,1.255274643E1
2.286786292E0,1.226998444E0,4.518054657E0,1.260184433E1
2.296728292E0,1.378633118E0,4.375401306E0,1.251008514E1
2.306671292E0,1.611399078E0,4.321064301E0,1.227267883E1
2.316613292E0,1.818568268E0,4.363575897E0,1.198048645E1
2.326556292E0,1.868115234E0,4.353247375E0,1.179681839E1
2.336498292E0,1.875000916E0,4.240980835E0,1.157707535E1
2.346441292E0,1.835183716E0,4.131857758E0,1.120599701E1
2.356383292E0,1.734443207E0,4.053420868E0,1.081755478E1
2.366326292E0,1.621128845E0,4.048481140E0,1.058538757E1
2.376268292E0,1.514999542E0,4.119283905E0,1.039273819E1
2.386211292E0,1.381477203E0,4.210743713E0,1.021460861E1
2.396154292E0,1.329086151E0,4.222269745E0,1.008408005E1
2.406096292E0,1.437460785E0,4.135450287E0,1.011566437E1
2.416039292E0,1.710193634E0,4.071233826E0,1.035157379E1
2.425981292E0,2.077978821E0,3.979624329E0,1.068403244E1
2.435924292E0,2.563569031E0,3.690126343E0,1.104822510E1
2.445866292E0,3.151546326E0,3.212469635E0,1.124162292E1
2.455809292E0,3.681145020E0,2.686164093E0,1.122919876E1
2.465751292E0,4.041595459E0,2.218237152E0,1.102921463E1
2.475694292E0,4.173471222E0,1.860930176E0,1.063298859E1
2.485636292E0,3.994593201E0,1.645528107E0,1.008572662E1
2.495575750E0,3.591631165E0,1.595532074E0,9.542805634E0
2.505517750E0,3.001558228E0,1.622326355E0,9.112151184E0
2.515460750E0,2.386187897E0,1.708547058E0,8.692424011E0
2.525403750E0,1.891466675E0,1.796713715E0,8.382268982E0
2.535345750E0,1.538201294E0,1.861828308E0,8.216264191E0
2.545288750E0,1.279239807E0,1.880240021E0,8.021668854E0
2.555230750E0,1.145418091E0,1.920655975E0,7.726183319E0
2.565173750E0,1.101409607E0,1.983974304E0,7.383246460E0
2.575115750E0,1.049168243E0,2.019450531E0,6.975344696E0
2.585058750E0,9.337582397E-1,2.077230377E0,6.546785889E0
2.595000750E0,8.059240723E-1,2.185155945E0,6.204447784E0
2.604943750E0,6.381230164E-1,2.348017273E0,5.919889526E0
2.614885750E0,4.337979126E-1,2.555036774E0,5.700445862E0
2.624828750E0,2.442919922E-1,2.759511566E0,5.526657257E0
2.634771750E0,1.490899658E-1,2.959046631E0,5.459746399E0
2.644713750E0,1.392105103E-1,3.146756287E0,5.516478424E0
2.654656750E0,8.786727905E-2,3.283871155E0,5.561235352E0
2.664598750E0,3.577560425E-2,3.396586761E0,5.658982086E0
2.674541750E0,6.451583862E-2,3.420686646E0,5.771847382E0
2.684483750E0,1.541793823E-1,3.369343414E0,5.800737305E0
2.694426750E0,2.182461548E-1,3.265309753E0,5.856571198E0
2.704368750E0,2.746788025E-1,3.237617340E0,5.959557037E0
2.714311750E0,3.474275208E-1,3.271297302E0,6.234684906E0
2.724253750E0,3.769161987E-1,3.300636292E0,6.509064331E0
2.734196750E0,3.674858093E-1,3.371738434E0,6.639892273E0
2.744139750E0,3.781137085E-1,3.512445831E0,6.698420563E0
2.754081750E0,3.429368591E-1,3.649261322E0,6.833439789E0
2.764024750E0,2.405497742E-1,3.788771210E0,7.036567383E0
2.773966750E0,9.131011963E-2,3.973936157E0,7.332951050E0
2.783909750E0,-4.939727783E-3,4.221221924E0,7.780071259E0
2.793851750E0,1.302291870E-2,4.514611816E0,8.431666260E0
2.803794750E0,9.849517822E-2,4.697232056E0,9.039552155E0
2.813736750E0,2.579136658E-1,4.842879181E0,9.745484161E0
2.823679750E0,4.150868225E-1,5.003345490E0,1.048823959E1
2.833622750E0,6.463558960E-1,5.144352264E0,1.108998825E1
2.843564750E0,9.024732971E-1,5.159470825E0,1.141526184E1
2.853507750E0,1.099463654E0,5.139861603E0,1.159204422E1
2.863449750E0,1.248703308E0,5.172044678E0,1.180894318E1
2.873392750E0,1.330283661E0,5.199587402E0,1.204979233E1
2.883334750E0,1.349593506E0,5.151986389E0,1.226519440E1
2.893277750E0,1.384321289E0,5.014422455E0,1.252460495E1
2.903220750E0,1.377585297E0,4.889731750E0,1.270857239E1
2.913162750E0,1.285526733E0,4.737348633E0,1.276006531E1
2.923105750E0,1.177601166E0,4.555177460E0,1.297456924E1
2.933047750E0,9.843530273E-1,4.424349518E0,1.314147217E1
2.942990750E0,7.282356262E-1,4.374054108E0,1.318188812E1
2.952932750E0,4.891827393E-1,4.281696167E0,1.309147614E1
2.962875750E0,2.784210205E-1,4.102219391E0,1.304162979E1
2.972817750E0,5.298980713E-2,3.927083588E0,1.307815384E1
2.982760750E0,-1.700463867E-1,3.785178680E0,1.275677216E1
2.992703750E0,-2.891986084E-1,3.703298950E0,1.229138992E1
3.002645750E0,-3.492237854E-1,3.724105682E0,1.211400879E1
3.012588750E0,-3.486250305E-1,3.742816772E0,1.199410812E1
3.022530750E0,-2.627037048E-1,3.678600311E0,1.186567520E1
3.032473750E0,-7.409591675E-2,3.595972137E0,1.180145874E1
3.042415750E0,1.881587219E-1,3.479963379E0,1.173095535E1
3.052358750E0,5.128335571E-1,3.188220062E0,1.150926636E1
3.062301750E0,8.138575745E-1,2.774929504E0,1.117261642E1
3.072243750E0,9.755213928E-1,2.415975952E0,1.073417816E1
3.082186750E0,9.601034546E-1,2.153721313E0,1.025741959E1
3.092128750E0,7.310797119E-1,2.000140686E0,9.808353424E0
3.102071750E0,3.345542908E-1,1.960772552E0,9.326655121E0
3.112013750E0,-1.098715210E-1,1.925595703E0,8.951235809E0
3.121956750E0,-4.448748779E-1,1.875749359E0,8.572972412E0
3.131898750E0,-6.188131714E-1,1.855691071E0,8.076604614E0
3.141841750E0,-6.956034851E-1,1.887425079E0,7.662715302E0
3.151784750E0,-7.545808411E-1,1.916913757E0,7.319928131E0
3.161726750E0,-8.339158630E-1,1.957030334E0,7.015760651E0
3.171669750E0,-9.160949707E-1,2.064357147E0,6.751709747E0
3.181611750E0,-9.595046997E-1,2.255359955E0,6.558461609E0
3.191554750E0,-8.981323242E-1,2.388133850E0,6.354286194E0
3.201496750E0,-7.253915405E-1,2.409838715E0,6.145620117E0
3.211439750E0,-5.264552307E-1,2.401605835E0,5.981411591E0
3.221381750E0,-3.107537842E-1,2.364782410E0,5.862259369E0
3.231324750E0,-1.124162292E-1,2.309397583E0,5.813909912E0
3.241267750E0,2.395019531E-3,2.270927582E0,5.733976135E0
3.251209750E0,4.221221924E-2,2.283052368E0,5.700146484E0
3.261152750E0,1.616638184E-2,2.323618011E0,5.749094696E0
3.271094750E0,-2.320175171E-2,2.371219025E0,5.821094971E0
3.281037750E0,-4.266128540E-2,2.369123383E0,5.782026215E0
3.290979750E0,-1.152603149E-1,2.304008789E0,5.670508118E0
3.300922750E0,-2.089654541E-1,2.283501434E0,5.663772125E0
3.310865750E0,-3.165916443E-1,2.353406067E0,5.679639130E0
3.320807750E0,-4.496649170E-1,2.510130157E0,5.722001038E0
3.330750750E0,-6.008505249E-1,2.716850281E0,5.919141083E0
3.340692750E0,-7.485932922E-1,2.916684723E0,6.201903076E0
3.350635750E0,-8.399034119E-1,3.129691772E0,6.393055573E0
3.360577750E0,-9.401948547E-1,3.335364075E0,6.580465851E0
3.370520750E0,-1.038690033E0,3.561992798E0,6.780150604E0
3.380462750E0,-1.141376495E0,3.895199890E0,6.913822632E0
3.390405750E0,-1.285975800E0,4.348008270E0,7.035968628E0
3.400348750E0,-1.383423157E0,4.846322021E0,7.242239685E0
3.410290750E0,-1.337319031E0,5.304668884E0,7.668253784E0
3.420233750E0,-1.225501556E0,5.610632629E0,8.644523621E0
3.430175750E0,-1.033600616E0,5.673651581E0,1.010189301E1
3.440118750E0,-6.899153137E-1,5.528752899E0,1.166509232E1
3.450060750E0,-2.026785278E-1,5.216202850E0,1.296903076E1
3.460003750E0,3.796105957E-1,4.923860779E0,1.411504761E1
3.469945750E0,8.927435303E-1,4.737498322E0,1.502620285E1
3.479888750E0,1.300944672E0,4.558320923E0,1.556957291E1
3.489831417E0,1.447040863E0,4.382586365E0,1.574919937E1
3.499773417E0,1.440903625E0,4.224365387E0,1.554307800E1
3.509716417E0,1.351689148E0,4.075574799E0,1.534279449E1
3.519658417E0,1.119072876E0,3.808230743E0,1.540656189E1
3.529601417E0,1.123713226E0,3.439697113E0,1.537812103E1
3.539543417E0,1.197958832E0,2.940934296E0,1.520178772E1
3.549486417E0,1.221310272E0,2.430346069E0,1.467593124E1
3.559429417E0,1.183738403E0,2.112107849E0,1.392464355E1
3.569371417E0,1.064436493E0,2.033670959E0,1.298624496E1
3.579314417E0,9.090596008E-1,2.138153687E0,1.201371735E1
3.589256417E0,7.463479614E-1,2.352657623E0,1.120884109E1
3.599199417E0,6.574328613E-1,2.587070160E0,1.054601944E1
3.609141417E0,6.640191650E-1,2.738106079E0,1.005923172E1
3.619084417E0,8.014334106E-1,2.783312073E0,9.805209961E0
3.629027417E0,1.099313965E0,2.741249542E0,9.827663269E0
3.638969417E0,1.446891174E0,2.680026855E0,9.927954712E0
3.648912417E0,1.805395660E0,2.462080078E0,1.007824219E1
3.658854417E0,2.172133026E0,2.129022675E0,1.028481262E1
3.668797417E0,2.458637238E0,1.760339355E0,1.035546570E1
3.678739417E0,2.569556580E0,1.454674988E0,1.020472916E1
3.688682417E0,2.516117706E0,1.253493347E0,9.972262573E0
3.698625417E0,2.302062836E0,1.234033813E0,9.686806183E0
3.708567417E0,1.970951385E0,1.366957397E0,9.305998077E0
3.718510417E0,1.576820984E0,1.556912384E0,8.831335144E0
3.728452417E0,1.225351868E0,1.713636475E0,8.443641357E0
3.738395417E0,1.034798126E0,1.865420837E0,8.094716949E0
3.748337417E0,9.397457886E-1,1.999541931E0,7.621401215E0
3.758280417E0,9.427395630E-1,2.106569366E0,7.049590302E0
3.768223417E0,9.259744263E-1,2.193388824E0,6.499035187E0
3.778165417E0,8.180488586E-1,2.319426727E0,5.921985168E0
3.788108417E0,6.680607605E-1,2.439477081E0,5.412594452E0
3.798050417E0,4.837939453E-1,2.568808136E0,5.084476776E0
3.807993417E0,2.911445618E-1,2.730471954E0,4.887935486E0
3.817936417E0,9.220825195E-2,2.900069275E0,4.803810425E0
3.827878417E0,-9.265731812E-2,3.091221771E0,4.880600739E0
3.837821417E0,-2.695893860E-1,3.268153839E0,5.136269073E0
3.847763417E0,-4.194277954E-1,3.298840027E0,5.354964294E0
3.857706417E0,-4.501139832E-1,3.245101776E0,5.579946442E0
3.867648417E0,-4.149371338E-1,3.137625275E0,5.788462830E0
3.877591417E0,-3.591032410E-1,2.943329315E0,5.951174469E0
3.887534417E0,-3.367996216E-1,2.758613434E0,6.105952606E0
3.897476417E0,-3.513194275E-1,2.627935181E0,6.241720276E0
3.907419417E0,-2.888992310E-1,2.440973969E0,6.306385803E0
3.917361417E0,-1.736389160E-1,2.280208282E0,6.435567169E0
3.927304417E0,-1.047821045E-2,2.064656525E0,6.529122620E0
3.937247417E0,3.861968994E-2,1.950294342E0,6.544989624E0
3.947189417E0,2.020797729E-2,2.073787537E0,6.725813599E0
3.957132417E0,-1.199006653E-1,2.379302216E0,6.994055786E0
3.967074417E0,-3.689826965E-1,2.694546661E0,7.149881744E0
3.977017417E0,-4.802014160E-1,2.975961456E0,7.407046967E0
3.986960417E0,-3.597019958E-1,3.270249481E0,7.654183044E0
3.996902417E0,-1.514849854E-1,3.536396027E0,7.804769897E0
4.006845417E0,8.113128662E-2,3.741170197E0,8.256530457E0
4.016787417E0,2.288740540E-1,4.021537170E0,8.940308533E0
4.026730417E0,2.832110596E-1,4.347110138E0,9.569749603E0
4.036673417E0,2.838098145E-1,4.559668121E0,1.023107437E1
4.046615417E0,2.951861572E-1,4.557722168E0,1.084584595E1
4.056558417E0,4.770579529E-1,4.495900726E0,1.126407623E1
4.066500417E0,7.427554321E-1,4.444707184E0,1.153156998E1
4.076443417E0,9.626481628E-1,4.405189362E0,1.169652695E1
4.086386417E0,1.107995911E0,4.340972900E0,1.196476913E1
4.096328417E0,1.204844513E0,4.254901886E0,1.230186813E1
4.106271417E0,1.167871399E0,4.182602234E0,1.272937912E1
4.116213417E0,9.734257507E-1,4.131408691E0,1.327005478E1
4.126156417E0,6.800358582E-1,4.112098846E0,1.362122452E1
4.136099417E0,4.153862000E-1,4.035158844E0,1.378513367E1
4.146041417E0,1.932481384E-1,3.935915222E0,1.371253464E1
