"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.540222092E1,2.560574532E0,1.013814449E1,1.971902609E0
1.540422539E1,2.560574532E0,1.012856293E1,1.976693511E0
1.540622987E1,2.570156336E0,1.011898041E1,1.976693511E0
1.540823435E1,2.570156336E0,1.011898041E1,1.995857358E0
1.541023883E1,2.598902225E0,1.010460758E1,2.000648260E0
1.541224331E1,2.618066072E0,1.010939884E1,2.005439281E0
1.541424779E1,2.642020702E0,1.007586193E1,2.010230303E0
1.541625227E1,2.670766592E0,1.007107162E1,2.005439281E0
1.541825675E1,2.680348396E0,1.007586193E1,2.019812107E0
1.542026123E1,2.718676090E0,1.005669880E1,2.015021086E0
1.542226571E1,2.761794806E0,1.007107162E1,2.015021086E0
1.542427013E1,2.776167631E0,1.004711628E1,2.005439281E0
1.542627456E1,2.785749435E0,1.003753471E1,2.000648260E0
1.542827899E1,2.824077129E0,1.002316189E1,1.981484532E0
1.543028342E1,2.867195845E0,9.999206543E0,1.981484532E0
1.543228784E1,2.881568670E0,9.994416237E0,1.952738762E0
1.543429227E1,2.895941496E0,9.994416237E0,1.938365936E0
1.543629670E1,2.929478168E0,9.994416237E0,1.943156838E0
1.543830112E1,2.963014841E0,9.984833717E0,1.909620166E0
1.544030555E1,2.967805862E0,9.984833717E0,1.904829144E0
1.544230998E1,2.982178688E0,9.984833717E0,1.880874395E0
1.544431440E1,2.991760731E0,9.970460892E0,1.876083493E0
1.544631883E1,3.034879208E0,9.980043411E0,1.852128625E0
1.544832326E1,3.049252272E0,9.956088066E0,1.856919646E0
1.545032769E1,3.087579727E0,9.965670586E0,1.832964897E0
1.545233211E1,3.092370749E0,9.941715240E0,1.828173876E0
1.545433654E1,3.121116638E0,9.927342415E0,1.804219127E0
1.545634097E1,3.149862289E0,9.917760849E0,1.823382974E0
1.545834539E1,3.173817158E0,9.922552109E0,1.785055280E0
1.546034982E1,3.178607941E0,9.932133675E0,1.770682454E0
1.546235425E1,3.183398962E0,9.898596764E0,1.775473356E0
1.546435868E1,3.207353830E0,9.932133675E0,1.761100531E0
1.546636310E1,3.221726656E0,9.917760849E0,1.761100531E0
1.546836753E1,3.236099482E0,9.922552109E0,1.751518607E0
1.547037196E1,3.255263329E0,9.932133675E0,1.727563739E0
1.547237638E1,3.288800001E0,9.941715240E0,1.732354760E0
1.547438081E1,3.298382044E0,9.936924934E0,1.713190913E0
1.547638524E1,3.312754869E0,9.956088066E0,1.694027066E0
1.547838967E1,3.307963848E0,9.946506500E0,1.665281296E0
1.548039409E1,3.346291542E0,9.965670586E0,1.679654241E0
1.548239852E1,3.360664368E0,9.965670586E0,1.650908470E0
1.548440295E1,3.370246172E0,9.980043411E0,1.655699492E0
1.548640737E1,3.408573866E0,9.989624977E0,1.650908470E0
1.548841180E1,3.446901560E0,1.000399780E1,1.670072317E0
1.549041623E1,3.480438232E0,1.001357937E1,1.660490394E0
1.549242065E1,3.490020275E0,1.000878906E1,1.641326547E0
1.549442508E1,3.547511816E0,1.001357937E1,1.626953721E0
1.549642951E1,3.571466446E0,9.994416237E0,1.607789874E0
1.549843394E1,3.595421314E0,9.999206543E0,1.564671278E0
1.550043836E1,3.667285681E0,9.999206543E0,1.545507431E0
1.550244279E1,3.676867485E0,1.000878906E1,1.526343584E0
1.550444727E1,3.719986200E0,9.960879326E0,1.507179737E0
1.550645175E1,3.763104677E0,9.941715240E0,1.488015890E0
1.550845623E1,3.820596218E0,9.922552109E0,1.497597814E0
1.551046071E1,3.878087759E0,9.860269547E0,1.483224988E0
1.551246519E1,3.930788279E0,9.855478287E0,1.492806911E0
1.551446967E1,3.988279819E0,9.783614159E0,1.507179737E0
1.551647414E1,4.055353165E0,9.730913162E0,1.535925508E0
1.551847862E1,4.141590595E0,9.668630600E0,1.559880257E0
1.552048310E1,4.175127029E0,9.587184906E0,1.574253201E0
1.552248758E1,4.246991634E0,9.534483910E0,1.593417048E0
1.552449206E1,4.314064980E0,9.467411041E0,1.612580776E0
1.552649654E1,4.347601414E0,9.414710045E0,1.602998853E0
1.552850102E1,4.400301933E0,9.333264351E0,1.646117568E0
1.553050550E1,4.448211670E0,9.251817703E0,1.641326547E0
1.553250998E1,4.476957321E0,9.218280792E0,1.655699492E0
1.553451446E1,4.515285015E0,9.160789490E0,1.665281296E0
1.553651894E1,4.529657841E0,9.088925362E0,1.689236164E0
1.553852342E1,4.553612709E0,9.050597191E0,1.703608990E0
1.554052789E1,4.544030666E0,8.983524323E0,1.698818088E0
1.554253237E1,4.553612709E0,8.921241760E0,1.732354760E0
1.554453685E1,4.563194752E0,8.873332024E0,1.741936684E0
1.554654133E1,4.553612709E0,8.825422287E0,1.732354760E0
1.554854581E1,4.548821926E0,8.782303810E0,1.737145662E0
1.555055029E1,4.524867058E0,8.720021248E0,1.775473356E0
1.555255477E1,4.500912189E0,8.710439682E0,1.789846182E0
1.555455925E1,4.476957321E0,8.662529945E0,1.794637203E0
1.555656373E1,4.457793713E0,8.648157120E0,1.818591952E0
1.555856821E1,4.424256802E0,8.614620209E0,1.852128625E0
1.556057268E1,4.385929108E0,8.643365860E0,1.866501570E0
1.556257716E1,4.357183456E0,8.628993034E0,1.909620166E0
1.556458164E1,4.309273720E0,8.662529945E0,1.938365936E0
1.556658612E1,4.270946026E0,8.686484337E0,1.986275434E0
1.556859060E1,4.208663940E0,8.715229988E0,2.010230303E0
1.557059508E1,4.165544987E0,8.791885376E0,2.043766975E0
1.557259956E1,4.146381378E0,8.844586372E0,2.067721605E0
1.557460404E1,4.084098816E0,8.930823326E0,2.106049299E0
1.557660852E1,4.050562382E0,8.964360237E0,2.115631342E0
1.557861300E1,4.026607513E0,9.074552536E0,2.134795189E0
1.558061748E1,4.002652645E0,9.155998230E0,2.139585972E0
1.558262196E1,3.964324951E0,9.266190529E0,2.153958797E0
1.558462644E1,3.930788279E0,9.376382828E0,2.139585972E0
1.558663092E1,3.935579300E0,9.481783867E0,2.134795189E0
1.558863539E1,3.911624432E0,9.591975212E0,2.082094669E0
1.559063623E1,3.887669563E0,9.721331596E0,2.024603128E0
1.559263706E1,3.854132891E0,9.841105461E0,1.981484532E0
1.559463831E1,3.844551086E0,9.946506500E0,1.928784013E0
1.559664008E1,3.844551086E0,1.007586193E1,1.852128625E0
1.559864248E1,3.839760065E0,1.018605423E1,1.804219127E0
1.560064555E1,3.830178261E0,1.028666401E1,1.751518607E0
1.560264935E1,3.849342108E0,1.040164757E1,1.679654241E0
1.560465388E1,3.849342108E0,1.049267578E1,1.607789874E0
1.560665909E1,3.844551086E0,1.055495834E1,1.526343584E0
1.560866493E1,3.878087759E0,1.064119530E1,1.454479218E0
1.561067128E1,3.854132891E0,1.068910503E1,1.382614851E0
1.561267805E1,3.897251606E0,1.073222351E1,1.329914331E0
1.561468513E1,3.911624432E0,1.075138760E1,1.282004833E0
1.561669242E1,3.911624432E0,1.077055073E1,1.210140347E0
1.561869982E1,3.940370083E0,1.077055073E1,1.186185598E0
1.562070711E1,3.930788279E0,1.078013325E1,1.128694177E0
1.562271154E1,3.973906994E0,1.075138760E1,1.075993538E0
1.562471597E1,4.045771122E0,1.075138760E1,1.032874942E0
1.562672039E1,4.064935207E0,1.073701477E1,9.466377497E-1
1.562872482E1,4.088890076E0,1.071305943E1,8.747733831E-1
1.563072925E1,4.170336246E0,1.071305943E1,8.029090166E-1
1.563273368E1,4.223036766E0,1.067952251E1,7.358356118E-1
1.563473810E1,4.261364460E0,1.064598656E1,7.022989392E-1
1.563674253E1,4.299692154E0,1.058849430E1,6.448074579E-1
1.563874696E1,4.309273720E0,1.054058552E1,5.921069384E-1
1.564075138E1,4.352392673E0,1.044955730E1,5.394063592E-1
1.564275581E1,4.414674759E0,1.037769222E1,5.202425718E-1
1.564476024E1,4.457793713E0,1.027229118E1,5.394063592E-1
1.564676467E1,4.529657841E0,1.017168140E1,5.968979001E-1
1.564876909E1,4.567985535E0,1.006628036E1,6.256436110E-1
1.565077352E1,4.611104012E0,9.912969589E0,6.591803432E-1
1.565277795E1,4.649431705E0,9.802777290E0,7.214627862E-1
1.565478237E1,4.668595791E0,9.697376251E0,7.837451696E-1
1.565678680E1,4.654222965E0,9.582393646E0,8.508185744E-1
1.565879123E1,4.649431705E0,9.448246956E0,9.178919792E-1
1.566079565E1,4.596731186E0,9.366800308E0,1.013711214E0
1.566280008E1,4.567985535E0,9.232653618E0,1.099948406E0
1.566480451E1,4.486539364E0,9.151207924E0,1.186185598E0
1.566680894E1,4.409883976E0,9.045806885E0,1.301168561E0
1.566881336E1,4.323646545E0,8.935614586E0,1.368242025E0
1.567081779E1,4.208663940E0,8.873332024E0,1.473643064E0
1.567282222E1,4.084098816E0,8.763139725E0,1.583835125E0
1.567482664E1,3.969115973E0,8.720021248E0,1.703608990E0
1.567683107E1,3.820596218E0,8.657738686E0,1.818591952E0
1.567883550E1,3.657703638E0,8.595456123E0,1.952738762E0
1.568083992E1,3.504393101E0,8.547547340E0,2.048557758E0
1.568284435E1,3.322336674E0,8.509219170E0,2.144376993E0
1.568484878E1,3.140280247E0,8.499637604E0,2.225823164E0
1.568685321E1,2.963014841E0,8.504427910E0,2.302478552E0
1.568885763E1,2.766585588E0,8.480473518E0,2.383924961E0
1.569086206E1,2.589320183E0,8.509219170E0,2.422252655E0
1.569286649E1,2.383309126E0,8.504427910E0,2.436625481E0
1.569487092E1,2.220416546E0,8.542756081E0,2.465371132E0
1.569687534E1,2.047942162E0,8.581083298E0,2.436625481E0
1.569887977E1,1.904213428E0,8.609828949E0,2.446207285E0
1.570088420E1,1.750902772E0,8.643365860E0,2.431834459E0
1.570288868E1,1.640710831E0,8.681694031E0,2.398297787E0
1.570489315E1,1.492191076E0,8.715229988E0,2.374342918E0
1.570689763E1,1.377208114E0,8.791885376E0,2.321642399E0
1.570890211E1,1.267016172E0,8.830213547E0,2.278523922E0
1.571090659E1,1.190360785E0,8.897286415E0,2.249778032E0
1.571291107E1,1.104123592E0,8.954778671E0,2.201868534E0
1.571491555E1,1.032259226E0,9.026642799E0,2.168331861E0
1.571692003E1,9.412310719E-1,9.084134102E0,2.134795189E0
1.571892451E1,9.268581867E-1,9.165580750E0,2.086885452E0
1.572092899E1,8.837395310E-1,9.247026443E0,2.048557758E0
1.572293347E1,8.406209350E-1,9.309309006E0,1.976693511E0
1.572493795E1,8.310390115E-1,9.405128479E0,1.909620166E0
1.572694242E1,8.166661859E-1,9.467411041E0,1.837755799E0
1.572894690E1,8.214571476E-1,9.505738258E0,1.804219127E0
1.573095138E1,8.454118967E-1,9.539275169E0,1.751518607E0
1.573295586E1,8.597847819E-1,9.548856735E0,1.703608990E0
1.573496034E1,9.029033780E-1,9.539275169E0,1.670072317E0
1.573696482E1,9.412310719E-1,9.500946999E0,1.684445143E0
1.573896930E1,1.022677302E0,9.448246956E0,1.679654241E0
1.574097378E1,1.099332571E0,9.381173134E0,1.684445143E0
1.574297826E1,1.175987959E0,9.299727440E0,1.708400011E0
1.574498274E1,1.271807075E0,9.199116707E0,1.761100531E0
1.574698722E1,1.348462343E0,9.108088493E0,1.785055280E0
1.574899170E1,1.434699655E0,9.007478714E0,1.799428105E0
1.575099618E1,1.530518770E0,8.892496109E0,1.818591952E0
1.575300065E1,1.626337886E0,8.801467896E0,1.804219127E0
1.575500513E1,1.707784176E0,8.676902771E0,1.832964897E0
1.575700961E1,1.774857521E0,8.600247383E0,1.852128625E0
1.575901409E1,1.861094832E0,8.451727867E0,1.880874395E0
1.576101857E1,1.909004331E0,8.346326828E0,1.943156838E0
1.576302305E1,1.976077795E0,8.245717049E0,1.952738762E0
1.576502753E1,1.985659719E0,8.154688835E0,1.995857358E0
1.576703201E1,2.033569336E0,8.054079056E0,2.062930822E0
1.576903649E1,2.047942162E0,7.967841148E0,2.106049299E0
1.577104097E1,2.062314987E0,7.886394978E0,2.168331861E0
1.577304545E1,2.062314987E0,7.828903198E0,2.211450338E0
1.577504993E1,2.038360357E0,7.776202679E0,2.206659555E0
1.577705440E1,2.043151140E0,7.737874985E0,2.240196228E0
1.577905888E1,2.028778315E0,7.713920593E0,2.259360075E0
1.578106336E1,2.014405489E0,7.704338551E0,2.249778032E0
1.578306784E1,1.995241642E0,7.694756508E0,2.235405207E0
1.578507232E1,1.976077795E0,7.666010857E0,2.230614185E0
1.578707680E1,1.961704850E0,7.656428814E0,2.197077513E0
1.578908128E1,1.932959199E0,7.670801640E0,2.168331861E0
1.579108576E1,1.937750101E0,7.670801640E0,2.139585972E0
1.579309024E1,1.918586254E0,7.675592899E0,2.096467495E0
1.579509472E1,1.875467658E0,7.675592899E0,2.062930822E0
1.579709920E1,1.870676756E0,7.694756508E0,2.024603128E0
1.579910368E1,1.827558160E0,7.699547768E0,1.981484532E0
1.580110815E1,1.808394313E0,7.718711376E0,1.933574915E0
1.580311263E1,1.770066619E0,7.733084202E0,1.895247340E0
1.580511711E1,1.755693793E0,7.752248287E0,1.832964897E0
1.580712159E1,1.736529946E0,7.785784721E0,1.789846182E0
1.580912607E1,1.722157001E0,7.795366764E0,1.727563739E0
1.581113055E1,1.674247503E0,7.804948807E0,1.684445143E0
1.581313503E1,1.664665580E0,7.833694458E0,1.655699492E0
1.581513951E1,1.621546984E0,7.843276501E0,1.598207951E0
1.581714399E1,1.592801213E0,7.857649326E0,1.535925508E0
1.581914847E1,1.564055443E0,7.862440109E0,1.531134605E0
1.582115295E1,1.554473519E0,7.862440109E0,1.502388835E0
1.582315743E1,1.540100694E0,7.872022152E0,1.459270239E0
1.582516190E1,1.525727868E0,7.867230892E0,1.435315371E0
1.582716633E1,1.530518770E0,7.872022152E0,1.387405872E0
1.582917076E1,1.520936847E0,7.848067284E0,1.396987796E0
1.583117519E1,1.516145945E0,7.857649326E0,1.368242025E0
1.583317961E1,1.482609153E0,7.843276501E0,1.349078178E0
1.583518404E1,1.468236327E0,7.833694458E0,1.320332408E0
1.583718847E1,1.477818251E0,7.819321632E0,1.296377659E0
1.583919289E1,1.482609153E0,7.795366764E0,1.305959582E0
1.584119732E1,1.473027229E0,7.757039070E0,1.301168561E0
1.584320175E1,1.468236327E0,7.718711376E0,1.296377659E0
1.584520618E1,1.473027229E0,7.689965725E0,1.296377659E0
1.584721060E1,1.487400174E0,7.637265205E0,1.310750484E0
1.584921503E1,1.477818251E0,7.594146729E0,1.325123429E0
1.585121946E1,1.473027229E0,7.546236992E0,1.334705353E0
1.585322388E1,1.487400174E0,7.498327255E0,1.363451004E0
1.585522831E1,1.473027229E0,7.450417995E0,1.396987796E0
1.585723274E1,1.429908633E0,7.407299042E0,1.411360621E0
1.585923717E1,1.420326710E0,7.349807739E0,1.396987796E0
1.586124159E1,1.410744786E0,7.292316437E0,1.468852162E0
1.586324602E1,1.358044267E0,7.258779526E0,1.483224988E0
1.586525045E1,1.310134768E0,7.220451832E0,1.516761661E0
1.586725487E1,1.281388998E0,7.186914921E0,1.579044104E0
1.586925930E1,1.223897457E0,7.153378487E0,1.598207951E0
1.587126373E1,1.132869363E0,7.143796444E0,1.660490394E0
1.587326815E1,1.089750767E0,7.134214401E0,1.689236164E0
1.587527258E1,1.003513575E0,7.110260010E0,1.713190913E0
1.587727701E1,9.412310719E-1,7.110260010E0,1.789846182E0
1.587928144E1,8.645757437E-1,7.124632835E0,1.828173876E0
1.588128586E1,8.070842624E-1,7.119841576E0,1.847337723E0
1.588329029E1,7.352198958E-1,7.105468750E0,1.919202089E0
1.588529472E1,6.825193763E-1,7.071932316E0,1.976693511E0
1.588729914E1,6.298188567E-1,7.086305141E0,2.024603128E0
1.588930357E1,6.058640480E-1,7.086305141E0,2.067721605E0
1.589130800E1,5.627454519E-1,7.081513882E0,2.130004168E0
1.589331243E1,5.148358941E-1,7.071932316E0,2.182704687E0
1.589531685E1,5.004630089E-1,7.076723099E0,2.249778032E0
1.589732128E1,4.717172384E-1,7.071932316E0,2.292896748E0
1.589932571E1,4.573444128E-1,7.067141056E0,2.340806246E0
1.590133013E1,4.477624893E-1,7.047977448E0,2.379133940E0
1.590333456E1,4.381805658E-1,7.047977448E0,2.417461634E0
1.590533899E1,4.333896041E-1,7.024022579E0,2.465371132E0
1.590734347E1,4.285986423E-1,7.024022579E0,2.542026520E0
1.590934795E1,4.046438932E-1,7.014440536E0,2.561190367E0
1.591135242E1,3.950619698E-1,6.985694885E0,2.609099865E0
1.591335690E1,3.854800463E-1,6.952158451E0,2.657009363E0
1.591536138E1,3.663161993E-1,6.928203583E0,2.695337057E0
1.591736586E1,3.423614502E-1,6.918621540E0,2.724082947E0
1.591937034E1,3.279885650E-1,6.885084629E0,2.752828598E0
1.592137482E1,3.136156797E-1,6.861130238E0,2.786365271E0
1.592337930E1,2.944518328E-1,6.851548195E0,2.819901943E0
1.592538378E1,2.321694046E-1,6.822802544E0,2.843856812E0
1.592738826E1,2.082146257E-1,6.803638458E0,2.848647833E0
1.592939274E1,1.746779233E-1,6.765310764E0,2.872602463E0
1.593139722E1,1.411412358E-1,6.765310764E0,2.877393484E0
1.593340170E1,1.076045260E-1,6.746147156E0,2.891766310E0
1.593540618E1,5.969495699E-2,6.736565113E0,2.891766310E0
1.593741065E1,1.178538427E-2,6.722192287E0,2.901348352E0
1.593941513E1,2.203471959E-3,6.726983070E0,2.872602463E0
1.594141961E1,-6.486992538E-2,6.726983070E0,2.872602463E0
1.594342409E1,-8.403375745E-2,6.746147156E0,2.877393484E0
1.594542857E1,-1.415252388E-1,6.755729198E0,2.863020658E0
1.594743305E1,-1.846438497E-1,6.770102024E0,2.906139135E0
1.594943753E1,-2.133895904E-1,6.803638458E0,2.839065790E0
1.595144201E1,-2.421353310E-1,6.837175369E0,2.843856812E0
1.595344649E1,-2.852539420E-1,6.856338978E0,2.815111160E0
1.595545097E1,-2.852539420E-1,6.885084629E0,2.771992445E0
1.595745545E1,-3.139997125E-1,6.932994366E0,2.771992445E0
1.595945992E1,-3.571183085E-1,6.976112843E0,2.743246794E0
1.596146440E1,-3.954459429E-1,7.019231796E0,2.714500904E0
1.596346888E1,-4.194007516E-1,7.062350273E0,2.661800385E0
1.596547336E1,-4.337736368E-1,7.105468750E0,2.647427559E0
1.596747784E1,-4.289826751E-1,7.158169270E0,2.642636538E0
1.596948232E1,-4.768922329E-1,7.206079006E0,2.580354214E0
1.597148680E1,-4.385645986E-1,7.249197483E0,2.537235498E0
1.597349128E1,-4.577284455E-1,7.301898003E0,2.503698826E0
1.597549576E1,-4.673103094E-1,7.359389782E0,2.532444477E0
1.597750024E1,-4.912651181E-1,7.388135433E0,2.479743958E0
1.597950472E1,-5.152199268E-1,7.431253910E0,2.441416502E0
1.598150920E1,-5.104289651E-1,7.455208778E0,2.379133940E0
1.598351368E1,-5.391746759E-1,7.498327255E0,2.364761114E0
1.598551815E1,-5.583385229E-1,7.546236992E0,2.340806246E0
1.598752263E1,-5.487565994E-1,7.574982643E0,2.264151096E0
1.598952711E1,-5.631294847E-1,7.594146729E0,2.249778032E0
1.599153159E1,-5.775023699E-1,7.642055988E0,2.201868534E0
1.599353607E1,-5.918751955E-1,7.675592899E0,2.187495708E0
1.599554055E1,-5.918751955E-1,7.699547768E0,2.163540840E0
1.599754503E1,-5.918751955E-1,7.728293419E0,2.120422125E0
1.599954951E1,-5.822933316E-1,7.742666245E0,2.096467495E0
1.600155399E1,-5.822933316E-1,7.766621113E0,2.048557758E0
1.600355847E1,-6.014571190E-1,7.795366764E0,2.010230303E0
1.600556295E1,-5.918751955E-1,7.809739590E0,1.952738762E0
1.600756742E1,-5.775023699E-1,7.833694458E0,1.943156838E0
1.600957190E1,-5.822933316E-1,7.867230892E0,1.923992991E0
1.601157638E1,-5.918751955E-1,7.876812935E0,1.952738762E0
1.601358086E1,-6.158300042E-1,7.905558586E0,1.971902609E0
1.601558534E1,-6.014571190E-1,7.915140629E0,1.880874395E0
1.601758982E1,-5.870842934E-1,7.943886280E0,1.890456319E0
1.601959430E1,-6.014571190E-1,7.967841148E0,1.904829144E0
1.602159878E1,-5.679204464E-1,7.996586800E0,1.895247340E0
1.602360326E1,-5.679204464E-1,8.001378059E0,1.871292472E0
1.602560774E1,-5.631294847E-1,8.006168365E0,1.847337723E0
1.602761222E1,-5.679204464E-1,8.039705276E0,1.856919646E0
1.602961670E1,-5.679204464E-1,8.044496536E0,1.866501570E0
1.603162118E1,-5.391746759E-1,8.073242188E0,1.876083493E0
1.603362560E1,-5.391746759E-1,8.092406273E0,1.866501570E0
1.603563003E1,-5.248018503E-1,8.097196579E0,1.871292472E0
1.603763446E1,-4.864741564E-1,8.097196579E0,1.876083493E0
1.603963888E1,-4.864741564E-1,8.130733490E0,1.885665417E0
1.604164331E1,-4.721012712E-1,8.173851967E0,1.904829144E0
1.604364774E1,-4.337736368E-1,8.178643227E0,1.871292472E0
1.604565216E1,-4.337736368E-1,8.178643227E0,1.880874395E0
1.604765659E1,-4.337736368E-1,8.221761703E0,1.885665417E0
1.604966102E1,-3.906549811E-1,8.245717049E0,1.876083493E0
1.605166545E1,-3.810731173E-1,8.274462700E0,1.861710548E0
1.605366987E1,-3.427454233E-1,8.298417091E0,1.880874395E0
1.605567430E1,-3.092087507E-1,8.327162743E0,1.832964897E0
1.605767873E1,-2.948358655E-1,8.365490913E0,1.780264378E0
1.605968315E1,-2.660901546E-1,8.403818130E0,1.751518607E0
1.606168758E1,-2.277624756E-1,8.422982216E0,1.727563739E0
1.606369201E1,-1.894348115E-1,8.437355042E0,1.703608990E0
1.606569644E1,-1.558981091E-1,8.494846344E0,1.717981935E0
1.606770086E1,-1.175704598E-1,8.514010429E0,1.703608990E0
1.606970529E1,-6.007897109E-2,8.547547340E0,1.694027066E0
1.607170972E1,-1.696036011E-2,8.576292992E0,1.679654241E0
1.607371414E1,3.094921261E-2,8.614620209E0,1.655699492E0
1.607571857E1,8.844070137E-2,8.648157120E0,1.622162700E0
1.607772300E1,1.363502741E-1,8.667321205E0,1.550298333E0
1.607972742E1,1.842598468E-1,8.696066856E0,1.502388835E0
1.608173185E1,2.369603664E-1,8.758349419E0,1.435315371E0
1.608373628E1,2.848699391E-1,8.796676636E0,1.401778698E0
1.608574071E1,3.615252376E-1,8.825422287E0,1.344287276E0
1.608774513E1,4.381805658E-1,8.830213547E0,1.286795735E0
1.608974956E1,5.292087793E-1,8.863750458E0,1.258049965E0
1.609175399E1,6.106550097E-1,8.878123283E0,1.238886118E0
1.609375842E1,7.016831636E-1,8.906868935E0,1.205349445E0
1.609576284E1,7.975023389E-1,8.930823326E0,1.171812773E0
1.609776727E1,8.741576672E-1,8.945196152E0,1.138275981E0
1.609977170E1,9.699767828E-1,8.935614586E0,1.123903155E0
1.610177612E1,1.051423073E0,8.959568977E0,1.114321232E0
1.610378055E1,1.128078341E0,8.997897148E0,1.095157385E0
1.610578498E1,1.223897457E0,8.978733063E0,1.085575461E0
1.610778940E1,1.286179900E0,8.993105888E0,1.095157385E0
1.610979383E1,1.353253365E0,9.026642799E0,1.080784559E0
1.611179826E1,1.439490557E0,9.055388451E0,1.037665963E0
1.611380274E1,1.511354923E0,9.060179710E0,1.018502116E0
1.611580722E1,1.549682617E0,9.079342842E0,1.042456865E0
1.611781170E1,1.626337886E0,9.093715668E0,1.037665963E0
1.611981618E1,1.702993274E0,9.132043839E0,1.018502116E0
1.612182065E1,1.731738925E0,9.160789490E0,1.037665963E0
1.612382513E1,1.779648542E0,9.213489532E0,1.061620712E0
1.612582961E1,1.841930985E0,9.251817703E0,1.056829810E0
1.612783409E1,1.870676756E0,9.275772095E0,1.085575461E0
1.612983857E1,1.971286774E0,9.314100266E0,1.138275981E0
1.613184305E1,2.014405489E0,9.347637177E0,1.147857904E0
1.613384753E1,2.091060638E0,9.390755653E0,1.181394696E0
1.613585201E1,2.167716026E0,9.419501305E0,1.234095216E0
1.613785649E1,2.234789371E0,9.472201347E0,1.262840986E0
1.613986097E1,2.258744240E0,9.505738258E0,1.301168561E0
1.614186545E1,2.335399628E0,9.553647995E0,1.373032928E0
1.614386992E1,2.388100147E0,9.563229561E0,1.373032928E0
1.614587440E1,2.503082991E0,9.548856735E0,1.406569719E0
1.614787888E1,2.574947357E0,9.596766472E0,1.492806911E0
1.614988336E1,2.656393766E0,9.601557732E0,1.511970758E0
1.615188784E1,2.713885069E0,9.558439255E0,1.535925508E0
1.615389232E1,2.742630959E0,9.611139297E0,1.574253201E0
1.615589680E1,2.766585588E0,9.625512123E0,1.674863219E0
1.615790128E1,2.828868151E0,9.606348038E0,1.708400011E0
1.615990576E1,2.862404823E0,9.587184906E0,1.813801050E0
1.616191024E1,2.852823019E0,9.601557732E0,1.847337723E0
1.616391472E1,2.871986866E0,9.563229561E0,1.885665417E0
1.616591920E1,2.895941496E0,9.510529518E0,1.866501570E0
1.616792368E1,2.881568670E0,9.486574173E0,1.904829144E0
1.616992815E1,2.905523539E0,9.429082870E0,1.952738762E0
1.617193263E1,2.943850994E0,9.371591568E0,2.043766975E0
1.617393711E1,2.895941496E0,9.338054657E0,2.110840321E0
1.617594159E1,2.929478168E0,9.242236137E0,2.149168015E0
1.617794607E1,2.953433037E0,9.117671013E0,2.149168015E0
1.617995055E1,2.876777649E0,9.103298187E0,2.249778032E0
1.618195503E1,2.800122499E0,9.074552536E0,2.268941879E0
1.618395951E1,2.709094286E0,9.074552536E0,2.350388288E0
1.618596399E1,2.680348396E0,8.993105888E0,2.388715982E0
1.618796847E1,2.632438898E0,8.954778671E0,2.436625481E0
1.618997295E1,2.632438898E0,8.858959198E0,2.498907804E0
1.619197742E1,2.579738379E0,8.801467896E0,2.542026520E0
1.619398190E1,2.527037859E0,8.787095070E0,2.570772171E0
1.619598638E1,2.450382471E0,8.710439682E0,2.609099865E0
1.619799086E1,2.416845798E0,8.652948380E0,2.671382427E0
1.619999534E1,2.325817585E0,8.643365860E0,2.700128078E0
1.620199982E1,2.268326044E0,8.628993034E0,2.680964231E0
1.620400430E1,2.201252699E0,8.590665817E0,2.647427559E0
1.620600878E1,2.158134222E0,8.542756081E0,2.633054733E0
1.620801326E1,2.095851660E0,8.557128906E0,2.657009363E0
1.621001774E1,2.009614468E0,8.609828949E0,2.633054733E0
1.621202279E1,1.928168178E0,8.638575554E0,2.613890886E0
1.621402690E1,1.894631505E0,8.614620209E0,2.580354214E0
1.621603102E1,1.880258679E0,8.614620209E0,2.575563192E0
1.621803513E1,1.875467658E0,8.576292992E0,2.589936018E0
1.622003925E1,1.794021368E0,8.614620209E0,2.604308844E0
1.622204342E1,1.760484695E0,8.638575554E0,2.594727039E0
1.622404763E1,1.669456482E0,8.710439682E0,2.570772171E0
1.622605190E1,1.592801213E0,8.772722244E0,2.556399345E0
1.622805623E1,1.597592115E0,8.739185333E0,2.508489847E0
1.623006060E1,1.568846464E0,8.729603767E0,2.460580111E0
1.623206503E1,1.559264541E0,8.667321205E0,2.455789328E0
1.623406951E1,1.439490557E0,8.777512550E0,2.422252655E0
1.623607404E1,1.358044267E0,8.811049461E0,2.412670612E0
1.623807862E1,1.233479381E0,8.911659241E0,2.350388288E0
1.624008326E1,1.161615014E0,8.983524323E0,2.273732901E0
1.624208795E1,1.108914495E0,9.031434059E0,2.201868534E0
1.624409263E1,1.051423073E0,9.112879753E0,2.197077513E0
1.624609732E1,1.027468324E0,9.189535141E0,2.125213146E0
1.624810201E1,1.008304477E0,9.232653618E0,2.082094669E0
1.625010670E1,9.460219741E-1,9.270981789E0,2.034184933E0
1.625211138E1,9.172762632E-1,9.275772095E0,2.010230303E0
1.625411607E1,9.076943398E-1,9.270981789E0,2.062930822E0
1.625612055E1,8.070842624E-1,9.338054657E0,2.048557758E0
1.625812503E1,7.208470106E-1,9.433874130E0,2.010230303E0
1.626012946E1,6.729374528E-1,9.500946999E0,1.933574915E0
