"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.073793917E0,-2.009720764E0,3.326233063E0,6.913523254E0
1.083735917E0,-2.198478241E0,3.824696503E0,6.899452515E0
1.093678917E0,-2.158062286E0,4.314178619E0,6.804549866E0
1.103621917E0,-1.938169556E0,4.618944855E0,6.828200684E0
1.113563917E0,-1.632056122E0,4.736600189E0,7.082222443E0
1.123506917E0,-1.380279694E0,4.868176575E0,7.623796234E0
1.133448917E0,-1.241667938E0,5.350323944E0,8.573870544E0
1.143391917E0,-9.987231445E-1,5.428162079E0,9.386530609E0
1.153333917E0,-6.556365967E-1,4.734803925E0,9.720037079E0
1.163276917E0,-2.396516418E-1,3.951782227E0,9.957293701E0
1.173218917E0,6.361770630E-2,3.483106842E0,1.031879196E1
1.183161917E0,1.285826111E-1,3.312461700E0,1.055619827E1
1.193103917E0,1.136137390E-1,3.291804657E0,1.055200699E1
1.203046917E0,9.430389404E-3,3.252286835E0,1.033316208E1
1.212989917E0,-1.034349060E-1,3.316652985E0,1.022508682E1
1.222931917E0,-1.423539734E-1,3.549119568E0,1.035366943E1
1.232874917E0,-1.893562317E-1,3.825894012E0,1.050051407E1
1.242816917E0,-2.133064270E-1,4.090094604E0,1.038824753E1
1.252759917E0,-1.124162292E-1,4.423601074E0,1.015802628E1
1.262701917E0,2.844085693E-3,4.716691589E0,1.006821304E1
1.272644917E0,7.214996338E-2,4.931345215E0,1.012060410E1
1.282586917E0,2.044747925E-1,5.174439697E0,1.030921188E1
1.292529917E0,3.749702454E-1,5.373974762E0,1.046264282E1
1.302472917E0,5.803431702E-1,5.546565857E0,1.074929672E1
1.312414917E0,8.288264465E-1,5.700894928E0,1.091215805E1
1.322357917E0,1.061891785E0,5.877527618E0,1.087099365E1
1.332299917E0,1.251996460E0,6.074368286E0,1.103205872E1
1.342242917E0,1.356628876E0,6.259533234E0,1.128862518E1
1.352184917E0,1.429377594E0,6.368356934E0,1.152169052E1
1.362127917E0,1.548829193E0,6.391708374E0,1.169173691E1
1.372069917E0,1.672023010E0,6.368955688E0,1.175011551E1
1.382012917E0,1.824705505E0,6.257437592E0,1.178469360E1
