"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.648318750E-1,-2.123184814E0,8.673862610E0,2.164648590E0
8.747728750E-1,-2.160157928E0,8.731941833E0,2.174378357E0
8.847138750E-1,-2.158062286E0,8.706494751E0,2.203118591E0
8.946548750E-1,-2.092049561E0,8.591683502E0,2.232457581E0
9.045958750E-1,-2.011517029E0,8.484955444E0,2.291734314E0
9.145368750E-1,-1.978735199E0,8.352630615E0,2.402204590E0
9.244778750E-1,-1.978435822E0,8.230185242E0,2.531984711E0
9.344178750E-1,-1.974244537E0,8.120912476E0,2.661315765E0
9.443588750E-1,-1.976340179E0,8.088579712E0,2.803969116E0
9.542998750E-1,-1.947749634E0,8.141120453E0,2.935096436E0
9.642408750E-1,-1.906435547E0,8.276439056E0,3.045417023E0
9.741818750E-1,-1.874402161E0,8.473878479E0,3.145409088E0
9.841228750E-1,-1.871258698E0,8.709039459E0,3.265160065E0
9.940638750E-1,-1.922901306E0,8.950038300E0,3.386407928E0
1.004004875E0,-1.980381775E0,9.136400757E0,3.498524780E0
1.013945875E0,-2.074835358E0,9.258696442E0,3.606150970E0
1.023885875E0,-2.177821198E0,9.314530334E0,3.734284515E0
1.033826875E0,-2.300416260E0,9.295220490E0,3.873195648E0
1.043767875E0,-2.412832489E0,9.240434418E0,3.973038025E0
1.053708875E0,-2.487976227E0,9.151818695E0,4.057163086E0
1.063649875E0,-2.532134399E0,9.068292389E0,4.124672699E0
1.073590875E0,-2.545307007E0,8.992849274E0,4.132606201E0
1.083531875E0,-2.500550079E0,8.937763824E0,4.130959625E0
1.093472875E0,-2.430645447E0,8.906778259E0,4.077371063E0
1.103412875E0,-2.334395599E0,8.924291840E0,3.988156586E0
1.113353875E0,-2.253563690E0,8.944649506E0,3.877835999E0
1.123294875E0,-2.196681976E0,8.896449738E0,3.788471832E0
1.133235875E0,-2.168989563E0,8.807834015E0,3.723357239E0
1.143176875E0,-2.147284698E0,8.737180939E0,3.692671051E0
1.153117875E0,-2.147584076E0,8.740174713E0,3.649411011E0
1.163058875E0,-2.203118591E0,8.917855225E0,3.640130310E0
1.172999875E0,-2.297572174E0,9.166188812E0,3.695215759E0
1.182939875E0,-2.419568481E0,9.362879791E0,3.782933350E0
1.192880875E0,-2.569107513E0,9.431736603E0,3.879332886E0
1.202821875E0,-2.768343201E0,9.391170959E0,3.998036041E0
1.212762875E0,-3.004402313E0,9.272467804E0,4.178710327E0
1.222703875E0,-3.212469635E0,9.185798035E0,4.408332825E0
1.232644875E0,-3.257975006E0,9.149573364E0,4.555327148E0
1.242585875E0,-3.091521149E0,9.119785309E0,4.503534851E0
1.252526875E0,-2.835852814E0,9.164093170E0,4.244573364E0
1.262466875E0,-2.627785492E0,9.416468353E0,3.939507751E0
1.272407875E0,-2.591860199E0,9.979148254E0,3.728296967E0
1.282348875E0,-2.765050049E0,1.075244019E1,3.682641907E0
1.292289875E0,-3.109783173E0,1.139640106E1,3.785478058E0
1.302230875E0,-3.499123535E0,1.163320862E1,3.849245453E0
1.312171875E0,-3.750899963E0,1.143891266E1,3.759132843E0
1.322112875E0,-3.790268097E0,1.099104401E1,3.472778320E0
1.332053875E0,-3.711681519E0,1.044932053E1,3.052302704E0
1.341994875E0,-3.595074005E0,9.867330780E0,2.678979034E0
1.351934875E0,-3.456611938E0,9.215436401E0,2.401605835E0
1.361875875E0,-3.289858704E0,8.556506653E0,2.171833649E0
1.371816875E0,-3.084036713E0,7.976313171E0,1.982776794E0
1.381757875E0,-2.842888184E0,7.507039032E0,1.829495544E0
1.391698875E0,-2.593806152E0,7.164850616E0,1.664239197E0
1.401639875E0,-2.354154510E0,6.960974579E0,1.473236389E0
1.411580875E0,-2.133513336E0,6.899751892E0,1.270258484E0
1.421521875E0,-1.943408661E0,6.944658508E0,1.093027039E0
1.431461875E0,-1.750609589E0,7.117399292E0,9.207353210E-1
1.441402875E0,-1.585353241E0,7.427554321E0,7.614665222E-1
1.451343875E0,-1.487307129E0,7.877967682E0,6.354286194E-1
1.461284875E0,-1.487007751E0,8.412356415E0,5.870791626E-1
1.471225875E0,-1.607806549E0,9.017697601E0,6.119274902E-1
1.481166875E0,-1.789828033E0,9.589508514E0,6.924600220E-1
1.491107875E0,-2.017055511E0,1.003932312E1,8.391549683E-1
1.501048875E0,-2.252216492E0,1.034678375E1,1.014141083E0
1.510988875E0,-2.415227509E0,1.052461395E1,1.200054474E0
1.520929875E0,-2.424059143E0,1.059182419E1,1.364712067E0
1.530870875E0,-2.299069061E0,1.062026505E1,1.515448608E0
1.540811875E0,-2.060764618E0,1.062310913E1,1.676663361E0
1.550752875E0,-1.774410095E0,1.061113403E1,1.830842743E0
1.560693875E0,-1.490450592E0,1.059960800E1,1.948498077E0
1.570634875E0,-1.244961090E0,1.059062668E1,2.090702362E0
1.580575875E0,-1.036444702E0,1.056787399E1,2.264490967E0
1.590515875E0,-9.083111572E-1,1.050111282E1,2.423310699E0
1.600456875E0,-8.626560974E-1,1.044872177E1,2.549498291E0
1.610397875E0,-8.660989380E-1,1.042686722E1,2.673889618E0
1.620338875E0,-9.482780457E-1,1.041713745E1,2.772534485E0
1.630279875E0,-1.081650696E0,1.037761963E1,2.819087677E0
1.640220875E0,-1.249152374E0,1.031025970E1,2.837200012E0
1.650161875E0,-1.377585297E0,1.024065445E1,2.794389038E0
1.660102875E0,-1.436712341E0,1.014530273E1,2.659369812E0
1.670042875E0,-1.464704132E0,9.960586853E0,2.446662140E0
1.679983875E0,-1.545236664E0,9.738897858E0,2.220033417E0
1.689924875E0,-1.675016785E0,9.535620575E0,2.049537964E0
1.699865875E0,-1.841470642E0,9.304950256E0,1.936073914E0
1.709806875E0,-2.017055511E0,9.073082428E0,1.853296051E0
1.719747875E0,-2.221081238E0,8.887468414E0,1.776206360E0
1.729688875E0,-2.441872101E0,8.783584442E0,1.735640717E0
1.739629875E0,-2.710713043E0,8.716374207E0,1.760788422E0
1.749569875E0,-3.025508423E0,8.642427979E0,1.827699280E0
1.759510875E0,-3.361260223E0,8.611442413E0,1.921554108E0
1.769451875E0,-3.682043152E0,8.652307434E0,2.022444305E0
1.779392875E0,-3.950435028E0,8.756191406E0,2.096091156E0
1.789333875E0,-4.143982544E0,8.859776001E0,2.173779602E0
1.799274875E0,-4.256398773E0,8.876990204E0,2.252066803E0
1.809215875E0,-4.267924805E0,8.825646973E0,2.347268829E0
1.819156875E0,-4.168381805E0,8.715326385E0,2.412084045E0
1.829096875E0,-3.991898804E0,8.613088989E0,2.457140350E0
1.839037875E0,-3.807631989E0,8.533155212E0,2.514022064E0
1.848978625E0,-3.635639648E0,8.497080231E0,2.585124207E0
1.858919625E0,-3.522025909E0,8.477620697E0,2.731968842E0
1.868860625E0,-3.472329254E0,8.430917816E0,2.914738770E0
1.878801625E0,-3.455713806E0,8.359665985E0,3.093616791E0
1.888742625E0,-3.471131744E0,8.287665710E0,3.285218353E0
1.898683625E0,-3.456611938E0,8.246052246E0,3.470682678E0
1.908623625E0,-3.367098083E0,8.241711273E0,3.619173889E0
1.918564625E0,-3.207080841E0,8.279133453E0,3.692521362E0
1.928505625E0,-2.995121613E0,8.315956879E0,3.673061829E0
1.938446625E0,-2.787952423E0,8.277636566E0,3.554208984E0
1.948387625E0,-2.658621368E0,8.201295319E0,3.403322754E0
1.958328625E0,-2.659669189E0,8.138575745E0,3.267704773E0
1.968269625E0,-2.820135498E0,8.131839752E0,3.170856171E0
1.978210625E0,-3.104544067E0,8.116870880E0,3.116219788E0
1.988150625E0,-3.459605713E0,8.104746094E0,3.063828735E0
1.998091625E0,-3.854484558E0,8.131989441E0,3.031346283E0
2.008032625E0,-4.245920563E0,8.202043762E0,2.996319122E0
2.017973625E0,-4.620591431E0,8.287366333E0,2.954106903E0
2.027914625E0,-4.951403503E0,8.343499603E0,2.919229431E0
2.037855625E0,-5.256618805E0,8.354426880E0,2.892584839E0
2.047796625E0,-5.522915039E0,8.339907074E0,2.873125305E0
2.057737625E0,-5.711073761E0,8.310119019E0,2.846929779E0
2.067678625E0,-5.822442169E0,8.227191467E0,2.797382812E0
2.077618625E0,-5.827232208E0,8.114026794E0,2.688559113E0
2.087559625E0,-5.735622711E0,7.976163483E0,2.540516968E0
2.097500625E0,-5.565875702E0,7.836204529E0,2.383044434E0
2.107441625E0,-5.404062195E0,7.731871490E0,2.263443146E0
2.117382625E0,-5.272785187E0,7.744744720E0,2.209106140E0
2.127323625E0,-5.201982422E0,7.794291687E0,2.204316101E0
2.137264625E0,-5.155578918E0,7.819439392E0,2.224374390E0
2.147205625E0,-5.129084015E0,7.857759705E0,2.273921356E0
2.157145625E0,-5.102439423E0,7.877518616E0,2.347717896E0
2.167086625E0,-5.093907166E0,7.901019745E0,2.443219299E0
2.177027625E0,-5.120102692E0,7.917335815E0,2.542013855E0
2.186968625E0,-5.166805573E0,7.941136322E0,2.630779266E0
2.196909625E0,-5.219496002E0,7.977360992E0,2.702779541E0
2.206850625E0,-5.238506470E0,8.008496246E0,2.746638336E0
2.216791625E0,-5.206024017E0,8.063282318E0,2.800675964E0
2.226731625E0,-5.150788879E0,8.086633759E0,2.813848572E0
2.236672625E0,-5.089117126E0,8.071814575E0,2.799628143E0
2.246613625E0,-5.006488953E0,8.062833252E0,2.784958649E0
2.256554625E0,-4.934638367E0,8.078849945E0,2.773133240E0
2.266495625E0,-4.861739960E0,8.088879089E0,2.750979309E0
2.276436625E0,-4.777315521E0,8.118966522E0,2.719544678E0
2.286377625E0,-4.686903534E0,8.173453217E0,2.731370087E0
2.296318625E0,-4.581522675E0,8.236472168E0,2.749931488E0
2.306258625E0,-4.466412048E0,8.258476410E0,2.768492889E0
2.316199625E0,-4.349205780E0,8.287516022E0,2.791694641E0
2.326140625E0,-4.240681458E0,8.340805206E0,2.843187561E0
2.336081625E0,-4.135001221E0,8.372539215E0,2.913690948E0
2.346022625E0,-4.031416626E0,8.366851044E0,2.958597565E0
2.355963625E0,-3.934268646E0,8.353079681E0,3.009940796E0
2.365904625E0,-3.846251678E0,8.346493378E0,3.033890991E0
2.375845625E0,-3.753594360E0,8.343050537E0,3.051554260E0
2.385785625E0,-3.663481750E0,8.355325012E0,3.058290253E0
2.395726625E0,-3.604354706E0,8.360115051E0,3.041674805E0
2.405667625E0,-3.582500153E0,8.358318787E0,2.986888733E0
2.415608625E0,-3.605701904E0,8.357720032E0,2.934048615E0
2.425549625E0,-3.681594086E0,8.355474701E0,2.896177368E0
2.435490625E0,-3.777843933E0,8.353079681E0,2.879412231E0
2.445431625E0,-3.881727905E0,8.353678436E0,2.878663788E0
2.455372625E0,-3.977229309E0,8.392447815E0,2.872526550E0
2.465313625E0,-4.068090363E0,8.428822174E0,2.842888184E0
2.475253625E0,-4.132456512E0,8.446186066E0,2.819985809E0
2.485194625E0,-4.145479431E0,8.456514587E0,2.787203979E0
2.495135625E0,-4.128564606E0,8.438252563E0,2.753823395E0
2.505076625E0,-4.095333710E0,8.416098633E0,2.702031097E0
2.515017625E0,-4.067341919E0,8.408614197E0,2.645448761E0
2.524958625E0,-4.045337677E0,8.425229645E0,2.599793701E0
2.534899625E0,-4.041445770E0,8.449179840E0,2.568359070E0
2.544839625E0,-4.069287872E0,8.509953461E0,2.561473389E0
2.554780625E0,-4.128115540E0,8.556057587E0,2.577490082E0
2.564721625E0,-4.189637604E0,8.581205292E0,2.611319733E0
2.574662625E0,-4.238286438E0,8.585246887E0,2.639461212E0
2.584603625E0,-4.261488190E0,8.594377899E0,2.651735687E0
2.594544625E0,-4.270918579E0,8.616382141E0,2.659968567E0
2.604485625E0,-4.285887451E0,8.629255371E0,2.646346893E0
2.614426625E0,-4.281097412E0,8.613088989E0,2.606080627E0
2.624366625E0,-4.268373871E0,8.597521362E0,2.554288330E0
2.634307625E0,-4.235292664E0,8.572074280E0,2.502945099E0
2.644248625E0,-4.203109589E0,8.533155212E0,2.468516693E0
2.654189625E0,-4.190685425E0,8.497678986E0,2.460583191E0
2.664130625E0,-4.184548187E0,8.454269257E0,2.445165253E0
2.674071625E0,-4.179458771E0,8.435857544E0,2.410287781E0
2.684012625E0,-4.191284180E0,8.428373108E0,2.381397858E0
2.693953625E0,-4.202211456E0,8.434510345E0,2.345921631E0
2.703894625E0,-4.247267761E0,8.438701630E0,2.333198090E0
2.713834625E0,-4.333039398E0,8.463849335E0,2.330354004E0
2.723775625E0,-4.443809052E0,8.486302643E0,2.355052643E0
2.733716625E0,-4.532125397E0,8.486003265E0,2.376607819E0
2.743657625E0,-4.592599640E0,8.461604004E0,2.368075562E0
2.753598625E0,-4.645439758E0,8.436905365E0,2.349514160E0
2.763539625E0,-4.682263184E0,8.441545715E0,2.341730347E0
2.773480625E0,-4.715045013E0,8.441695404E0,2.325414276E0
2.783420625E0,-4.725972290E0,8.427924042E0,2.303410034E0
2.793361625E0,-4.717140656E0,8.429869995E0,2.270328827E0
2.803302625E0,-4.698878632E0,8.422834625E0,2.227966919E0
2.813243625E0,-4.668342133E0,8.436007233E0,2.216440887E0
2.823184625E0,-4.634362793E0,8.454119568E0,2.233056335E0
2.833125625E0,-4.585863647E0,8.422834625E0,2.262844391E0
2.843066625E0,-4.532724152E0,8.405321045E0,2.311044159E0
2.853007000E0,-4.498295746E0,8.396190033E0,2.329605560E0
2.862947000E0,-4.454736328E0,8.392747192E0,2.326611786E0
2.872888000E0,-4.400099945E0,8.419242096E0,2.297422485E0
2.882829000E0,-4.341122589E0,8.455616455E0,2.295626221E0
2.892770000E0,-4.299060059E0,8.465046844E0,2.314337311E0
2.902711000E0,-4.266427917E0,8.459957428E0,2.351909180E0
2.912652000E0,-4.263733521E0,8.445437622E0,2.408641205E0
2.922593000E0,-4.257895660E0,8.443042603E0,2.443668365E0
2.932534000E0,-4.253704376E0,8.449030151E0,2.462678833E0
2.942474000E0,-4.250560913E0,8.464897156E0,2.478994904E0
2.952415000E0,-4.247118073E0,8.465495911E0,2.486778717E0
2.962356000E0,-4.248165894E0,8.449329529E0,2.475402374E0
2.972297000E0,-4.234693909E0,8.438402252E0,2.473157043E0
2.982238000E0,-4.229005737E0,8.446485443E0,2.474204865E0
2.992179000E0,-4.219874725E0,8.450676727E0,2.447410583E0
3.002120000E0,-4.224964142E0,8.467591553E0,2.418520660E0
3.012061000E0,-4.218976593E0,8.468489685E0,2.382745056E0
3.022001000E0,-4.236041107E0,8.447383575E0,2.351460114E0
3.031942000E0,-4.254452820E0,8.424032135E0,2.336042175E0
3.041883000E0,-4.279301147E0,8.415649567E0,2.337239685E0
3.051824000E0,-4.301305389E0,8.424780579E0,2.346221008E0
3.061765000E0,-4.312981110E0,8.430618439E0,2.352807312E0
3.071706000E0,-4.310885468E0,8.450077972E0,2.348466339E0
3.081647000E0,-4.307742004E0,8.483458557E0,2.329904938E0
3.091588000E0,-4.309238892E0,8.509654083E0,2.308200073E0
3.101528000E0,-4.326004028E0,8.529412994E0,2.284249878E0
3.111469000E0,-4.357139282E0,8.506809998E0,2.282154236E0
3.121410000E0,-4.373754730E0,8.477021942E0,2.283800812E0
3.131351000E0,-4.373754730E0,8.444090424E0,2.299667816E0
3.141292000E0,-4.335584106E0,8.458909607E0,2.319875793E0
3.151233000E0,-4.296066284E0,8.483757935E0,2.323019257E0
3.161174000E0,-4.283642120E0,8.482261047E0,2.326162720E0
3.171115000E0,-4.277355194E0,8.484057312E0,2.328258362E0
3.181055000E0,-4.274660797E0,8.503367157E0,2.352807312E0
3.190996000E0,-4.266427917E0,8.528514862E0,2.367177429E0
3.200937000E0,-4.258494415E0,8.547675018E0,2.371069336E0
3.210878000E0,-4.258045349E0,8.570876770E0,2.361638947E0
3.220819000E0,-4.242328033E0,8.579409027E0,2.364932098E0
3.230760000E0,-4.223916321E0,8.582402802E0,2.363435211E0
3.240701000E0,-4.211342468E0,8.568930817E0,2.368075562E0
3.250642000E0,-4.199517059E0,8.559350739E0,2.345322876E0
3.260582000E0,-4.189038849E0,8.570128326E0,2.346221008E0
3.270523000E0,-4.186045074E0,8.572822723E0,2.363285522E0
3.280464000E0,-4.198768616E0,8.544531555E0,2.362686768E0
3.290405000E0,-4.210893402E0,8.539591827E0,2.346221008E0
3.300346000E0,-4.244273987E0,8.555009766E0,2.332150269E0
3.310287000E0,-4.276457062E0,8.559949493E0,2.332749023E0
3.320228000E0,-4.294270020E0,8.556057587E0,2.319127350E0
3.330168000E0,-4.312382355E0,8.526269531E0,2.295476532E0
3.340109000E0,-4.330195312E0,8.525670776E0,2.296823730E0
3.350050000E0,-4.349954224E0,8.535250854E0,2.313439178E0
3.359991000E0,-4.358785858E0,8.524622955E0,2.320923615E0
3.369932000E0,-4.339476013E0,8.527616730E0,2.328408051E0
3.379873000E0,-4.328698425E0,8.511150970E0,2.324516144E0
3.389814000E0,-4.332290955E0,8.487200775E0,2.324965210E0
3.399755000E0,-4.334835663E0,8.487051086E0,2.315834198E0
3.409696000E0,-4.328249359E0,8.487200775E0,2.314037933E0
3.419636000E0,-4.321513367E0,8.484506378E0,2.285896454E0
3.429577000E0,-4.323309631E0,8.496032410E0,2.262395325E0
3.439518000E0,-4.344715118E0,8.491990814E0,2.260748749E0
3.449459000E0,-4.348906403E0,8.502918091E0,2.253264313E0
3.459400000E0,-4.352947998E0,8.518485718E0,2.266736298E0
3.469341000E0,-4.375101929E0,8.504564667E0,2.283202057E0
3.479282000E0,-4.399650879E0,8.478668518E0,2.295925598E0
3.489222000E0,-4.406835938E0,8.450676727E0,2.304757233E0
3.499163000E0,-4.407734070E0,8.426427155E0,2.301763458E0
3.509104000E0,-4.383783875E0,8.419092407E0,2.298619995E0
3.519045000E0,-4.349804535E0,8.423283691E0,2.318678284E0
3.528986000E0,-4.319866791E0,8.446335754E0,2.320474548E0
3.538927000E0,-4.303401031E0,8.487649841E0,2.324366455E0
3.548868000E0,-4.300556946E0,8.526269531E0,2.323618011E0
3.558809000E0,-4.314028931E0,8.535550232E0,2.340682526E0
3.568749000E0,-4.296964417E0,8.532855835E0,2.358645172E0
3.578690000E0,-4.267625427E0,8.537346497E0,2.362686768E0
3.588631000E0,-4.230951691E0,8.539292450E0,2.367626495E0
3.598572000E0,-4.205055542E0,8.538094940E0,2.369422760E0
3.608513000E0,-4.200265503E0,8.538094940E0,2.355651398E0
3.618454000E0,-4.212839355E0,8.546627197E0,2.355950775E0
3.628395000E0,-4.229604492E0,8.575068054E0,2.393672333E0
3.638336000E0,-4.252357178E0,8.595874786E0,2.401007080E0
3.648276000E0,-4.293820953E0,8.582402802E0,2.412383423E0
3.658217000E0,-4.316124573E0,8.569080505E0,2.426304474E0
3.668158000E0,-4.328848114E0,8.550818481E0,2.402653656E0
3.678099000E0,-4.338727570E0,8.529862061E0,2.379152527E0
3.688040000E0,-4.347259827E0,8.501870270E0,2.361339569E0
3.697981000E0,-4.363426208E0,8.463250580E0,2.330653381E0
3.707922000E0,-4.377496948E0,8.421637115E0,2.316582642E0
3.717863000E0,-4.358636169E0,8.410859528E0,2.313139801E0
3.727803000E0,-4.338727570E0,8.393495636E0,2.333048401E0
3.737744000E0,-4.317172394E0,8.368497620E0,2.332599335E0
3.747685000E0,-4.313430176E0,8.378676453E0,2.332449646E0
3.757626000E0,-4.296365662E0,8.395740967E0,2.331701202E0
3.767567000E0,-4.287833405E0,8.418493652E0,2.352657623E0
3.777508000E0,-4.287683716E0,8.416547699E0,2.367626495E0
3.787449000E0,-4.274062042E0,8.429121552E0,2.398911438E0
3.797389000E0,-4.252806244E0,8.452472992E0,2.433190155E0
3.807330000E0,-4.221521301E0,8.478369141E0,2.470911713E0
3.817271000E0,-4.203109589E0,8.478518829E0,2.487377472E0
3.827212000E0,-4.181105347E0,8.484356689E0,2.480042725E0
3.837153000E0,-4.184248810E0,8.492589569E0,2.478994904E0
3.847094000E0,-4.190236359E0,8.484805756E0,2.476300507E0
3.857034750E0,-4.187841339E0,8.466244354E0,2.489772491E0
3.866975750E0,-4.177213440E0,8.449928284E0,2.518363037E0
3.876915750E0,-4.149820404E0,8.439599762E0,2.562970276E0
3.886856750E0,-4.111799469E0,8.431965637E0,2.580483856E0
3.896797750E0,-4.081113281E0,8.453071747E0,2.583777008E0
3.906738750E0,-4.073329468E0,8.465046844E0,2.578986969E0
3.916679750E0,-4.086502075E0,8.480764160E0,2.578986969E0
3.926620750E0,-4.106710052E0,8.490044861E0,2.588567047E0
3.936561750E0,-4.134252777E0,8.491841125E0,2.605182495E0
3.946502750E0,-4.149521027E0,8.487649841E0,2.613415375E0
3.956442750E0,-4.157753906E0,8.474626923E0,2.633623352E0
3.966383750E0,-4.163741455E0,8.421936493E0,2.663261719E0
3.976324750E0,-4.175566864E0,8.352331238E0,2.681074677E0
3.986265750E0,-4.182602234E0,8.309969330E0,2.715353394E0
3.996206750E0,-4.204606476E0,8.252638550E0,2.743045807E0
4.006147750E0,-4.220174103E0,8.190817108E0,2.787653046E0
4.016088750E0,-4.212839355E0,8.165519714E0,2.853516083E0
4.026029750E0,-4.191134491E0,8.157735901E0,2.899171143E0
4.035969750E0,-4.162394257E0,8.159981232E0,2.911595306E0
4.045910750E0,-4.133504333E0,8.167615356E0,2.917882233E0
4.055851750E0,-4.101770325E0,8.161478119E0,2.944676514E0
4.065792750E0,-4.081262970E0,8.091124420E0,3.012485504E0
4.075733750E0,-4.064348145E0,7.987539825E0,3.103645935E0
4.085674750E0,-4.035308533E0,7.915389862E0,3.203188934E0
4.095615750E0,-3.997137909E0,7.892936554E0,3.277135162E0
4.105555750E0,-3.926784210E0,7.928712158E0,3.288511505E0
4.115496750E0,-3.831731873E0,7.996970215E0,3.262315979E0
4.125437750E0,-3.742218018E0,8.026009827E0,3.251089325E0
4.135378750E0,-3.643573151E0,8.031398621E0,3.293600922E0
4.145319750E0,-3.515738983E0,8.051456909E0,3.378773804E0
