"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.847100005E-2,-1.611756533E-1,-2.418611944E-1,2.374116331E-1
5.841300008E-2,-6.665109098E-2,-1.185642481E-1,2.257306576E-1
6.835600000E-2,1.974904165E-2,1.714004762E-2,2.208666503E-1
7.829800004E-2,7.942961901E-2,1.011482328E-1,2.042988092E-1
8.824100008E-2,1.377962530E-1,1.750613451E-1,1.851512045E-1
9.818299999E-2,2.062393725E-1,2.498427629E-1,1.777072847E-1
1.081260000E-1,2.844454944E-1,2.899968326E-1,1.896784604E-1
1.180680001E-1,3.605717421E-1,2.693718076E-1,1.997226477E-1
1.280110000E-1,4.239033163E-1,1.786317676E-1,2.171391994E-1
1.379530000E-1,4.529843032E-1,5.148204044E-2,2.346939743E-1
1.478960001E-1,4.390511811E-1,-1.118624136E-1,2.635317445E-1
1.578380000E-1,3.908296525E-1,-2.665554583E-1,2.881186604E-1
1.677810000E-1,3.072463572E-1,-3.847342730E-1,2.828195095E-1
1.777230001E-1,1.810767800E-1,-4.658464491E-1,2.466741055E-1
1.876660000E-1,2.034142427E-2,-4.892649651E-1,1.964258552E-1
1.976080000E-1,-1.435896307E-1,-4.717936218E-1,1.352797598E-1
2.075510001E-1,-3.098411858E-1,-4.359109700E-1,7.504571229E-2
2.174930000E-1,-4.564726949E-1,-4.231962562E-1,-1.308186445E-3
2.274360000E-1,-5.685963631E-1,-4.829828739E-1,-8.449974656E-2
2.373780000E-1,-6.497699618E-1,-6.017851830E-1,-1.765627712E-1
2.473210000E-1,-7.026933432E-1,-7.305729985E-1,-2.626617253E-1
2.572630000E-1,-7.441030145E-1,-8.266593814E-1,-3.294797540E-1
2.672060000E-1,-7.952008247E-1,-8.780106902E-1,-3.886083364E-1
2.771480000E-1,-8.495553136E-1,-8.691971898E-1,-4.368484616E-1
2.870910000E-1,-8.978754282E-1,-8.233766556E-1,-4.733263254E-1
2.970330000E-1,-9.222223163E-1,-7.492447495E-1,-4.947368503E-1
3.069760001E-1,-9.100282788E-1,-6.657919288E-1,-5.069541335E-1
3.169180000E-1,-8.552182317E-1,-6.017221212E-1,-5.147014856E-1
3.268610000E-1,-7.730972767E-1,-5.576747656E-1,-5.032097101E-1
3.368030001E-1,-6.776350737E-1,-5.189517736E-1,-4.941315949E-1
3.467460000E-1,-5.600485206E-1,-4.737038612E-1,-4.973447025E-1
3.566880000E-1,-4.166142344E-1,-4.231569171E-1,-5.168586373E-1
3.666310001E-1,-2.558203042E-1,-3.746953905E-1,-5.438129902E-1
3.765730000E-1,-1.030012146E-1,-3.201823533E-1,-5.785046816E-1
3.865160000E-1,-1.870067790E-3,-2.906934321E-1,-6.016629934E-1
3.964580001E-1,1.004624646E-2,-2.868797779E-1,-6.013463736E-1
4.064010000E-1,-6.058584526E-2,-2.984575927E-1,-5.503755808E-1
4.163430000E-1,-1.745172739E-1,-2.833052874E-1,-4.748516083E-1
4.262860001E-1,-2.719317079E-1,-2.399482131E-1,-3.982068896E-1
4.362280000E-1,-3.353534937E-1,-1.947999150E-1,-3.517304063E-1
4.461710000E-1,-3.597182333E-1,-1.853302568E-1,-3.552694917E-1
4.561130001E-1,-3.614412844E-1,-2.720212042E-1,-4.072858095E-1
4.660560000E-1,-3.660613298E-1,-4.882839918E-1,-4.917341173E-1
4.759980000E-1,-4.131767452E-1,-8.216593266E-1,-5.756384134E-1
4.859410000E-1,-5.249328017E-1,-1.211656094E0,-6.022609472E-1
4.958830000E-1,-6.857116222E-1,-1.509638429E0,-5.845605135E-1
5.058260000E-1,-8.482507467E-1,-1.617918253E0,-5.375155210E-1
5.157680000E-1,-9.833008051E-1,-1.576025605E0,-4.836109281E-1
5.257110000E-1,-1.084666371E0,-1.446106195E0,-4.330255091E-1
5.356530000E-1,-1.141778111E0,-1.217239738E0,-3.781431019E-1
5.455960000E-1,-1.140777349E0,-9.087156653E-1,-3.184118569E-1
5.555380001E-1,-1.092786670E0,-5.957415104E-1,-2.741922438E-1
5.654810000E-1,-1.003008842E0,-3.478102982E-1,-2.407280356E-1
5.754230000E-1,-8.944282532E-1,-1.553353667E-1,-2.036378980E-1
5.853660001E-1,-7.684106827E-1,1.043707971E-2,-1.697611511E-1
5.953080000E-1,-6.219689250E-1,1.084187776E-1,-1.348216832E-1
6.052510000E-1,-4.590508044E-1,1.613368392E-1,-9.173440188E-2
6.151930001E-1,-3.064699173E-1,1.960758716E-1,-3.654581308E-2
6.251360000E-1,-1.669618040E-1,1.992783248E-1,2.214519680E-2
6.350780000E-1,-5.624731630E-2,1.757150143E-1,8.056318760E-2
6.450210001E-1,3.072007373E-2,1.099176258E-1,1.490772516E-1
6.549630000E-1,1.058835685E-1,6.250875443E-2,2.325530201E-1
6.649050000E-1,1.673125774E-1,5.627722293E-2,3.323059976E-1
6.748480001E-1,1.944324970E-1,3.481519595E-2,3.851767778E-1
6.847900000E-1,1.960391849E-1,-4.801843315E-2,3.793202639E-1
6.947330000E-1,1.661169082E-1,-1.830938011E-1,3.479537368E-1
7.046750000E-1,1.166947708E-1,-2.702553570E-1,3.153111041E-1
7.146180000E-1,5.850256979E-2,-2.595925331E-1,2.990104556E-1
7.245600000E-1,-1.420172490E-2,-2.207745761E-1,3.230231106E-1
7.345030000E-1,-1.164144203E-1,-3.072566688E-1,3.740561604E-1
7.444450001E-1,-2.247725725E-1,-2.897293270E-1,4.138312638E-1
7.543880000E-1,-3.347082436E-1,-1.861570925E-1,4.348847568E-1
7.643300000E-1,-4.503235221E-1,-7.079002261E-2,4.451547265E-1
7.742730001E-1,-5.870293379E-1,2.070118859E-2,4.494411647E-1
7.842150000E-1,-7.241046429E-1,7.063972205E-2,4.391741455E-1
7.941580000E-1,-8.578451276E-1,7.762906700E-2,4.222822487E-1
8.041000001E-1,-9.730787873E-1,4.716729373E-2,4.126301408E-1
8.140430000E-1,-1.067476749E0,2.765862271E-3,4.240888059E-1
8.239843750E-1,-1.143019438E0,-4.202744365E-2,4.492570162E-1
8.339273750E-1,-1.192467451E0,-7.954305410E-2,4.922270477E-1
8.438693751E-1,-1.224162340E0,-8.640415967E-2,5.513281226E-1
8.538123750E-1,-1.252741933E0,-4.962226748E-2,6.384642720E-1
8.637543750E-1,-1.258039236E0,-1.095476560E-3,7.388129830E-1
8.736973751E-1,-1.252346277E0,6.425179541E-2,8.381352425E-1
8.836393750E-1,-1.237619996E0,1.471575946E-1,9.003522992E-1
8.935823750E-1,-1.216158032E0,2.187125236E-1,9.366847873E-1
9.035243751E-1,-1.193443060E0,8.377627283E-2,9.365777373E-1
9.134673750E-1,-1.182346582E0,-4.379093647E-2,9.105519652E-1
9.234093750E-1,-1.134347320E0,1.101272479E-1,8.840106726E-1
9.333523751E-1,-1.068216205E0,3.295526206E-1,8.350848556E-1
9.432943750E-1,-9.850077629E-1,4.618776441E-1,7.725620866E-1
9.532363750E-1,-9.090173244E-1,5.076230168E-1,6.990849376E-1
9.631793750E-1,-8.540909290E-1,5.869721770E-1,6.277101040E-1
9.731213751E-1,-8.103513122E-1,7.248839140E-1,5.974080563E-1
9.830643750E-1,-7.631332278E-1,8.760739565E-1,6.032712460E-1
9.930063750E-1,-7.209866047E-1,9.957896471E-1,6.359447837E-1
1.002949375E0,-6.883447170E-1,1.091442347E0,6.667410135E-1
1.012891375E0,-6.751180291E-1,1.156304359E0,7.075994015E-1
1.022834375E0,-6.836798191E-1,1.154232144E0,7.639793158E-1
1.032776375E0,-7.398441434E-1,1.034384966E0,8.202707171E-1
1.042719375E0,-8.460693359E-1,7.578740716E-1,8.545157909E-1
1.052661375E0,-9.960430264E-1,3.047682345E-1,8.416674137E-1
1.062604375E0,-1.169015408E0,-2.851749361E-1,7.735301852E-1
1.072546375E0,-1.323059082E0,-9.351767302E-1,6.538280249E-1
1.082489375E0,-1.429793239E0,-1.473674893E0,5.071070194E-1
1.092431375E0,-1.475762963E0,-1.180019379E0,3.658013642E-1
1.102374375E0,-1.505091906E0,-1.787731647E0,2.405630052E-1
1.112316375E0,-1.455505490E0,-1.853487849E0,1.959555000E-1
1.122259375E0,-1.317942858E0,-1.756509304E0,2.262806594E-1
1.132201375E0,-1.147933722E0,-1.508178115E0,2.674078941E-1
1.142144375E0,-9.878495336E-1,-1.138369799E0,2.606634200E-1
1.152086375E0,-8.635035157E-1,-6.662443876E-1,2.331061810E-1
1.162029375E0,-7.848731875E-1,-2.403183728E-1,2.359770685E-1
1.171971375E0,-7.407252789E-1,5.000046268E-2,2.762905955E-1
1.181913375E0,-6.944152713E-1,2.847186923E-1,3.270525634E-1
1.191856375E0,-6.243404150E-1,4.482336938E-1,3.647023439E-1
1.201798375E0,-5.184579492E-1,5.628165007E-1,3.995338380E-1
1.211741375E0,-3.828308880E-1,6.304332018E-1,4.235571623E-1
1.221683375E0,-2.384601384E-1,6.311634779E-1,4.394384027E-1
1.231626375E0,-9.496209770E-2,5.883405209E-1,4.309359491E-1
1.241568375E0,4.019039124E-2,5.171771646E-1,3.879876733E-1
1.251511375E0,1.605003178E-1,4.384542704E-1,3.001351357E-1
1.261453375E0,2.428055853E-1,3.203888834E-1,1.892741024E-1
1.271396375E0,2.616497874E-1,1.713570356E-1,7.856562734E-2
1.281338375E0,2.438020706E-1,3.387374431E-2,-1.396563277E-2
1.291281375E0,1.990529895E-1,-5.934054777E-2,-9.369134158E-2
1.301223375E0,1.559372097E-1,-1.026350185E-1,-1.440019161E-1
1.311166375E0,1.223953590E-1,-1.291288137E-1,-1.532275230E-1
1.321108375E0,1.088398695E-1,-1.459677219E-1,-1.333281249E-1
1.331051375E0,1.358477324E-1,-1.618717164E-1,-6.368917227E-2
1.340993375E0,2.016629577E-1,-1.682707667E-1,4.736518115E-2
