"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.545276125E0,1.683998108E0,1.664089508E0,1.595427292E1
2.555219125E0,1.728156281E0,1.931882629E0,1.647563873E1
2.565161125E0,1.646875305E0,1.943408661E0,1.709160782E1
2.575104125E0,1.579365692E0,1.824705505E0,1.814541641E1
2.585046125E0,1.606159973E0,1.906585236E0,1.940669357E1
2.594989125E0,1.720671844E0,2.076032867E0,2.002550674E1
2.604931125E0,1.988015900E0,2.250420227E0,1.992087433E1
2.614873125E0,2.398013306E0,2.275567932E0,1.930280960E1
2.624816125E0,2.766846313E0,2.139351196E0,1.825947922E1
2.634758125E0,2.922971649E0,1.971101074E0,1.684791458E1
2.644701125E0,2.808160400E0,1.866618347E0,1.525073593E1
2.654643125E0,2.543061676E0,1.735640717E0,1.354099136E1
2.664586125E0,2.139650574E0,1.610201569E0,1.189351730E1
2.674528125E0,1.686393127E0,1.537303162E0,1.053164932E1
2.684471125E0,1.274449768E0,1.527573395E0,9.391021271E0
2.694413125E0,8.641529846E-1,1.579365692E0,8.314310303E0
2.704356125E0,4.861889648E-1,1.621727600E0,7.509583740E0
2.714298125E0,1.369651794E-1,1.659149780E0,6.869814148E0
2.724240125E0,-1.555265808E-1,1.750908966E0,6.333629150E0
2.734183125E0,-3.412902832E-1,1.903142395E0,5.916296997E0
2.744125125E0,-3.902384949E-1,2.061662750E0,5.611979828E0
2.754068125E0,-4.013154602E-1,2.183958435E0,5.476212158E0
2.764010125E0,-3.662882996E-1,2.385589142E0,5.526357880E0
2.773953125E0,-3.255729675E-1,2.636467438E0,5.606291656E0
2.783895125E0,-3.023712158E-1,2.772384796E0,5.558990021E0
2.793838125E0,-1.402583313E-1,2.715054016E0,5.452711029E0
2.803780125E0,1.474433899E-1,2.537822571E0,5.282664642E0
2.813722125E0,4.002676392E-1,2.426454163E0,5.126239929E0
2.823665125E0,5.348377991E-1,2.411634979E0,4.956193542E0
2.833607125E0,5.754034424E-1,2.475701752E0,4.795278168E0
2.843550125E0,5.301974487E-1,2.562670898E0,4.843777313E0
2.853492125E0,5.872288513E-1,2.504142609E0,5.160668335E0
2.863435125E0,6.026467896E-1,2.381248169E0,5.237608337E0
2.873377125E0,6.231541443E-1,2.329006805E0,5.083728333E0
2.883320125E0,6.005511475E-1,2.337838440E0,5.016368408E0
2.893262125E0,4.662803650E-1,2.440524902E0,5.049000549E0
2.903204125E0,3.281176758E-1,2.539768524E0,5.246439972E0
2.913147125E0,1.577719116E-1,2.621498566E0,5.605692902E0
2.923089125E0,3.442840576E-3,2.790347443E0,6.218817902E0
2.933032125E0,-1.389111328E-1,3.025508423E0,6.925049286E0
2.942974125E0,-2.770738220E-1,3.286266174E0,7.798033905E0
2.952917125E0,-3.246748352E-1,3.489244080E0,8.907526703E0
2.962859125E0,-1.586700439E-1,3.495680695E0,9.848320312E0
2.972801125E0,2.401007080E-1,3.250340881E0,1.046174469E1
2.982744125E0,7.759863281E-1,2.880609741E0,1.082773361E1
2.992686125E0,1.244961090E0,2.454595642E0,1.091754684E1
3.002629125E0,1.360221405E0,2.091600494E0,1.094029953E1
3.012571125E0,1.051862640E0,1.990560608E0,1.100541412E1
3.022514125E0,4.911286926E-1,2.212548981E0,1.093910202E1
3.032461375E0,5.224136353E-2,2.572250977E0,1.062086380E1
3.042404375E0,-1.809736633E-1,2.819237366E0,1.028526169E1
3.052346375E0,-3.890409851E-1,2.819686432E0,1.016865417E1
3.062288375E0,-5.062472534E-1,2.764900360E0,1.003797592E1
3.072231375E0,-5.439688110E-1,2.779420166E0,9.961634674E0
3.082173375E0,-4.796026611E-1,2.792443085E0,1.004096970E1
3.092116375E0,-3.299139404E-1,2.881358185E0,1.027807663E1
3.102058375E0,-1.276844788E-1,3.026705933E0,1.043045975E1
3.112001375E0,1.471440125E-1,3.124452667E0,1.050455566E1
3.121943375E0,5.102888489E-1,3.116219788E0,1.055859329E1
3.131886375E0,8.741821289E-1,3.034040680E0,1.054796539E1
3.141828375E0,1.121018829E0,3.007994843E0,1.055799454E1
3.151770375E0,1.221459961E0,3.135080566E0,1.075393707E1
3.161713375E0,1.117426300E0,3.433410187E0,1.132574799E1
3.171655375E0,8.991801453E-1,3.842060394E0,1.224977646E1
3.181598375E0,7.363188171E-1,4.191284180E0,1.315554291E1
3.191540375E0,7.533833313E-1,4.284240875E0,1.388048538E1
3.201483375E0,1.015937347E0,4.082460480E0,1.432850372E1
3.211425375E0,1.305884399E0,3.655548248E0,1.445558945E1
3.221367375E0,1.479373627E0,3.319497070E0,1.435365143E1
3.231310375E0,1.406924286E0,3.172802124E0,1.407882294E1
3.241252375E0,1.169517975E0,3.244053955E0,1.370564896E1
3.251195375E0,8.952882385E-1,3.433110809E0,1.335417984E1
3.261137375E0,6.641688538E-1,3.597019958E0,1.291544220E1
3.271080375E0,5.613327026E-1,3.633544006E0,1.244197678E1
3.281022375E0,5.733078003E-1,3.558549957E0,1.200937637E1
3.290964375E0,7.042854309E-1,3.394640808E0,1.156345367E1
3.300907375E0,9.280700684E-1,3.189866638E0,1.111423782E1
3.310849375E0,1.143322449E0,3.033441925E0,1.069540878E1
3.320792375E0,1.336869965E0,2.909349976E0,1.029663803E1
3.330734375E0,1.585652618E0,2.839595032E0,9.832902374E0
3.340677375E0,1.823507996E0,2.763852539E0,9.278305664E0
3.350619375E0,2.012714539E0,2.662962341E0,8.729846191E0
3.360561375E0,2.122735748E0,2.537523193E0,8.220605164E0
3.370504375E0,2.144290924E0,2.446512451E0,7.748486938E0
3.380446375E0,2.075434113E0,2.392325134E0,7.361092529E0
3.390389375E0,1.964365082E0,2.335742798E0,7.029981079E0
3.400331375E0,1.816622314E0,2.274071045E0,6.688391418E0
3.410274375E0,1.607507172E0,2.200573883E0,6.456972656E0
3.420216375E0,1.360371094E0,2.167642365E0,6.320755920E0
3.430158375E0,1.100960541E0,2.137554932E0,6.206244049E0
3.440101375E0,8.333171082E-1,2.107168121E0,6.187233582E0
3.450043375E0,5.792953491E-1,2.110910339E0,6.286028137E0
3.459986375E0,3.875440979E-1,2.101629639E0,6.324198761E0
3.469928375E0,2.811154175E-1,2.057770844E0,6.318959656E0
3.479871375E0,2.495310974E-1,2.014510803E0,6.394552460E0
3.489813375E0,2.061213684E-1,1.984273682E0,6.534810791E0
3.499755375E0,1.392105103E-1,1.969604187E0,6.706354065E0
3.509698375E0,3.966751099E-2,1.992955627E0,6.914720764E0
3.519640375E0,-2.170486450E-2,2.032623138E0,7.186405792E0
3.529583375E0,-2.664459229E-2,2.101929016E0,7.411986694E0
3.539525375E0,2.035766602E-2,2.207010498E0,7.630532227E0
3.549467375E0,1.155596924E-1,2.242187347E0,7.712711334E0
3.559410375E0,1.869612122E-1,2.251018982E0,7.820038147E0
3.569352375E0,1.589694214E-1,2.334245911E0,8.003706207E0
3.579295375E0,3.502716064E-2,2.543959808E0,8.244255981E0
3.589237375E0,-1.038839722E-1,2.799179077E0,8.374634857E0
3.599180375E0,-1.179547119E-1,2.959944763E0,8.286168823E0
3.609122375E0,-4.834945679E-2,3.003354492E0,8.194259949E0
3.619064375E0,3.951782227E-2,3.012784882E0,8.071814575E0
3.629007375E0,9.969268799E-2,2.986439667E0,7.923473053E0
3.638949375E0,1.748364258E-1,2.995720367E0,7.872279510E0
3.648892375E0,2.282752991E-1,3.021915894E0,7.813751221E0
3.658834375E0,3.239263916E-1,3.108136597E0,7.922425232E0
3.668777375E0,4.168830872E-1,3.189118195E0,8.148754578E0
3.678719375E0,5.147795105E-1,3.262914734E0,8.272846527E0
3.688661375E0,6.453080750E-1,3.402424622E0,8.504265289E0
3.698604375E0,8.538244629E-1,3.477867737E0,8.672365723E0
3.708546375E0,1.106499023E0,3.390000458E0,8.480464783E0
3.718489375E0,1.340761871E0,3.297043762E0,8.359366608E0
3.728431375E0,1.489253082E0,3.296744385E0,8.351133728E0
3.738373375E0,1.551673279E0,3.374283142E0,8.568332062E0
3.748316375E0,1.538949738E0,3.387904816E0,8.872649231E0
3.758258375E0,1.477427673E0,3.367547150E0,9.069489899E0
3.768201375E0,1.362167358E0,3.478765869E0,9.394613800E0
3.778143375E0,1.222807159E0,3.692970428E0,1.022448807E1
3.788085375E0,1.031654663E0,3.932322693E0,1.136376892E1
3.798028375E0,8.285270691E-1,4.140090637E0,1.242596008E1
3.807970375E0,6.089337158E-1,4.256847839E0,1.331930237E1
3.817913375E0,4.589456177E-1,4.427942047E0,1.433988007E1
3.827855375E0,3.613485718E-1,4.630919952E0,1.538276138E1
3.837798375E0,2.836601257E-1,4.792134705E0,1.625814102E1
3.847740375E0,3.020718384E-1,4.895868988E0,1.683519104E1
3.857682375E0,6.149212646E-1,4.795577545E0,1.690479630E1
3.867625375E0,1.196611633E0,4.205654297E0,1.654344772E1
3.877567375E0,1.741628265E0,3.351231079E0,1.622715546E1
3.887510375E0,2.063758392E0,2.643053741E0,1.565729050E1
3.897452375E0,2.208507385E0,2.246528320E0,1.500539612E1
3.907394375E0,2.355501709E0,2.130369873E0,1.413121399E1
3.917337375E0,2.611020355E0,2.048639832E0,1.307201660E1
3.927279375E0,2.810854797E0,1.993105316E0,1.209604614E1
3.937222375E0,2.763702850E0,2.028880920E0,1.089943451E1
3.947164375E0,2.507136383E0,2.270777893E0,9.854008484E0
3.957107375E0,2.104024658E0,2.596949615E0,8.980724487E0
3.967049375E0,1.651216278E0,2.798879700E0,8.270451508E0
3.976991375E0,1.228046265E0,2.918930054E0,7.752229156E0
3.986934375E0,8.622070313E-1,3.024310913E0,7.373367004E0
3.996876375E0,5.807922363E-1,3.111280060E0,7.113058319E0
4.006819375E0,4.432283020E-1,3.135379944E0,6.913822632E0
4.016761375E0,3.968247986E-1,3.028202820E0,6.821015625E0
4.026703375E0,4.117936707E-1,2.875071259E0,6.829398193E0
4.036642042E0,4.882846069E-1,2.748584290E0,6.798562317E0
4.046584042E0,5.228627014E-1,2.633623352E0,6.712341614E0
4.056527042E0,5.508544922E-1,2.521955566E0,6.511609039E0
4.066469042E0,5.182223511E-1,2.488275604E0,6.385271759E0
4.076411042E0,3.682342529E-1,2.554438019E0,6.465355225E0
4.086354042E0,2.206411743E-1,2.642454987E0,6.480773163E0
4.096296042E0,1.218466187E-1,2.775827637E0,6.491401062E0
4.106239042E0,4.071533203E-2,2.903063049E0,6.605014801E0
4.116181042E0,-2.499801636E-2,2.908900909E0,6.698570251E0
4.126123042E0,-8.367599487E-2,2.892285461E0,6.784042511E0
4.136066042E0,-1.440005493E-1,2.898273010E0,6.850653992E0
4.146008042E0,-2.728825378E-1,2.924917603E0,6.883435822E0
4.155951042E0,-4.441264343E-1,2.976709900E0,6.829248505E0
4.165893042E0,-5.557942200E-1,3.055296478E0,6.769223328E0
4.175835042E0,-6.375242615E-1,3.092419281E0,6.823560333E0
