"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.491367583E0,1.787283325E-1,5.309309235E0,1.033959869E1
1.501309583E0,1.423539734E-1,5.208868103E0,1.094523926E1
1.511252583E0,2.275268555E-1,5.211113434E0,1.146196472E1
1.521194583E0,3.321592712E-1,5.225932617E0,1.186627396E1
1.531136583E0,2.939886475E-1,5.122348022E0,1.209619583E1
1.541079583E0,1.999841309E-1,4.906496887E0,1.236473740E1
1.551021583E0,5.792953491E-2,4.765939178E0,1.269285507E1
1.560964583E0,-1.895059204E-1,4.732259216E0,1.302291870E1
1.570906583E0,-5.179229736E-1,4.662204895E0,1.325343933E1
1.580849583E0,-7.830216980E-1,4.533622284E0,1.350102448E1
1.590791583E0,-9.484277344E-1,4.439468079E0,1.334594696E1
1.600734583E0,-1.082399139E0,4.433181152E0,1.282158737E1
1.610676583E0,-1.268312531E0,4.433779907E0,1.238270004E1
1.620619583E0,-1.537003784E0,4.476740570E0,1.197988770E1
1.630561583E0,-1.761686554E0,4.487218781E0,1.162123352E1
1.640503583E0,-1.826950836E0,4.396058350E0,1.128787674E1
1.650446583E0,-1.760039978E0,4.225263519E0,1.083087708E1
1.660388583E0,-1.683848419E0,3.985013123E0,1.037417679E1
1.670331583E0,-1.545835419E0,3.786974945E0,1.014859589E1
1.680273583E0,-1.407672729E0,3.614533539E0,1.008273285E1
1.690216583E0,-1.261576538E0,3.371738434E0,9.973460083E0
1.700158583E0,-1.085243225E0,3.098855896E0,9.828411713E0
1.710101583E0,-9.716294861E-1,2.920426941E0,9.599238281E0
1.720043583E0,-9.710307312E-1,2.861898651E0,9.398655396E0
1.729985583E0,-1.042581940E0,2.825374603E0,9.132508850E0
1.739928583E0,-1.163530426E0,2.818937988E0,8.806636505E0
1.749870583E0,-1.309027863E0,2.861599274E0,8.567733307E0
1.759813583E0,-1.476080475E0,2.875220947E0,8.397387543E0
1.769755583E0,-1.554068298E0,2.858605499E0,8.274493103E0
1.779698583E0,-1.569486237E0,2.805016937E0,8.183033295E0
1.789640583E0,-1.478625183E0,2.675236816E0,8.050409088E0
1.799583583E0,-1.547182617E0,2.564616852E0,7.764653320E0
1.809525583E0,-1.692081299E0,2.605481873E0,7.558831329E0
1.819468583E0,-1.540296936E0,2.655777283E0,7.604037323E0
1.829410583E0,-1.433868256E0,2.678679657E0,7.344776459E0
1.839352583E0,-1.290466461E0,2.697690125E0,7.164551239E0
1.849295583E0,-1.131197662E0,2.715503082E0,7.031028900E0
1.859237583E0,-9.469308472E-1,2.698887634E0,6.824458466E0
1.869180583E0,-8.117619324E-1,2.680326233E0,6.578519897E0
1.879122583E0,-7.176077271E-1,2.695444794E0,6.393055573E0
1.889065583E0,-6.976991272E-1,2.752476196E0,6.309978333E0
1.899007583E0,-7.259902954E-1,2.817740479E0,6.215674438E0
1.908950583E0,-7.785310364E-1,2.852767639E0,6.085594940E0
1.918892583E0,-8.173004150E-1,2.913391571E0,5.920039215E0
1.928834583E0,-8.360115051E-1,2.976260834E0,5.916596375E0
1.938777583E0,-8.370593262E-1,3.011138306E0,5.999673615E0
1.948719583E0,-8.577163696E-1,3.095862122E0,6.083199921E0
1.958662583E0,-9.066645813E-1,3.211272125E0,6.228547668E0
1.968604583E0,-8.958869934E-1,3.313808899E0,6.413113861E0
1.978547583E0,-8.821156311E-1,3.459755402E0,6.690636749E0
1.988489583E0,-8.304730225E-1,3.700903931E0,7.088359680E0
1.998431583E0,-6.972500610E-1,3.922443237E0,7.329657898E0
2.008374583E0,-5.522016907E-1,4.101021881E0,7.501051483E0
2.018316583E0,-4.736151123E-1,4.330943756E0,7.631430359E0
2.028259583E0,-4.875361633E-1,4.566553802E0,7.744744720E0
2.038201583E0,-5.608836365E-1,4.742138672E0,7.931406555E0
2.048144583E0,-6.457571411E-1,4.945116577E0,8.276588745E0
2.058086583E0,-7.523355103E-1,5.156626740E0,8.568930817E0
2.068029583E0,-8.394543457E-1,5.228627014E0,9.000333710E0
2.077971583E0,-9.886940002E-1,5.165458374E0,9.535470886E0
2.087913583E0,-1.023421783E0,5.147495728E0,9.891280975E0
2.097856583E0,-9.138496399E-1,5.274731140E0,1.020697449E1
2.107798583E0,-8.051756287E-1,5.485941925E0,1.048344955E1
2.117741583E0,-7.472460938E-1,5.709576874E0,1.079480209E1
2.127683583E0,-6.947053528E-1,5.854924622E0,1.125823837E1
2.137626583E0,-5.352868652E-1,5.924829254E0,1.214709000E1
2.147568583E0,-1.838177490E-1,5.769452362E0,1.298983749E1
2.157511583E0,4.787045288E-1,5.424120483E0,1.378213989E1
2.167453583E0,1.262175293E0,5.026696930E0,1.406759628E1
2.177395583E0,1.974992981E0,4.569098511E0,1.380623978E1
2.187338583E0,2.490670624E0,4.178410950E0,1.323966797E1
2.197280583E0,2.651286621E0,4.114344177E0,1.232985992E1
2.207223583E0,2.405797119E0,4.361629944E0,1.152139114E1
2.217165583E0,1.938917999E0,4.743036804E0,1.099673218E1
2.227108583E0,1.428030396E0,5.093158722E0,1.053554123E1
2.237050583E0,1.068627777E0,5.306315460E0,1.044917084E1
2.246992583E0,1.005159760E0,5.342390442E0,1.065918411E1
2.256935583E0,1.268013153E0,5.172793121E0,1.082294357E1
2.266877583E0,1.871258698E0,4.804109802E0,1.077893509E1
2.276820958E0,2.715353394E0,4.334386597E0,1.087608307E1
2.286762958E0,3.434008942E0,3.857927399E0,1.099388809E1
2.296705958E0,3.873794403E0,3.492836609E0,1.082204544E1
2.306647958E0,4.088298340E0,3.264261932E0,1.047087570E1
2.316590958E0,4.116739197E0,3.108585663E0,1.007599686E1
2.326532958E0,3.996838531E0,3.064577179E0,9.664352875E0
2.336474958E0,3.741619263E0,3.071612549E0,9.403445435E0
2.346417958E0,3.396736450E0,3.005300446E0,9.102421417E0
2.356359958E0,3.131787415E0,2.875220947E0,8.731642456E0
2.366302958E0,2.900069275E0,2.741848297E0,8.559949493E0
2.376244958E0,2.714754639E0,2.597248993E0,8.418643341E0
2.386187958E0,2.568957825E0,2.482886810E0,8.246651001E0
2.396129958E0,2.435734863E0,2.477947083E0,8.009095001E0
2.406071958E0,2.351011047E0,2.573298798E0,7.812853088E0
2.416014958E0,2.303110657E0,2.703827362E0,7.644902344E0
2.425956958E0,2.277214508E0,2.774330750E0,7.398664398E0
2.435899958E0,2.291135559E0,2.835852814E0,7.119494934E0
2.445841958E0,2.350711670E0,2.912792816E0,6.910529480E0
2.455783958E0,2.469714203E0,3.014132080E0,6.641987915E0
2.465726958E0,2.576442261E0,3.087030487E0,6.334078217E0
2.475668958E0,2.623294830E0,3.118465118E0,6.102060699E0
2.485611958E0,2.605930939E0,3.124752045E0,5.939648438E0
2.495553958E0,2.521207123E0,3.106340332E0,5.833219757E0
2.505496958E0,2.380649414E0,3.048261108E0,5.749543762E0
2.515438958E0,2.176473999E0,2.974015503E0,5.635181580E0
2.525380958E0,1.964664459E0,2.933150482E0,5.562133484E0
2.535323958E0,1.808389435E0,2.965333557E0,5.486989746E0
2.545265958E0,1.651216278E0,2.979404297E0,5.400619354E0
2.555208958E0,1.520987091E0,2.968177643E0,5.425168304E0
2.565150958E0,1.461111603E0,2.981499939E0,5.464237061E0
2.575093958E0,1.445693665E0,2.977158966E0,5.480104065E0
2.585035958E0,1.435514832E0,2.947819977E0,5.499862976E0
2.594977958E0,1.408271484E0,2.951262817E0,5.528752899E0
2.604920958E0,1.375639343E0,2.980152740E0,5.620362396E0
2.614862958E0,1.317260742E0,3.028801575E0,5.795797577E0
2.624805958E0,1.305285645E0,3.151246948E0,5.986650696E0
2.634747958E0,1.274898834E0,3.353476410E0,6.180796967E0
2.644690958E0,1.256636810E0,3.583248596E0,6.393953705E0
2.654632958E0,1.324146423E0,3.769461365E0,6.587351532E0
2.664574958E0,1.427132263E0,3.933969269E0,6.705605621E0
2.674517958E0,1.484912109E0,4.094585266E0,6.821464691E0
2.684459958E0,1.463806000E0,4.242777100E0,7.089856567E0
2.694402958E0,1.375339966E0,4.421954498E0,7.542664948E0
2.704344958E0,1.344653778E0,4.680915985E0,8.171956329E0
2.714286958E0,1.432670746E0,4.936584320E0,8.813372498E0
2.724229958E0,1.597028961E0,5.032684479E0,9.199270020E0
2.734171958E0,1.797312469E0,4.983586578E0,9.549391937E0
2.744114958E0,1.967059479E0,4.986879730E0,9.879006500E0
2.754056958E0,2.019899597E0,5.095853119E0,1.035905823E1
2.763999958E0,2.031126251E0,5.215753784E0,1.097742233E1
2.773941958E0,2.083217926E0,5.324727173E0,1.154384445E1
2.783883958E0,2.023192749E0,5.404211884E0,1.208242447E1
2.793826958E0,1.904639282E0,5.377567291E0,1.268147873E1
2.803768958E0,1.883233795E0,5.251679077E0,1.313174240E1
2.813711958E0,1.936073914E0,5.177732849E0,1.326481567E1
2.823653958E0,2.026934967E0,5.191953278E0,1.321002960E1
2.833596958E0,2.057621155E0,5.155578918E0,1.312800018E1
2.843538958E0,1.919907532E0,5.063071289E0,1.303055283E1
2.853480958E0,1.516945496E0,5.159620514E0,1.300046539E1
2.863423958E0,8.647517395E-1,5.429359589E0,1.288266037E1
2.873365958E0,2.854563904E-1,5.601651306E0,1.271141647E1
2.883308958E0,-2.230361938E-2,5.519172821E0,1.265318756E1
2.893250958E0,-8.442443848E-2,5.300327911E0,1.245065872E1
2.903192958E0,7.454498291E-2,5.053191833E0,1.217523148E1
2.913135958E0,3.628454590E-1,4.805007935E0,1.183528839E1
2.923077958E0,6.586303711E-1,4.528682556E0,1.147438889E1
2.933020958E0,8.825646973E-1,4.142635345E0,1.117501144E1
2.942962958E0,9.883946228E-1,3.728147278E0,1.096889008E1
2.952904958E0,1.001567230E0,3.416794739E0,1.074630295E1
2.962847958E0,9.238787842E-1,3.196602631E0,1.037327866E1
2.972789958E0,7.881111145E-1,3.033142548E0,9.926457825E0
2.982732958E0,5.075944519E-1,2.917283478E0,9.485474854E0
2.992674958E0,1.264869690E-1,2.846630402E0,9.151519318E0
3.002617958E0,-2.755769348E-1,2.810256042E0,8.812624054E0
3.012559958E0,-5.767506409E-1,2.825673981E0,8.498876495E0
3.022501958E0,-7.628137207E-1,2.810256042E0,8.285121002E0
3.032444958E0,-8.669970703E-1,2.754272461E0,8.120463409E0
3.042386958E0,-9.011260986E-1,2.714604950E0,7.898924103E0
3.052329958E0,-8.656498718E-1,2.700683899E0,7.620203705E0
3.062271958E0,-8.101153564E-1,2.695295105E0,7.335944824E0
3.072213958E0,-7.378157043E-1,2.696642303E0,7.044650574E0
3.082156958E0,-6.861730957E-1,2.691702576E0,6.786437531E0
3.092098958E0,-6.180647278E-1,2.678829346E0,6.619235229E0
3.102041958E0,-5.945635986E-1,2.681523743E0,6.408323822E0
3.111983958E0,-6.144721985E-1,2.722388763E0,6.247258759E0
3.121925958E0,-6.788383484E-1,2.721790009E0,6.132447510E0
3.131868958E0,-7.812254333E-1,2.707719269E0,6.097120972E0
3.141810958E0,-8.572673035E-1,2.673141174E0,6.100114746E0
