"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.879122583E0,3.006409407E-1,2.399624288E-1,6.265372038E-1
1.889065583E0,2.960025072E-1,2.817972004E-1,5.886076093E-1
1.899007583E0,2.724130154E-1,3.085041046E-1,5.219026804E-1
1.908950583E0,2.328650802E-1,3.502297103E-1,4.405407012E-1
1.918892583E0,1.976841837E-1,3.872883320E-1,3.625319004E-1
1.928834583E0,1.872549653E-1,4.047535956E-1,3.130690157E-1
1.938777583E0,2.017782331E-1,4.013051689E-1,2.978911102E-1
1.948719583E0,2.343116850E-1,3.692122102E-1,3.127731383E-1
1.958662583E0,2.798440754E-1,3.106938303E-1,3.476003706E-1
1.968604583E0,3.503326178E-1,2.251006365E-1,3.871667087E-1
1.978547583E0,4.549550414E-1,1.016850919E-1,4.310307205E-1
1.988489583E0,6.006137729E-1,-1.809031516E-2,4.552415311E-1
1.998431583E0,7.389311790E-1,-9.570354223E-2,4.584269822E-1
2.008374583E0,8.250995874E-1,-1.134268790E-1,4.408970177E-1
2.018316583E0,8.304637671E-1,-6.457873434E-2,4.068396688E-1
2.028259583E0,7.773134708E-1,2.227600664E-2,3.808043599E-1
2.038201583E0,6.813163757E-1,7.747061551E-2,3.808619678E-1
2.048144583E0,5.649477243E-1,8.269147575E-2,4.155482948E-1
2.058086583E0,4.518573284E-1,5.614794418E-2,4.588312507E-1
2.068029583E0,3.838628232E-1,-1.066277735E-2,4.745681584E-1
2.077971583E0,3.810551465E-1,-6.369326264E-2,4.671207070E-1
2.087913583E0,3.994317353E-1,-1.128171310E-1,4.726422429E-1
2.097856583E0,3.867870271E-1,-1.878122687E-1,5.100429058E-1
2.107798583E0,3.008729219E-1,-3.224859238E-1,5.769792795E-1
2.117741583E0,1.582609266E-1,-5.176090002E-1,6.409630775E-1
2.127683583E0,-1.131213084E-2,-8.049406409E-1,6.950534582E-1
2.137626583E0,-1.561303884E-1,-1.118434787E0,7.099843621E-1
2.147568583E0,-2.167287469E-1,-1.391323328E0,6.693852544E-1
2.157511583E0,-2.137433439E-1,-1.530805588E0,5.674288273E-1
2.167453583E0,-1.588750482E-1,-1.463069677E0,4.375169277E-1
2.177395583E0,-9.361432493E-2,-1.205877542E0,3.072217405E-1
2.187338583E0,-4.470723122E-2,-8.220792413E-1,2.383896708E-1
2.197280583E0,-2.225056477E-2,-3.774369657E-1,2.747525275E-1
2.207223583E0,-5.276959017E-2,-2.368741855E-2,3.917143047E-1
2.217165583E0,-1.518956423E-1,1.746079028E-1,5.331952572E-1
2.227108583E0,-3.100011349E-1,1.860637665E-1,6.355615854E-1
2.237050583E0,-4.967756271E-1,-5.274197087E-3,6.666155457E-1
2.246992583E0,-6.909403205E-1,-3.365192115E-1,6.189982295E-1
2.256935583E0,-8.435374498E-1,-6.647297144E-1,5.112015605E-1
