"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.174167620E1,2.231627107E-1,-1.118859574E-1,5.700823851E-3
1.174368057E1,2.338153571E-1,-9.803752601E-2,1.741872355E-2
1.174568495E1,2.444679886E-1,-9.377647936E-2,2.381030470E-2
1.174768932E1,2.519248724E-1,-9.164594859E-2,3.765873238E-2
1.174969370E1,2.647080123E-1,-8.205857873E-2,4.724610224E-2
1.175169807E1,2.679038048E-1,-7.673226297E-2,5.896400288E-2
1.175370245E1,2.796217203E-1,-6.394910067E-2,6.855136901E-2
1.175570682E1,2.924048901E-1,-5.862277746E-2,7.813873887E-2
1.175771120E1,3.030575216E-1,-5.116593838E-2,9.092190862E-2
1.175971557E1,3.094491065E-1,-4.690488428E-2,9.944401681E-2
1.176171995E1,3.211669922E-1,-3.199119493E-2,1.111619100E-1
1.176372432E1,3.307543695E-1,-2.879540250E-2,1.239450797E-1
1.176572870E1,3.403417468E-1,-1.388171408E-2,1.335324496E-1
1.176773307E1,3.456680477E-1,-5.359605886E-3,1.441850811E-1
1.176973745E1,3.531248868E-1,-3.328826278E-5,1.569682360E-1
1.177174182E1,3.627122641E-1,1.594566181E-2,1.644250900E-1
1.177374620E1,3.605817556E-1,2.020671591E-2,1.804040372E-1
1.177575057E1,3.691038489E-1,2.766356617E-2,1.846650988E-1
1.177775495E1,3.680385947E-1,3.192462027E-2,1.942524612E-1
1.177975932E1,3.701691031E-1,3.938146681E-2,2.027745694E-1
1.178176375E1,3.680385947E-1,4.577304423E-2,2.176882625E-1
1.178376818E1,3.701691031E-1,5.216462910E-2,2.198187858E-1
1.178577260E1,3.712343872E-1,5.855620652E-2,2.240798473E-1
1.178777703E1,3.712343872E-1,6.388252974E-2,2.294061631E-1
1.178978146E1,3.712343872E-1,6.494779140E-2,2.336672246E-1
1.179178589E1,3.680385947E-1,6.601305306E-2,2.326019555E-1
1.179379031E1,3.691038489E-1,7.346989959E-2,2.304714322E-1
1.179579474E1,3.680385947E-1,7.346989959E-2,2.304714322E-1
1.179779917E1,3.648428023E-1,8.412253112E-2,2.283408940E-1
1.179980359E1,3.616470098E-1,8.305726945E-2,2.251451015E-1
1.180180802E1,3.552554250E-1,9.157937765E-2,2.219493240E-1
1.180381245E1,3.552554250E-1,9.157937765E-2,2.208840549E-1
1.180581688E1,3.477985859E-1,9.477517009E-2,2.102314234E-1
1.180782130E1,3.403417468E-1,9.157937765E-2,2.102314234E-1
1.180982573E1,3.339501619E-1,9.690569341E-2,2.027745694E-1
1.181183016E1,3.264933228E-1,9.690569341E-2,1.963829994E-1
1.181383458E1,3.211669922E-1,9.477517009E-2,1.910566688E-1
1.181583901E1,3.094491065E-1,9.477517009E-2,1.910566688E-1
1.181784344E1,3.030575216E-1,9.370990098E-2,1.814693063E-1
1.181984787E1,2.977311909E-1,8.838358521E-2,1.793387830E-1
1.182185229E1,2.892090976E-1,8.838358521E-2,1.782735139E-1
1.182385672E1,2.817522287E-1,8.305726945E-2,1.718819290E-1
1.182586115E1,2.806869745E-1,8.518779278E-2,1.729471982E-1
1.182786557E1,2.732301354E-1,8.625306189E-2,1.740124524E-1
1.182987000E1,2.657732964E-1,8.199200779E-2,1.740124524E-1
1.183187443E1,2.583164573E-1,8.412253112E-2,1.750777215E-1
1.183387885E1,2.604469657E-1,8.625306189E-2,1.761429906E-1
1.183588328E1,2.529901266E-1,8.625306189E-2,1.772082448E-1
1.183788771E1,2.423374653E-1,8.412253112E-2,1.814693063E-1
1.183989214E1,2.434027195E-1,8.944885433E-2,1.846650988E-1
1.184189656E1,2.380764037E-1,9.370990098E-2,1.878608912E-1
1.184390099E1,2.316848338E-1,9.797096252E-2,1.910566688E-1
1.184590542E1,2.252932489E-1,9.584043175E-2,1.985135227E-1
1.184790984E1,2.167711407E-1,1.022320092E-1,2.017093152E-1
1.184991427E1,2.146406174E-1,1.022320092E-1,2.134272158E-1
1.185191870E1,2.050532401E-1,1.096888632E-1,2.155577391E-1
1.185392307E1,2.018574476E-1,1.139499098E-1,2.176882625E-1
1.185592745E1,1.890742779E-1,1.203414872E-1,2.208840549E-1
1.185793182E1,1.848132312E-1,1.277983189E-1,2.251451015E-1
1.185993620E1,1.773563921E-1,1.384509504E-1,2.283408940E-1
1.186194057E1,1.698995382E-1,1.416467428E-1,2.315366864E-1
1.186394495E1,1.624426991E-1,1.533646435E-1,2.357977480E-1
1.186594932E1,1.549858451E-1,1.597562283E-1,2.357977480E-1
1.186795370E1,1.453984827E-1,1.693436056E-1,2.379282713E-1
1.186995807E1,1.390068978E-1,1.757351756E-1,2.432545871E-1
1.187196245E1,1.240932047E-1,1.853225529E-1,2.443198562E-1
1.187396682E1,1.145058423E-1,1.959751844E-1,2.432545871E-1
1.187597120E1,1.027879417E-1,2.002362460E-1,2.496461421E-1
1.187797557E1,9.320056438E-2,2.087583542E-1,2.560377419E-1
1.187997995E1,7.935214043E-2,2.162151933E-1,2.592335343E-1
1.188198432E1,6.550371647E-2,2.236720324E-1,2.613640726E-1
1.188398870E1,5.698160827E-2,2.321941555E-1,2.645598650E-1
1.188599307E1,4.419844598E-2,2.332594097E-1,2.730819583E-1
1.188799745E1,3.674159944E-2,2.417815477E-1,2.762777507E-1
1.189000182E1,2.608896978E-2,2.449773401E-1,2.794735432E-1
1.189200620E1,1.330580749E-2,2.534994483E-1,2.858651280E-1
1.189401057E1,3.718435764E-3,2.534994483E-1,2.879956663E-1
1.189601495E1,-3.738408908E-3,2.566952407E-1,2.975830436E-1
1.189801932E1,-1.119525358E-2,2.534994483E-1,3.103661835E-1
1.190002370E1,-1.971736178E-2,2.620215416E-1,3.082356751E-1
1.190202807E1,-2.930473350E-2,2.556299865E-1,3.210188150E-1
1.190403245E1,-3.569631651E-2,2.641520798E-1,3.263451457E-1
1.190603682E1,-3.995737433E-2,2.652173340E-1,3.338019848E-1
1.190804120E1,-5.061000586E-2,2.652173340E-1,3.412588239E-1
1.191004557E1,-5.913211405E-2,2.609562874E-1,3.465851545E-1
1.191204995E1,-6.658896059E-2,2.630868256E-1,3.636293709E-1
1.191405432E1,-6.765422225E-2,2.652173340E-1,3.657599092E-1
1.191605870E1,-7.298053801E-2,2.630868256E-1,3.753472567E-1
1.191806307E1,-7.617633045E-2,2.630868256E-1,3.796083331E-1
1.192006745E1,-8.256791532E-2,2.588257790E-1,3.913262188E-1
1.192207182E1,-8.682896942E-2,2.566952407E-1,4.009135962E-1
1.192407620E1,-9.641633928E-2,2.577604949E-1,4.073051810E-1
1.192608057E1,-9.854686260E-2,2.598910332E-1,4.158272743E-1
1.192808495E1,-1.049384475E-1,2.534994483E-1,4.243493974E-1
1.193008932E1,-1.070689708E-1,2.545647025E-1,4.328714907E-1
1.193209370E1,-1.123952940E-1,2.545647025E-1,4.403283298E-1
1.193409807E1,-1.155910790E-1,2.503036559E-1,4.477851987E-1
1.193610245E1,-1.230479255E-1,2.545647025E-1,4.541767538E-1
1.193810682E1,-1.241131872E-1,2.503036559E-1,4.595030844E-1
1.194011120E1,-1.294395030E-1,2.492383868E-1,4.669599235E-1
1.194211557E1,-1.337005645E-1,2.513689101E-1,4.754820466E-1
1.194411995E1,-1.390268803E-1,2.492383868E-1,4.765473008E-1
1.194612432E1,-1.400921494E-1,2.513689101E-1,4.840041399E-1
1.194812870E1,-1.454184651E-1,2.503036559E-1,4.850693941E-1
1.195013307E1,-1.518100500E-1,2.534994483E-1,4.861346781E-1
1.195213745E1,-1.550058275E-1,2.513689101E-1,4.871999323E-1
1.195414182E1,-1.592668891E-1,2.534994483E-1,4.935915172E-1
1.195614620E1,-1.635279357E-1,2.577604949E-1,4.978525937E-1
1.195815057E1,-1.688542664E-1,2.577604949E-1,5.042441487E-1
1.196015495E1,-1.752458364E-1,2.577604949E-1,5.063746572E-1
1.196215932E1,-1.805721521E-1,2.566952407E-1,5.074399710E-1
1.196416370E1,-1.837679446E-1,2.641520798E-1,5.127662420E-1
1.196616807E1,-1.880290061E-1,2.641520798E-1,5.170273185E-1
1.196817245E1,-1.965511143E-1,2.620215416E-1,5.212883949E-1
1.197017682E1,-1.986816376E-1,2.620215416E-1,5.191578269E-1
1.197218120E1,-2.029426992E-1,2.673478723E-1,5.244841576E-1
1.197418557E1,-2.093342692E-1,2.641520798E-1,5.330062509E-1
1.197618995E1,-2.157258540E-1,2.652173340E-1,5.308757424E-1
1.197819432E1,-2.221174389E-1,2.620215416E-1,5.362020731E-1
1.198019870E1,-2.242479622E-1,2.641520798E-1,5.372673273E-1
1.198220307E1,-2.317048013E-1,2.652173340E-1,5.457894206E-1
1.198420745E1,-2.349005938E-1,2.577604949E-1,5.436589122E-1
1.198621182E1,-2.434227020E-1,2.630868256E-1,5.489852428E-1
1.198821620E1,-2.466184944E-1,2.566952407E-1,5.468546748E-1
1.199022057E1,-2.466184944E-1,2.598910332E-1,5.468546748E-1
1.199222495E1,-2.519448102E-1,2.545647025E-1,5.500504971E-1
1.199422932E1,-2.540753484E-1,2.545647025E-1,5.500504971E-1
1.199623370E1,-2.498142868E-1,2.534994483E-1,5.521810055E-1
1.199823807E1,-2.508795559E-1,2.513689101E-1,5.511157513E-1
1.200024245E1,-2.508795559E-1,2.492383868E-1,5.532462597E-1
1.200224688E1,-2.540753484E-1,2.417815477E-1,5.521810055E-1
1.200425130E1,-2.530100644E-1,2.407162637E-1,5.468546748E-1
1.200625573E1,-2.519448102E-1,2.364552021E-1,5.511157513E-1
1.200826016E1,-2.476837635E-1,2.353899479E-1,5.479199290E-1
1.201026458E1,-2.476837635E-1,2.289983630E-1,5.447241664E-1
1.201226901E1,-2.444879711E-1,2.258025706E-1,5.404630899E-1
1.201427344E1,-2.391616553E-1,2.204762548E-1,5.393978357E-1
1.201627787E1,-2.359658629E-1,2.204762548E-1,5.340715051E-1
1.201828229E1,-2.349005938E-1,2.130194008E-1,5.298104882E-1
1.202028672E1,-2.295742780E-1,2.130194008E-1,5.255494118E-1
1.202229115E1,-2.263784856E-1,2.076930851E-1,5.202230811E-1
1.202429557E1,-2.189216465E-1,2.044972926E-1,5.085052252E-1
1.202630000E1,-2.157258540E-1,2.013015002E-1,5.095704794E-1
1.202830443E1,-2.135953307E-1,1.949099302E-1,4.989178479E-1
1.203030885E1,-2.061384767E-1,1.863878220E-1,4.893304706E-1
1.203231328E1,-2.082690150E-1,1.831920296E-1,4.797430933E-1
1.203431771E1,-1.997469068E-1,1.757351756E-1,4.712209702E-1
1.203632214E1,-1.976163685E-1,1.736046523E-1,4.595030844E-1
1.203832656E1,-1.933553219E-1,1.661478132E-1,4.520462453E-1
1.204033099E1,-1.901595294E-1,1.544299126E-1,4.413936138E-1
1.204233542E1,-1.858984828E-1,1.533646435E-1,4.296756983E-1
1.204433984E1,-1.795068979E-1,1.437772810E-1,4.158272743E-1
1.204634427E1,-1.795068979E-1,1.405814886E-1,4.083704352E-1
1.204834870E1,-1.773763597E-1,1.352551728E-1,3.934567571E-1
1.205035312E1,-1.763111055E-1,1.277983189E-1,3.806735873E-1
1.205235755E1,-1.741805822E-1,1.214067414E-1,3.689556718E-1
1.205436198E1,-1.699195206E-1,1.182109639E-1,3.540419936E-1
1.205636641E1,-1.635279357E-1,1.128846556E-1,3.423241079E-1
1.205837083E1,-1.645932049E-1,1.064930707E-1,3.338019848E-1
1.206037526E1,-1.603321433E-1,1.086235940E-1,3.199535608E-1
1.206237969E1,-1.571363658E-1,1.011667475E-1,3.061051369E-1
1.206438412E1,-1.613974124E-1,1.001014858E-1,3.007788062E-1
1.206638854E1,-1.571363658E-1,9.264463931E-2,2.869303823E-1
1.206839297E1,-1.539405733E-1,9.264463931E-2,2.741472423E-1
1.207039740E1,-1.582016200E-1,8.944885433E-2,2.720167041E-1
1.207240182E1,-1.528753042E-1,8.305726945E-2,2.656251192E-1
1.207440625E1,-1.518100500E-1,7.666568458E-2,2.560377419E-1
1.207641063E1,-1.496795118E-1,7.346989959E-2,2.475156337E-1
1.207841500E1,-1.454184651E-1,7.027410716E-2,2.357977480E-1
1.208041938E1,-1.464837193E-1,6.068673730E-2,2.315366864E-1
1.208242375E1,-1.390268803E-1,5.642568320E-2,2.187535316E-1
1.208442812E1,-1.411574036E-1,4.364252090E-2,2.155577391E-1
1.208643250E1,-1.390268803E-1,4.470778257E-2,2.038398385E-1
1.208843688E1,-1.315700412E-1,2.979408950E-2,1.942524612E-1
1.209044125E1,-1.326352954E-1,2.553303540E-2,1.857303530E-1
1.209244563E1,-1.294395030E-1,1.914145425E-2,1.814693063E-1
1.209445000E1,-1.241131872E-1,1.168461051E-2,1.708166748E-1
1.209645438E1,-1.219826639E-1,7.423556410E-3,1.612292975E-1
1.209845875E1,-1.198521405E-1,-2.163815312E-3,1.548377126E-1
1.210046313E1,-1.145258173E-1,-7.490132935E-3,1.473808736E-1
1.210246750E1,-1.060037091E-1,-9.620659985E-3,1.356629729E-1
1.210447188E1,-9.854686260E-2,-1.601224020E-2,1.239450797E-1
1.210647625E1,-9.854686260E-2,-1.920803264E-2,1.207492799E-1
1.210848062E1,-9.215528518E-2,-2.240382135E-2,1.090313867E-1
1.211048500E1,-8.469843864E-2,-2.666487545E-2,1.015745401E-1
1.211248938E1,-8.150264621E-2,-3.199119493E-2,9.305243194E-2
1.211449375E1,-7.298053801E-2,-3.092592955E-2,8.239980042E-2
1.211649813E1,-6.871949136E-2,-3.518698364E-2,7.707347721E-2
1.211850250E1,-6.019737571E-2,-3.518698364E-2,6.215979159E-2
1.212050688E1,-5.487105995E-2,-3.412172198E-2,5.896400288E-2
1.212251125E1,-5.274053663E-2,-3.731751069E-2,4.937663302E-2
1.212451562E1,-4.847948253E-2,-3.625224903E-2,4.085452482E-2
1.212652000E1,-4.208789766E-2,-3.625224903E-2,2.807135880E-2
1.212852438E1,-3.676158190E-2,-3.518698364E-2,2.061451413E-2
1.213052875E1,-3.463105112E-2,-3.838277608E-2,1.528819557E-2
1.213253312E1,-3.143525869E-2,-3.731751069E-2,3.745069262E-4
1.213453750E1,-2.823946998E-2,-4.264383018E-2,-8.147601038E-3
1.213654188E1,-2.504367940E-2,-3.731751069E-2,-2.199602686E-2
1.213854625E1,-2.397841588E-2,-4.477435350E-2,-3.051813506E-2
1.214055063E1,-2.504367940E-2,-4.264383018E-2,-3.797497973E-2
1.214255500E1,-2.504367940E-2,-4.690488428E-2,-5.075814202E-2
1.214455938E1,-2.078262530E-2,-4.264383018E-2,-6.247603893E-2
1.214656375E1,-2.930473350E-2,-4.797014594E-2,-6.886762381E-2
1.214856812E1,-3.143525869E-2,-4.797014594E-2,-8.165078610E-2
1.215057250E1,-3.676158190E-2,-4.903540760E-2,-9.549921006E-2
1.215257688E1,-3.889210522E-2,-5.436172336E-2,-1.082823724E-1
1.215458125E1,-4.954474419E-2,-6.075330824E-2,-1.189350113E-1
1.215658562E1,-5.487105995E-2,-6.181856990E-2,-1.413055360E-1
1.215859000E1,-6.765422225E-2,-6.501436234E-2,-1.604802907E-1
1.216059438E1,-7.191527635E-2,-7.353647053E-2,-1.743287146E-1
1.216259875E1,-8.363317698E-2,-8.418910205E-2,-1.924381852E-1
1.216460313E1,-9.322054684E-2,-8.631963283E-2,-2.137434632E-1
1.216660750E1,-1.017426550E-1,-9.484174103E-2,-2.382445186E-1
1.216861188E1,-1.123952940E-1,-9.271121025E-2,-2.606150508E-1
1.217061625E1,-1.230479255E-1,-9.484174103E-2,-2.840508521E-1
1.217262062E1,-1.305047721E-1,-9.697226435E-2,-3.064213991E-1
1.217462500E1,-1.411574036E-1,-9.377647936E-2,-3.330529928E-1
1.217662938E1,-1.475489885E-1,-9.164594859E-2,-3.596845567E-1
1.217863375E1,-1.582016200E-1,-8.631963283E-2,-3.831203580E-1
1.218063813E1,-1.677889973E-1,-7.673226297E-2,-4.044256210E-1
1.218264250E1,-1.752458364E-1,-6.501436234E-2,-4.342530072E-1
1.218464688E1,-1.869637370E-1,-5.968804657E-2,-4.566235542E-1
1.218665125E1,-1.965511143E-1,-5.223120004E-2,-4.800593555E-1
1.218865562E1,-2.050732225E-1,-3.944803774E-2,-4.981688261E-1
1.219066000E1,-2.135953307E-1,-3.305645660E-2,-5.226699114E-1
1.219266438E1,-2.210521698E-1,-2.666487545E-2,-5.418446064E-1
1.219466875E1,-2.285090089E-1,-1.920803264E-2,-5.631498694E-1
1.219667312E1,-2.370311320E-1,-1.601224020E-2,-5.823246241E-1
1.219867750E1,-2.402269095E-1,-7.490132935E-3,-6.004341245E-1
1.220068188E1,-2.476837635E-1,-6.424869411E-3,-6.217393875E-1
1.220268625E1,-2.530100644E-1,-2.163815312E-3,-6.398488879E-1
1.220469063E1,-2.583363652E-1,-1.098551787E-3,-6.526320577E-1
1.220669500E1,-2.636626959E-1,-1.098551787E-3,-6.718067527E-1
1.220869938E1,-2.647279501E-1,-2.163815312E-3,-6.888509989E-1
1.221070375E1,-2.689889967E-1,-2.163815312E-3,-7.069604993E-1
1.221270812E1,-2.679237425E-1,-3.229078837E-3,-7.218741775E-1
1.221471250E1,-2.689889967E-1,-7.490132935E-3,-7.389183640E-1
1.221671688E1,-2.732500434E-1,-6.424869411E-3,-7.570278645E-1
1.221872125E1,-2.711195350E-1,-8.555396460E-3,-7.751373649E-1
1.222072562E1,-2.753805816E-1,-1.068592351E-2,-7.900510430E-1
1.222273000E1,-2.785763741E-1,-1.388171408E-2,-8.070952296E-1
1.222473443E1,-2.775111198E-1,-8.555396460E-3,-8.262699842E-1
1.222673885E1,-2.828374207E-1,-1.175118703E-2,-8.411836624E-1
1.222874328E1,-2.849679589E-1,-1.068592351E-2,-8.592931628E-1
1.223074771E1,-2.913595438E-1,-1.068592351E-2,-8.774026632E-1
1.223275214E1,-2.966858447E-1,-1.068592351E-2,-9.040341973E-1
1.223475656E1,-3.020121753E-1,-1.601224020E-2,-9.157521129E-1
1.223676099E1,-3.105342686E-1,-1.281645056E-2,-9.402531981E-1
1.223876542E1,-3.169258535E-1,-1.494697761E-2,-9.690153003E-1
1.224076984E1,-3.211869001E-1,-1.175118703E-2,-9.871248007E-1
1.224277427E1,-3.329048157E-1,-1.281645056E-2,-1.012691021E0
1.224477870E1,-3.414269090E-1,-1.920803264E-2,-1.039322615E0
1.224678312E1,-3.499490321E-1,-2.133855969E-2,-1.069149971E0
1.224878755E1,-3.574058712E-1,-2.133855969E-2,-1.094716311E0
1.225079198E1,-3.606016636E-1,-2.240382135E-2,-1.122413158E0
1.225279641E1,-3.669932485E-1,-2.773014084E-2,-1.152240515E0
1.225480083E1,-3.712542951E-1,-3.092592955E-2,-1.182067990E0
1.225680526E1,-3.765806258E-1,-2.773014084E-2,-1.214025855E0
1.225880969E1,-3.819069266E-1,-2.773014084E-2,-1.242787957E0
1.226081412E1,-3.829722106E-1,-2.666487545E-2,-1.270484805E0
1.226281854E1,-3.840374649E-1,-1.494697761E-2,-1.298181653E0
1.226482297E1,-3.861679733E-1,-1.068592351E-2,-1.328009009E0
1.226682740E1,-3.840374649E-1,-3.229078837E-3,-1.354640603E0
1.226883182E1,-3.808416724E-1,4.227765836E-3,-1.384467959E0
1.227083625E1,-3.755153418E-1,1.807619259E-2,-1.406838536E0
1.227284068E1,-3.680585027E-1,3.831619769E-2,-1.435600638E0
1.227484510E1,-3.606016636E-1,5.536042154E-2,-1.462232232E0
1.227684953E1,-3.520795405E-1,7.560042292E-2,-1.487798572E0
1.227885396E1,-3.414269090E-1,9.477517009E-2,-1.510169148E0
1.228085839E1,-3.329048157E-1,1.139499098E-1,-1.537865996E0
1.228286281E1,-3.211869001E-1,1.405814886E-1,-1.568758607E0
1.228486724E1,-3.137300611E-1,1.629520208E-1,-1.586868048E0
1.228687167E1,-2.998816371E-1,1.863878220E-1,-1.609238625E0
1.228887609E1,-2.913595438E-1,2.108888775E-1,-1.638000727E0
1.229088052E1,-2.785763741E-1,2.353899479E-1,-1.662501812E0
1.229288495E1,-2.721847892E-1,2.534994483E-1,-1.682741761E0
1.229488938E1,-2.721847892E-1,2.705436647E-1,-1.707242846E0
1.229689380E1,-2.636626959E-1,2.907836735E-1,-1.734939694E0
1.229889818E1,-2.583363652E-1,3.099584281E-1,-1.758375525E0
1.230090255E1,-2.562058270E-1,3.270026445E-1,-1.781811357E0
1.230290693E1,-2.572711110E-1,3.429815769E-1,-1.802051306E0
1.230491130E1,-2.572711110E-1,3.536342084E-1,-1.827617645E0
1.230691568E1,-2.594016194E-1,3.728089631E-1,-1.849988222E0
1.230892005E1,-2.615321577E-1,3.855921328E-1,-1.868097663E0
1.231092443E1,-2.668584883E-1,3.951795101E-1,-1.894729257E0
1.231292880E1,-2.721847892E-1,4.058321416E-1,-1.912838697E0
1.231493318E1,-2.775111198E-1,4.271374047E-1,-1.933078766E0
1.231693755E1,-2.870984674E-1,4.388552904E-1,-1.950122952E0
1.231894193E1,-2.934900522E-1,4.473774135E-1,-1.963971376E0
1.232094630E1,-3.041426837E-1,4.665521383E-1,-1.984211326E0
1.232295068E1,-3.137300611E-1,4.814658165E-1,-1.999125123E0
1.232495505E1,-3.243826926E-1,4.953142107E-1,-2.016169310E0
1.232695943E1,-3.361006081E-1,5.091626644E-1,-2.026821852E0
1.232896380E1,-3.478184938E-1,5.272721052E-1,-2.040670395E0
1.233096818E1,-3.595364094E-1,5.485773683E-1,-2.055583954E0
1.233297255E1,-3.712542951E-1,5.698826313E-1,-2.065171480E0
1.233497693E1,-3.840374649E-1,5.922532082E-1,-2.077954531E0
1.233698130E1,-3.914943039E-1,6.135584712E-1,-2.093933582E0
1.233898568E1,-4.000164270E-1,6.369942427E-1,-2.107781887E0
1.234099005E1,-4.053427279E-1,6.625605822E-1,-2.123760939E0
1.234299443E1,-4.106690586E-1,6.902574301E-1,-2.134413481E0
1.234499880E1,-4.138648510E-1,7.158237696E-1,-2.150392532E0
1.234700318E1,-4.159953594E-1,7.445858717E-1,-2.161045074E0
1.234900755E1,-4.191911519E-1,7.765437961E-1,-2.178089380E0
1.235101193E1,-4.170606434E-1,8.074364066E-1,-2.184480906E0
1.235301630E1,-4.170606434E-1,8.383290768E-1,-2.197264194E0
1.235502068E1,-4.117343128E-1,8.777438402E-1,-2.208981991E0
1.235702505E1,-4.053427279E-1,9.097017050E-1,-2.217504025E0
1.235902943E1,-4.000164270E-1,9.448553920E-1,-2.227091551E0
1.236103380E1,-3.946900964E-1,9.736175537E-1,-2.230287313E0
1.236303818E1,-3.840374649E-1,1.008771300E0,-2.235613585E0
1.236504255E1,-3.776458800E-1,1.048186064E0,-2.243070364E0
1.236704693E1,-3.712542951E-1,1.070556641E0,-2.240939856E0
1.236905130E1,-3.563406169E-1,1.100383997E0,-2.243070364E0
1.237105568E1,-3.467532396E-1,1.131276608E0,-2.240939856E0
1.237306005E1,-3.339700699E-1,1.161104083E0,-2.234548330E0
1.237506443E1,-3.222521842E-1,1.184539795E0,-2.230287313E0
1.237706880E1,-3.137300611E-1,1.205845118E0,-2.221765041E0
1.237907318E1,-2.913595438E-1,1.229280949E0,-2.216438770E0
1.238107755E1,-2.807069123E-1,1.249520898E0,-2.207916737E0
1.238308193E1,-2.647279501E-1,1.269760966E0,-2.198329449E0
1.238508630E1,-2.540753484E-1,1.285739899E0,-2.185546160E0
1.238709068E1,-2.338353395E-1,1.297457814E0,-2.173828363E0
1.238909505E1,-2.210521698E-1,1.310240984E0,-2.165306091E0
1.239109943E1,-2.018774301E-1,1.324089408E0,-2.155718803E0
1.239310380E1,-1.922900528E-1,1.321958780E0,-2.149327278E0
1.239510818E1,-1.763111055E-1,1.326219916E0,-2.141870499E0
1.239711255E1,-1.667237282E-1,1.331546187E0,-2.132282972E0
1.239911693E1,-1.486142576E-1,1.330480933E0,-2.120565176E0
1.240112130E1,-1.315700412E-1,1.330480933E0,-2.115238905E0
1.240312568E1,-1.177216098E-1,1.332611442E0,-2.107781887E0
1.240513005E1,-1.017426550E-1,1.332611442E0,-2.099259853E0
1.240713443E1,-9.002475441E-2,1.328350425E0,-2.091803074E0
1.240913880E1,-7.298053801E-2,1.326219916E0,-2.083280802E0
1.241114318E1,-5.913211405E-2,1.318763018E0,-2.077954531E0
1.241314755E1,-4.208789766E-2,1.310240984E0,-2.068367243E0
1.241515193E1,-3.356578946E-2,1.301718831E0,-2.064106226E0
1.241715630E1,-1.439104415E-2,1.290000916E0,-2.057714462E0
1.241916068E1,-1.607881859E-3,1.272956729E0,-2.051322937E0
1.242116505E1,6.914226338E-3,1.260173559E0,-2.042800903E0
1.242316943E1,1.969738863E-2,1.238868237E0,-2.036409378E0
1.242517380E1,3.035002388E-2,1.219693542E0,-2.032148123E0
1.242717818E1,3.780686855E-2,1.198388219E0,-2.024691343E0
1.242918255E1,4.632897675E-2,1.178148270E0,-2.020430326E0
1.243118693E1,5.378581583E-2,1.155777693E0,-2.018299818E0
1.243319130E1,5.591634661E-2,1.133407235E0,-2.011908293E0
1.243519568E1,6.017740071E-2,1.105710268E0,-2.008712530E0
1.243720005E1,5.911213905E-2,1.085470319E0,-2.005516768E0
1.243920443E1,5.698160827E-2,1.058838725E0,-2.002320766E0
1.244120880E1,5.698160827E-2,1.034337640E0,-2.002320766E0
1.244321318E1,5.804686993E-2,1.008771300E0,-2.004451275E0
1.244521760E1,6.124266237E-2,9.853354692E-1,-2.006582022E0
1.244722203E1,5.272055417E-2,9.576385617E-1,-2.008712530E0
1.244922646E1,5.698160827E-2,9.299417138E-1,-2.015104055E0
1.245123089E1,5.591634661E-2,9.128975272E-1,-2.024691343E0
1.245323531E1,5.272055417E-2,8.873311877E-1,-2.032148123E0
1.245523974E1,5.698160827E-2,8.585690856E-1,-2.039605141E0
1.245724417E1,5.378581583E-2,8.361985087E-1,-2.047061920E0
1.245924859E1,5.698160827E-2,8.127627373E-1,-2.058779716E0
1.246125302E1,5.591634661E-2,7.797395587E-1,-2.063040972E0
1.246325745E1,5.378581583E-2,7.563037872E-1,-2.072628260E0
1.246526188E1,5.804686993E-2,7.211501002E-1,-2.076889277E0
1.246726630E1,5.911213905E-2,6.977142692E-1,-2.081150293E0
1.246927073E1,6.230792403E-2,6.636258364E-1,-2.082215548E0
1.247127516E1,6.124266237E-2,6.295374036E-1,-2.085411310E0
1.247327958E1,6.550371647E-2,5.943837166E-1,-2.081150293E0
1.247528401E1,7.083003223E-2,5.581647754E-1,-2.081150293E0
1.247728844E1,7.083003223E-2,5.187500119E-1,-2.071563005E0
1.247929287E1,7.722161710E-2,4.804005921E-1,-2.063040972E0
1.248129729E1,8.148267120E-2,4.324637055E-1,-2.052388191E0
1.248330172E1,8.893951774E-2,3.962447643E-1,-2.041735649E0
1.248530615E1,9.639635682E-2,3.461773694E-1,-2.023626089E0
1.248731057E1,9.852688760E-2,3.003710508E-1,-2.006582022E0
1.248931500E1,1.102447808E-1,2.556299865E-1,-1.983146071E0
1.249131943E1,1.155711040E-1,2.087583542E-1,-1.967167139E0
1.249332385E1,1.208974272E-1,1.640172899E-1,-1.941600800E0
1.249532828E1,1.272889972E-1,1.171456948E-1,-1.917099833E0
1.249733271E1,1.326153129E-1,6.388252974E-2,-1.885141850E0
1.249933714E1,1.390068978E-1,1.914145425E-2,-1.859575510E0
1.250134156E1,1.453984827E-1,-3.092592955E-2,-1.832943916E0
1.250334599E1,1.539205909E-1,-7.460173219E-2,-1.798855543E0
1.250535042E1,1.592469066E-1,-1.204080656E-1,-1.764767051E0
1.250735484E1,1.677690148E-1,-1.672796756E-1,-1.733874440E0
1.250935927E1,1.677690148E-1,-2.045639008E-1,-1.702981830E0
1.251136370E1,1.762911230E-1,-2.397175878E-1,-1.669958591E0
1.251336813E1,1.752258539E-1,-2.748712599E-1,-1.635870218E0
1.251537255E1,1.816174388E-1,-3.089596927E-1,-1.608173370E0
