"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.185654292E0,3.788269460E-1,-8.915548325E-1,4.393109679E-2
1.195596292E0,2.345474958E-1,-7.395627499E-1,8.634611964E-2
1.205539292E0,1.558545530E-1,-5.135429502E-1,1.331506371E-1
1.215482292E0,9.686057270E-2,-3.794050813E-1,1.486546397E-1
1.225424292E0,1.016366854E-1,-2.634936571E-1,1.489630342E-1
1.235367292E0,1.863404959E-1,-1.313870996E-1,1.452544034E-1
1.245309292E0,2.822310627E-1,1.093974803E-3,1.543541551E-1
1.255252292E0,3.441881537E-1,5.241015926E-2,1.645189077E-1
1.265194292E0,3.770997822E-1,8.295049518E-2,1.281467825E-1
1.275137292E0,3.838240504E-1,1.108556166E-1,5.191572011E-2
1.285079292E0,3.674706519E-1,1.436521709E-1,-3.960860521E-2
1.295022292E0,3.380018175E-1,1.485732496E-1,-1.533014923E-1
1.304965292E0,2.736694515E-1,1.722562015E-1,-2.470934987E-1
1.314907292E0,1.800718457E-1,2.380026132E-1,-2.514730692E-1
1.324850292E0,7.744905353E-2,2.836481333E-1,-1.566261947E-1
1.334792750E0,1.186615974E-2,2.906876504E-1,4.313002806E-3
1.344735750E0,1.632164232E-3,2.552899718E-1,1.714929491E-1
1.354677750E0,4.559365660E-2,2.333159000E-1,2.991309762E-1
1.364620750E0,1.255169958E-1,2.337012589E-1,3.681369126E-1
1.374562750E0,2.462724447E-1,2.353047580E-1,3.897897601E-1
1.384505750E0,3.908027112E-1,1.989970803E-1,3.676197529E-1
1.394447750E0,5.431385636E-1,9.253882617E-2,3.046613336E-1
1.404390750E0,6.837310791E-1,-8.058502525E-2,2.311165631E-1
1.414333750E0,8.079279661E-1,-2.553443909E-1,1.696842462E-1
1.424275750E0,9.229890108E-1,-3.953891098E-1,1.311421841E-1
1.434218750E0,1.013657689E0,-5.243164897E-1,1.594594717E-1
1.444160750E0,1.035796523E0,-6.247485280E-1,2.747038007E-1
1.454103750E0,9.675168991E-1,-6.578304768E-1,4.283807874E-1
1.464045750E0,8.253450990E-1,-5.671908855E-1,5.578274131E-1
1.473988750E0,6.276094317E-1,-3.890609741E-1,6.662576199E-1
1.483930750E0,4.054855704E-1,-1.813413352E-1,7.198804021E-1
1.493873750E0,1.760238856E-1,-8.354153484E-2,7.672715783E-1
1.503816750E0,-7.636601478E-2,-2.125499211E-2,7.729997635E-1
1.513758750E0,-2.672105730E-1,6.561966240E-2,7.223871350E-1
1.523701750E0,-3.253495097E-1,1.748569310E-1,6.291636825E-1
1.533643750E0,-2.469929904E-1,2.721712589E-1,5.154709220E-1
1.543586750E0,-9.268011898E-2,3.258512616E-1,4.531878531E-1
1.553528750E0,3.839752823E-2,3.428790271E-1,4.675470889E-1
1.563471750E0,2.688974142E-2,2.230775356E-1,4.898361564E-1
1.573413750E0,-1.121248752E-1,-3.745171428E-2,4.465459585E-1
1.583356750E0,-2.819325328E-1,-3.546538949E-1,2.904210687E-1
1.593298750E0,-4.093754590E-1,-6.222415566E-1,9.340969473E-2
1.603241750E0,-4.939947426E-1,-7.664818168E-1,-2.269586921E-2
1.613184750E0,-5.674123764E-1,-7.813573480E-1,-1.346238423E-3
1.623126750E0,-6.532961726E-1,-7.178254724E-1,8.744754642E-2
1.633069750E0,-7.454676032E-1,-6.454116106E-1,1.476701349E-1
1.643011750E0,-8.352355361E-1,-5.881137252E-1,1.241118014E-1
1.652954750E0,-8.669052124E-1,-4.421456456E-1,9.470611811E-3
1.662896750E0,-8.253617883E-1,-1.940208226E-1,-1.296201646E-1
1.672839750E0,-7.310094833E-1,4.793662578E-2,-2.176232934E-1
1.682781750E0,-6.029518843E-1,2.366434187E-1,-2.406460643E-1
1.692724750E0,-4.807694852E-1,4.033754170E-1,-2.376763672E-1
1.702667750E0,-3.589650095E-1,5.521588326E-1,-2.276194692E-1
1.712609750E0,-2.497885078E-1,6.521266699E-1,-2.028440833E-1
1.722552750E0,-1.639092863E-1,6.983945370E-1,-1.597938240E-1
1.732494750E0,-9.950202703E-2,6.797112226E-1,-1.246435195E-1
1.742437750E0,-5.493108928E-2,6.179546118E-1,-1.185206398E-1
1.752379750E0,-5.907726288E-2,5.368267894E-1,-1.457689404E-1
1.762322750E0,-9.742571414E-2,4.765325487E-1,-2.035669833E-1
1.772264750E0,-1.433058083E-1,4.703314304E-1,-2.794353366E-1
1.782207750E0,-1.779452860E-1,5.013780594E-1,-3.594729304E-1
1.792149750E0,-1.911043823E-1,5.402747393E-1,-4.303065240E-1
1.802092750E0,-1.868318617E-1,5.472857356E-1,-4.753613472E-1
1.812034750E0,-1.474102736E-1,5.155130625E-1,-4.973436594E-1
1.821977750E0,-6.877110898E-2,4.660682082E-1,-4.948304296E-1
1.831920750E0,4.277267307E-2,4.040982425E-1,-4.809911251E-1
1.841862750E0,1.769720167E-1,3.300453126E-1,-4.717907012E-1
1.851805750E0,3.212838769E-1,2.482945770E-1,-4.664770365E-1
1.861747750E0,4.641398191E-1,1.592248827E-1,-4.558512866E-1
1.871690750E0,5.809336901E-1,4.611247405E-2,-4.330642819E-1
1.881632750E0,6.746708155E-1,-8.223856986E-2,-4.116450250E-1
1.891575750E0,7.473857403E-1,-2.270786017E-1,-3.898279667E-1
1.901517750E0,8.101617694E-1,-3.742382228E-1,-3.897054493E-1
1.911460750E0,8.769659400E-1,-5.170726180E-1,-3.976244330E-1
1.921402750E0,9.411896467E-1,-6.566017866E-1,-4.072040915E-1
1.931345750E0,9.904062152E-1,-8.022720814E-1,-4.230443239E-1
1.941288750E0,1.026179075E0,-9.577801824E-1,-4.560019970E-1
1.951230750E0,1.071381807E0,-1.133539796E0,-5.038779378E-1
1.961173750E0,1.137889743E0,-1.297807336E0,-5.434408188E-1
1.971115750E0,1.233425736E0,-1.418087006E0,-5.596828461E-1
1.981058750E0,1.326159477E0,-1.467325926E0,-5.414639115E-1
1.991000750E0,1.391298771E0,-1.455831647E0,-4.986389875E-1
2.000943750E0,1.424284220E0,-1.394971728E0,-4.339806139E-1
2.010885750E0,1.416025519E0,-1.290379763E0,-3.738933206E-1
2.020828750E0,1.366106868E0,-1.143489122E0,-3.080645204E-1
2.030770750E0,1.255723596E0,-9.777234197E-1,-2.562764585E-1
2.040713750E0,1.099525452E0,-7.939607501E-1,-2.117225677E-1
2.050655750E0,9.090117812E-1,-6.145953536E-1,-1.805971265E-1
2.060598750E0,7.202229500E-1,-4.539654851E-1,-1.585155278E-1
2.070541750E0,5.323050618E-1,-3.629570007E-1,-1.470790505E-1
2.080483750E0,3.539187908E-1,-3.579435945E-1,-1.203268021E-1
2.090426750E0,1.912685633E-1,-4.611094892E-1,-1.087801307E-1
2.100368750E0,2.843543887E-2,-7.122793794E-1,-1.103604510E-1
2.110311750E0,-1.431021839E-1,-1.082271099E0,-1.794830561E-1
2.120253750E0,-2.933939397E-1,-1.454447269E0,-3.525504470E-1
2.130196750E0,-3.662596047E-1,-1.684749365E0,-6.152489185E-1
2.140138750E0,-3.519589603E-1,-1.706460476E0,-8.746317029E-1
2.150081750E0,-2.789561749E-1,-1.574404240E0,-1.011966705E0
2.160023750E0,-1.796199828E-1,-1.340641022E0,-9.917684793E-1
2.169966750E0,-6.865949929E-2,-1.003150821E0,-8.336258531E-1
2.179908750E0,2.288373187E-2,-5.626674891E-1,-6.020424366E-1
2.189851750E0,5.046044663E-2,-1.455640346E-1,-3.704811633E-1
2.199793750E0,5.928134546E-3,1.997779161E-1,-2.072208673E-1
2.209736750E0,-1.006768644E-1,4.883404970E-1,-1.017396972E-1
2.219679750E0,-2.174729854E-1,6.777647138E-1,-5.289438739E-2
2.229621750E0,-2.987930775E-1,7.569229603E-1,-5.089003593E-2
2.239564750E0,-2.977459431E-1,7.226256728E-1,-6.093414873E-2
2.249506750E0,-2.317952067E-1,5.993671417E-1,-5.737595633E-2
2.259449750E0,-1.444453895E-1,4.141443074E-1,-8.033173159E-3
2.269391750E0,-7.476189733E-2,2.274573743E-1,7.708866894E-2
2.279334750E0,-7.120364904E-2,1.037162468E-1,1.977567673E-1
2.289276750E0,-1.597537100E-1,2.096165903E-2,3.580878675E-1
2.299219750E0,-3.660757244E-1,-6.062348187E-2,5.341454744E-1
2.309161750E0,-6.604344845E-1,-2.261595726E-1,7.233093977E-1
2.319104750E0,-9.713002443E-1,-5.005490780E-1,9.039998651E-1
2.329046750E0,-1.224150896E0,-7.872921228E-1,1.034481525E0
2.338983125E0,-1.301428437E0,-9.871066809E-1,1.077670574E0
2.348925125E0,-1.155495048E0,-1.005907416E0,1.052701592E0
2.358868125E0,-8.453682065E-1,-8.697910905E-1,9.911365509E-1
2.368810125E0,-4.667868018E-1,-5.968431830E-1,9.114518166E-1
2.378753125E0,-8.843361586E-2,-1.817770302E-1,8.235827088E-1
2.388696125E0,2.078776062E-1,2.824133039E-1,7.313941121E-1
2.398638125E0,3.488656282E-1,6.915891171E-1,6.498531699E-1
2.408581125E0,3.628691137E-1,1.068827987E0,5.853919387E-1
2.418523125E0,2.984264493E-1,1.373448849E0,5.377767682E-1
2.428466125E0,2.058451921E-1,1.571518064E0,4.989026785E-1
2.438408125E0,1.491203904E-1,1.675336838E0,4.828882813E-1
2.448351125E0,1.474265605E-1,1.684135675E0,4.831550121E-1
2.458293125E0,2.121155411E-1,1.620867491E0,4.897013307E-1
2.468236125E0,3.263350427E-1,1.501577854E0,4.780252278E-1
2.478178125E0,4.723292589E-1,1.359313846E0,4.396392405E-1
2.488121125E0,6.122220159E-1,1.208519697E0,3.695723116E-1
2.498063125E0,7.192139626E-1,1.055795431E0,2.715067267E-1
2.508006125E0,7.702178359E-1,9.251696467E-1,1.625489891E-1
2.517948125E0,7.539499402E-1,7.981818914E-1,7.090348750E-2
2.527891125E0,6.427162290E-1,6.466519237E-1,8.865755983E-3
2.537834125E0,4.392357767E-1,4.885823727E-1,-1.206642389E-2
2.547776125E0,1.688479185E-1,3.565673232E-1,-2.307407372E-2
2.557719125E0,-1.119991839E-1,3.014476299E-1,-4.196494073E-2
2.567661125E0,-3.565150201E-1,2.979432940E-1,-7.998141646E-2
2.577604125E0,-5.483829975E-1,3.124647141E-1,-1.414770186E-1
2.587546125E0,-6.788893938E-1,3.628457487E-1,-2.188840359E-1
2.597489125E0,-7.674115896E-1,4.335521162E-1,-2.817007899E-1
2.607431125E0,-8.316748738E-1,5.386781693E-1,-3.268945515E-1
2.617374125E0,-8.902135491E-1,6.400793791E-1,-3.476964831E-1
2.627316125E0,-9.403985143E-1,6.984047294E-1,-3.444637954E-1
2.637259125E0,-9.708113074E-1,7.163877487E-1,-3.279857635E-1
2.647201125E0,-9.679741859E-1,7.252144814E-1,-3.137734234E-1
2.657144125E0,-9.292371273E-1,7.121753693E-1,-2.702429891E-1
2.667086125E0,-8.634622693E-1,6.548490524E-1,-1.766458750E-1
2.677029125E0,-7.741875052E-1,5.394212604E-1,-3.188601509E-2
2.686971125E0,-6.670041084E-1,3.878089190E-1,1.382734925E-1
2.696914125E0,-5.431234241E-1,2.190327048E-1,2.970993519E-1
2.706856125E0,-4.076244235E-1,3.037781268E-2,4.293855429E-1
2.716799125E0,-2.607292533E-1,-1.786449105E-1,5.315499902E-1
2.726741125E0,-9.664326906E-2,-3.757236898E-1,6.202077866E-1
2.736684125E0,9.137244523E-2,-5.382185578E-1,6.973699331E-1
2.746627125E0,3.287644088E-1,-5.800345540E-1,7.470026612E-1
2.756569125E0,5.727432966E-1,-4.830374718E-1,7.750571966E-1
2.766512125E0,7.892397642E-1,-2.424794883E-1,8.046975732E-1
2.776454125E0,9.459350705E-1,4.827085510E-2,8.514049053E-1
2.786397125E0,9.890120625E-1,2.550734580E-1,8.898215890E-1
2.796339125E0,9.185235500E-1,3.774212003E-1,8.805947900E-1
2.806282125E0,7.656365633E-1,3.408244848E-1,8.089946508E-1
2.816224125E0,5.861224532E-1,1.548162848E-1,6.776866913E-1
2.826167125E0,4.728350043E-1,-9.783644229E-3,5.070297122E-1
2.836109125E0,4.251239598E-1,-7.628357410E-2,3.590325415E-1
2.846052125E0,4.145654440E-1,-1.931653917E-2,2.646898925E-1
2.855994125E0,3.935104907E-1,1.053380370E-1,2.110418677E-1
2.865937125E0,3.074404001E-1,1.657799333E-1,1.679059416E-1
2.875879125E0,1.405861676E-1,1.575885862E-1,1.154461950E-1
2.885822125E0,-7.925370336E-2,4.575288296E-2,4.514176026E-2
2.895764125E0,-3.047896326E-1,-1.260220706E-1,-3.054421023E-2
2.905707125E0,-4.745656252E-1,-3.257638216E-1,-8.220480382E-2
2.915649125E0,-5.449742675E-1,-4.704392552E-1,-1.173638552E-1
2.925592125E0,-5.281713605E-1,-4.745463729E-1,-1.608309150E-1
2.935534125E0,-4.476456046E-1,-3.282653391E-1,-2.022230923E-1
2.945477125E0,-3.235809207E-1,-1.257927157E-2,-2.273585349E-1
2.955419125E0,-1.646663696E-1,3.754637837E-1,-2.173463851E-1
2.965362125E0,-4.035985842E-2,7.095026970E-1,-1.712912619E-1
2.975305125E0,2.621011436E-2,9.691052437E-1,-1.134314165E-1
2.985247125E0,5.641835928E-2,1.120979905E0,-4.005331546E-2
2.995190125E0,6.124401093E-2,1.155814767E0,2.939686365E-2
3.005132125E0,6.465752423E-2,1.134974957E0,8.853700757E-2
3.015075125E0,1.012696028E-1,1.090748310E0,1.256031543E-1
3.025017125E0,1.878819466E-1,1.027474999E0,1.734201759E-1
3.034960125E0,2.973626554E-1,9.652712345E-1,2.406133264E-1
3.044902125E0,4.192108810E-1,8.864727020E-1,3.240918219E-1
3.054845125E0,5.343579650E-1,7.908676267E-1,4.248972833E-1
3.064787125E0,6.428510547E-1,7.020076513E-1,5.390167832E-1
3.074730125E0,7.423382401E-1,6.139893532E-1,6.668682098E-1
3.084672125E0,8.331239820E-1,5.197160840E-1,7.767432332E-1
3.094615125E0,9.008526802E-1,4.002676904E-1,8.658829927E-1
3.104557125E0,9.427906275E-1,2.352825850E-1,9.136337638E-1
3.114500125E0,9.607967734E-1,6.023726985E-2,9.098907113E-1
3.124442125E0,9.567793012E-1,-8.021615446E-2,8.395430446E-1
3.134385125E0,9.426408410E-1,-1.904619634E-1,7.191710472E-1
3.144327125E0,9.194195271E-1,-2.596934438E-1,5.449900031E-1
3.154270125E0,8.938976526E-1,-2.958349288E-1,3.390613198E-1
3.164212125E0,8.568868637E-1,-3.081440926E-1,1.289208382E-1
3.174155125E0,8.050601482E-1,-3.152579367E-1,-5.784371868E-2
3.184098125E0,7.344700098E-1,-3.300641179E-1,-2.200016081E-1
3.194040125E0,6.359117031E-1,-3.264371753E-1,-3.700622022E-1
3.203983125E0,4.979794323E-1,-2.671750784E-1,-5.118560791E-1
3.213925125E0,3.404012620E-1,-1.247958466E-1,-6.448357105E-1
3.223868125E0,1.833715886E-1,8.205506206E-2,-7.603978515E-1
3.233810125E0,4.257638752E-2,2.707077861E-1,-8.346185088E-1
3.243753125E0,-6.797016412E-2,3.962068558E-1,-8.532474041E-1
3.253695125E0,-1.383372694E-1,4.250430167E-1,-8.143993020E-1
3.263638125E0,-1.457467079E-1,3.444900513E-1,-7.325415015E-1
3.273580125E0,-8.436244726E-2,1.631263793E-1,-6.374498606E-1
3.283523125E0,5.754973367E-2,-5.431399867E-2,-5.418748260E-1
3.293465125E0,2.571123838E-1,-2.093533874E-1,-4.652548730E-1
3.303408125E0,4.598100185E-1,-2.639161348E-1,-4.063671231E-1
3.313350125E0,6.237204075E-1,-2.518376410E-1,-3.759413064E-1
3.323293125E0,7.256772518E-1,-1.411655992E-1,-3.605811000E-1
3.333236125E0,7.752794027E-1,1.453238167E-2,-3.418311179E-1
3.343182542E0,7.832433581E-1,8.159800619E-2,-3.058613539E-1
3.353125542E0,7.333783507E-1,1.130520366E-2,-2.610827088E-1
3.363067542E0,6.379261017E-1,-1.061460599E-1,-2.316454500E-1
3.373010542E0,5.287612677E-1,-2.002648413E-1,-2.465575635E-1
3.382952542E0,4.452570975E-1,-2.205088735E-1,-2.747933865E-1
3.392895542E0,3.860949874E-1,-2.077038586E-1,-2.910602391E-1
3.402837542E0,3.129900098E-1,-2.288413346E-1,-2.859527469E-1
3.412780542E0,2.061237246E-1,-2.792133987E-1,-2.613334358E-1
3.422722542E0,5.826762319E-2,-3.686908484E-1,-2.626080811E-1
3.432665542E0,-1.217745766E-1,-4.490847588E-1,-3.021965027E-1
3.442607542E0,-3.024711013E-1,-4.804514349E-1,-3.564591706E-1
3.452550542E0,-4.615017772E-1,-4.534073174E-1,-3.760658801E-1
3.462493542E0,-5.836516023E-1,-3.922609091E-1,-3.642364144E-1
3.472435542E0,-6.568486094E-1,-3.043630123E-1,-3.329216242E-1
3.482378542E0,-6.770868301E-1,-1.907085329E-1,-3.002468348E-1
3.492320542E0,-6.217905283E-1,-5.348036438E-2,-2.520462871E-1
3.502263542E0,-4.934644103E-1,1.261976808E-1,-1.866199970E-1
3.512205542E0,-2.988765538E-1,3.311875761E-1,-1.120640114E-1
3.522148542E0,-4.227884486E-2,5.226794481E-1,-1.856361143E-2
3.532090542E0,2.250234336E-1,6.722199321E-1,8.068069071E-2
3.542033542E0,4.623576403E-1,7.607294321E-1,1.605693102E-1
3.551975542E0,6.383683681E-1,7.647202015E-1,2.154229730E-1
3.561918542E0,7.501809001E-1,6.759464145E-1,2.705807686E-1
3.571861542E0,7.844626904E-1,4.765504599E-1,3.025884926E-1
3.581803542E0,7.550634742E-1,2.197938263E-1,3.072657287E-1
3.591746542E0,6.764056683E-1,-4.777129740E-2,2.865780294E-1
3.601688542E0,5.695182085E-1,-2.658877969E-1,2.349661291E-1
3.611631542E0,4.421357512E-1,-4.062513113E-1,1.523452848E-1
3.621573542E0,2.964080274E-1,-4.440861046E-1,5.032346770E-2
3.631516542E0,1.577782482E-1,-3.983066380E-1,-6.321081519E-2
3.641458542E0,2.373474091E-2,-2.855527401E-1,-1.764973700E-1
3.651401542E0,-8.996120095E-2,-1.244051158E-1,-2.683886588E-1
3.661343542E0,-1.829612255E-1,7.868748903E-2,-3.338127136E-1
3.671286542E0,-2.512577176E-1,2.782868743E-1,-3.684287369E-1
3.681228542E0,-2.906835973E-1,4.408494830E-1,-3.716683984E-1
3.691171542E0,-3.050380349E-1,5.546314120E-1,-3.598255813E-1
3.701114542E0,-2.960159481E-1,6.182799935E-1,-3.407740295E-1
3.711056542E0,-2.729375064E-1,6.036185026E-1,-3.291325569E-1
3.720999542E0,-2.611910403E-1,5.251396894E-1,-3.303532600E-1
3.730941542E0,-2.456107587E-1,4.426604807E-1,-3.354122043E-1
3.740884542E0,-2.244967967E-1,3.498982489E-1,-3.274779618E-1
3.750826542E0,-1.904813051E-1,2.503623366E-1,-2.928872406E-1
3.760769542E0,-1.346837282E-1,1.427979916E-1,-2.364270836E-1
3.770711542E0,-6.151257083E-2,3.190023452E-2,-1.478743255E-1
3.780654542E0,1.687518135E-2,-7.271040976E-2,-2.841582149E-2
3.790596542E0,8.828864247E-2,-1.719544232E-1,1.103729606E-1
3.800539542E0,1.526051015E-1,-2.473320663E-1,2.577020526E-1
3.810481542E0,2.073189467E-1,-3.254601359E-1,3.852855861E-1
3.820424542E0,2.635666728E-1,-3.983651102E-1,4.881159365E-1
