"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.048204026E1,-1.439874649E0,1.022917271E1,2.551608324E0
1.048404484E1,-1.444665551E0,1.017647266E1,2.537235498E0
1.048604943E1,-1.430292726E0,1.009981728E1,2.532444477E0
1.048805401E1,-1.444665551E0,1.007586193E1,2.527653694E0
1.049005859E1,-1.454247475E0,1.000878906E1,2.503698826E0
1.049206318E1,-1.468620420E0,9.970460892E0,2.479743958E0
1.049406776E1,-1.478202343E0,9.922552109E0,2.455789328E0
1.049607234E1,-1.487784147E0,9.879432678E0,2.441416502E0
1.049807693E1,-1.521320939E0,9.855478287E0,2.427043438E0
1.050008151E1,-1.530902863E0,9.817150116E0,2.422252655E0
1.050208609E1,-1.540484667E0,9.783614159E0,2.393506765E0
1.050409068E1,-1.550066590E0,9.730913162E0,2.359970093E0
1.050609526E1,-1.574021459E0,9.702167511E0,2.326433420E0
1.050809984E1,-1.578812361E0,9.663840294E0,2.283314705E0
1.051010443E1,-1.578812361E0,9.639884949E0,2.288105726E0
1.051210901E1,-1.602767110E0,9.601557732E0,2.273732901E0
1.051411359E1,-1.593185306E0,9.591975212E0,2.259360075E0
1.051611818E1,-1.617140055E0,9.582393646E0,2.254569054E0
1.051812281E1,-1.631512880E0,9.548856735E0,2.230614185E0
1.052012745E1,-1.636303902E0,9.524902344E0,2.216241360E0
1.052213208E1,-1.631512880E0,9.510529518E0,2.201868534E0
1.052413672E1,-1.645885825E0,9.472201347E0,2.153958797E0
1.052614135E1,-1.641094804E0,9.476992607E0,2.134795189E0
1.052814599E1,-1.631512880E0,9.438665390E0,2.106049299E0
1.053015063E1,-1.660258651E0,9.429082870E0,2.096467495E0
1.053215526E1,-1.660258651E0,9.414710045E0,2.082094669E0
1.053415990E1,-1.674631476E0,9.395545959E0,2.062930822E0
1.053616453E1,-1.660258651E0,9.357218742E0,2.029393911E0
1.053816917E1,-1.650676727E0,9.347637177E0,1.995857358E0
1.054017380E1,-1.650676727E0,9.333264351E0,1.986275434E0
1.054217844E1,-1.636303902E0,9.333264351E0,1.952738762E0
1.054418307E1,-1.602767110E0,9.299727440E0,1.928784013E0
1.054618771E1,-1.607558131E0,9.290144920E0,1.909620166E0
1.054819234E1,-1.602767110E0,9.290144920E0,1.900038242E0
1.055019698E1,-1.578812361E0,9.285354614E0,1.880874395E0
1.055220162E1,-1.554857612E0,9.266190529E0,1.861710548E0
1.055420625E1,-1.554857612E0,9.266190529E0,1.856919646E0
1.055621088E1,-1.516529918E0,9.270981789E0,1.852128625E0
1.055821552E1,-1.516529918E0,9.242236137E0,1.832964897E0
1.056022016E1,-1.468620420E0,9.266190529E0,1.813801050E0
1.056222479E1,-1.454247475E0,9.247026443E0,1.770682454E0
1.056422943E1,-1.430292726E0,9.251817703E0,1.751518607E0
1.056623406E1,-1.415919900E0,9.256608963E0,1.746727586E0
1.056823870E1,-1.411128879E0,9.261399269E0,1.741936684E0
1.057024333E1,-1.377592206E0,9.242236137E0,1.770682454E0
1.057224797E1,-1.344055533E0,9.242236137E0,1.756309509E0
1.057425260E1,-1.305727839E0,9.242236137E0,1.770682454E0
1.057625724E1,-1.291355014E0,9.232653618E0,1.765891433E0
1.057826188E1,-1.267400146E0,9.223072052E0,1.751518607E0
1.058026651E1,-1.229072571E0,9.223072052E0,1.780264378E0
1.058227115E1,-1.219490647E0,9.218280792E0,1.765891433E0
1.058427578E1,-1.209908724E0,9.218280792E0,1.794637203E0
1.058628042E1,-1.176371932E0,9.213489532E0,1.799428105E0
1.058828505E1,-1.166790128E0,9.208699226E0,1.799428105E0
1.059028969E1,-1.123671412E0,9.223072052E0,1.804219127E0
1.059229432E1,-1.123671412E0,9.203907967E0,1.794637203E0
1.059429896E1,-1.094925761E0,9.189535141E0,1.799428105E0
1.059630359E1,-1.099716663E0,9.184743881E0,1.804219127E0
1.059830823E1,-1.085343838E0,9.179953575E0,1.847337723E0
1.060031287E1,-1.094925761E0,9.199116707E0,1.852128625E0
1.060231750E1,-1.085343838E0,9.189535141E0,1.876083493E0
1.060432214E1,-1.056598067E0,9.175162315E0,1.885665417E0
1.060632677E1,-1.061388969E0,9.165580750E0,1.885665417E0
1.060833141E1,-1.042225242E0,9.160789490E0,1.885665417E0
1.061033604E1,-1.037434220E0,9.175162315E0,1.909620166E0
1.061234068E1,-1.047016144E0,9.160789490E0,1.914411068E0
1.061434531E1,-1.032643318E0,9.165580750E0,1.923992991E0
1.061634995E1,-9.943156242E-1,9.160789490E0,1.909620166E0
1.061835458E1,-9.799427986E-1,9.151207924E0,1.919202089E0
1.062035922E1,-9.559879303E-1,9.165580750E0,1.923992991E0
1.062236385E1,-9.559879303E-1,9.151207924E0,1.933574915E0
1.062436849E1,-9.176602960E-1,9.127252579E0,1.938365936E0
1.062637312E1,-9.080783725E-1,9.122462273E0,1.952738762E0
1.062837776E1,-8.937055469E-1,9.136835098E0,1.962320685E0
1.063038240E1,-8.457959294E-1,9.151207924E0,1.938365936E0
1.063238703E1,-8.362140059E-1,9.132043839E0,1.947947860E0
1.063439167E1,-7.930954099E-1,9.141625404E0,1.976693511E0
1.063639630E1,-7.595587373E-1,9.151207924E0,1.971902609E0
1.063840094E1,-7.116491795E-1,9.175162315E0,1.971902609E0
1.064040557E1,-6.733214855E-1,9.151207924E0,1.962320685E0
1.064241021E1,-6.158300042E-1,9.165580750E0,1.967111588E0
1.064441484E1,-5.870842934E-1,9.175162315E0,1.986275434E0
1.064641948E1,-5.679204464E-1,9.199116707E0,1.976693511E0
1.064842412E1,-5.391746759E-1,9.208699226E0,2.015021086E0
1.065042875E1,-4.816831946E-1,9.227863312E0,2.034184933E0
1.065243338E1,-4.529374838E-1,9.213489532E0,2.043766975E0
1.065443802E1,-3.667002320E-1,9.208699226E0,2.072512627E0
1.065644266E1,-2.948358655E-1,9.227863312E0,2.096467495E0
1.065844729E1,-2.852539420E-1,9.227863312E0,2.101258278E0
1.066045193E1,-2.229715139E-1,9.251817703E0,2.086885452E0
1.066245656E1,-1.606890708E-1,9.261399269E0,2.120422125E0
1.066446120E1,-1.175704598E-1,9.294936180E0,2.120422125E0
1.066646583E1,-9.361566603E-2,9.314100266E0,2.082094669E0
1.066847047E1,-4.570610076E-2,9.338054657E0,2.101258278E0
1.067047510E1,-1.216939837E-2,9.342845917E0,2.062930822E0
1.067247974E1,1.657634228E-2,9.357218742E0,2.058139801E0
1.067448438E1,5.011304095E-2,9.371591568E0,2.029393911E0
1.067648901E1,7.406783104E-2,9.390755653E0,1.991066456E0
1.067849365E1,1.123954803E-1,9.414710045E0,1.981484532E0
1.068049828E1,1.315593123E-1,9.419501305E0,1.962320685E0
1.068250286E1,1.794688851E-1,9.438665390E0,1.919202089E0
1.068450745E1,1.890507936E-1,9.424292564E0,1.900038242E0
1.068651203E1,2.130055875E-1,9.448246956E0,1.861710548E0
1.068851662E1,2.417513281E-1,9.496156693E0,1.837755799E0
1.069052120E1,2.896609008E-1,9.481783867E0,1.823382974E0
1.069252578E1,2.992427945E-1,9.496156693E0,1.809010029E0
1.069453036E1,3.327795267E-1,9.467411041E0,1.804219127E0
1.069653495E1,3.663161993E-1,9.457828522E0,1.818591952E0
1.069853953E1,4.046438932E-1,9.438665390E0,1.828173876E0
1.070054412E1,4.285986423E-1,9.424292564E0,1.818591952E0
1.070254870E1,4.669263363E-1,9.409918785E0,1.804219127E0
1.070455328E1,4.908810854E-1,9.400337219E0,1.789846182E0
1.070655786E1,5.004630089E-1,9.414710045E0,1.775473356E0
1.070856245E1,5.004630089E-1,9.414710045E0,1.756309509E0
1.071056703E1,5.100449324E-1,9.429082870E0,1.727563739E0
1.071257162E1,4.860901237E-1,9.429082870E0,1.655699492E0
1.071457620E1,4.525534511E-1,9.448246956E0,1.660490394E0
1.071658078E1,4.333896041E-1,9.472201347E0,1.607789874E0
1.071858537E1,3.854800463E-1,9.481783867E0,1.559880257E0
1.072058995E1,3.615252376E-1,9.515319824E0,1.540716410E0
1.072259453E1,2.848699391E-1,9.529693604E0,1.507179737E0
1.072459912E1,2.465422899E-1,9.544066429E0,1.507179737E0
1.072660370E1,2.082146257E-1,9.582393646E0,1.488015890E0
1.072860828E1,1.459321827E-1,9.582393646E0,1.492806911E0
1.073061287E1,1.028135717E-1,9.596766472E0,1.511970758E0
1.073261745E1,7.406783104E-2,9.606348038E0,1.521552682E0
1.073462203E1,2.615825646E-2,9.615930557E0,1.555089355E0
1.073662662E1,-1.216939837E-2,9.606348038E0,1.574253201E0
1.073863120E1,-6.486992538E-2,9.611139297E0,1.607789874E0
1.074063578E1,-1.031975895E-1,9.601557732E0,1.646117568E0
1.074264037E1,-1.367342919E-1,9.577602386E0,1.703608990E0
1.074464495E1,-1.798529029E-1,9.577602386E0,1.756309509E0
1.074664953E1,-2.373443693E-1,9.548856735E0,1.804219127E0
1.074865412E1,-2.804629803E-1,9.524902344E0,1.890456319E0
1.075065870E1,-3.044177890E-1,9.486574173E0,1.919202089E0
1.075266333E1,-3.283725977E-1,9.476992607E0,1.986275434E0
1.075466797E1,-3.714911938E-1,9.453038216E0,2.019812107E0
1.075667260E1,-3.954459429E-1,9.443455696E0,2.067721605E0
1.075867724E1,-4.241917133E-1,9.395545959E0,2.125213146E0
1.076068188E1,-4.721012712E-1,9.385964394E0,2.163540840E0
1.076268651E1,-4.912651181E-1,9.362010002E0,2.211450338E0
1.076469115E1,-5.008470416E-1,9.362010002E0,2.273732901E0
1.076669578E1,-5.200108886E-1,9.357218742E0,2.297687769E0
1.076870042E1,-5.487565994E-1,9.333264351E0,2.336015224E0
1.077070505E1,-5.631294847E-1,9.323681831E0,2.350388288E0
1.077270969E1,-5.583385229E-1,9.318890572E0,2.359970093E0
1.077471432E1,-5.631294847E-1,9.294936180E0,2.393506765E0
1.077671896E1,-5.727114081E-1,9.275772095E0,2.412670612E0
1.077872359E1,-5.535475612E-1,9.261399269E0,2.422252655E0
1.078072823E1,-5.343837142E-1,9.256608963E0,2.427043438E0
1.078273286E1,-5.439656377E-1,9.247026443E0,2.465371132E0
1.078473750E1,-5.343837142E-1,9.256608963E0,2.470162153E0
1.078674214E1,-5.248018503E-1,9.232653618E0,2.494117022E0
1.078874677E1,-4.912651181E-1,9.232653618E0,2.508489847E0
1.079075141E1,-4.768922329E-1,9.227863312E0,2.508489847E0
1.079275604E1,-4.577284455E-1,9.223072052E0,2.537235498E0
1.079476068E1,-4.337736368E-1,9.203907967E0,2.532444477E0
1.079676531E1,-4.098188281E-1,9.199116707E0,2.542026520E0
1.079876995E1,-3.667002320E-1,9.203907967E0,2.508489847E0
1.080077458E1,-3.331634998E-1,9.189535141E0,2.498907804E0
1.080277922E1,-3.044177890E-1,9.184743881E0,2.498907804E0
1.080478385E1,-2.756720185E-1,9.175162315E0,2.498907804E0
1.080678849E1,-2.038076967E-1,9.189535141E0,2.479743958E0
1.080879313E1,-1.463162005E-1,9.165580750E0,2.474953175E0
1.081079776E1,-1.031975895E-1,9.155998230E0,2.441416502E0
1.081280240E1,-2.175131440E-2,9.146416664E0,2.422252655E0
1.081480703E1,1.178538427E-2,9.127252579E0,2.403088808E0
1.081681167E1,6.927686930E-2,9.112879753E0,2.359970093E0
1.081881630E1,1.411412358E-1,9.064970016E0,2.326433420E0
1.082082094E1,2.225874960E-1,9.055388451E0,2.283314705E0
1.082282557E1,2.657061219E-1,9.021851540E0,2.230614185E0
1.082483021E1,3.471523523E-1,9.002687454E0,2.197077513E0
1.082683484E1,4.285986423E-1,8.978733063E0,2.125213146E0
1.082883948E1,5.100449324E-1,8.959568977E0,2.082094669E0
1.083084412E1,6.202369332E-1,8.921241760E0,2.005439281E0
1.083284875E1,6.873103380E-1,8.916450500E0,1.957529783E0
1.083485338E1,7.687565684E-1,8.887704849E0,1.895247340E0
1.083685802E1,8.597847819E-1,8.863750458E0,1.828173876E0
1.083886266E1,9.508129358E-1,8.854167938E0,1.765891433E0
1.084086729E1,1.037050247E0,8.835004807E0,1.722772837E0
1.084287193E1,1.113705516E0,8.839795113E0,1.655699492E0
1.084487656E1,1.195151806E0,8.830213547E0,1.602998853E0
1.084688120E1,1.310134768E0,8.820631981E0,1.545507431E0
1.084888583E1,1.401162982E0,8.825422287E0,1.497597814E0
1.085089047E1,1.482609153E0,8.849377632E0,1.440106392E0
1.085289510E1,1.564055443E0,8.868540764E0,1.401778698E0
1.085489974E1,1.645501733E0,8.887704849E0,1.349078178E0
1.085690438E1,1.755693793E0,8.930823326E0,1.286795735E0
1.085890901E1,1.856303811E0,8.978733063E0,1.248468041E0
1.086091365E1,1.942541122E0,9.012269974E0,1.205349445E0
1.086291828E1,2.028778315E0,9.064970016E0,1.147857904E0
1.086492292E1,2.105433702E0,9.127252579E0,1.128694177E0
1.086692755E1,2.167716026E0,9.194326401E0,1.085575461E0
1.086893219E1,2.239580393E0,9.247026443E0,1.071202636E0
1.087093682E1,2.301862955E0,9.333264351E0,1.028084040E0
1.087294146E1,2.335399628E0,9.385964394E0,1.028084040E0
1.087494609E1,2.388100147E0,9.462619781E0,9.849653840E-1
1.087695073E1,2.412054777E0,9.529693604E0,9.801744223E-1
1.087895537E1,2.469546318E0,9.587184906E0,9.945473075E-1
1.088096000E1,2.503082991E0,9.635094643E0,1.008920193E0
1.088296464E1,2.527037859E0,9.673421860E0,1.008920193E0
1.088496927E1,2.546201706E0,9.726122856E0,9.945473075E-1
1.088697391E1,2.555783510E0,9.774031639E0,1.023293018E0
1.088897854E1,2.550992727E0,9.817150116E0,1.032874942E0
1.089098318E1,2.570156336E0,9.850687027E0,1.052038789E0
1.089298781E1,2.565365553E0,9.860269547E0,1.085575461E0
1.089499245E1,2.574947357E0,9.903388023E0,1.114321232E0
1.089699708E1,2.555783510E0,9.912969589E0,1.162230849E0
1.089900172E1,2.550992727E0,9.917760849E0,1.200558424E0
1.090100635E1,2.550992727E0,9.936924934E0,1.243677139E0
1.090301099E1,2.531828880E0,9.951297760E0,1.301168561E0
1.090501562E1,2.536619663E0,9.970460892E0,1.339496255E0
1.090702026E1,2.536619663E0,9.975252151E0,1.411360621E0
1.090902490E1,2.517455816E0,9.970460892E0,1.488015890E0
1.091102953E1,2.507874012E0,9.980043411E0,1.559880257E0
1.091303417E1,2.493501186E0,9.975252151E0,1.607789874E0
1.091503880E1,2.479128361E0,9.951297760E0,1.665281296E0
1.091704344E1,2.450382471E0,9.960879326E0,1.713190913E0
1.091904802E1,2.421636820E0,9.932133675E0,1.775473356E0
1.092105260E1,2.412054777E0,9.922552109E0,1.842546701E0
1.092305719E1,2.378518105E0,9.908178329E0,1.880874395E0
1.092506177E1,2.364145279E0,9.898596764E0,1.914411068E0
1.092706635E1,2.330608606E0,9.889015198E0,1.938365936E0
1.092907094E1,2.268326044E0,9.869851112E0,1.981484532E0
1.093107552E1,2.244371414E0,9.850687027E0,2.019812107E0
1.093308010E1,2.210834742E0,9.845896721E0,2.010230303E0
1.093508469E1,2.196461916E0,9.817150116E0,2.019812107E0
1.093708927E1,2.172507048E0,9.797986984E0,2.010230303E0
1.093909385E1,2.110224485E0,9.788404465E0,2.024603128E0
1.094109844E1,2.067106009E0,9.764450073E0,2.010230303E0
1.094310302E1,2.052733183E0,9.764450073E0,2.010230303E0
1.094510760E1,2.023987293E0,9.745285988E0,1.981484532E0
1.094711219E1,1.995241642E0,9.735704422E0,1.967111588E0
1.094911677E1,1.976077795E0,9.726122856E0,1.943156838E0
1.095112135E1,1.947332025E0,9.706958771E0,1.904829144E0
1.095312594E1,1.918586254E0,9.683003426E0,1.885665417E0
1.095513052E1,1.904213428E0,9.683003426E0,1.871292472E0
1.095713510E1,1.889840603E0,9.663840294E0,1.876083493E0
1.095913969E1,1.851512909E0,9.659049034E0,1.847337723E0
1.096114427E1,1.837139964E0,9.620721817E0,1.804219127E0
1.096314885E1,1.808394313E0,9.620721817E0,1.785055280E0
1.096515344E1,1.789230466E0,9.601557732E0,1.741936684E0
1.096715802E1,1.750902772E0,9.591975212E0,1.708400011E0
1.096916260E1,1.688620329E0,9.577602386E0,1.703608990E0
1.097116719E1,1.650292635E0,9.563229561E0,1.660490394E0
1.097317177E1,1.602383137E0,9.563229561E0,1.622162700E0
1.097517635E1,1.554473519E0,9.544066429E0,1.588626027E0
1.097718094E1,1.501773000E0,9.496156693E0,1.555089355E0
1.097918552E1,1.449072480E0,9.486574173E0,1.545507431E0
1.098119010E1,1.396371961E0,9.457828522E0,1.545507431E0
1.098319469E1,1.362835288E0,9.405128479E0,1.531134605E0
1.098519927E1,1.310134768E0,9.371591568E0,1.521552682E0
1.098720385E1,1.262225151E0,9.338054657E0,1.545507431E0
1.098920849E1,1.228688478E0,9.299727440E0,1.550298333E0
1.099121312E1,1.171196938E0,9.247026443E0,1.564671278E0
1.099321776E1,1.108914495E0,9.208699226E0,1.598207951E0
1.099522240E1,1.046632171E0,9.151207924E0,1.612580776E0
1.099722703E1,9.987225533E-1,9.074552536E0,1.636535645E0
1.099923167E1,9.364401102E-1,9.036224365E0,1.655699492E0
1.100123630E1,8.885304928E-1,8.997897148E0,1.684445143E0
1.100324094E1,8.358299732E-1,8.926033020E0,1.722772837E0
1.100524557E1,7.831294537E-1,8.854167938E0,1.732354760E0
1.100725021E1,7.400108576E-1,8.806258202E0,1.770682454E0
1.100925484E1,6.825193763E-1,8.763139725E0,1.794637203E0
1.101125948E1,6.058640480E-1,8.729603767E0,1.813801050E0
1.101326412E1,5.387906432E-1,8.700857162E0,1.847337723E0
1.101526875E1,5.004630089E-1,8.672111511E0,1.876083493E0
1.101727339E1,4.429715276E-1,8.638575554E0,1.928784013E0
1.101927802E1,3.998529315E-1,8.595456123E0,1.943156838E0
1.102128266E1,3.711071610E-1,8.585874557E0,1.952738762E0
1.102328729E1,3.327795267E-1,8.542756081E0,1.971902609E0
1.102529193E1,2.896609008E-1,8.509219170E0,1.995857358E0
1.102729656E1,2.704970837E-1,8.485264778E0,2.000648260E0
1.102930120E1,1.890507936E-1,8.437355042E0,2.000648260E0
1.103130583E1,1.842598468E-1,8.418190956E0,2.043766975E0
1.103331047E1,1.411412358E-1,8.370281219E0,2.067721605E0
1.103531510E1,1.219773963E-1,8.336745262E0,2.072512627E0
1.103731974E1,1.171864420E-1,8.298417091E0,2.053348780E0
1.103932438E1,6.927686930E-2,8.264880180E0,2.053348780E0
1.104132901E1,3.574017063E-2,8.207388878E0,2.067721605E0
1.104333365E1,6.994426250E-3,8.159479141E0,2.082094669E0
1.104533828E1,-4.091514647E-2,8.106779099E0,2.062930822E0
1.104734292E1,-6.966088712E-2,8.078033447E0,2.062930822E0
1.104934755E1,-8.882471919E-2,8.025332451E0,2.038975954E0
1.105135219E1,-1.079885364E-1,7.996586800E0,2.058139801E0
1.105335682E1,-1.367342919E-1,7.963050365E0,2.029393911E0
1.105536146E1,-1.654800326E-1,7.939095497E0,2.010230303E0
1.105736609E1,-1.846438497E-1,7.891185760E0,2.019812107E0
1.105937073E1,-2.373443693E-1,7.857649326E0,1.995857358E0
1.106137536E1,-2.517172694E-1,7.843276501E0,1.957529783E0
1.106338000E1,-2.756720185E-1,7.804948807E0,1.943156838E0
1.106538464E1,-2.996268272E-1,7.776202679E0,1.928784013E0
1.106738927E1,-3.427454233E-1,7.780993938E0,1.943156838E0
1.106939391E1,-3.571183085E-1,7.747457027E0,1.880874395E0
1.107139854E1,-3.762821555E-1,7.709129333E0,1.880874395E0
1.107340318E1,-3.762821555E-1,7.685174465E0,1.856919646E0
1.107540781E1,-3.954459429E-1,7.689965725E0,1.832964897E0
1.107741245E1,-4.481465220E-1,7.666010857E0,1.799428105E0
1.107941708E1,-4.529374838E-1,7.646847248E0,1.785055280E0
1.108142172E1,-4.529374838E-1,7.637265205E0,1.756309509E0
1.108342635E1,-4.385645986E-1,7.603728294E0,1.751518607E0
1.108543099E1,-4.625194073E-1,7.570191860E0,1.732354760E0
1.108743563E1,-4.529374838E-1,7.565400600E0,1.708400011E0
1.108944026E1,-4.625194073E-1,7.517491341E0,1.717981935E0
1.109144490E1,-4.385645986E-1,7.469581604E0,1.670072317E0
1.109344953E1,-4.241917133E-1,7.431253910E0,1.674863219E0
1.109545417E1,-4.289826751E-1,7.378553391E0,1.660490394E0
1.109745880E1,-4.241917133E-1,7.345016956E0,1.631744623E0
1.109946344E1,-4.194007516E-1,7.301898003E0,1.612580776E0
1.110146807E1,-3.810731173E-1,7.263570309E0,1.598207951E0
1.110347271E1,-3.906549811E-1,7.249197483E0,1.559880257E0
1.110547734E1,-3.667002320E-1,7.182124138E0,1.526343584E0
1.110748198E1,-3.379544616E-1,7.148587704E0,1.526343584E0
1.110948662E1,-3.475363851E-1,7.119841576E0,1.531134605E0
1.111149125E1,-3.283725977E-1,7.076723099E0,1.488015890E0
1.111349588E1,-2.948358655E-1,7.014440536E0,1.502388835E0
1.111550052E1,-2.708810568E-1,6.956949234E0,1.516761661E0
1.111750516E1,-2.517172694E-1,6.913830757E0,1.521552682E0
1.111950979E1,-2.469262928E-1,6.880293846E0,1.574253201E0
1.112151443E1,-2.660901546E-1,6.899457932E0,1.559880257E0
1.112351906E1,-2.660901546E-1,6.904248714E0,1.579044104E0
1.112552370E1,-2.517172694E-1,6.889875889E0,1.607789874E0
1.112752833E1,-2.325534374E-1,6.851548195E0,1.636535645E0
1.112953297E1,-1.990167350E-1,6.827593327E0,1.660490394E0
1.113153760E1,-1.798529029E-1,6.822802544E0,1.694027066E0
1.113354224E1,-2.038076967E-1,6.813220501E0,1.646117568E0
1.113554688E1,-1.990167350E-1,6.841966152E0,1.679654241E0
1.113755151E1,-1.990167350E-1,6.870711803E0,1.713190913E0
1.113955615E1,-2.085986286E-1,6.870711803E0,1.722772837E0
1.114156078E1,-2.133895904E-1,6.861130238E0,1.722772837E0
1.114356542E1,-2.229715139E-1,6.909039497E0,1.732354760E0
1.114557005E1,-2.565082312E-1,6.937785149E0,1.722772837E0
1.114757469E1,-2.612991929E-1,6.942576408E0,1.717981935E0
1.114957932E1,-2.708810568E-1,6.990485668E0,1.737145662E0
1.115158396E1,-2.517172694E-1,7.014440536E0,1.737145662E0
1.115358859E1,-3.092087507E-1,7.052768230E0,1.741936684E0
1.115559323E1,-3.187906742E-1,7.052768230E0,1.717981935E0
1.115759787E1,-3.139997125E-1,7.043186665E0,1.717981935E0
1.115960250E1,-3.762821555E-1,7.076723099E0,1.722772837E0
1.116160708E1,-4.050278664E-1,7.134214401E0,1.703608990E0
1.116361167E1,-4.194007516E-1,7.158169270E0,1.703608990E0
1.116561625E1,-4.625194073E-1,7.225242615E0,1.665281296E0
1.116762083E1,-4.673103094E-1,7.268361568E0,1.622162700E0
1.116962542E1,-5.056380033E-1,7.268361568E0,1.583835125E0
1.117163000E1,-5.056380033E-1,7.263570309E0,1.564671278E0
1.117363458E1,-5.343837142E-1,7.311480045E0,1.535925508E0
1.117563917E1,-6.206209660E-1,7.364180565E0,1.473643064E0
1.117764375E1,-6.397848129E-1,7.412090302E0,1.430524468E0
1.117964833E1,-6.541576385E-1,7.431253910E0,1.396987796E0
1.118165292E1,-6.876943707E-1,7.426463127E0,1.363451004E0
1.118365750E1,-6.972762942E-1,7.407299042E0,1.344287276E0
1.118566208E1,-6.829034090E-1,7.402508259E0,1.320332408E0
1.118766667E1,-6.685305238E-1,7.388135433E0,1.301168561E0
1.118967125E1,-6.445757747E-1,7.388135433E0,1.320332408E0
1.119167583E1,-6.397848129E-1,7.364180565E0,1.310750484E0
1.119368042E1,-6.493667364E-1,7.368971348E0,1.325123429E0
1.119568500E1,-5.679204464E-1,7.301898003E0,1.349078178E0
1.119768958E1,-5.104289651E-1,7.263570309E0,1.392196774E0
1.119969417E1,-5.104289651E-1,7.201288223E0,1.396987796E0
1.120169875E1,-4.673103094E-1,7.162960529E0,1.411360621E0
1.120370333E1,-4.864741564E-1,7.139005661E0,1.425733447E0
1.120570792E1,-4.337736368E-1,7.076723099E0,1.464061141E0
1.120771250E1,-3.858640790E-1,6.990485668E0,1.468852162E0
1.120971708E1,-3.379544616E-1,6.904248714E0,1.459270239E0
1.121172167E1,-3.044177890E-1,6.913830757E0,1.502388835E0
1.121372625E1,-3.187906742E-1,6.913830757E0,1.502388835E0
1.121573083E1,-2.277624756E-1,6.770102024E0,1.521552682E0
1.121773542E1,-1.894348115E-1,6.679073811E0,1.516761661E0
1.121974000E1,-1.079885364E-1,6.621582031E0,1.550298333E0
1.122174458E1,-2.654226869E-2,6.564090729E0,1.593417048E0
1.122374917E1,6.994426250E-3,6.554508686E0,1.636535645E0
1.122575375E1,-8.882471919E-2,6.635954857E0,1.636535645E0
1.122775833E1,-9.361566603E-2,6.640746117E0,1.631744623E0
1.122976297E1,-8.882471919E-2,6.607209206E0,1.650908470E0
1.123176760E1,-1.031975895E-1,6.645536900E0,1.593417048E0
1.123377224E1,-1.079885364E-1,6.659909725E0,1.593417048E0
1.123577688E1,-1.031975895E-1,6.784474850E0,1.612580776E0
1.123778151E1,-7.924279571E-2,6.770102024E0,1.583835125E0
1.123978615E1,-7.924279571E-2,6.822802544E0,1.555089355E0
1.124179078E1,-1.175704598E-1,6.894666672E0,1.516761661E0
1.124379542E1,-1.463162005E-1,6.942576408E0,1.425733447E0
1.124580005E1,-1.223614067E-1,6.961740017E0,1.420942545E0
1.124780469E1,-1.079885364E-1,7.014440536E0,1.406569719E0
1.124980932E1,-1.319433302E-1,7.095887184E0,1.358660102E0
1.125181396E1,-7.924279571E-2,7.129423618E0,1.377823949E0
1.125381859E1,-3.612418473E-2,7.186914921E0,1.363451004E0
1.125582323E1,-8.882471919E-2,7.301898003E0,1.373032928E0
1.125782787E1,-1.031975895E-1,7.445626736E0,1.339496255E0
1.125983250E1,-3.133323044E-2,7.440835953E0,1.344287276E0
1.126183714E1,-6.486992538E-2,7.498327255E0,1.301168561E0
1.126384177E1,-1.271523684E-1,7.646847248E0,1.229304194E0
1.126584641E1,-1.654800326E-1,7.699547768E0,1.143067002E0
1.126785104E1,-1.175704598E-1,7.728293419E0,1.138275981E0
1.126985568E1,-1.175704598E-1,7.857649326E0,1.157439828E0
1.127186031E1,-9.361566603E-2,7.900767803E0,1.095157385E0
1.127386495E1,-2.175131440E-2,7.848067284E0,1.095157385E0
1.127586958E1,-7.378444076E-3,7.867230892E0,1.066411734E0
1.127787422E1,6.448591501E-2,7.886394978E0,1.023293018E0
1.127987885E1,1.076045260E-1,7.891185760E0,9.849653840E-1
1.128188349E1,1.555140913E-1,7.939095497E0,9.131010175E-1
1.128388812E1,2.082146257E-1,7.977423191E0,9.370558262E-1
1.128589276E1,2.609151602E-1,7.963050365E0,8.939371705E-1
1.128789740E1,2.992427945E-1,7.967841148E0,9.370558262E-1
1.128990203E1,3.663161993E-1,7.919931412E0,8.939371705E-1
1.129190667E1,4.908810854E-1,7.862440109E0,8.651914597E-1
1.129391130E1,5.387906432E-1,7.800157547E0,8.747733831E-1
1.129591594E1,5.819092393E-1,7.709129333E0,9.562196136E-1
1.129792057E1,6.250278950E-1,7.694756508E0,9.993382692E-1
1.129992521E1,7.400108576E-1,7.675592899E0,1.056829810E0
1.130192984E1,6.825193763E-1,7.709129333E0,1.109530330E0
1.130393448E1,7.352198958E-1,7.642055988E0,1.152648926E0
1.130593912E1,6.489826441E-1,7.651638031E0,1.171812773E0
1.130794375E1,6.585645676E-1,7.685174465E0,1.262840986E0
1.130994838E1,7.256379724E-1,7.608519554E0,1.315541506E0
1.131195302E1,7.352198958E-1,7.551027775E0,1.339496255E0
1.131395766E1,5.579544902E-1,7.560609818E0,1.392196774E0
1.131596229E1,6.154459715E-1,7.527072906E0,1.526343584E0
1.131796693E1,6.681464911E-1,7.479163647E0,1.583835125E0
1.131997156E1,6.585645676E-1,7.479163647E0,1.612580776E0
