"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.123075833E0,2.636018372E-1,8.743018799E0,4.548441467E0
1.133014833E0,2.326162720E-1,8.753646698E0,4.548591156E0
1.142953833E0,1.890568542E-1,8.755892029E0,4.574187927E0
1.152892833E0,1.514849854E-1,8.755742340E0,4.607568512E0
1.162830833E0,1.459465027E-1,8.757089539E0,4.639601898E0
1.172769833E0,1.613644409E-1,8.765023041E0,4.683161316E0
1.182708833E0,2.019300842E-1,8.810827789E0,4.701123962E0
1.192646833E0,2.466870117E-1,8.898246002E0,4.712500305E0
1.202585833E0,2.833607483E-1,8.978778534E0,4.687801666E0
1.212524833E0,3.323089600E-1,9.040599976E0,4.664749603E0
1.222463833E0,3.418890381E-1,9.038504333E0,4.656217346E0
1.232401833E0,3.047662354E-1,9.016799469E0,4.645439758E0
1.242340833E0,2.498304749E-1,8.997339935E0,4.666545868E0
1.252279833E0,2.121089172E-1,8.980874176E0,4.669689331E0
1.262217833E0,2.109114075E-1,8.987161102E0,4.672533417E0
1.272156833E0,2.402503967E-1,8.995244293E0,4.662504272E0
1.282095833E0,2.915936279E-1,8.985215149E0,4.641996918E0
1.292034833E0,3.246748352E-1,8.970845032E0,4.621190186E0
1.301972833E0,3.564088440E-1,8.971593475E0,4.610113220E0
1.311911833E0,3.763174438E-1,9.011710052E0,4.569547577E0
1.321850833E0,3.844006348E-1,9.056466980E0,4.531826019E0
1.331788833E0,3.706292725E-1,9.086255035E0,4.472549286E0
1.341727833E0,3.664379883E-1,9.075327759E0,4.426594849E0
1.351666833E0,3.468287659E-1,9.044342194E0,4.385729828E0
1.361605833E0,3.032693481E-1,9.025182037E0,4.361929321E0
1.371543833E0,2.722837830E-1,9.005722504E0,4.367617493E0
1.381482833E0,2.392025757E-1,8.992699585E0,4.370162201E0
1.391421833E0,2.065704346E-1,9.020990753E0,4.354893951E0
1.401359833E0,1.716929626E-1,9.036857758E0,4.333488464E0
1.411298833E0,1.582209778E-1,9.046886902E0,4.295018463E0
1.421237833E0,1.445993042E-1,9.074729004E0,4.277654572E0
1.431176833E0,1.402583313E-1,9.091045074E0,4.232897644E0
1.441114833E0,1.228944397E-1,9.110205231E0,4.202510834E0
1.451053833E0,1.035845947E-1,9.118288422E0,4.179009705E0
1.460992833E0,8.262817383E-2,9.096583557E0,4.152963867E0
1.470930833E0,4.131408691E-2,9.054970093E0,4.142785034E0
1.480869833E0,-1.287322998E-2,8.993747406E0,4.135599976E0
1.490808833E0,-6.047424316E-2,8.940757599E0,4.140240326E0
1.500747833E0,-1.157093811E-1,8.893605652E0,4.129163361E0
1.510685833E0,-1.625619507E-1,8.901090088E0,4.105512543E0
1.520624833E0,-2.112107849E-1,8.901090088E0,4.086202698E0
1.530563833E0,-2.728825378E-1,8.899593201E0,4.071982269E0
1.540501833E0,-3.420387268E-1,8.870852966E0,4.082310791E0
1.550440833E0,-3.917353821E-1,8.835227051E0,4.092339935E0
1.560379833E0,-4.176315308E-1,8.824299774E0,4.098477173E0
1.570318833E0,-4.308041382E-1,8.842561798E0,4.110152893E0
1.580256833E0,-4.379891968E-1,8.890761566E0,4.112697601E0
1.590195833E0,-4.598437500E-1,8.922944641E0,4.122577057E0
1.600134833E0,-4.920268250E-1,8.943751373E0,4.149970093E0
1.610072833E0,-5.218148804E-1,8.992250519E0,4.189637604E0
1.620011833E0,-5.384303284E-1,9.053473206E0,4.227658539E0
1.629950833E0,-5.547463989E-1,9.093589783E0,4.262985077E0
1.639889833E0,-5.869294739E-1,9.103918304E0,4.294868774E0
1.649827833E0,-6.286926270E-1,9.104067993E0,4.341122589E0
1.659766833E0,-6.593788147E-1,9.105115814E0,4.383634186E0
1.669705083E0,-6.634204102E-1,9.136999512E0,4.416266327E0
1.679643083E0,-6.656657410E-1,9.189240875E0,4.434678040E0
1.689582083E0,-6.688092041E-1,9.212592316E0,4.443659363E0
1.699521083E0,-6.969506836E-1,9.197773132E0,4.455185394E0
1.709460083E0,-7.279362488E-1,9.163344727E0,4.469705200E0
1.719398083E0,-7.581733704E-1,9.106912079E0,4.478237457E0
1.729337083E0,-7.795788574E-1,9.047335968E0,4.484524384E0
1.739276083E0,-7.759863281E-1,9.004674683E0,4.483177185E0
1.749214083E0,-7.837701416E-1,8.983568573E0,4.468058624E0
1.759153083E0,-7.879614258E-1,8.963959351E0,4.439468079E0
1.769092083E0,-8.120613098E-1,8.939260712E0,4.434528351E0
1.779031083E0,-8.382568359E-1,8.931177521E0,4.435127106E0
1.788969083E0,-8.569679260E-1,8.897796936E0,4.423900452E0
1.798908083E0,-8.666976929E-1,8.834179230E0,4.439019012E0
1.808847083E0,-8.985813904E-1,8.781339111E0,4.448000336E0
1.818785083E0,-9.189390564E-1,8.759933624E0,4.465364227E0
1.828724083E0,-9.349557495E-1,8.756341095E0,4.477638702E0
1.838663083E0,-9.467811584E-1,8.762478333E0,4.507127380E0
1.848601083E0,-9.560618591E-1,8.717422028E0,4.536166992E0
1.858540083E0,-9.735754395E-1,8.609945526E0,4.558470612E0
1.868479083E0,-1.005459137E0,8.503367157E0,4.596940613E0
1.878418083E0,-1.044378204E0,8.402626648E0,4.626578979E0
1.888356083E0,-1.060544586E0,8.305328979E0,4.674928436E0
1.898295083E0,-1.065035248E0,8.209977264E0,4.709057465E0
1.908234083E0,-1.089733887E0,8.112080841E0,4.733606415E0
1.918172083E0,-1.118174744E0,7.984096985E0,4.793481903E0
1.928111083E0,-1.137933655E0,7.906558228E0,4.852010193E0
1.938050083E0,-1.146914978E0,7.865094452E0,4.884342957E0
1.947989083E0,-1.146316223E0,7.860603790E0,4.924758911E0
1.957927083E0,-1.142274628E0,7.890541534E0,4.984634399E0
1.967866083E0,-1.166374512E0,7.984396362E0,5.069058838E0
1.977805083E0,-1.215322723E0,8.118667145E0,5.160368958E0
1.987743083E0,-1.268162842E0,8.280330963E0,5.246140594E0
1.997682083E0,-1.335672455E0,8.466843109E0,5.319039001E0
2.007621083E0,-1.409019928E0,8.614286499E0,5.357359314E0
2.017560083E0,-1.513951721E0,8.699160004E0,5.375621338E0
2.027498083E0,-1.683399353E0,8.687633972E0,5.431155853E0
2.037437083E0,-1.860032043E0,8.576564941E0,5.519621887E0
2.047376083E0,-2.031725006E0,8.401279449E0,5.611979828E0
2.057314083E0,-2.155667267E0,8.234975281E0,5.695955200E0
2.067253083E0,-2.245031433E0,8.112679596E0,5.760620728E0
2.077192083E0,-2.339934082E0,8.062833252E0,5.783672791E0
2.087131083E0,-2.471959534E0,8.091573486E0,5.766757965E0
2.097069083E0,-2.659369812E0,8.140821075E0,5.757926331E0
2.107008083E0,-2.852617950E0,8.147856445E0,5.790109406E0
2.116947083E0,-2.997067566E0,8.041278076E0,5.878725128E0
2.126885083E0,-3.039878540E0,7.907456360E0,5.985303497E0
2.136824083E0,-2.938090210E0,7.774083710E0,6.074218597E0
2.146763083E0,-2.808759155E0,7.600893860E0,6.150410156E0
2.156701083E0,-2.741848297E0,7.425758057E0,6.259982300E0
2.166640083E0,-2.753673706E0,7.295079803E0,6.434968414E0
2.176579083E0,-2.758014679E0,7.228168945E0,6.641239471E0
2.186518083E0,-2.704725494E0,7.148384857E0,6.763086090E0
2.196456083E0,-2.628683624E0,7.003037109E0,6.780000916E0
2.206395083E0,-2.530338135E0,6.859036560E0,6.683451691E0
2.216334083E0,-2.367027740E0,6.833888855E0,6.524033203E0
2.226272083E0,-2.185305634E0,6.856791229E0,6.389163666E0
2.236211083E0,-1.992805939E0,6.853947144E0,6.264622650E0
2.246150083E0,-1.834135895E0,6.792125702E0,6.171067200E0
2.256088083E0,-1.719174957E0,6.567143555E0,6.084098053E0
2.266027083E0,-1.638492737E0,6.238127747E0,5.982908478E0
2.275966083E0,-1.605710907E0,5.976621552E0,5.852080536E0
2.285905083E0,-1.619332581E0,5.884862366E0,5.732628937E0
2.295843083E0,-1.635199585E0,5.801485748E0,5.679040375E0
2.305782083E0,-1.658251648E0,5.653144226E0,5.638474731E0
2.315721083E0,-1.700763245E0,5.530100098E0,5.634433136E0
2.325659083E0,-1.724563751E0,5.513484650E0,5.630690918E0
2.335598083E0,-1.731748810E0,5.593119049E0,5.675896912E0
2.345537083E0,-1.684746552E0,5.680237885E0,5.730832672E0
2.355476083E0,-1.569336548E0,5.598956909E0,5.828729095E0
2.365414083E0,-1.435963898E0,5.472320251E0,5.901028748E0
2.375353083E0,-1.263672180E0,5.339546356E0,5.956413574E0
2.385292083E0,-9.966275024E-1,5.163362732E0,5.971083069E0
2.395230083E0,-7.240443420E-1,4.986730042E0,6.008954315E0
2.405169083E0,-5.201683044E-1,4.864134979E0,6.071524200E0
2.415108083E0,-3.570075989E-1,4.807402954E0,6.164181519E0
2.425046083E0,-1.621128845E-1,4.717140656E0,6.279142456E0
2.434985083E0,-2.874023438E-2,4.602778473E0,6.426136780E0
2.444924083E0,1.079255676E-1,4.511318665E0,6.526278534E0
2.454863083E0,2.794688416E-1,4.538861389E0,6.537505188E0
2.464801083E0,4.758604431E-1,4.833299103E0,6.476881256E0
2.474740083E0,6.288423157E-1,5.407654724E0,6.444099426E0
2.484679083E0,7.872129822E-1,5.902974701E0,6.470893707E0
2.494617083E0,9.848020935E-1,6.105204163E0,6.568790131E0
2.504556083E0,1.054856415E0,6.147416382E0,6.670279083E0
2.514495083E0,9.680369568E-1,6.188730469E0,6.703809357E0
2.524434083E0,7.671546936E-1,6.234385529E0,6.635551300E0
2.534372083E0,5.016069031E-1,6.211632843E0,6.443800049E0
2.544311083E0,2.417472839E-1,6.085744629E0,6.243516541E0
2.554250083E0,-4.116439819E-2,6.073021088E0,6.111191711E0
2.564188083E0,-3.129991150E-1,6.318809967E0,6.006259918E0
2.574127083E0,-7.128176880E-1,6.835984497E0,5.861959991E0
2.584066083E0,-1.341959381E0,7.525151367E0,5.677244110E0
2.594004083E0,-2.042652283E0,8.095315704E0,5.602848816E0
2.603943083E0,-2.669848022E0,8.566535797E0,5.692362671E0
2.613882083E0,-3.206631775E0,9.108558655E0,5.880970459E0
2.623821083E0,-3.720812531E0,9.678573303E0,6.084397430E0
2.633759083E0,-4.227209473E0,1.012269974E1,6.241121521E0
2.643698083E0,-4.718637543E0,1.015727783E1,6.254593506E0
2.653637083E0,-5.273234253E0,9.632768555E0,6.221661987E0
2.663575083E0,-5.939199371E0,8.846154327E0,6.192173309E0
2.673514000E0,-6.573879547E0,8.190517731E0,6.182443542E0
2.683453000E0,-7.019203491E0,7.878566437E0,6.203399963E0
2.693391000E0,-7.273225250E0,7.866741028E0,6.170767822E0
2.703330000E0,-7.359146576E0,8.084089050E0,6.043532410E0
2.713269000E0,-7.349716187E0,8.532406769E0,5.816005554E0
2.723208000E0,-7.220385132E0,9.025481415E0,5.519771576E0
2.733146000E0,-6.999893646E0,9.379944305E0,5.206473083E0
2.743085000E0,-6.759493561E0,9.573342133E0,4.922962646E0
2.753024000E0,-6.544989624E0,9.590706024E0,4.716990967E0
2.762962000E0,-6.407126312E0,9.519154816E0,4.552483063E0
2.772901000E0,-6.346801758E0,9.370813293E0,4.380191345E0
2.782840000E0,-6.309379578E0,9.181307373E0,4.203259277E0
2.792778000E0,-6.208339691E0,9.028624878E0,4.004173279E0
2.802717000E0,-5.976172485E0,8.914861450E0,3.759282532E0
2.812656000E0,-5.569617920E0,8.676407318E0,3.501368866E0
2.822595000E0,-5.114414520E0,8.266409912E0,3.263064423E0
2.832533000E0,-4.733606415E0,7.874524841E0,3.038681030E0
2.842472000E0,-4.442312164E0,7.646099854E0,2.851270752E0
2.852411000E0,-4.199217682E0,7.582931213E0,2.718646545E0
2.862349000E0,-3.960613861E0,7.590265961E0,2.635868683E0
2.872288000E0,-3.753444672E0,7.575446777E0,2.595452728E0
2.882227000E0,-3.591481476E0,7.548652496E0,2.576591949E0
2.892165000E0,-3.481460266E0,7.575746155E0,2.585273895E0
2.902104000E0,-3.398083649E0,7.552993469E0,2.653382263E0
2.912043000E0,-3.377426605E0,7.460336151E0,2.751727753E0
2.921982000E0,-3.427722015E0,7.405550079E0,2.813399506E0
2.931920000E0,-3.520379333E0,7.389084320E0,2.842738495E0
2.941859000E0,-3.641028442E0,7.460036774E0,2.878514099E0
2.951798000E0,-3.813619537E0,7.622449036E0,2.889441376E0
2.961736000E0,-4.007915497E0,7.809260559E0,2.834355927E0
2.971675000E0,-4.207450562E0,7.964038696E0,2.772534485E0
2.981614000E0,-4.403991852E0,8.149802399E0,2.697390747E0
2.991552000E0,-4.591551819E0,8.332871704E0,2.615660706E0
3.001491000E0,-4.799619141E0,8.428373108E0,2.574945374E0
3.011430000E0,-5.018014984E0,8.429420929E0,2.580633545E0
3.021369000E0,-5.203778687E0,8.382568359E0,2.639161835E0
3.031307000E0,-5.364394684E0,8.359815674E0,2.704575806E0
3.041246000E0,-5.482648773E0,8.383915558E0,2.748434601E0
3.051185000E0,-5.554199982E0,8.485554199E0,2.771037598E0
3.061123000E0,-5.620063019E0,8.631949768E0,2.770887909E0
3.071062000E0,-5.676046600E0,8.753497009E0,2.768941956E0
3.081001000E0,-5.743256836E0,8.824000397E0,2.772085419E0
3.090939000E0,-5.843847656E0,8.843010864E0,2.784359894E0
3.100878000E0,-5.998625793E0,8.799002380E0,2.862946472E0
3.110817000E0,-6.177653503E0,8.811276855E0,3.063229980E0
3.120755000E0,-6.229745178E0,9.008117523E0,3.344345398E0
3.130694000E0,-6.045029297E0,9.225016479E0,3.664679260E0
3.140633000E0,-5.742508392E0,9.371112671E0,4.008065186E0
3.150572000E0,-5.481750641E0,9.556876373E0,4.393962708E0
3.160510000E0,-5.284311218E0,9.814041595E0,4.824467468E0
3.170449000E0,-5.041366425E0,9.728269958E0,5.184019775E0
3.180388000E0,-4.767136688E0,9.004075928E0,5.497467957E0
3.190326000E0,-4.702471161E0,7.999065857E0,5.844745789E0
3.200265000E0,-4.835993500E0,7.162305908E0,6.187083893E0
3.210204000E0,-4.990771637E0,6.667135620E0,6.498286743E0
3.220143000E0,-5.071004791E0,6.497238922E0,6.668482819E0
3.230081000E0,-5.056035919E0,6.516249390E0,6.670428772E0
3.240020000E0,-4.951702881E0,6.616989899E0,6.544241180E0
3.249959000E0,-4.818479919E0,6.711892548E0,6.319708099E0
3.259897000E0,-4.733007660E0,6.808292084E0,6.041137390E0
3.269836000E0,-4.783602448E0,6.951394501E0,5.727838898E0
3.279775000E0,-4.994214478E0,7.231911163E0,5.402565308E0
3.289713000E0,-5.243595886E0,7.538473663E0,5.090614014E0
3.299652000E0,-5.468578033E0,7.531438293E0,4.827012177E0
3.309591000E0,-5.694158936E0,7.164102173E0,4.613406372E0
3.319529000E0,-5.873186646E0,6.681954803E0,4.364623718E0
3.329468000E0,-5.978268127E0,6.247707825E0,4.123774567E0
3.339407000E0,-6.004014587E0,5.950426025E0,3.861370239E0
3.349345000E0,-5.966592407E0,5.785918121E0,3.598067780E0
3.359284000E0,-5.877826996E0,5.734874268E0,3.398682404E0
3.369223000E0,-5.754483490E0,5.769602051E0,3.273842010E0
3.379162000E0,-5.627996521E0,5.782774658E0,3.215463409E0
3.389100000E0,-5.525908813E0,5.782774658E0,3.197500763E0
3.399039000E0,-5.420378265E0,5.794899445E0,3.196902008E0
3.408978000E0,-5.289400635E0,5.854026489E0,3.189118195E0
3.418916000E0,-5.127587128E0,5.933062134E0,3.187770996E0
3.428855000E0,-4.926555176E0,5.920488281E0,3.256927185E0
3.438794000E0,-4.691992950E0,5.858367462E0,3.344944153E0
3.448732000E0,-4.500241699E0,5.838907928E0,3.415896606E0
3.458671000E0,-4.451143799E0,6.059249725E0,3.524121552E0
3.468610000E0,-4.555327148E0,6.533014526E0,3.686384125E0
3.478549000E0,-4.828509064E0,7.041357422E0,3.856580200E0
3.488487000E0,-5.325176239E0,7.346872101E0,3.871249695E0
3.498426000E0,-5.996380463E0,7.239994354E0,3.712729340E0
3.508365000E0,-6.728657684E0,6.676865387E0,3.523373108E0
3.518303000E0,-7.416776733E0,6.028114471E0,3.318748627E0
3.528242000E0,-7.864046631E0,5.478158112E0,3.268153839E0
3.538181000E0,-7.999365234E0,5.257367249E0,3.335813141E0
3.548119000E0,-8.027357025E0,5.445825348E0,3.192111969E0
3.558058000E0,-8.073161774E0,6.341712341E0,2.504891052E0
3.567997000E0,-8.286617889E0,8.091573486E0,1.222208405E0
3.577936000E0,-9.023236084E0,9.999056854E0,2.185455322E-2
3.587874000E0,-9.948611755E0,1.109432922E1,-4.194277954E-1
3.597813000E0,-1.013422577E1,1.139864639E1,2.968327332E-1
3.607752000E0,-8.765023041E0,1.168470154E1,1.662293243E0
3.617690000E0,-7.136110382E0,1.150372787E1,3.518134003E0
3.627629000E0,-6.591542816E0,1.095601685E1,5.115162964E0
3.637568000E0,-6.418652344E0,1.045006897E1,5.902525635E0
3.647506000E0,-6.503825226E0,1.024035507E1,6.577322388E0
3.657445000E0,-6.982380066E0,1.046578629E1,7.331903229E0
3.667390083E0,-7.218289490E0,1.070184540E1,7.795040131E0
3.677328083E0,-6.812183990E0,1.055200699E1,8.001909943E0
3.687267083E0,-6.029461670E0,1.027657974E1,7.822283478E0
3.697206083E0,-5.062771912E0,1.009201355E1,7.000193024E0
3.707144083E0,-4.033811646E0,9.861492920E0,5.646557922E0
3.717083083E0,-3.211272125E0,9.344468079E0,4.510420532E0
3.727022083E0,-2.706072693E0,8.501720581E0,3.891906738E0
3.736961083E0,-2.470762024E0,7.508386230E0,3.526815948E0
3.746899083E0,-2.291135559E0,6.631060638E0,3.223247223E0
3.756838083E0,-2.019001465E0,5.973478088E0,2.988086243E0
3.766777083E0,-1.693578186E0,5.470673676E0,2.862946472E0
3.776715083E0,-1.386267242E0,5.051545258E0,2.788700867E0
3.786654083E0,-1.140628052E0,4.735851746E0,2.718197479E0
3.796593083E0,-1.000220032E0,4.556225281E0,2.627785492E0
3.806531083E0,-9.657916260E-1,4.473597107E0,2.568957825E0
3.816470083E0,-1.027912445E0,4.454586639E0,2.505340118E0
3.826409083E0,-1.179098053E0,4.555327148E0,2.384541321E0
3.836348083E0,-1.378184052E0,4.775968323E0,2.247426453E0
3.846286083E0,-1.596430206E0,5.014272766E0,2.155367889E0
3.856225083E0,-1.828447723E0,5.187761993E0,2.122885437E0
3.866164083E0,-2.061812439E0,5.373675385E0,2.141746216E0
3.876102083E0,-2.242786102E0,5.635630646E0,2.183659058E0
3.886041083E0,-2.331701202E0,5.946833496E0,2.323019257E0
3.895980083E0,-2.353406067E0,6.338119812E0,2.472109222E0
3.905918083E0,-2.423759766E0,6.823710022E0,2.541115723E0
3.915857083E0,-2.615810394E0,7.250921631E0,2.662363586E0
3.925796083E0,-2.895877991E0,7.599846039E0,2.923420715E0
3.935734083E0,-3.178190918E0,8.030350800E0,3.219355316E0
3.945673083E0,-3.460952911E0,8.570278015E0,3.416195984E0
3.955612083E0,-3.734583893E0,9.140442352E0,3.620820465E0
3.965551083E0,-3.999981995E0,9.564660187E0,3.864214325E0
3.975489083E0,-4.293970642E0,9.651928711E0,4.135300598E0
3.985428083E0,-4.663103027E0,9.527836761E0,4.394411774E0
3.995367083E0,-5.064418488E0,9.300160217E0,4.622687073E0
4.005305083E0,-5.462889862E0,8.988807678E0,4.802612915E0
4.015244083E0,-5.781277771E0,8.750503235E0,4.944667511E0
4.025183083E0,-6.059399414E0,8.667575684E0,5.132676544E0
4.035121083E0,-6.260281677E0,8.658444672E0,5.372178497E0
4.045060083E0,-6.348897400E0,8.674311676E0,5.558091888E0
4.054999083E0,-6.517895966E0,8.788075104E0,5.796246643E0
4.064937083E0,-6.695277100E0,8.964109039E0,6.261479187E0
4.074876083E0,-6.726112976E0,8.971294098E0,6.831344147E0
4.084815083E0,-6.689888306E0,8.832832031E0,7.343429260E0
4.094753083E0,-6.690936127E0,8.575217743E0,7.760611725E0
4.104692083E0,-6.775809631E0,8.302335205E0,8.016579437E0
4.114631083E0,-6.935826874E0,8.257877655E0,8.085136871E0
