"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.823088600E-2,-2.902843058E-3,-3.876227513E-2,3.177814558E-2
1.002354170E-1,-6.098633632E-3,-3.450122103E-2,3.390867263E-2
1.022399480E-1,-7.723160088E-4,-3.556648269E-2,3.071287833E-2
1.042444790E-1,-1.837579533E-3,-3.556648269E-2,3.497393429E-2
1.062490110E-1,-7.723160088E-4,-3.663174808E-2,3.816972673E-2
1.082535420E-1,-2.902843058E-3,-3.130543232E-2,3.177814558E-2
1.102580730E-1,2.423474565E-3,-2.917490527E-2,3.284341097E-2
1.122626040E-1,5.619265139E-3,-3.130543232E-2,2.964761667E-2
1.142671360E-1,4.554001614E-3,-3.237069398E-2,3.071287833E-2
1.162716670E-1,7.749792188E-3,-2.917490527E-2,2.858235128E-2
1.182761980E-1,7.749792188E-3,-2.810964175E-2,3.177814558E-2
1.202807290E-1,1.094558276E-2,-2.810964175E-2,2.858235128E-2
1.222852610E-1,1.307610981E-2,-2.917490527E-2,3.177814558E-2
1.242897920E-1,1.201084629E-2,-2.917490527E-2,3.071287833E-2
1.262943230E-1,2.053295448E-2,-2.704437822E-2,3.284341097E-2
1.282988540E-1,1.946769096E-2,-2.810964175E-2,3.603919968E-2
1.303033860E-1,2.479400672E-2,-3.024016879E-2,3.603919968E-2
1.323079170E-1,2.372874506E-2,-3.024016879E-2,3.177814558E-2
1.343124480E-1,2.585927211E-2,-2.917490527E-2,3.603919968E-2
1.363169790E-1,2.479400672E-2,-3.130543232E-2,4.243078083E-2
1.383215110E-1,2.372874506E-2,-3.130543232E-2,4.136551917E-2
1.403260420E-1,3.012032248E-2,-2.810964175E-2,4.562657326E-2
1.423305730E-1,3.225085139E-2,-2.810964175E-2,4.136551917E-2
1.443351040E-1,3.225085139E-2,-2.597911470E-2,4.456130788E-2
1.463396360E-1,3.864242882E-2,-2.491385117E-2,4.775709659E-2
1.483441670E-1,3.757716715E-2,-2.704437822E-2,4.349604249E-2
1.503486980E-1,4.077295959E-2,-2.384858765E-2,4.243078083E-2
1.523532290E-1,4.077295959E-2,-2.491385117E-2,4.243078083E-2
1.543577610E-1,4.183822125E-2,-2.171806060E-2,4.243078083E-2
1.563622920E-1,3.864242882E-2,-2.171806060E-2,4.243078083E-2
1.583668230E-1,4.290348291E-2,-1.639174297E-2,4.030025378E-2
1.603713540E-1,4.609927535E-2,-1.639174297E-2,3.710446507E-2
1.623758860E-1,4.183822125E-2,-1.958753355E-2,3.710446507E-2
1.643804170E-1,4.396875203E-2,-1.426121499E-2,3.390867263E-2
1.663849480E-1,4.609927535E-2,-1.319595147E-2,3.710446507E-2
1.683894790E-1,4.822980613E-2,-1.319595147E-2,3.390867263E-2
1.703940110E-1,4.716453701E-2,-8.934897371E-3,3.071287833E-2
1.723985420E-1,4.609927535E-2,-1.745700650E-2,3.177814558E-2
1.744030730E-1,4.396875203E-2,-1.213068794E-2,2.858235128E-2
1.764076040E-1,4.290348291E-2,-1.426121499E-2,2.538656071E-2
1.784121360E-1,4.609927535E-2,-1.958753355E-2,2.858235128E-2
1.804166670E-1,4.929506779E-2,-1.958753355E-2,2.858235128E-2
1.824211980E-1,4.822980613E-2,-1.532647852E-2,2.645182423E-2
1.844257290E-1,4.183822125E-2,-1.852227002E-2,2.751708776E-2
1.864302610E-1,4.396875203E-2,-1.532647852E-2,2.858235128E-2
1.884347920E-1,4.290348291E-2,-2.065279707E-2,2.858235128E-2
1.904393230E-1,4.290348291E-2,-2.065279707E-2,2.751708776E-2
1.924438540E-1,4.503401369E-2,-2.278332412E-2,3.071287833E-2
1.944483860E-1,4.183822125E-2,-2.065279707E-2,2.858235128E-2
1.964529170E-1,4.183822125E-2,-1.852227002E-2,2.751708776E-2
1.984574480E-1,3.864242882E-2,-2.065279707E-2,2.964761667E-2
2.004619790E-1,3.757716715E-2,-1.852227002E-2,3.284341097E-2
2.024665110E-1,3.970769793E-2,-1.745700650E-2,2.964761667E-2
2.044710420E-1,3.757716715E-2,-2.065279707E-2,2.645182423E-2
2.064755730E-1,3.757716715E-2,-2.065279707E-2,3.071287833E-2
2.084801040E-1,3.438137472E-2,-1.958753355E-2,3.390867263E-2
2.104846360E-1,3.864242882E-2,-1.852227002E-2,3.390867263E-2
2.124891670E-1,3.225085139E-2,-2.065279707E-2,3.177814558E-2
2.144936980E-1,3.438137472E-2,-1.958753355E-2,2.858235128E-2
2.164982290E-1,3.225085139E-2,-2.597911470E-2,3.071287833E-2
2.185027610E-1,3.118558787E-2,-2.491385117E-2,3.071287833E-2
2.205072920E-1,3.331611305E-2,-2.065279707E-2,2.964761667E-2
2.225118230E-1,2.798979916E-2,-2.384858765E-2,3.710446507E-2
2.245163540E-1,3.225085139E-2,-2.384858765E-2,3.816972673E-2
2.265208860E-1,2.692453377E-2,-2.597911470E-2,4.243078083E-2
2.285254170E-1,2.798979916E-2,-2.171806060E-2,4.243078083E-2
2.305299480E-1,2.585927211E-2,-2.597911470E-2,4.349604249E-2
2.325344790E-1,2.585927211E-2,-2.171806060E-2,4.562657326E-2
2.345390110E-1,2.585927211E-2,-1.745700650E-2,4.882236198E-2
2.365435420E-1,2.798979916E-2,-1.852227002E-2,4.669183493E-2
2.385480730E-1,2.479400672E-2,-1.852227002E-2,4.669183493E-2
2.405526040E-1,2.479400672E-2,-1.532647852E-2,4.669183493E-2
2.425571360E-1,2.798979916E-2,-1.852227002E-2,4.775709659E-2
2.445616670E-1,2.159821801E-2,-1.319595147E-2,3.923498839E-2
2.465661980E-1,2.585927211E-2,-1.639174297E-2,4.030025378E-2
2.485707290E-1,2.479400672E-2,-1.639174297E-2,4.030025378E-2
2.505752610E-1,2.053295448E-2,-1.319595147E-2,4.243078083E-2
2.525797920E-1,2.053295448E-2,-1.426121499E-2,4.136551917E-2
2.545843230E-1,1.627190039E-2,-1.532647852E-2,4.030025378E-2
2.565888540E-1,2.159821801E-2,-1.639174297E-2,3.816972673E-2
2.585933860E-1,1.733716391E-2,-1.532647852E-2,3.603919968E-2
2.605979170E-1,1.733716391E-2,-1.426121499E-2,3.816972673E-2
2.626024480E-1,1.946769096E-2,-1.426121499E-2,3.603919968E-2
2.646069790E-1,1.946769096E-2,-1.319595147E-2,3.710446507E-2
2.666115110E-1,1.520663686E-2,-1.532647852E-2,3.603919968E-2
2.686160420E-1,1.627190039E-2,-1.745700650E-2,3.710446507E-2
2.706205730E-1,1.840242743E-2,-1.213068794E-2,3.390867263E-2
2.726251040E-1,2.159821801E-2,-1.426121499E-2,3.603919968E-2
2.746296360E-1,1.520663686E-2,-1.213068794E-2,3.710446507E-2
2.766341670E-1,1.414137334E-2,-1.532647852E-2,3.710446507E-2
2.786386980E-1,1.733716391E-2,-1.000016090E-2,3.284341097E-2
2.806432290E-1,2.266348153E-2,-1.426121499E-2,3.923498839E-2
2.826477610E-1,1.946769096E-2,-1.532647852E-2,3.816972673E-2
2.846522920E-1,2.266348153E-2,-1.000016090E-2,3.816972673E-2
2.866568230E-1,2.266348153E-2,-1.745700650E-2,3.923498839E-2
2.886613540E-1,2.479400672E-2,-1.532647852E-2,4.030025378E-2
2.906658860E-1,2.692453377E-2,-1.106542442E-2,3.497393429E-2
2.926704170E-1,2.798979916E-2,-1.319595147E-2,3.923498839E-2
2.946749480E-1,3.012032248E-2,-6.804370321E-3,3.071287833E-2
2.966794790E-1,3.118558787E-2,-8.934897371E-3,3.603919968E-2
2.986840110E-1,3.757716715E-2,-6.804370321E-3,3.603919968E-2
3.006885420E-1,3.118558787E-2,-4.673843272E-3,3.497393429E-2
3.026930730E-1,3.864242882E-2,-2.543316456E-3,3.284341097E-2
3.046976040E-1,4.077295959E-2,-3.608579980E-3,3.071287833E-2
3.067021360E-1,4.183822125E-2,-1.478052931E-3,3.071287833E-2
3.087066670E-1,4.716453701E-2,-5.739106797E-3,3.284341097E-2
3.107111980E-1,4.716453701E-2,5.978791974E-3,3.071287833E-2
3.127157290E-1,4.716453701E-2,7.044055499E-3,2.964761667E-2
3.147202610E-1,4.609927535E-2,9.174582548E-3,3.071287833E-2
3.167247920E-1,4.929506779E-2,1.237037312E-2,2.645182423E-2
3.187293230E-1,4.929506779E-2,9.174582548E-3,2.538656071E-2
3.207338540E-1,4.822980613E-2,1.556616370E-2,2.538656071E-2
3.227383860E-1,4.929506779E-2,1.556616370E-2,2.645182423E-2
3.247429170E-1,4.503401369E-2,1.769668981E-2,2.325603366E-2
3.267474480E-1,4.716453701E-2,1.450090017E-2,2.219077013E-2
3.287519790E-1,4.716453701E-2,1.663142629E-2,1.579918899E-2
3.307565110E-1,4.929506779E-2,2.089248039E-2,1.473392546E-2
3.327610420E-1,4.929506779E-2,1.769668981E-2,1.366866194E-2
3.347655730E-1,4.822980613E-2,2.089248039E-2,8.342344314E-3
3.367701040E-1,4.716453701E-2,2.408827096E-2,4.081291147E-3
3.387746360E-1,4.929506779E-2,1.982721686E-2,-1.245026477E-3
3.407791670E-1,4.822980613E-2,2.728406340E-2,-4.440817051E-3
3.427836980E-1,4.822980613E-2,2.941458672E-2,-1.083239913E-2
3.447882290E-1,4.822980613E-2,2.621879801E-2,-1.722398028E-2
3.467927610E-1,4.929506779E-2,2.621879801E-2,-1.615871675E-2
3.487972920E-1,4.716453701E-2,2.728406340E-2,-2.148503438E-2
3.508018230E-1,5.675191432E-2,2.408827096E-2,-2.681135200E-2
3.528063540E-1,4.929506779E-2,2.302300930E-2,-2.681135200E-2
3.548108860E-1,5.036032945E-2,2.302300930E-2,-3.426819295E-2
3.568154170E-1,5.142559111E-2,1.876195334E-2,-3.213766962E-2
3.588199480E-1,5.036032945E-2,1.769668981E-2,-3.533345461E-2
3.608244790E-1,5.462138355E-2,2.195774391E-2,-4.065977409E-2
3.628290110E-1,5.249086022E-2,1.982721686E-2,-4.385556281E-2
3.648335420E-1,4.822980613E-2,1.556616370E-2,-4.172503948E-2
3.668380730E-1,5.142559111E-2,1.769668981E-2,-5.024714768E-2
3.688426040E-1,4.929506779E-2,1.343563665E-2,-4.918188229E-2
3.708471360E-1,5.355612189E-2,1.450090017E-2,-5.450820178E-2
3.728516670E-1,4.822980613E-2,1.130510960E-2,-5.131240934E-2
3.748561980E-1,5.036032945E-2,4.913528450E-3,-5.557346344E-2
3.768607290E-1,5.142559111E-2,-4.127894063E-4,-6.089977920E-2
3.788652610E-1,5.355612189E-2,-2.543316456E-3,-5.876925588E-2
3.808697920E-1,5.994769931E-2,-8.934897371E-3,-6.196504459E-2
3.828743230E-1,5.781717598E-2,-1.532647852E-2,-6.409557164E-2
3.848788540E-1,5.675191432E-2,-1.852227002E-2,-6.835663319E-2
3.868833860E-1,6.101296842E-2,-2.278332412E-2,-6.622610986E-2
3.888879170E-1,5.888243765E-2,-2.171806060E-2,-6.303030998E-2
3.908924480E-1,5.781717598E-2,-2.810964175E-2,-6.729137152E-2
3.928969790E-1,5.994769931E-2,-3.130543232E-2,-7.261768728E-2
3.949015110E-1,6.207823008E-2,-3.663174808E-2,-7.155242562E-2
3.969060420E-1,6.314349174E-2,-4.408859089E-2,-7.048715651E-2
3.989105730E-1,6.527401507E-2,-4.941490665E-2,-7.687874138E-2
4.009151040E-1,6.527401507E-2,-5.687175319E-2,-8.327032626E-2
4.029196360E-1,6.953507662E-2,-6.432860345E-2,-8.966190368E-2
4.049241670E-1,6.846980751E-2,-6.645912677E-2,-9.179243445E-2
4.069286980E-1,6.953507662E-2,-7.604650408E-2,-9.924927354E-2
4.089332290E-1,6.953507662E-2,-8.456861228E-2,-1.045755893E-1
4.109377610E-1,8.018770814E-2,-1.080044061E-1,-1.056408584E-1
4.129422920E-1,1.046887711E-1,-1.484844238E-1,-1.099019125E-1
4.149468230E-1,1.036235094E-1,-1.495496929E-1,-1.152282283E-1
4.169513540E-1,1.025582403E-1,-1.463539004E-1,-1.194892824E-1
4.189558860E-1,1.004277170E-1,-1.431581080E-1,-1.248155981E-1
4.209604170E-1,9.723192453E-2,-1.484844238E-1,-1.312071681E-1
4.229649480E-1,9.616666287E-2,-1.623328477E-1,-1.301418990E-1
4.249694790E-1,1.185372025E-1,-2.060086578E-1,-1.365334839E-1
4.269740110E-1,1.600824744E-1,-2.571412921E-1,-1.258808672E-1
4.289785420E-1,1.835182756E-1,-2.731202245E-1,-1.162934899E-1
4.309830730E-1,1.973666996E-1,-2.890991867E-1,-1.056408584E-1
4.329876040E-1,2.176067084E-1,-3.018823564E-1,-1.045755893E-1
4.349921360E-1,2.335856557E-1,-3.125349879E-1,-9.818401188E-2
4.369966670E-1,2.548909485E-1,-3.402318358E-1,-9.392295778E-2
4.390011980E-1,2.836530805E-1,-3.604718447E-1,-9.179243445E-2
4.410057290E-1,3.038930893E-1,-3.753855228E-1,-8.753137290E-2
4.430102610E-1,3.209373057E-1,-3.828423619E-1,-8.646611124E-2
4.450147920E-1,3.347857296E-1,-3.839076459E-1,-8.007453382E-2
4.470193230E-1,3.443730772E-1,-3.839076459E-1,-7.581347972E-2
4.490238540E-1,3.518299460E-1,-3.817771077E-1,-7.368294895E-2
4.510283860E-1,3.582215309E-1,-3.796465695E-1,-6.835663319E-2
4.530329170E-1,3.624825776E-1,-3.807118535E-1,-6.622610986E-2
4.550374480E-1,3.656783700E-1,-3.871034384E-1,-6.835663319E-2
4.570419790E-1,3.667436242E-1,-4.020171165E-1,-7.048715651E-2
4.590465110E-1,3.827225864E-1,-4.233223796E-1,-6.942189485E-2
4.610510420E-1,3.965710104E-1,-4.510192275E-1,-7.581347972E-2
4.630555730E-1,4.125499427E-1,-4.776508212E-1,-8.540084958E-2
4.650601040E-1,4.242678583E-1,-4.914992452E-1,-8.646611124E-2
4.670646360E-1,4.253331125E-1,-4.925645292E-1,-8.753137290E-2
4.690691670E-1,4.136152267E-1,-4.797813594E-1,-8.753137290E-2
4.710736980E-1,3.987015188E-1,-4.638023973E-1,-9.285769612E-2
4.730782290E-1,3.773962557E-1,-4.531497657E-1,-9.711875021E-2
4.750827610E-1,3.582215309E-1,-4.510192275E-1,-9.924927354E-2
4.770872920E-1,3.475688696E-1,-4.627371430E-1,-1.003145427E-1
4.790918230E-1,3.369162381E-1,-4.776508212E-1,-1.003145427E-1
4.810963540E-1,3.411773145E-1,-5.085434914E-1,-9.605348110E-2
4.831008860E-1,3.550257385E-1,-5.639371872E-1,-8.966190368E-2
4.851054170E-1,3.550257385E-1,-6.108087897E-1,-7.261768728E-2
4.871099480E-1,3.433078229E-1,-6.321140528E-1,-5.663872510E-2
4.891144790E-1,3.315899372E-1,-6.406361461E-1,-3.959450871E-2
4.911190110E-1,3.209373057E-1,-6.459624767E-1,-1.935450733E-2
4.931235420E-1,3.113499284E-1,-6.715288162E-1,1.950764097E-3
4.951280730E-1,3.188067675E-1,-7.237267494E-1,2.112550661E-2
4.971326040E-1,3.571562469E-1,-8.419709802E-1,4.030025378E-2
4.991371360E-1,3.933752179E-1,-9.612805247E-1,5.734447017E-2
5.011416670E-1,4.029625952E-1,-1.050762534E0,7.651920617E-2
5.031461980E-1,4.402468204E-1,-1.166876316E0,1.052813232E-1
5.051507290E-1,4.711394608E-1,-1.320274234E0,1.351087093E-1
5.071552610E-1,4.956404567E-1,-1.426800609E0,1.766539961E-1
5.091597920E-1,4.945752621E-1,-1.513086915E0,2.128729522E-1
5.111643230E-1,4.892489314E-1,-1.585524917E0,2.629403174E-1
5.131688540E-1,4.690089226E-1,-1.649440646E0,3.076813817E-1
5.151733860E-1,4.327899516E-1,-1.671811223E0,3.577487767E-1
5.171779170E-1,3.795267940E-1,-1.675006986E0,4.003593326E-1
5.191824480E-1,3.294593990E-1,-1.649440646E0,4.344477654E-1
5.211869790E-1,2.708699107E-1,-1.595112205E0,4.536224902E-1
5.231915110E-1,2.154761702E-1,-1.518413305E0,4.578835368E-1
5.251960420E-1,1.686045825E-1,-1.443844795E0,4.504266977E-1
5.272005730E-1,1.259940416E-1,-1.368211150E0,4.387088120E-1
5.292051040E-1,1.014929786E-1,-1.289381623E0,4.152730107E-1
5.312096360E-1,8.338350058E-2,-1.227596283E0,3.907719553E-1
5.332141670E-1,8.125296980E-2,-1.171137333E0,3.566835225E-1
5.352186980E-1,7.805718482E-2,-1.121069908E0,3.225950897E-1
5.372232290E-1,8.764455467E-2,-1.086981535E0,2.821150720E-1
5.392278130E-1,9.829718620E-2,-1.060349941E0,2.480266392E-1
5.412323960E-1,1.110803485E-1,-1.047566772E0,2.128729522E-1
5.432369790E-1,1.249287724E-1,-1.042240500E0,1.798497885E-1
5.452415630E-1,1.398424655E-1,-1.035848856E0,1.510876715E-1
5.472461460E-1,1.504950970E-1,-1.037979364E0,1.244560704E-1
5.492507290E-1,1.643435210E-1,-1.043305755E0,9.569394588E-2
5.512553130E-1,1.749961674E-1,-1.051827788E0,7.971499860E-2
5.532598960E-1,1.888445914E-1,-1.062480450E0,6.054025516E-2
5.552644790E-1,1.973666996E-1,-1.073133111E0,4.349604249E-2
5.572690630E-1,2.048235387E-1,-1.089112043E0,2.858235128E-2
5.592736460E-1,2.080193311E-1,-1.112547874E0,1.899497956E-2
5.612782290E-1,2.154761702E-1,-1.131722569E0,8.342344314E-3
5.632828130E-1,2.250635475E-1,-1.150897384E0,-1.797629520E-4
5.652873960E-1,2.261288166E-1,-1.173267841E0,-2.310290001E-3
5.672919790E-1,2.335856557E-1,-1.196703672E0,-2.310290001E-3
5.692965630E-1,2.389119714E-1,-1.213747859E0,-4.440817051E-3
5.713011460E-1,2.463688403E-1,-1.235053182E0,-2.310290001E-3
5.733057290E-1,2.527604401E-1,-1.252097368E0,-8.701871149E-3
5.753103130E-1,2.570214868E-1,-1.271272063E0,-1.245026477E-3
5.773148960E-1,2.602172792E-1,-1.287251115E0,8.855005726E-4
5.793194790E-1,2.634130716E-1,-1.306425810E0,3.016027622E-3
5.813240630E-1,2.687393725E-1,-1.324535251E0,-1.797629520E-4
5.833286460E-1,2.772614956E-1,-1.343710065E0,8.855005726E-4
5.853332290E-1,2.804572880E-1,-1.353297472E0,-2.310290001E-3
5.873378130E-1,2.825877964E-1,-1.371406913E0,-6.571344100E-3
5.893423960E-1,2.911099195E-1,-1.392712116E0,-8.701871149E-3
5.913469790E-1,3.028278053E-1,-1.410821676E0,-1.615871675E-2
5.933515110E-1,3.081541359E-1,-1.427865863E0,-2.468082495E-2
5.953560420E-1,3.145457208E-1,-1.453432202E0,-3.320293501E-2
5.973605730E-1,3.198720217E-1,-1.467280626E0,-4.492082819E-2
5.993651040E-1,3.273288906E-1,-1.483259559E0,-5.557346344E-2
6.013696360E-1,3.369162381E-1,-1.505630136E0,-6.516083330E-2
6.033741670E-1,3.422425687E-1,-1.519478559E0,-7.474821806E-2
6.053786980E-1,3.518299460E-1,-1.533326983E0,-8.646611124E-2
6.073832290E-1,3.614173234E-1,-1.549305916E0,-9.498821944E-2
6.093877610E-1,3.720699549E-1,-1.567415357E0,-1.099019125E-1
6.113922920E-1,3.816573024E-1,-1.575937510E0,-1.184240207E-1
6.133968230E-1,3.912446797E-1,-1.591916442E0,-1.322724372E-1
6.154013540E-1,3.955057561E-1,-1.607895374E0,-1.407945305E-1
6.174058860E-1,4.040278494E-1,-1.617482781E0,-1.525124311E-1
6.194104170E-1,4.125499427E-1,-1.628135443E0,-1.716871858E-1
6.214149480E-1,4.189415276E-1,-1.646244884E0,-1.834050864E-1
6.234194790E-1,4.253331125E-1,-1.649440646E0,-1.940577179E-1
6.254240110E-1,4.327899516E-1,-1.659028053E0,-2.015145570E-1
6.274285420E-1,4.391815364E-1,-1.677137494E0,-2.153629810E-1
6.294330730E-1,4.434426129E-1,-1.688855410E0,-2.249503583E-1
6.314376040E-1,4.498341680E-1,-1.700573325E0,-2.345377356E-1
6.334421360E-1,4.551604986E-1,-1.718682766E0,-2.451903671E-1
6.354466670E-1,4.551604986E-1,-1.739988089E0,-2.537124753E-1
6.374511980E-1,4.572910368E-1,-1.764489174E0,-2.611693442E-1
6.394557290E-1,4.540952444E-1,-1.782598615E0,-2.654303908E-1
6.414602610E-1,4.562257528E-1,-1.807099700E0,-2.739524841E-1
6.434647920E-1,4.508994520E-1,-1.830535531E0,-2.803440690E-1
6.454693230E-1,4.572910368E-1,-1.859297633E0,-2.867356539E-1
6.474738540E-1,4.530299604E-1,-1.882733345E0,-2.867356539E-1
6.494783860E-1,4.477036595E-1,-1.907234430E0,-2.920619845E-1
6.514829170E-1,4.477036595E-1,-1.939192295E0,-2.963230312E-1
6.534874480E-1,4.466383755E-1,-1.962628126E0,-2.973882854E-1
6.554919790E-1,4.445078671E-1,-1.996716619E0,-3.027146161E-1
6.574965110E-1,4.530299604E-1,-2.029739857E0,-3.080409169E-1
6.595010420E-1,4.466383755E-1,-2.056371450E0,-3.091062009E-1
6.615055730E-1,4.466383755E-1,-2.087264061E0,-3.133672476E-1
6.635101040E-1,4.519647062E-1,-2.125613689E0,-3.144325018E-1
6.655146360E-1,4.540952444E-1,-2.151180029E0,-3.218893409E-1
6.675191670E-1,4.572910368E-1,-2.182072639E0,-3.293462098E-1
6.695236980E-1,4.604868293E-1,-2.210834742E0,-3.336072564E-1
6.715282290E-1,4.711394608E-1,-2.228944063E0,-3.431946337E-1
6.735327610E-1,4.754005075E-1,-2.245988369E0,-3.495861888E-1
6.755372920E-1,4.807268083E-1,-2.265163183E0,-3.581083119E-1
6.775418230E-1,4.903141856E-1,-2.282207251E0,-3.719567358E-1
6.795463540E-1,4.999015331E-1,-2.296055794E0,-3.847399056E-1
6.815508860E-1,5.148152113E-1,-2.319491625E0,-3.921967447E-1
6.835554170E-1,5.212067962E-1,-2.347188473E0,-4.007188678E-1
6.855599480E-1,5.339899659E-1,-2.372754812E0,-4.188283384E-1
6.875644790E-1,5.425120592E-1,-2.394059896E0,-4.369378090E-1
6.895690110E-1,5.606215596E-1,-2.412169456E0,-4.507862329E-1
6.915735420E-1,5.670131445E-1,-2.428148508E0,-4.710262418E-1
6.935780730E-1,5.819268227E-1,-2.440931559E0,-4.923315048E-1
6.955826040E-1,5.989710689E-1,-2.443062067E0,-5.061799288E-1
6.975871360E-1,6.138847470E-1,-2.455845356E0,-5.242894292E-1
6.995916670E-1,6.319941878E-1,-2.453714848E0,-5.434641838E-1
7.015961980E-1,6.458426118E-1,-2.461171627E0,-5.615736246E-1
7.036007290E-1,6.607563496E-1,-2.461171627E0,-5.828788877E-1
7.056052610E-1,6.735395193E-1,-2.461171627E0,-6.009883881E-1
7.076097920E-1,6.916489601E-1,-2.457975864E0,-6.201631427E-1
7.096143230E-1,7.086932063E-1,-2.453714848E0,-6.435989141E-1
7.116188540E-1,7.193458080E-1,-2.450518847E0,-6.627736688E-1
7.136233860E-1,7.342594862E-1,-2.444127321E0,-6.851441860E-1
7.156279170E-1,7.513037324E-1,-2.430279016E0,-7.096452713E-1
7.176324480E-1,7.619563341E-1,-2.414299965E0,-7.330811024E-1
7.196369790E-1,7.736742496E-1,-2.403647423E0,-7.533210516E-1
7.216415110E-1,7.821963429E-1,-2.390864134E0,-7.767568827E-1
7.236460420E-1,7.939142585E-1,-2.391929388E0,-7.980621457E-1
7.256505730E-1,8.035016656E-1,-2.382342100E0,-8.172369003E-1
7.276551040E-1,8.152195215E-1,-2.370624304E0,-8.353463411E-1
7.296596360E-1,8.162847757E-1,-2.356775761E0,-8.534558415E-1
7.316641670E-1,8.226763606E-1,-2.349318981E0,-8.747611046E-1
7.336686980E-1,8.301331997E-1,-2.348253727E0,-8.832832575E-1
7.356732290E-1,8.343942761E-1,-2.342927456E0,-9.035232067E-1
7.376777610E-1,8.418511152E-1,-2.339731455E0,-9.163063765E-1
7.396822920E-1,8.471774459E-1,-2.321622133E0,-9.258937836E-1
7.416868230E-1,8.546342850E-1,-2.310969353E0,-9.408074617E-1
7.436913540E-1,8.599606156E-1,-2.304577827E0,-9.557211399E-1
7.456958860E-1,8.663522005E-1,-2.309904099E0,-9.642432332E-1
7.477004170E-1,8.706132174E-1,-2.318426371E0,-9.780916572E-1
7.497049480E-1,8.716785312E-1,-2.331209421E0,-9.898095727E-1
7.517094790E-1,8.823311329E-1,-2.340796709E0,-1.001527429E0
7.537140110E-1,8.823311329E-1,-2.352514744E0,-1.012180090E0
7.557185420E-1,8.876574636E-1,-2.369559050E0,-1.026028514E0
7.577230730E-1,8.887227178E-1,-2.380211592E0,-1.034550667E0
7.597276040E-1,8.983100653E-1,-2.390864134E0,-1.045203328E0
7.617321360E-1,8.908532262E-1,-2.399386406E0,-1.056921244E0
7.637366670E-1,8.972448111E-1,-2.412169456E0,-1.066508532E0
7.657411980E-1,8.983100653E-1,-2.419626236E0,-1.081422210E0
7.677457290E-1,8.993753791E-1,-2.427083254E0,-1.089944363E0
7.697502610E-1,9.047016501E-1,-2.434540033E0,-1.104858041E0
