"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.919284271E0,1.583219290E0,9.644676208E0,1.195767522E0
4.921288854E0,1.588010311E0,9.659049034E0,1.224513292E0
4.923293438E0,1.592801213E0,9.649467468E0,1.224513292E0
4.925298021E0,1.597592115E0,9.673421860E0,1.219722271E0
4.927302604E0,1.592801213E0,9.687794685E0,1.205349445E0
4.929307188E0,1.602383137E0,9.706958771E0,1.200558424E0
4.931311771E0,1.611965060E0,9.711749077E0,1.200558424E0
4.933316354E0,1.597592115E0,9.716540337E0,1.190976620E0
4.935320938E0,1.626337886E0,9.726122856E0,1.200558424E0
4.937325521E0,1.626337886E0,9.740495682E0,1.181394696E0
4.939330104E0,1.607174039E0,9.750077248E0,1.200558424E0
4.941334688E0,1.616755962E0,9.730913162E0,1.210140347E0
4.943339271E0,1.611965060E0,9.745285988E0,1.190976620E0
4.945343854E0,1.616755962E0,9.745285988E0,1.214931369E0
4.947348438E0,1.602383137E0,9.745285988E0,1.210140347E0
4.949353021E0,1.616755962E0,9.730913162E0,1.248468041E0
4.951357604E0,1.631128907E0,9.726122856E0,1.253259063E0
4.953362188E0,1.626337886E0,9.726122856E0,1.258049965E0
4.955366771E0,1.635919809E0,9.711749077E0,1.272422910E0
4.957371354E0,1.607174039E0,9.726122856E0,1.262840986E0
4.959375938E0,1.607174039E0,9.706958771E0,1.277213812E0
4.961380521E0,1.621546984E0,9.706958771E0,1.286795735E0
4.963385104E0,1.626337886E0,9.702167511E0,1.286795735E0
4.965389688E0,1.626337886E0,9.692585945E0,1.301168561E0
4.967394271E0,1.631128907E0,9.702167511E0,1.305959582E0
4.969398854E0,1.621546984E0,9.678213120E0,1.325123429E0
4.971403438E0,1.635919809E0,9.692585945E0,1.320332408E0
4.973408021E0,1.640710831E0,9.678213120E0,1.305959582E0
4.975412604E0,1.640710831E0,9.673421860E0,1.320332408E0
4.977417188E0,1.645501733E0,9.678213120E0,1.310750484E0
4.979421771E0,1.645501733E0,9.663840294E0,1.339496255E0
4.981426354E0,1.655083656E0,9.678213120E0,1.325123429E0
4.983430938E0,1.655083656E0,9.683003426E0,1.334705353E0
4.985435521E0,1.659874558E0,9.673421860E0,1.349078178E0
4.987440104E0,1.650292635E0,9.649467468E0,1.334705353E0
4.989444688E0,1.679038405E0,9.644676208E0,1.334705353E0
4.991449271E0,1.683829427E0,9.625512123E0,1.329914331E0
4.993453854E0,1.664665580E0,9.649467468E0,1.334705353E0
4.995458438E0,1.707784176E0,9.639884949E0,1.339496255E0
4.997463021E0,1.683829427E0,9.639884949E0,1.315541506E0
4.999467604E0,1.702993274E0,9.644676208E0,1.320332408E0
5.001472188E0,1.683829427E0,9.639884949E0,1.315541506E0
5.003476771E0,1.693411350E0,9.644676208E0,1.310750484E0
5.005481354E0,1.688620329E0,9.639884949E0,1.315541506E0
5.007485938E0,1.679038405E0,9.644676208E0,1.291586637E0
5.009490521E0,1.669456482E0,9.663840294E0,1.286795735E0
5.011495104E0,1.679038405E0,9.654257774E0,1.305959582E0
5.013499688E0,1.683829427E0,9.659049034E0,1.272422910E0
5.015504323E0,1.683829427E0,9.659049034E0,1.277213812E0
5.017508958E0,1.669456482E0,9.659049034E0,1.262840986E0
5.019513594E0,1.679038405E0,9.659049034E0,1.272422910E0
5.021518229E0,1.679038405E0,9.663840294E0,1.262840986E0
5.023522865E0,1.688620329E0,9.659049034E0,1.248468041E0
5.025527500E0,1.683829427E0,9.678213120E0,1.253259063E0
5.027532135E0,1.683829427E0,9.683003426E0,1.258049965E0
5.029536771E0,1.674247503E0,9.673421860E0,1.258049965E0
5.031541406E0,1.688620329E0,9.663840294E0,1.234095216E0
5.033546042E0,1.679038405E0,9.678213120E0,1.224513292E0
5.035550677E0,1.650292635E0,9.683003426E0,1.234095216E0
5.037555313E0,1.669456482E0,9.687794685E0,1.229304194E0
5.039559948E0,1.659874558E0,9.683003426E0,1.224513292E0
5.041564583E0,1.655083656E0,9.678213120E0,1.224513292E0
5.043569219E0,1.645501733E0,9.673421860E0,1.229304194E0
5.045573854E0,1.635919809E0,9.678213120E0,1.214931369E0
5.047578490E0,1.626337886E0,9.678213120E0,1.229304194E0
5.049583125E0,1.607174039E0,9.673421860E0,1.234095216E0
5.051587760E0,1.592801213E0,9.659049034E0,1.238886118E0
5.053592396E0,1.597592115E0,9.663840294E0,1.243677139E0
5.055597031E0,1.578428388E0,9.654257774E0,1.243677139E0
5.057601667E0,1.588010311E0,9.659049034E0,1.238886118E0
5.059606302E0,1.568846464E0,9.654257774E0,1.243677139E0
5.061610938E0,1.540100694E0,9.649467468E0,1.238886118E0
5.063615573E0,1.535309672E0,9.644676208E0,1.243677139E0
5.065620208E0,1.511354923E0,9.663840294E0,1.253259063E0
5.067624844E0,1.511354923E0,9.644676208E0,1.258049965E0
5.069629479E0,1.496982098E0,9.668630600E0,1.258049965E0
5.071634115E0,1.473027229E0,9.663840294E0,1.253259063E0
5.073638750E0,1.463445425E0,9.673421860E0,1.248468041E0
5.075643385E0,1.458654404E0,9.663840294E0,1.267631888E0
5.077648021E0,1.444281578E0,9.673421860E0,1.253259063E0
5.079652656E0,1.453863502E0,9.673421860E0,1.253259063E0
5.081657292E0,1.429908633E0,9.673421860E0,1.258049965E0
5.083661927E0,1.444281578E0,9.683003426E0,1.253259063E0
5.085666563E0,1.439490557E0,9.711749077E0,1.248468041E0
5.087671198E0,1.425117731E0,9.697376251E0,1.258049965E0
5.089675833E0,1.425117731E0,9.711749077E0,1.238886118E0
5.091680469E0,1.405953884E0,9.716540337E0,1.253259063E0
5.093685104E0,1.420326710E0,9.697376251E0,1.253259063E0
5.095689740E0,1.410744786E0,9.711749077E0,1.238886118E0
5.097694375E0,1.396371961E0,9.706958771E0,1.238886118E0
5.099699010E0,1.396371961E0,9.711749077E0,1.243677139E0
5.101703646E0,1.415535808E0,9.726122856E0,1.243677139E0
5.103708281E0,1.405953884E0,9.721331596E0,1.248468041E0
5.105712917E0,1.410744786E0,9.711749077E0,1.238886118E0
5.107717552E0,1.391581059E0,9.721331596E0,1.243677139E0
5.109722135E0,1.410744786E0,9.721331596E0,1.238886118E0
5.111726719E0,1.415535808E0,9.711749077E0,1.253259063E0
5.113731302E0,1.410744786E0,9.726122856E0,1.243677139E0
5.115735885E0,1.410744786E0,9.716540337E0,1.234095216E0
5.117740469E0,1.396371961E0,9.706958771E0,1.253259063E0
5.119745052E0,1.396371961E0,9.687794685E0,1.253259063E0
5.121749635E0,1.401162982E0,9.683003426E0,1.253259063E0
5.123754219E0,1.405953884E0,9.692585945E0,1.248468041E0
5.125758802E0,1.396371961E0,9.673421860E0,1.258049965E0
5.127763385E0,1.401162982E0,9.649467468E0,1.267631888E0
5.129767969E0,1.401162982E0,9.659049034E0,1.267631888E0
5.131772552E0,1.405953884E0,9.644676208E0,1.258049965E0
5.133777135E0,1.410744786E0,9.644676208E0,1.272422910E0
5.135781719E0,1.405953884E0,9.649467468E0,1.272422910E0
5.137786302E0,1.401162982E0,9.644676208E0,1.277213812E0
5.139790885E0,1.415535808E0,9.635094643E0,1.286795735E0
5.141795469E0,1.405953884E0,9.639884949E0,1.282004833E0
5.143800052E0,1.425117731E0,9.639884949E0,1.267631888E0
5.145804635E0,1.415535808E0,9.649467468E0,1.286795735E0
5.147809219E0,1.410744786E0,9.659049034E0,1.277213812E0
5.149813802E0,1.429908633E0,9.649467468E0,1.291586637E0
5.151818385E0,1.429908633E0,9.644676208E0,1.277213812E0
5.153822969E0,1.444281578E0,9.654257774E0,1.286795735E0
5.155827552E0,1.434699655E0,9.649467468E0,1.262840986E0
5.157832135E0,1.439490557E0,9.663840294E0,1.262840986E0
5.159836719E0,1.453863502E0,9.649467468E0,1.262840986E0
5.161841302E0,1.434699655E0,9.644676208E0,1.258049965E0
5.163845885E0,1.449072480E0,9.654257774E0,1.243677139E0
5.165850469E0,1.449072480E0,9.663840294E0,1.253259063E0
5.167855052E0,1.468236327E0,9.654257774E0,1.238886118E0
5.169859635E0,1.473027229E0,9.663840294E0,1.229304194E0
5.171864219E0,1.496982098E0,9.668630600E0,1.224513292E0
5.173868802E0,1.468236327E0,9.663840294E0,1.229304194E0
5.175873385E0,1.492191076E0,9.673421860E0,1.238886118E0
5.177877969E0,1.506564021E0,9.663840294E0,1.214931369E0
5.179882552E0,1.511354923E0,9.678213120E0,1.224513292E0
5.181887135E0,1.530518770E0,9.678213120E0,1.224513292E0
5.183891719E0,1.511354923E0,9.673421860E0,1.238886118E0
5.185896302E0,1.516145945E0,9.663840294E0,1.229304194E0
5.187900885E0,1.525727868E0,9.678213120E0,1.219722271E0
5.189905469E0,1.540100694E0,9.668630600E0,1.219722271E0
5.191910052E0,1.525727868E0,9.659049034E0,1.210140347E0
5.193914635E0,1.530518770E0,9.673421860E0,1.243677139E0
5.195919219E0,1.544891596E0,9.663840294E0,1.224513292E0
5.197923802E0,1.530518770E0,9.663840294E0,1.224513292E0
5.199928385E0,1.544891596E0,9.683003426E0,1.219722271E0
5.201932969E0,1.535309672E0,9.673421860E0,1.214931369E0
5.203937552E0,1.549682617E0,9.668630600E0,1.224513292E0
5.205942135E0,1.568846464E0,9.678213120E0,1.214931369E0
5.207946719E0,1.573637366E0,9.678213120E0,1.210140347E0
5.209951354E0,1.568846464E0,9.673421860E0,1.200558424E0
5.211955990E0,1.573637366E0,9.678213120E0,1.205349445E0
5.213960625E0,1.573637366E0,9.663840294E0,1.200558424E0
5.215965260E0,1.583219290E0,9.673421860E0,1.186185598E0
5.217969896E0,1.568846464E0,9.678213120E0,1.181394696E0
5.219974531E0,1.564055443E0,9.668630600E0,1.186185598E0
5.221979167E0,1.568846464E0,9.673421860E0,1.181394696E0
5.223983802E0,1.573637366E0,9.673421860E0,1.205349445E0
5.225988438E0,1.544891596E0,9.644676208E0,1.195767522E0
5.227993073E0,1.578428388E0,9.659049034E0,1.200558424E0
5.229997708E0,1.564055443E0,9.639884949E0,1.200558424E0
5.232002344E0,1.549682617E0,9.644676208E0,1.205349445E0
5.234006979E0,1.549682617E0,9.639884949E0,1.229304194E0
5.236011615E0,1.544891596E0,9.649467468E0,1.219722271E0
5.238016250E0,1.530518770E0,9.630303383E0,1.219722271E0
5.240020885E0,1.530518770E0,9.663840294E0,1.219722271E0
5.242025521E0,1.530518770E0,9.659049034E0,1.224513292E0
5.244030156E0,1.530518770E0,9.644676208E0,1.219722271E0
5.246034792E0,1.540100694E0,9.644676208E0,1.205349445E0
5.248039427E0,1.530518770E0,9.659049034E0,1.234095216E0
5.250044063E0,1.516145945E0,9.644676208E0,1.219722271E0
5.252048698E0,1.511354923E0,9.659049034E0,1.219722271E0
5.254053333E0,1.520936847E0,9.639884949E0,1.229304194E0
5.256057969E0,1.535309672E0,9.644676208E0,1.229304194E0
5.258062604E0,1.544891596E0,9.654257774E0,1.234095216E0
5.260067240E0,1.535309672E0,9.649467468E0,1.238886118E0
5.262071875E0,1.530518770E0,9.639884949E0,1.219722271E0
5.264076510E0,1.540100694E0,9.644676208E0,1.224513292E0
5.266081146E0,1.540100694E0,9.649467468E0,1.205349445E0
5.268085781E0,1.544891596E0,9.649467468E0,1.219722271E0
5.270090417E0,1.559264541E0,9.663840294E0,1.234095216E0
5.272095052E0,1.544891596E0,9.644676208E0,1.229304194E0
5.274099688E0,1.535309672E0,9.649467468E0,1.243677139E0
5.276104323E0,1.544891596E0,9.630303383E0,1.234095216E0
5.278108958E0,1.568846464E0,9.635094643E0,1.253259063E0
5.280113594E0,1.559264541E0,9.635094643E0,1.248468041E0
5.282118229E0,1.549682617E0,9.639884949E0,1.243677139E0
5.284122865E0,1.564055443E0,9.630303383E0,1.248468041E0
5.286127500E0,1.573637366E0,9.606348038E0,1.243677139E0
5.288132135E0,1.578428388E0,9.620721817E0,1.258049965E0
5.290136771E0,1.573637366E0,9.625512123E0,1.248468041E0
5.292141406E0,1.602383137E0,9.620721817E0,1.243677139E0
5.294146042E0,1.602383137E0,9.625512123E0,1.234095216E0
5.296150677E0,1.597592115E0,9.601557732E0,1.248468041E0
5.298155313E0,1.611965060E0,9.615930557E0,1.243677139E0
5.300159948E0,1.626337886E0,9.601557732E0,1.229304194E0
5.302164583E0,1.631128907E0,9.615930557E0,1.229304194E0
5.304169219E0,1.626337886E0,9.611139297E0,1.219722271E0
5.306173802E0,1.621546984E0,9.615930557E0,1.205349445E0
5.308178385E0,1.640710831E0,9.615930557E0,1.214931369E0
5.310182969E0,1.631128907E0,9.620721817E0,1.210140347E0
5.312187552E0,1.616755962E0,9.630303383E0,1.219722271E0
5.314192135E0,1.631128907E0,9.625512123E0,1.200558424E0
5.316196719E0,1.626337886E0,9.630303383E0,1.205349445E0
5.318201302E0,1.616755962E0,9.630303383E0,1.186185598E0
5.320205885E0,1.621546984E0,9.644676208E0,1.210140347E0
5.322210469E0,1.602383137E0,9.635094643E0,1.186185598E0
5.324215052E0,1.592801213E0,9.649467468E0,1.195767522E0
5.326219635E0,1.583219290E0,9.668630600E0,1.190976620E0
5.328224219E0,1.573637366E0,9.678213120E0,1.190976620E0
5.330228802E0,1.578428388E0,9.673421860E0,1.195767522E0
5.332233385E0,1.564055443E0,9.678213120E0,1.181394696E0
5.334237969E0,1.564055443E0,9.678213120E0,1.181394696E0
5.336242552E0,1.554473519E0,9.678213120E0,1.181394696E0
5.338247135E0,1.544891596E0,9.663840294E0,1.171812773E0
5.340251719E0,1.564055443E0,9.668630600E0,1.186185598E0
5.342256302E0,1.540100694E0,9.659049034E0,1.195767522E0
5.344260885E0,1.559264541E0,9.663840294E0,1.210140347E0
5.346265469E0,1.559264541E0,9.678213120E0,1.176603675E0
5.348270052E0,1.568846464E0,9.659049034E0,1.195767522E0
5.350274635E0,1.549682617E0,9.673421860E0,1.195767522E0
5.352279219E0,1.540100694E0,9.663840294E0,1.195767522E0
5.354283802E0,1.554473519E0,9.668630600E0,1.205349445E0
5.356288385E0,1.544891596E0,9.678213120E0,1.205349445E0
5.358292969E0,1.554473519E0,9.668630600E0,1.219722271E0
5.360297552E0,1.554473519E0,9.678213120E0,1.210140347E0
5.362302135E0,1.568846464E0,9.678213120E0,1.219722271E0
5.364306719E0,1.540100694E0,9.678213120E0,1.224513292E0
5.366311302E0,1.544891596E0,9.663840294E0,1.262840986E0
5.368315885E0,1.544891596E0,9.649467468E0,1.248468041E0
5.370320469E0,1.578428388E0,9.678213120E0,1.248468041E0
5.372325052E0,1.568846464E0,9.663840294E0,1.243677139E0
5.374329635E0,1.549682617E0,9.678213120E0,1.258049965E0
5.376334219E0,1.578428388E0,9.668630600E0,1.272422910E0
5.378338802E0,1.573637366E0,9.649467468E0,1.248468041E0
5.380343385E0,1.564055443E0,9.668630600E0,1.277213812E0
5.382347969E0,1.554473519E0,9.649467468E0,1.277213812E0
5.384352552E0,1.573637366E0,9.663840294E0,1.267631888E0
5.386357135E0,1.578428388E0,9.659049034E0,1.277213812E0
5.388361719E0,1.588010311E0,9.644676208E0,1.282004833E0
5.390366302E0,1.573637366E0,9.639884949E0,1.277213812E0
5.392370885E0,1.588010311E0,9.654257774E0,1.277213812E0
5.394375469E0,1.583219290E0,9.639884949E0,1.267631888E0
5.396380052E0,1.564055443E0,9.654257774E0,1.267631888E0
5.398384635E0,1.568846464E0,9.630303383E0,1.262840986E0
5.400389219E0,1.568846464E0,9.639884949E0,1.272422910E0
5.402393802E0,1.583219290E0,9.639884949E0,1.267631888E0
5.404398385E0,1.564055443E0,9.635094643E0,1.262840986E0
5.406403021E0,1.559264541E0,9.639884949E0,1.262840986E0
5.408407656E0,1.588010311E0,9.639884949E0,1.262840986E0
5.410412292E0,1.573637366E0,9.635094643E0,1.243677139E0
5.412416927E0,1.578428388E0,9.639884949E0,1.243677139E0
5.414421563E0,1.573637366E0,9.639884949E0,1.248468041E0
5.416426198E0,1.578428388E0,9.639884949E0,1.243677139E0
5.418430833E0,1.573637366E0,9.659049034E0,1.238886118E0
5.420435469E0,1.568846464E0,9.659049034E0,1.234095216E0
5.422440104E0,1.559264541E0,9.654257774E0,1.229304194E0
5.424444740E0,1.583219290E0,9.683003426E0,1.234095216E0
5.426449375E0,1.583219290E0,9.678213120E0,1.214931369E0
5.428454010E0,1.597592115E0,9.683003426E0,1.219722271E0
5.430458646E0,1.583219290E0,9.673421860E0,1.210140347E0
5.432463281E0,1.583219290E0,9.706958771E0,1.229304194E0
5.434467917E0,1.583219290E0,9.692585945E0,1.229304194E0
5.436472552E0,1.597592115E0,9.706958771E0,1.210140347E0
5.438477188E0,1.597592115E0,9.721331596E0,1.224513292E0
5.440481823E0,1.592801213E0,9.716540337E0,1.195767522E0
5.442486458E0,1.583219290E0,9.711749077E0,1.200558424E0
5.444491094E0,1.588010311E0,9.721331596E0,1.214931369E0
5.446495729E0,1.583219290E0,9.716540337E0,1.190976620E0
5.448500365E0,1.607174039E0,9.730913162E0,1.200558424E0
5.450505000E0,1.588010311E0,9.735704422E0,1.190976620E0
5.452509635E0,1.583219290E0,9.711749077E0,1.186185598E0
5.454514271E0,1.597592115E0,9.716540337E0,1.181394696E0
5.456518906E0,1.597592115E0,9.711749077E0,1.195767522E0
5.458523542E0,1.583219290E0,9.711749077E0,1.190976620E0
5.460528177E0,1.597592115E0,9.702167511E0,1.186185598E0
5.462532813E0,1.583219290E0,9.711749077E0,1.186185598E0
5.464537448E0,1.592801213E0,9.697376251E0,1.171812773E0
5.466542083E0,1.588010311E0,9.697376251E0,1.167021751E0
5.468546719E0,1.588010311E0,9.697376251E0,1.176603675E0
5.470551354E0,1.611965060E0,9.706958771E0,1.176603675E0
5.472555990E0,1.578428388E0,9.697376251E0,1.176603675E0
5.474560625E0,1.573637366E0,9.687794685E0,1.186185598E0
5.476565260E0,1.573637366E0,9.697376251E0,1.176603675E0
5.478569896E0,1.578428388E0,9.706958771E0,1.181394696E0
5.480574531E0,1.564055443E0,9.697376251E0,1.195767522E0
5.482579167E0,1.564055443E0,9.702167511E0,1.181394696E0
5.484583802E0,1.549682617E0,9.716540337E0,1.205349445E0
5.486588438E0,1.540100694E0,9.716540337E0,1.171812773E0
5.488593073E0,1.540100694E0,9.721331596E0,1.190976620E0
5.490597708E0,1.520936847E0,9.711749077E0,1.195767522E0
5.492602344E0,1.530518770E0,9.697376251E0,1.181394696E0
5.494606979E0,1.511354923E0,9.721331596E0,1.210140347E0
5.496611615E0,1.487400174E0,9.721331596E0,1.186185598E0
5.498616250E0,1.516145945E0,9.730913162E0,1.195767522E0
5.500620833E0,1.496982098E0,9.716540337E0,1.200558424E0
5.502625417E0,1.487400174E0,9.706958771E0,1.195767522E0
5.504630000E0,1.501773000E0,9.711749077E0,1.210140347E0
5.506634583E0,1.449072480E0,9.687794685E0,1.210140347E0
5.508639167E0,1.463445425E0,9.702167511E0,1.219722271E0
5.510643750E0,1.458654404E0,9.702167511E0,1.214931369E0
5.512648333E0,1.444281578E0,9.697376251E0,1.214931369E0
5.514652917E0,1.434699655E0,9.692585945E0,1.229304194E0
5.516657500E0,1.458654404E0,9.687794685E0,1.210140347E0
5.518662083E0,1.434699655E0,9.687794685E0,1.229304194E0
5.520666667E0,1.439490557E0,9.668630600E0,1.243677139E0
5.522671250E0,1.439490557E0,9.678213120E0,1.243677139E0
5.524675833E0,1.444281578E0,9.687794685E0,1.234095216E0
5.526680417E0,1.449072480E0,9.692585945E0,1.238886118E0
5.528685000E0,1.453863502E0,9.673421860E0,1.243677139E0
5.530689583E0,1.444281578E0,9.692585945E0,1.248468041E0
5.532694167E0,1.449072480E0,9.697376251E0,1.253259063E0
5.534698750E0,1.458654404E0,9.692585945E0,1.234095216E0
5.536703333E0,1.463445425E0,9.683003426E0,1.258049965E0
5.538707917E0,1.449072480E0,9.692585945E0,1.253259063E0
5.540712500E0,1.463445425E0,9.687794685E0,1.258049965E0
5.542717083E0,1.468236327E0,9.687794685E0,1.272422910E0
5.544721667E0,1.449072480E0,9.697376251E0,1.253259063E0
5.546726250E0,1.458654404E0,9.673421860E0,1.243677139E0
5.548730833E0,1.458654404E0,9.683003426E0,1.267631888E0
5.550735417E0,1.473027229E0,9.683003426E0,1.258049965E0
5.552740000E0,1.477818251E0,9.668630600E0,1.267631888E0
5.554744583E0,1.482609153E0,9.663840294E0,1.248468041E0
5.556749167E0,1.477818251E0,9.654257774E0,1.258049965E0
5.558753750E0,1.458654404E0,9.649467468E0,1.272422910E0
5.560758333E0,1.473027229E0,9.654257774E0,1.238886118E0
5.562762917E0,1.458654404E0,9.635094643E0,1.253259063E0
5.564767500E0,1.463445425E0,9.649467468E0,1.253259063E0
5.566772083E0,1.444281578E0,9.644676208E0,1.253259063E0
5.568776667E0,1.449072480E0,9.639884949E0,1.234095216E0
5.570781250E0,1.449072480E0,9.630303383E0,1.243677139E0
5.572785833E0,1.453863502E0,9.630303383E0,1.219722271E0
5.574790417E0,1.439490557E0,9.630303383E0,1.224513292E0
5.576795000E0,1.439490557E0,9.644676208E0,1.229304194E0
5.578799583E0,1.444281578E0,9.649467468E0,1.214931369E0
5.580804167E0,1.449072480E0,9.635094643E0,1.200558424E0
5.582808750E0,1.434699655E0,9.649467468E0,1.190976620E0
5.584813333E0,1.439490557E0,9.659049034E0,1.186185598E0
5.586817917E0,1.439490557E0,9.678213120E0,1.190976620E0
5.588822500E0,1.439490557E0,9.692585945E0,1.186185598E0
5.590827083E0,1.439490557E0,9.697376251E0,1.181394696E0
5.592831667E0,1.458654404E0,9.702167511E0,1.157439828E0
5.594836250E0,1.463445425E0,9.721331596E0,1.157439828E0
5.596840833E0,1.453863502E0,9.716540337E0,1.167021751E0
5.598845417E0,1.449072480E0,9.730913162E0,1.162230849E0
5.600850052E0,1.458654404E0,9.735704422E0,1.167021751E0
5.602854688E0,1.463445425E0,9.745285988E0,1.181394696E0
5.604859323E0,1.458654404E0,9.750077248E0,1.152648926E0
5.606863958E0,1.463445425E0,9.745285988E0,1.181394696E0
5.608868594E0,1.468236327E0,9.745285988E0,1.181394696E0
5.610873229E0,1.468236327E0,9.754868507E0,1.190976620E0
5.612877865E0,1.468236327E0,9.754868507E0,1.181394696E0
5.614882500E0,1.463445425E0,9.745285988E0,1.205349445E0
5.616887135E0,1.468236327E0,9.730913162E0,1.210140347E0
5.618891771E0,1.477818251E0,9.740495682E0,1.219722271E0
5.620896406E0,1.482609153E0,9.735704422E0,1.229304194E0
5.622901042E0,1.501773000E0,9.730913162E0,1.219722271E0
5.624905677E0,1.473027229E0,9.721331596E0,1.219722271E0
5.626910313E0,1.482609153E0,9.716540337E0,1.243677139E0
5.628914948E0,1.482609153E0,9.721331596E0,1.253259063E0
5.630919583E0,1.482609153E0,9.702167511E0,1.238886118E0
5.632924219E0,1.477818251E0,9.711749077E0,1.248468041E0
5.634928854E0,1.487400174E0,9.711749077E0,1.253259063E0
5.636933490E0,1.487400174E0,9.697376251E0,1.258049965E0
5.638938125E0,1.496982098E0,9.697376251E0,1.248468041E0
5.640942760E0,1.482609153E0,9.692585945E0,1.243677139E0
5.642947396E0,1.473027229E0,9.687794685E0,1.234095216E0
5.644952031E0,1.473027229E0,9.678213120E0,1.238886118E0
5.646956667E0,1.482609153E0,9.687794685E0,1.224513292E0
5.648961302E0,1.477818251E0,9.687794685E0,1.229304194E0
5.650965938E0,1.477818251E0,9.673421860E0,1.238886118E0
5.652970573E0,1.477818251E0,9.687794685E0,1.224513292E0
5.654975208E0,1.477818251E0,9.692585945E0,1.224513292E0
5.656979844E0,1.477818251E0,9.687794685E0,1.234095216E0
5.658984479E0,1.473027229E0,9.706958771E0,1.200558424E0
5.660989115E0,1.473027229E0,9.687794685E0,1.224513292E0
5.662993750E0,1.482609153E0,9.692585945E0,1.224513292E0
5.664998385E0,1.468236327E0,9.697376251E0,1.219722271E0
5.667003021E0,1.449072480E0,9.692585945E0,1.224513292E0
5.669007656E0,1.453863502E0,9.711749077E0,1.210140347E0
5.671012292E0,1.458654404E0,9.697376251E0,1.224513292E0
5.673016927E0,1.444281578E0,9.706958771E0,1.234095216E0
5.675021563E0,1.449072480E0,9.702167511E0,1.238886118E0
5.677026198E0,1.453863502E0,9.706958771E0,1.234095216E0
5.679030833E0,1.444281578E0,9.702167511E0,1.243677139E0
5.681035469E0,1.439490557E0,9.702167511E0,1.253259063E0
5.683040104E0,1.439490557E0,9.721331596E0,1.267631888E0
5.685044740E0,1.420326710E0,9.702167511E0,1.262840986E0
5.687049375E0,1.420326710E0,9.716540337E0,1.272422910E0
5.689054010E0,1.425117731E0,9.716540337E0,1.262840986E0
5.691058646E0,1.420326710E0,9.726122856E0,1.286795735E0
5.693063281E0,1.415535808E0,9.726122856E0,1.272422910E0
5.695067865E0,1.391581059E0,9.730913162E0,1.286795735E0
5.697072448E0,1.396371961E0,9.711749077E0,1.282004833E0
5.699077031E0,1.391581059E0,9.726122856E0,1.291586637E0
5.701081615E0,1.396371961E0,9.716540337E0,1.291586637E0
5.703086198E0,1.391581059E0,9.726122856E0,1.286795735E0
5.705090781E0,1.381999135E0,9.702167511E0,1.301168561E0
5.707095365E0,1.396371961E0,9.716540337E0,1.286795735E0
5.709099948E0,1.381999135E0,9.716540337E0,1.277213812E0
5.711104531E0,1.396371961E0,9.716540337E0,1.277213812E0
5.713109115E0,1.372417212E0,9.726122856E0,1.291586637E0
5.715113698E0,1.386790037E0,9.711749077E0,1.286795735E0
5.717118281E0,1.377208114E0,9.697376251E0,1.267631888E0
5.719122865E0,1.381999135E0,9.706958771E0,1.282004833E0
5.721127448E0,1.367626190E0,9.706958771E0,1.282004833E0
5.723132031E0,1.362835288E0,9.711749077E0,1.282004833E0
5.725136615E0,1.381999135E0,9.702167511E0,1.262840986E0
5.727141198E0,1.358044267E0,9.702167511E0,1.258049965E0
5.729145781E0,1.372417212E0,9.702167511E0,1.253259063E0
5.731150365E0,1.367626190E0,9.692585945E0,1.248468041E0
5.733154948E0,1.367626190E0,9.702167511E0,1.234095216E0
5.735159531E0,1.386790037E0,9.711749077E0,1.248468041E0
5.737164115E0,1.372417212E0,9.706958771E0,1.243677139E0
5.739168698E0,1.353253365E0,9.711749077E0,1.238886118E0
5.741173281E0,1.362835288E0,9.711749077E0,1.229304194E0
5.743177865E0,1.353253365E0,9.711749077E0,1.224513292E0
5.745182448E0,1.377208114E0,9.711749077E0,1.238886118E0
5.747187031E0,1.367626190E0,9.706958771E0,1.253259063E0
5.749191615E0,1.372417212E0,9.706958771E0,1.224513292E0
5.751196198E0,1.367626190E0,9.702167511E0,1.243677139E0
5.753200781E0,1.386790037E0,9.702167511E0,1.229304194E0
5.755205365E0,1.391581059E0,9.716540337E0,1.234095216E0
5.757209948E0,1.381999135E0,9.711749077E0,1.234095216E0
5.759214531E0,1.386790037E0,9.692585945E0,1.238886118E0
5.761219115E0,1.410744786E0,9.716540337E0,1.224513292E0
5.763223698E0,1.410744786E0,9.711749077E0,1.238886118E0
5.765228281E0,1.396371961E0,9.716540337E0,1.219722271E0
5.767232865E0,1.405953884E0,9.721331596E0,1.219722271E0
5.769237448E0,1.415535808E0,9.721331596E0,1.229304194E0
5.771242031E0,1.401162982E0,9.745285988E0,1.229304194E0
5.773246615E0,1.410744786E0,9.735704422E0,1.229304194E0
5.775251198E0,1.391581059E0,9.730913162E0,1.238886118E0
5.777255781E0,1.401162982E0,9.735704422E0,1.219722271E0
5.779260365E0,1.401162982E0,9.730913162E0,1.205349445E0
5.781264948E0,1.405953884E0,9.726122856E0,1.214931369E0
5.783269531E0,1.381999135E0,9.730913162E0,1.219722271E0
5.785274115E0,1.381999135E0,9.735704422E0,1.224513292E0
5.787278698E0,1.386790037E0,9.721331596E0,1.229304194E0
5.789283281E0,1.386790037E0,9.726122856E0,1.224513292E0
