"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.341740000E-1,-1.916484237E-1,3.046044111E-1,-1.068567634E-1
3.441120000E-1,-1.928254962E-1,2.862391174E-1,-1.070778146E-1
3.540510000E-1,-1.901532859E-1,2.688896954E-1,-8.993344754E-2
3.639890000E-1,-1.826436222E-1,2.428650409E-1,-8.243818581E-2
3.739270000E-1,-1.628267616E-1,2.163127810E-1,-6.865100563E-2
3.838660000E-1,-1.435058117E-1,1.876847893E-1,-5.429434776E-2
3.938040001E-1,-1.167564914E-1,1.447240114E-1,-3.931220621E-2
4.037420001E-1,-8.178338408E-2,9.179823101E-2,-2.870214731E-2
4.136810000E-1,-4.163835943E-2,3.063926473E-2,-2.593965083E-2
4.236190000E-1,-1.071796380E-2,-2.782720886E-2,-2.710044384E-2
4.335570000E-1,9.749758989E-3,-7.571297139E-2,-3.401667625E-2
4.434950000E-1,2.979380451E-2,-1.136191264E-1,-4.438392818E-2
4.534340000E-1,3.768714890E-2,-1.311592311E-1,-5.793302506E-2
4.633720000E-1,3.222719952E-2,-1.311676055E-1,-7.504083216E-2
4.733100000E-1,2.200891823E-2,-1.212721094E-1,-8.956810832E-2
4.832490000E-1,1.184713561E-3,-1.003601849E-1,-1.003914997E-1
4.931870000E-1,-2.226335555E-2,-8.573143929E-2,-1.022937968E-1
5.031250000E-1,-5.123854429E-2,-8.161731064E-2,-1.033631414E-1
5.130639584E-1,-8.504471183E-2,-9.543699026E-2,-1.082487106E-1
5.230019584E-1,-1.185086742E-1,-1.214022338E-1,-1.041802093E-1
5.329399584E-1,-1.471240669E-1,-1.621640325E-1,-1.098993421E-1
5.428789583E-1,-1.637916714E-1,-2.037994266E-1,-1.138592139E-1
5.528169583E-1,-1.693928242E-1,-2.273100764E-1,-1.213240623E-1
5.627549583E-1,-1.755614281E-1,-2.423371524E-1,-1.396745145E-1
5.726929583E-1,-1.924972683E-1,-2.348294407E-1,-1.645399183E-1
5.826319584E-1,-1.997282207E-1,-2.064007819E-1,-1.765883267E-1
5.925699584E-1,-1.485105753E-1,-1.678920090E-1,-1.808989197E-1
6.025079584E-1,-1.159546077E-1,-1.265028864E-1,-1.913457662E-1
6.124469584E-1,-1.417230815E-1,-7.540294528E-2,-1.628600657E-1
6.223849584E-1,-1.745857745E-1,-1.986115240E-2,-1.332662851E-1
6.323229584E-1,-1.679739505E-1,-2.646745183E-3,-1.172473580E-1
6.422619583E-1,-1.206702963E-1,-1.391964778E-2,-1.276880354E-1
6.521999583E-1,-8.107042313E-2,-1.074809022E-2,-1.365321279E-1
6.621379583E-1,-6.690094620E-2,4.463307932E-2,-1.409271657E-1
6.720759583E-1,-6.053838879E-2,1.095151380E-1,-1.290209740E-1
6.820149584E-1,-6.668077409E-2,1.626923829E-1,-1.161544397E-1
6.919529584E-1,-7.417996973E-2,1.996773034E-1,-8.405695856E-2
7.018909584E-1,-7.977467030E-2,2.252796739E-1,-3.527780622E-2
7.118299584E-1,-8.559421450E-2,2.436946481E-1,2.353917062E-2
7.217679584E-1,-8.658271283E-2,2.613155246E-1,7.667098939E-2
7.317059584E-1,-8.642824739E-2,2.693262994E-1,1.157440916E-1
7.416449584E-1,-8.042782545E-2,2.685830891E-1,1.431058347E-1
7.515829584E-1,-6.666833907E-2,2.541540861E-1,1.522271633E-1
7.615209584E-1,-4.231352732E-2,2.312494069E-1,1.533685178E-1
7.714599583E-1,-9.394990280E-3,2.020166814E-1,1.499487460E-1
7.813979583E-1,2.973930351E-2,1.658962518E-1,1.393802762E-1
7.913359583E-1,7.026994973E-2,1.230960488E-1,1.288799644E-1
8.012739584E-1,1.142192632E-1,8.506767452E-2,1.182248518E-1
8.112129584E-1,1.649194658E-1,5.010143667E-2,1.109043583E-1
8.211509584E-1,2.101893723E-1,2.570445836E-2,1.017829701E-1
8.310889584E-1,2.420961708E-1,-1.284684986E-4,9.692243487E-2
8.410279584E-1,2.559155822E-1,-1.875016466E-2,9.121456742E-2
8.509659584E-1,2.534191310E-1,-2.801237255E-2,8.389087766E-2
8.609039584E-1,2.419544905E-1,-1.912266575E-2,8.384498209E-2
8.708429583E-1,2.210148573E-1,2.576504368E-3,9.182620794E-2
8.807809583E-1,1.881109178E-1,3.160382807E-2,1.068449467E-1
8.907189583E-1,1.506002992E-1,6.258997321E-2,1.259350181E-1
9.006579584E-1,1.137617081E-1,9.190397710E-2,1.463786513E-1
9.105959584E-1,7.834113389E-2,1.197633073E-1,1.710911840E-1
9.205339584E-1,5.533752218E-2,1.471455097E-1,1.958764344E-1
9.304719584E-1,3.952766582E-2,1.714436561E-1,2.203535438E-1
9.404109584E-1,3.312959522E-2,1.909915060E-1,2.476135939E-1
9.503489584E-1,3.793900087E-2,2.117593735E-1,2.692041099E-1
9.602869584E-1,5.030329153E-2,2.196048647E-1,2.901586592E-1
9.702259584E-1,7.388824224E-2,2.242398411E-1,2.993854582E-1
9.801639584E-1,1.068789363E-1,2.245466858E-1,3.043573201E-1
9.901019583E-1,1.377598941E-1,2.262484431E-1,3.005511165E-1
1.000040958E0,1.685588211E-1,2.336473912E-1,2.874274254E-1
1.009978958E0,1.930511147E-1,2.492838651E-1,2.645186484E-1
1.019916958E0,2.228887230E-1,2.755921781E-1,2.325391918E-1
1.029854958E0,2.515637875E-1,3.164911568E-1,1.922863126E-1
1.039793958E0,2.756522894E-1,3.715277314E-1,1.512433738E-1
1.049731958E0,2.964768708E-1,4.321061075E-1,1.095979288E-1
1.059669958E0,3.057547212E-1,4.873539209E-1,6.873413920E-2
1.069608958E0,3.014220297E-1,5.471600294E-1,3.631148487E-2
1.079546958E0,2.870677114E-1,5.963076353E-1,5.302575883E-3
1.089484958E0,2.665424645E-1,6.394577622E-1,-1.878624782E-2
1.099423958E0,2.349726707E-1,6.812634468E-1,-3.920306265E-2
1.109361958E0,2.006583810E-1,7.202255130E-1,-6.001859158E-2
1.119299958E0,1.712241471E-1,7.677577138E-1,-7.273148745E-2
1.129238958E0,1.541282386E-1,8.059176207E-1,-9.053418785E-2
1.139176958E0,1.456167847E-1,8.379983306E-1,-9.936229885E-2
1.149114958E0,1.463374346E-1,8.517900109E-1,-1.003950760E-1
1.159052958E0,1.593538970E-1,8.485320807E-1,-9.473203868E-2
1.168991958E0,1.707690060E-1,8.384122849E-1,-9.414561093E-2
1.178929958E0,1.818595082E-1,8.248494267E-1,-9.011829644E-2
1.188867958E0,1.861506552E-1,8.137110472E-1,-7.392255217E-2
1.198806958E0,1.904722899E-1,8.116611838E-1,-5.217282102E-2
1.208744958E0,1.931130737E-1,8.143739104E-1,-3.412644193E-2
1.218682958E0,1.962643415E-1,8.270055056E-1,-1.449200138E-2
1.228621958E0,1.964726001E-1,8.439688087E-1,7.732344326E-3
1.238559958E0,2.012027502E-1,8.631603122E-1,3.058462404E-2
1.248497958E0,1.976687461E-1,8.838956952E-1,5.320950970E-2
1.258435958E0,1.954749823E-1,8.986991644E-1,7.610873878E-2
1.268374958E0,1.964667439E-1,9.206712842E-1,9.585820884E-2
1.278312958E0,1.937914789E-1,9.385583997E-1,1.086936221E-1
1.288250958E0,1.983872950E-1,9.682920575E-1,1.197694391E-1
1.298189958E0,1.981874555E-1,1.000953197E0,1.219485626E-1
1.308127958E0,1.922166497E-1,1.038114071E0,1.136064753E-1
1.318065958E0,1.822343916E-1,1.087478757E0,1.024491414E-1
1.328004958E0,1.717268825E-1,1.135630250E0,9.012696147E-2
1.337942958E0,1.632954329E-1,1.188076019E0,8.508359641E-2
1.347880958E0,1.577762961E-1,1.239247918E0,9.364299476E-2
1.357819958E0,1.494529247E-1,1.277109027E0,1.112969890E-1
1.367757958E0,1.340233684E-1,1.314455509E0,1.234465912E-1
1.377695958E0,1.193222776E-1,1.345775485E0,1.358371973E-1
1.387633958E0,9.842977673E-2,1.383736253E0,1.484429985E-1
1.397572958E0,8.758065104E-2,1.431323409E0,1.727885306E-1
1.407510958E0,6.942774355E-2,1.479634762E0,1.992086768E-1
1.417448958E0,3.603442758E-2,1.516823649E0,2.178049833E-1
1.427387958E0,-6.424881984E-3,1.539419532E0,2.221454084E-1
1.437325958E0,-5.697194859E-2,1.552828193E0,2.158838660E-1
1.447263958E0,-1.091153100E-1,1.578326583E0,2.221790552E-1
1.457202958E0,-1.593511105E-1,1.596392989E0,2.397351563E-1
1.467140958E0,-2.073924094E-1,1.606522799E0,2.699817717E-1
1.477078958E0,-2.533950210E-1,1.598818064E0,3.009832203E-1
1.487016958E0,-3.012402952E-1,1.577478409E0,3.217556179E-1
1.496955958E0,-3.439677358E-1,1.548861623E0,3.312908113E-1
1.506893958E0,-3.883610368E-1,1.526659966E0,3.432840705E-1
1.516832083E0,-4.311501682E-1,1.506580710E0,3.608849347E-1
1.526771083E0,-4.673441350E-1,1.486634731E0,3.821774423E-1
1.536709083E0,-5.094766617E-1,1.460901737E0,4.030949771E-1
1.546647083E0,-5.426436663E-1,1.431164622E0,4.135705233E-1
1.556586083E0,-5.722743273E-1,1.400585055E0,4.194216132E-1
1.566524083E0,-5.933170319E-1,1.363799453E0,4.259058833E-1
1.576462083E0,-6.065772176E-1,1.317205429E0,4.319299459E-1
1.586401083E0,-6.155542135E-1,1.262214065E0,4.442254901E-1
1.596339083E0,-6.344584227E-1,1.196952224E0,4.499539435E-1
1.606277083E0,-6.579523087E-1,1.121898770E0,4.475427270E-1
1.616215083E0,-6.839648485E-1,1.044076204E0,4.356849790E-1
1.626154083E0,-7.064480186E-1,9.613825083E-1,4.210562408E-1
1.636092083E0,-7.193571925E-1,8.918307424E-1,4.077548981E-1
1.646030083E0,-7.267216444E-1,8.298938870E-1,3.974298239E-1
1.655969083E0,-7.293445468E-1,7.714461684E-1,3.879363537E-1
1.665907083E0,-7.304021120E-1,7.179912329E-1,3.683410883E-1
1.675845083E0,-7.256820798E-1,6.734042168E-1,3.532199860E-1
1.685784083E0,-7.040284872E-1,6.327745318E-1,3.284299374E-1
1.695722083E0,-6.721095443E-1,5.975387692E-1,3.082355261E-1
1.705660083E0,-6.299114823E-1,5.728411674E-1,2.949759066E-1
1.715598083E0,-5.834882259E-1,5.570625067E-1,2.923157513E-1
1.725537083E0,-5.439634919E-1,5.525455475E-1,2.816332579E-1
1.735475083E0,-5.141493678E-1,5.534470081E-1,2.760797739E-1
1.745413083E0,-4.838929772E-1,5.668213964E-1,2.801994085E-1
1.755352083E0,-4.553386271E-1,5.987967253E-1,2.951772213E-1
1.765290083E0,-4.261434376E-1,6.381366849E-1,3.088392317E-1
1.775228083E0,-3.905215859E-1,6.834604144E-1,3.263872862E-1
1.785167083E0,-3.652050197E-1,7.237148881E-1,3.362582922E-1
1.795105083E0,-3.529795408E-1,7.582237720E-1,3.315061331E-1
1.805043083E0,-3.386890292E-1,7.860926986E-1,3.228287697E-1
1.814982083E0,-3.090473115E-1,8.010511994E-1,3.164650798E-1
1.824920083E0,-2.647475004E-1,7.965797782E-1,3.168837130E-1
1.834858083E0,-2.064095736E-1,7.648165822E-1,3.210732043E-1
1.844796083E0,-1.336658597E-1,7.154104114E-1,3.236282468E-1
1.854735083E0,-6.147703901E-2,6.667636633E-1,3.170364499E-1
1.864673083E0,1.003096625E-2,6.189894676E-1,3.012942374E-1
1.874611083E0,7.785697281E-2,5.783040524E-1,2.889958918E-1
1.884550083E0,1.431446373E-1,5.548778176E-1,2.780945003E-1
1.894488083E0,2.053660303E-1,5.363908410E-1,2.738780975E-1
1.904426083E0,2.616396546E-1,5.340459347E-1,2.650606334E-1
1.914365083E0,3.046238124E-1,5.424743295E-1,2.547810078E-1
1.924303083E0,3.406931162E-1,5.719179511E-1,2.315835655E-1
1.934241083E0,3.533757031E-1,6.263911128E-1,2.083463222E-1
1.944179083E0,3.466911912E-1,6.798817515E-1,1.841150075E-1
1.954118083E0,3.179439306E-1,7.174576521E-1,1.606080681E-1
1.964056083E0,2.723687291E-1,7.341820598E-1,1.380271316E-1
1.973994083E0,2.186876535E-1,7.434641123E-1,1.155197844E-1
1.983933083E0,1.547875106E-1,7.400936484E-1,9.027115256E-2
1.993871083E0,7.835228741E-2,7.365527749E-1,6.490119547E-2
2.003809083E0,-1.103298459E-2,7.295891643E-1,2.881829441E-2
2.013748083E0,-1.054154709E-1,7.351480126E-1,-7.022592705E-3
2.023686083E0,-1.869649291E-1,7.389858961E-1,-3.025227971E-2
2.033624083E0,-2.561107278E-1,7.396663427E-1,-4.980688915E-2
2.043562083E0,-3.000536859E-1,7.410660982E-1,-6.648253649E-2
2.053501083E0,-3.180052340E-1,7.376655936E-1,-7.223470509E-2
2.063439083E0,-3.165138662E-1,7.413148880E-1,-7.538682222E-2
2.073377083E0,-2.951188982E-1,7.445204854E-1,-7.423730195E-2
2.083316083E0,-2.733246386E-1,7.493205667E-1,-6.983616203E-2
2.093254083E0,-2.584305704E-1,7.468057871E-1,-6.485625356E-2
2.103192083E0,-2.451094240E-1,7.329957485E-1,-6.030996516E-2
2.113131083E0,-2.331824601E-1,7.095247507E-1,-5.028902739E-2
2.123069083E0,-2.219966501E-1,6.843584180E-1,-3.405785933E-2
2.133007083E0,-2.037326992E-1,6.660218239E-1,-8.098257706E-3
2.142946083E0,-1.808385700E-1,6.511688828E-1,3.227126971E-2
2.152884083E0,-1.512726247E-1,6.428083181E-1,8.730450273E-2
2.162822083E0,-1.205503866E-1,6.513951421E-1,1.614937782E-1
2.172760083E0,-9.243483841E-2,6.640640497E-1,2.453123182E-1
2.182699083E0,-6.823069602E-2,6.782763004E-1,3.416420817E-1
2.192637083E0,-3.591377288E-2,6.910303235E-1,4.359674156E-1
2.202575083E0,-6.091696210E-3,7.025524974E-1,5.107294917E-1
2.212514083E0,2.686915733E-2,7.097471356E-1,5.555489659E-1
2.222452083E0,6.805627793E-2,7.210501432E-1,5.661160946E-1
2.232390083E0,1.126410216E-1,7.391968369E-1,5.538833141E-1
2.242329083E0,1.622080356E-1,7.683198452E-1,5.424613357E-1
2.252267083E0,2.156606466E-1,8.027472496E-1,5.587970018E-1
2.262205083E0,2.821632326E-1,8.160082102E-1,5.910351276E-1
2.272143083E0,3.684887290E-1,7.897018194E-1,6.233926415E-1
2.282082083E0,4.598252773E-1,7.298736572E-1,6.631727815E-1
2.292020083E0,5.340276361E-1,6.567866802E-1,7.110467553E-1
2.301958083E0,5.816063285E-1,5.609530210E-1,7.483916879E-1
2.311897083E0,5.978623033E-1,4.371020496E-1,7.542429566E-1
2.321835083E0,5.716820955E-1,3.058116734E-1,7.057020664E-1
2.331773083E0,5.114929676E-1,2.128004730E-1,6.147667766E-1
2.341712083E0,4.338340759E-1,1.420679837E-1,5.075617433E-1
2.351650083E0,3.548335433E-1,9.030598402E-2,4.078266621E-1
2.361588083E0,2.842155397E-1,4.698407650E-2,3.351207674E-1
2.371526083E0,2.213159055E-1,1.241845451E-2,2.943801880E-1
2.381465083E0,1.705565900E-1,-6.882007234E-3,2.936384976E-1
2.391403083E0,1.286144257E-1,-8.606310003E-3,3.323417604E-1
2.401341083E0,9.623571485E-2,9.479216300E-3,4.011607766E-1
2.411280083E0,7.748238742E-2,3.067164496E-2,4.815388620E-1
2.421218083E0,6.598845124E-2,6.702671945E-2,5.548737645E-1
2.431156083E0,6.341835111E-2,1.100354269E-1,6.032232046E-1
2.441095083E0,5.008416995E-2,1.616482884E-1,6.108821630E-1
2.451033083E0,2.780605853E-2,2.076825798E-1,5.797480941E-1
2.460971083E0,7.097315509E-3,2.422474772E-1,5.363329649E-1
2.470910083E0,-4.960678518E-3,2.532647252E-1,4.910486042E-1
2.480848083E0,-4.668530077E-3,2.430674583E-1,4.460041523E-1
2.490786083E0,-1.038964372E-3,2.057611942E-1,4.021343887E-1
2.500724083E0,2.017012332E-3,1.416280121E-1,3.588111401E-1
2.510663083E0,7.012065966E-3,7.012023032E-2,3.138933480E-1
2.520600708E0,8.465353400E-3,1.249608584E-2,2.722606957E-1
2.530538708E0,5.299507175E-3,-2.514843829E-2,2.221534550E-1
2.540477708E0,-1.514504850E-2,-4.450669140E-2,1.735494435E-1
2.550415708E0,-4.312998429E-2,-5.145984516E-2,1.321811974E-1
2.560353708E0,-8.208830655E-2,-4.926673323E-2,9.958171099E-2
2.570291708E0,-1.057365537E-1,-5.356192589E-2,7.789626718E-2
2.580230708E0,-1.202555746E-1,-4.785157368E-2,5.557125434E-2
2.590168708E0,-1.182298884E-1,-3.533809260E-2,2.659896202E-2
2.600106708E0,-1.118486896E-1,-1.555586420E-2,-1.033854857E-2
2.610045708E0,-1.026651636E-1,1.538987644E-2,-6.217081845E-2
2.619983708E0,-8.201501518E-2,5.630961061E-2,-1.155496240E-1
2.629921708E0,-5.717324838E-2,1.021419466E-1,-1.664111316E-1
2.639860708E0,-2.963855863E-2,1.348082870E-1,-2.127764970E-1
2.649798708E0,-7.297454402E-3,1.668305099E-1,-2.491825819E-1
2.659736708E0,-3.333605593E-3,1.947454959E-1,-2.911779583E-1
2.669674708E0,-3.274816647E-2,2.349777818E-1,-3.367458880E-1
2.679613708E0,-8.435090631E-2,2.864372730E-1,-3.697949350E-1
2.689551708E0,-1.506615430E-1,3.335846961E-1,-3.844566047E-1
2.699489708E0,-2.233144492E-1,3.569579124E-1,-3.840835094E-1
2.709428708E0,-3.038176596E-1,3.465916514E-1,-3.730399311E-1
2.719366708E0,-3.825345933E-1,3.135652542E-1,-3.685365319E-1
2.729304708E0,-4.463770986E-1,2.689099610E-1,-3.768734932E-1
2.739243708E0,-4.982903600E-1,2.309524566E-1,-3.909086287E-1
2.749181708E0,-5.418414474E-1,2.123574764E-1,-4.188333452E-1
2.759119708E0,-5.714794993E-1,1.921014786E-1,-4.539870620E-1
2.769057708E0,-5.710689425E-1,1.472794861E-1,-4.842527807E-1
2.778996708E0,-5.334813595E-1,5.605183914E-2,-5.094971657E-1
2.788934708E0,-4.677554965E-1,-8.659797162E-2,-5.188450813E-1
2.798872708E0,-4.145463407E-1,-2.219006717E-1,-5.338634253E-1
2.808811708E0,-3.831651807E-1,-2.903262675E-1,-5.507607460E-1
2.818749708E0,-3.774569631E-1,-2.942759991E-1,-5.533828735E-1
2.828687708E0,-3.897015452E-1,-2.630932927E-1,-5.225101113E-1
2.838626708E0,-4.079668522E-1,-2.288024276E-1,-4.724608660E-1
2.848564708E0,-4.378404915E-1,-2.096927017E-1,-4.176104963E-1
2.858502708E0,-4.573649466E-1,-2.059751898E-1,-3.744837940E-1
2.868441708E0,-4.633860886E-1,-2.213982046E-1,-3.490314186E-1
2.878379708E0,-4.509725869E-1,-2.509180009E-1,-3.397034407E-1
2.888317708E0,-4.199430048E-1,-2.887969911E-1,-3.386679888E-1
2.898255708E0,-3.708140552E-1,-3.284056783E-1,-3.305751681E-1
2.908194708E0,-3.203668892E-1,-3.477454185E-1,-3.185481727E-1
2.918132708E0,-2.631528676E-1,-3.406736553E-1,-2.926198840E-1
2.928070708E0,-2.120417804E-1,-3.101040721E-1,-2.701335847E-1
2.938009708E0,-1.628265679E-1,-2.751098573E-1,-2.515204847E-1
2.947947708E0,-1.159685105E-1,-2.491578162E-1,-2.425686270E-1
2.957885708E0,-6.903455406E-2,-2.308762819E-1,-2.259827256E-1
2.967824708E0,-3.141755238E-2,-2.354303002E-1,-2.055885494E-1
2.977762708E0,-3.551567672E-3,-2.609047592E-1,-1.826906800E-1
2.987700708E0,1.455331035E-2,-3.079013228E-1,-1.594077945E-1
2.997638708E0,1.384970360E-2,-3.544989228E-1,-1.418117583E-1
3.007577708E0,8.304085582E-3,-4.015494883E-1,-1.208590269E-1
3.017515708E0,-1.750945579E-3,-4.400958419E-1,-1.037157252E-1
3.027453708E0,-5.314755253E-3,-4.532235265E-1,-8.767471462E-2
3.037392708E0,-6.097991019E-3,-4.415831268E-1,-7.069865614E-2
3.047330708E0,-5.596546922E-3,-3.964989781E-1,-5.623679608E-2
3.057268708E0,-1.767877676E-2,-3.280535936E-1,-4.582729936E-2
3.067207708E0,-3.116875887E-2,-2.437002957E-1,-4.282912239E-2
3.077145708E0,-4.475007951E-2,-1.683400273E-1,-3.307582811E-2
3.087083708E0,-5.064102635E-2,-1.059874669E-1,-2.761748806E-2
3.097021708E0,-5.760252848E-2,-4.857264087E-2,-2.520413324E-2
3.106960708E0,-7.556843758E-2,5.943501834E-3,-3.341581672E-2
3.116898708E0,-9.092182666E-2,5.912629515E-2,-3.845771402E-2
3.126836708E0,-1.046494320E-1,1.140844151E-1,-3.487282246E-2
3.136775708E0,-1.131771356E-1,1.580830365E-1,-3.191165254E-2
3.146713708E0,-1.218855232E-1,1.942437887E-1,-3.088371642E-2
3.156651708E0,-1.393374801E-1,2.293767482E-1,-3.685931861E-2
3.166590708E0,-1.787095666E-1,2.721341252E-1,-5.276560411E-2
3.176528708E0,-2.274544686E-1,3.081491292E-1,-5.258903652E-2
3.186466708E0,-2.760527730E-1,3.361215889E-1,-3.860260174E-2
3.196404708E0,-3.014854491E-1,3.358584642E-1,-5.229467060E-3
3.206343708E0,-3.112766445E-1,3.020361960E-1,3.049260564E-2
3.216281708E0,-3.124028742E-1,2.513042986E-1,6.141003966E-2
3.226219708E0,-3.004528880E-1,1.957116276E-1,7.411319762E-2
3.236158708E0,-2.842049301E-1,1.452796161E-1,7.440161705E-2
3.246096708E0,-2.799191177E-1,9.453537315E-2,5.922451615E-2
3.256034708E0,-2.779211998E-1,3.596287593E-2,4.431401193E-2
3.265972708E0,-2.821186185E-1,-4.020892829E-2,3.225823492E-2
3.275911708E0,-2.757251561E-1,-1.130498499E-1,7.415865548E-4
3.285849708E0,-2.617713809E-1,-1.690242440E-1,-4.144185409E-2
3.295787708E0,-2.478161752E-1,-2.220539153E-1,-7.215635478E-2
3.305726708E0,-2.744030952E-1,-2.706563175E-1,-8.229144663E-2
3.315664708E0,-3.252998292E-1,-3.032059968E-1,-8.131752908E-2
3.325602708E0,-3.421456218E-1,-3.046775758E-1,-8.658260107E-2
3.335541708E0,-3.016740978E-1,-2.655967474E-1,-8.078889549E-2
3.345479708E0,-2.434761673E-1,-1.939712912E-1,-5.312447622E-2
3.355417708E0,-2.126048058E-1,-7.943032682E-2,8.649905212E-4
3.365356708E0,-2.148963064E-1,7.946738601E-2,6.752217561E-2
3.375294708E0,-2.512481809E-1,2.495238185E-1,1.068360209E-1
3.385232708E0,-3.181392848E-1,4.235579967E-1,9.549005330E-2
3.395170708E0,-3.985158801E-1,5.909482837E-1,5.433063209E-2
3.405109708E0,-4.636677206E-1,7.355864644E-1,5.308228545E-3
3.415047708E0,-5.144104958E-1,8.467696905E-1,-3.779583424E-2
3.424985708E0,-5.454295874E-1,9.050505757E-1,-5.779086798E-2
3.434924708E0,-5.649958253E-1,8.918210864E-1,-7.207925618E-2
3.444862708E0,-5.770972371E-1,8.054951429E-1,-8.996461332E-2
3.454800708E0,-5.737171173E-1,6.564409733E-1,-1.173656061E-1
3.464738708E0,-5.513037443E-1,4.920192063E-1,-1.488001496E-1
3.474677708E0,-5.215921998E-1,3.555308878E-1,-1.886375695E-1
3.484615708E0,-4.722717404E-1,2.586252689E-1,-2.323409468E-1
3.494553708E0,-4.253612161E-1,2.074845880E-1,-2.736811638E-1
3.504492708E0,-3.914482296E-1,2.057142854E-1,-3.119612336E-1
3.514430708E0,-3.726529777E-1,2.378879339E-1,-3.473295867E-1
3.524368708E0,-3.646762073E-1,2.905128002E-1,-3.798262775E-1
3.534307708E0,-3.556717932E-1,3.439869285E-1,-4.047979414E-1
3.544245708E0,-3.461079597E-1,3.947431743E-1,-4.196884632E-1
3.554183708E0,-3.330326378E-1,4.242637753E-1,-4.422619343E-1
3.564121708E0,-3.296733201E-1,4.497160614E-1,-4.735974073E-1
3.574060708E0,-3.375634551E-1,4.620997608E-1,-5.067290068E-1
3.583998708E0,-3.615184128E-1,4.669605494E-1,-5.383940935E-1
3.593936708E0,-3.811728060E-1,4.546612799E-1,-5.547559857E-1
3.603875708E0,-3.830488622E-1,4.275511503E-1,-5.687429309E-1
3.613813708E0,-3.704393208E-1,3.909997940E-1,-5.854158998E-1
3.623751708E0,-3.466968536E-1,3.452805281E-1,-6.010288000E-1
3.633690708E0,-3.108219504E-1,2.925613821E-1,-6.056147218E-1
3.643628708E0,-2.724560499E-1,2.334835231E-1,-6.046201587E-1
3.653566708E0,-2.277541012E-1,1.755685508E-1,-6.029961109E-1
3.663504708E0,-1.649083495E-1,1.163632423E-1,-5.975915194E-1
3.673443708E0,-9.176836163E-2,6.519939005E-2,-5.867079496E-1
3.683381708E0,-2.194196545E-2,2.109422535E-2,-5.701096058E-1
3.693319708E0,5.400659144E-2,-6.924093235E-3,-5.383804440E-1
3.703258708E0,1.411822885E-1,-2.682783827E-2,-5.117258430E-1
3.713196708E0,2.294410467E-1,-4.152262956E-2,-4.922416508E-1
3.723134708E0,2.948230207E-1,-5.764377490E-2,-4.742045105E-1
3.733073708E0,3.357219696E-1,-8.081381023E-2,-4.550534487E-1
3.743011708E0,3.575769365E-1,-1.203394756E-1,-4.288499057E-1
3.752949708E0,3.746597767E-1,-1.710987985E-1,-4.059374034E-1
3.762887708E0,3.978447616E-1,-2.303787768E-1,-3.887515664E-1
3.772826708E0,4.273272753E-1,-2.965583205E-1,-3.942006826E-1
3.782764708E0,4.448177516E-1,-3.436727822E-1,-4.165051579E-1
3.792702708E0,4.459426701E-1,-3.795545995E-1,-4.520980418E-1
3.802641708E0,4.400681555E-1,-4.066133499E-1,-4.893303216E-1
3.812579708E0,4.515357316E-1,-4.404701293E-1,-5.254853964E-1
3.822517708E0,4.737623930E-1,-5.142655373E-1,-5.547709465E-1
