"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.560314083E0,-4.053570557E-1,1.002779709E1,2.291434937E0
1.570252083E0,-4.448748779E-1,1.002570145E1,2.274370422E0
1.580191083E0,-5.198689270E-1,1.002944366E1,2.258503418E0
1.590129083E0,-6.191125488E-1,1.002989273E1,2.239193573E0
1.600067083E0,-7.108717346E-1,1.000654129E1,2.257904663E0
1.610005083E0,-7.673043823E-1,9.946067047E0,2.300416260E0
1.619944083E0,-7.798782349E-1,9.844727783E0,2.350412292E0
1.629882083E0,-7.734416199E-1,9.753267975E0,2.397863617E0
1.639820083E0,-7.720944214E-1,9.671238556E0,2.411784668E0
1.649759083E0,-7.625143433E-1,9.577982483E0,2.419568481E0
1.659697083E0,-7.809260559E-1,9.473499756E0,2.466121674E0
1.669635083E0,-7.851173401E-1,9.395960999E0,2.533481598E0
1.679574083E0,-7.580236816E-1,9.338330841E0,2.609972534E0
1.689512083E0,-7.473957825E-1,9.300010529E0,2.690804443E0
1.699450083E0,-7.553292847E-1,9.231602783E0,2.797682190E0
1.709388083E0,-7.864645386E-1,9.105415192E0,2.921175385E0
1.719327083E0,-8.439450073E-1,8.964408417E0,3.053500214E0
1.729265083E0,-9.068142700E-1,8.831634521E0,3.204685822E0
1.739203083E0,-8.931925964E-1,8.745413818E0,3.420986023E0
1.749142083E0,-8.030799866E-1,8.719218292E0,3.670517120E0
1.759080083E0,-7.635621643E-1,8.650960236E0,3.857478333E0
1.769018083E0,-7.996371460E-1,8.472231903E0,3.971541138E0
1.778957083E0,-8.750802612E-1,8.211174774E0,4.055516510E0
1.788895083E0,-9.469308472E-1,7.949369202E0,4.105662231E0
1.798833083E0,-1.015637970E0,7.797285461E0,4.130360870E0
1.808772083E0,-1.084943848E0,7.733967133E0,4.148622894E0
1.818710083E0,-1.169967041E0,7.741601257E0,4.185296631E0
1.828648083E0,-1.320404205E0,7.830067291E0,4.237537994E0
1.838586083E0,-1.467697906E0,8.018375702E0,4.304448853E0
1.848525083E0,-1.548080750E0,8.286917267E0,4.334236908E0
1.858463083E0,-1.549128571E0,8.577313385E0,4.308191071E0
1.868401083E0,-1.475930786E0,8.856183472E0,4.273313599E0
1.878340083E0,-1.379231873E0,9.088949432E0,4.285588074E0
1.888278083E0,-1.291065216E0,9.197773132E0,4.366270294E0
1.898216083E0,-1.260079651E0,9.168733521E0,4.524042206E0
1.908155083E0,-1.287472687E0,8.996890869E0,4.774621124E0
1.918093083E0,-1.388063507E0,8.697812805E0,5.089566193E0
1.928031083E0,-1.541793823E0,8.359665985E0,5.402714996E0
1.937969083E0,-1.712139587E0,8.132438507E0,5.654491425E0
1.947908083E0,-1.809586945E0,8.044870605E0,5.909411316E0
1.957846083E0,-1.823358307E0,7.957602081E0,6.124364319E0
1.967784083E0,-1.766326904E0,7.854017487E0,6.262976074E0
1.977723083E0,-1.598525848E0,7.780520325E0,6.319259033E0
1.987661083E0,-1.391656036E0,7.683072968E0,6.287525024E0
1.997599083E0,-1.185834045E0,7.574848022E0,6.158493347E0
2.007538083E0,-9.668394470E-1,7.465425568E0,5.950725403E0
2.017476083E0,-7.515870667E-1,7.286547546E0,5.707032166E0
2.027414083E0,-5.894741821E-1,7.101083221E0,5.466183014E0
2.037352083E0,-4.879852295E-1,6.935377808E0,5.248834991E0
2.047291083E0,-3.827540588E-1,6.788383484E0,5.050347748E0
2.057229083E0,-2.601589966E-1,6.668183441E0,4.874912567E0
2.067167083E0,-1.142124939E-1,6.541846161E0,4.677922211E0
