"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.422251875E0,5.521668792E-1,-1.235657692E0,-1.928198487E-1
2.432193875E0,2.818181813E-1,-1.452882886E0,-4.847673476E-1
2.442136875E0,6.177954748E-2,-1.485192418E0,-7.723942995E-1
2.452078875E0,-1.144768149E-1,-1.371934056E0,-1.011808872E0
2.462021875E0,-2.469477654E-1,-1.100543499E0,-1.181738019E0
2.471963875E0,-3.672138751E-1,-7.142850757E-1,-1.262045503E0
2.481906875E0,-5.045680404E-1,-2.831555605E-1,-1.255914092E0
2.491849875E0,-6.572665572E-1,1.476514935E-1,-1.175261736E0
2.501791875E0,-8.104593158E-1,5.705116987E-1,-1.065864086E0
2.511734875E0,-9.230523705E-1,9.123312235E-1,-9.602241516E-1
2.521676875E0,-9.742452502E-1,1.103955269E0,-8.684782982E-1
2.531619875E0,-9.576060772E-1,1.202360749E0,-7.665047050E-1
2.541561875E0,-8.520972133E-1,1.226879120E0,-6.461045146E-1
2.551504875E0,-6.802185774E-1,1.155010104E0,-5.239207745E-1
2.561446875E0,-4.781672060E-1,9.936696887E-1,-4.321370721E-1
2.571389875E0,-3.092626929E-1,7.596906424E-1,-3.697296977E-1
2.581332875E0,-2.363245785E-1,4.334344864E-1,-3.472494185E-1
2.591274875E0,-3.021003008E-1,2.900432795E-3,-3.456333280E-1
2.601217875E0,-5.078004599E-1,-4.776912332E-1,-3.517157137E-1
2.611163375E0,-7.819342017E-1,-8.760032654E-1,-3.776627779E-1
2.621106375E0,-1.019744635E0,-1.077089310E0,-3.919434547E-1
2.631048375E0,-1.179494023E0,-1.107392550E0,-3.564093113E-1
2.640991375E0,-1.262848496E0,-1.042137027E0,-2.740478516E-1
2.650933375E0,-1.271434546E0,-8.821342587E-1,-1.608068794E-1
2.660876375E0,-1.201999307E0,-6.614133120E-1,-1.277400833E-2
2.670819375E0,-1.056074142E0,-3.667109311E-1,1.516505778E-1
2.680761375E0,-8.182594180E-1,-4.919051751E-2,3.279688656E-1
2.690704375E0,-5.266032219E-1,2.597328126E-1,5.084338784E-1
2.700646375E0,-1.877785772E-1,4.664652050E-1,6.577898264E-1
2.710589375E0,1.656005383E-1,5.418325663E-1,7.512582541E-1
2.720531375E0,5.132812858E-1,5.348060727E-1,7.845302224E-1
2.730474375E0,8.270748258E-1,4.747232199E-1,7.773427367E-1
2.740416375E0,1.096282601E0,3.790813982E-1,7.381239533E-1
2.750359375E0,1.293272018E0,2.923184037E-1,6.960206628E-1
2.760302375E0,1.402775526E0,2.119191885E-1,6.493642330E-1
2.770244375E0,1.425518751E0,1.508878320E-1,6.227990985E-1
2.780187375E0,1.371531844E0,8.764973283E-2,6.253397465E-1
2.790129375E0,1.256978750E0,3.295077384E-2,6.291388869E-1
2.800072375E0,1.115107894E0,7.495482452E-3,6.219488978E-1
2.810014375E0,9.503476024E-1,5.853993353E-3,5.663150549E-1
2.819957375E0,7.542178035E-1,2.809697948E-2,4.386242032E-1
2.829899375E0,5.362919569E-1,8.668527007E-2,2.249379456E-1
2.839842375E0,3.017780483E-1,1.651342660E-1,-3.365898877E-2
2.849785375E0,7.470801473E-2,2.826557159E-1,-2.987390459E-1
2.859727375E0,-1.052955762E-1,4.122427106E-1,-5.288382769E-1
2.869670375E0,-2.108732462E-1,5.362935066E-1,-6.965935230E-1
2.879612375E0,-2.478767931E-1,6.282727122E-1,-7.993249893E-1
2.889555375E0,-2.343475223E-1,6.897255182E-1,-8.496929407E-1
2.899497375E0,-1.824867129E-1,7.283512354E-1,-8.501451612E-1
2.909440375E0,-8.745468408E-2,7.751637697E-1,-8.166416883E-1
2.919382375E0,4.197441041E-2,8.639538288E-1,-7.608711123E-1
2.929325375E0,1.895960867E-1,9.733119607E-1,-7.010461688E-1
2.939267375E0,3.354395926E-1,1.078329086E0,-6.405756474E-1
2.949210375E0,4.658538699E-1,1.137542129E0,-5.808834434E-1
2.959153375E0,5.777356625E-1,1.132184386E0,-5.101839900E-1
2.969095375E0,6.690766811E-1,1.074983835E0,-4.279828966E-1
2.979038375E0,7.470713258E-1,9.947037101E-1,-3.436712027E-1
2.988980375E0,8.027935624E-1,9.288015962E-1,-2.775144577E-1
2.998923375E0,8.315314651E-1,8.787242770E-1,-2.209079117E-1
3.008865375E0,8.473587632E-1,8.347211480E-1,-1.778433919E-1
3.018808375E0,8.497776985E-1,7.777507901E-1,-1.419764459E-1
3.028750375E0,8.307197094E-1,7.207826376E-1,-1.249601468E-1
3.038693375E0,7.800775766E-1,6.653068662E-1,-1.201150641E-1
3.048635375E0,7.144219279E-1,6.313499808E-1,-1.421629786E-1
3.058578375E0,6.596082449E-1,6.660389900E-1,-1.675777882E-1
3.068521375E0,6.448743939E-1,7.687034607E-1,-1.628329903E-1
3.078463375E0,6.720929742E-1,8.945338130E-1,-1.367835552E-1
3.088406375E0,7.175402045E-1,9.841979146E-1,-1.152493879E-1
3.098348375E0,7.510094643E-1,9.846032858E-1,-1.437089741E-1
3.108291375E0,7.651084661E-1,8.741577864E-1,-2.223258317E-1
3.118233375E0,7.734497786E-1,7.094247937E-1,-3.232553601E-1
3.128176375E0,7.621594667E-1,4.777225852E-1,-4.162064195E-1
3.138118375E0,6.790174246E-1,1.244595721E-1,-4.763698876E-1
3.148061375E0,4.828258455E-1,-3.312421143E-1,-4.698217213E-1
3.158003375E0,1.972862333E-1,-8.080035448E-1,-4.175236225E-1
3.167946375E0,-1.219900772E-1,-1.188146710E0,-3.677273691E-1
3.177889375E0,-3.903259337E-1,-1.373080611E0,-3.504738212E-1
3.187831375E0,-5.628940463E-1,-1.376152158E0,-3.689908683E-1
3.197774375E0,-6.491625905E-1,-1.186878562E0,-4.077062905E-1
3.207716375E0,-6.549563408E-1,-8.954764009E-1,-4.221656322E-1
3.217659375E0,-6.267395616E-1,-6.189606786E-1,-3.947734237E-1
3.227601375E0,-5.860341191E-1,-4.542298615E-1,-3.156659603E-1
3.237544375E0,-5.500505567E-1,-4.127982855E-1,-1.921506822E-1
3.247486375E0,-5.033293366E-1,-4.676913023E-1,-2.788499743E-2
3.257429375E0,-4.311824143E-1,-5.936833620E-1,1.694912016E-1
3.267371375E0,-3.076359034E-1,-7.561321855E-1,3.488376439E-1
3.277314375E0,-1.373850703E-1,-9.218097925E-1,4.930377007E-1
3.287257375E0,5.890415609E-2,-1.068973184E0,5.995863080E-1
3.297199375E0,2.674522996E-1,-1.170860410E0,6.726146936E-1
3.307142375E0,4.656753540E-1,-1.234743476E0,7.132498026E-1
3.317084375E0,6.358433366E-1,-1.267481685E0,7.174743414E-1
3.327027375E0,7.546816468E-1,-1.289187789E0,6.981613636E-1
3.336969375E0,8.071435094E-1,-1.304018617E0,6.631293297E-1
3.346912375E0,7.874149680E-1,-1.316688061E0,6.278399229E-1
3.356854375E0,6.977809668E-1,-1.303048849E0,5.757237673E-1
3.366797375E0,5.561460257E-1,-1.215501666E0,4.811381102E-1
3.376739375E0,4.029540718E-1,-1.065953016E0,3.456791043E-1
3.386682375E0,2.617038488E-1,-8.781335354E-1,1.793045849E-1
3.396624375E0,1.562884599E-1,-6.900874376E-1,-9.129496291E-3
3.406567375E0,9.391791373E-2,-5.026227236E-1,-1.868988127E-1
3.416510375E0,6.332671642E-2,-3.480278254E-1,-3.483950496E-1
3.426452375E0,2.618825994E-2,-2.498224974E-1,-4.997896850E-1
3.436395375E0,-4.797198623E-2,-2.598847151E-1,-6.348721981E-1
3.446337375E0,-1.595199406E-1,-2.970007956E-1,-7.387568355E-1
3.456280375E0,-2.831768990E-1,-3.174544275E-1,-7.880032659E-1
3.466222375E0,-3.865302801E-1,-3.016771376E-1,-7.978639603E-1
3.476165375E0,-4.635878205E-1,-2.559288442E-1,-7.713665962E-1
3.486107375E0,-4.958630204E-1,-2.241572887E-1,-6.995018721E-1
3.496050375E0,-4.677189887E-1,-2.272183150E-1,-5.989073515E-1
3.505992375E0,-3.720479310E-1,-2.754220366E-1,-4.507629275E-1
3.515935375E0,-2.281911522E-1,-3.578343987E-1,-2.721425891E-1
3.525877375E0,-5.859454721E-2,-4.123597145E-1,-1.077492833E-1
3.535820375E0,1.195903644E-1,-3.755252659E-1,2.210086025E-2
3.545763375E0,2.566833794E-1,-3.078426719E-1,1.283304989E-1
3.555705375E0,3.083431125E-1,-2.196558416E-1,1.990837604E-1
3.565648375E0,2.528249323E-1,-1.797124147E-1,2.660464942E-1
3.575590375E0,8.470837772E-2,-2.314794660E-1,3.303961754E-1
3.585533375E0,-1.473875344E-1,-3.091566265E-1,3.698010445E-1
3.595475375E0,-3.943139613E-1,-3.434658647E-1,4.142763615E-1
3.605414917E0,-6.459606290E-1,-3.777190745E-1,4.996852577E-1
3.615356917E0,-8.918403983E-1,-4.369821548E-1,6.062271595E-1
3.625299917E0,-1.096784353E0,-5.110889673E-1,7.125573754E-1
3.635241917E0,-1.192640543E0,-5.640264750E-1,8.127255440E-1
3.645184917E0,-1.165575385E0,-5.752936602E-1,8.917985559E-1
3.655126917E0,-1.017454386E0,-5.049683452E-1,9.515017867E-1
3.665069917E0,-7.548958063E-1,-3.346654773E-1,9.960066676E-1
3.675011917E0,-3.834559619E-1,-3.616560623E-2,9.900419712E-1
3.684954917E0,2.993094176E-2,3.007209599E-1,9.253983498E-1
3.694896917E0,4.116575420E-1,5.944090486E-1,8.218807578E-1
3.704839917E0,6.884153485E-1,7.727016211E-1,7.125459909E-1
3.714782917E0,8.331179619E-1,9.268807769E-1,6.166013479E-1
3.724724917E0,8.551414013E-1,1.034103274E0,5.535557270E-1
3.734667917E0,7.845409513E-1,1.103327632E0,5.239264965E-1
3.744609917E0,6.675232649E-1,1.153542399E0,5.330315828E-1
3.754552917E0,5.276674032E-1,1.168045163E0,5.551461577E-1
3.764494917E0,3.956366181E-1,1.146775723E0,5.783252120E-1
3.774437917E0,3.001015782E-1,1.095693946E0,5.951513648E-1
3.784379917E0,2.350852042E-1,9.973430634E-1,5.843092799E-1
3.794322917E0,2.079955190E-1,8.529837132E-1,5.472940207E-1
3.804264917E0,2.069560289E-1,6.790762544E-1,4.811239243E-1
3.814207917E0,1.937683225E-1,4.881832302E-1,3.972239792E-1
3.824149917E0,1.411879957E-1,2.836788893E-1,2.945397496E-1
3.834092917E0,4.665989429E-2,1.359293759E-1,1.697639674E-1
3.844034917E0,-7.565274835E-2,8.945121616E-2,3.209502250E-2
3.853977917E0,-2.323206514E-1,9.272743762E-2,-9.425785393E-2
