"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.961608167E0,4.613443315E-1,-3.694685996E-1,1.061793804E0
2.971550167E0,4.693879783E-1,-5.094124675E-1,1.018846154E0
2.981493167E0,4.721978903E-1,-5.947497487E-1,9.442380071E-1
2.991435167E0,4.611350894E-1,-6.502295136E-1,8.422362208E-1
3.001378167E0,4.376222789E-1,-6.888176799E-1,7.177180052E-1
3.011320167E0,3.952964544E-1,-7.067776322E-1,5.742032528E-1
3.021263167E0,3.354759812E-1,-6.834971309E-1,4.111421704E-1
3.031205167E0,2.708247900E-1,-6.212422848E-1,2.369865924E-1
3.041148167E0,2.077875137E-1,-5.430889130E-1,5.680376664E-2
3.051090167E0,1.530991793E-1,-4.593553543E-1,-1.190623939E-1
3.061033167E0,1.107040495E-1,-3.497838378E-1,-3.031001389E-1
3.070975167E0,8.354984224E-2,-2.074229568E-1,-4.715736508E-1
3.080917167E0,6.119206920E-2,-6.743442267E-2,-6.159803271E-1
3.090860167E0,3.577815369E-2,3.509290516E-2,-7.459723949E-1
3.100802167E0,-1.271742396E-3,9.212609380E-2,-8.879678845E-1
3.110745167E0,-2.770986222E-2,1.596916765E-1,-1.039990306E0
3.120687167E0,-3.330729157E-2,2.581189275E-1,-1.199768186E0
3.130630167E0,-2.403888479E-2,3.558896482E-1,-1.344737649E0
3.140572167E0,-1.834850758E-2,4.584237635E-1,-1.445619464E0
3.150515167E0,-2.522648871E-2,5.457233191E-1,-1.469478250E0
3.160457167E0,-5.265624821E-2,5.723866224E-1,-1.425034881E0
3.170400167E0,-9.771972150E-2,5.132054090E-1,-1.360167861E0
3.180342167E0,-1.659043729E-1,3.930689096E-1,-1.314543605E0
3.190285167E0,-2.598286271E-1,1.973581016E-1,-1.278395653E0
3.200227167E0,-3.674922287E-1,-1.791348457E-1,-1.215782166E0
3.210170167E0,-4.577687979E-1,-7.557123303E-1,-1.105096579E0
3.220112167E0,-4.679931998E-1,-1.357631922E0,-9.682076573E-1
3.230054167E0,-3.606282771E-1,-1.740130782E0,-8.726381660E-1
3.239997167E0,-1.547597796E-1,-1.812489867E0,-8.573403955E-1
3.249939167E0,1.022315547E-1,-1.576957107E0,-9.154497385E-1
3.259882167E0,3.531511128E-1,-1.077396750E0,-9.927338958E-1
3.269824167E0,5.041467547E-1,-4.486081004E-1,-1.035752296E0
3.279767167E0,5.050809383E-1,1.253553033E-1,-9.999303222E-1
3.289709167E0,3.564898372E-1,5.167114735E-1,-9.357903004E-1
3.299652167E0,8.954680711E-2,6.567534804E-1,-9.061332941E-1
3.309594167E0,-2.779350281E-1,4.748938680E-1,-9.310426116E-1
3.319537167E0,-6.918917298E-1,2.091812715E-2,-9.671305418E-1
3.329479167E0,-1.050254464E0,-5.300095081E-1,-9.979774356E-1
3.339422167E0,-1.257389545E0,-9.430583715E-1,-1.019778013E0
3.349364125E0,-1.320060849E0,-1.150836349E0,-1.017227292E0
3.359306125E0,-1.273226500E0,-1.172157049E0,-9.922872782E-1
3.369249125E0,-1.195709705E0,-1.030425072E0,-9.043315053E-1
3.379191125E0,-1.137470722E0,-7.708482742E-1,-7.293311954E-1
3.389134125E0,-1.088947654E0,-4.642287791E-1,-4.848824143E-1
3.399076125E0,-1.023375273E0,-1.505688578E-1,-2.232737243E-1
3.409019125E0,-9.000400901E-1,1.428104788E-1,2.100824192E-2
3.418961125E0,-7.235428095E-1,3.994846046E-1,2.217352241E-1
3.428904125E0,-5.099892616E-1,5.917057991E-1,3.974119723E-1
3.438846125E0,-2.798196673E-1,6.964197159E-1,5.621718764E-1
3.448789125E0,-4.487446696E-2,7.331932783E-1,7.002521157E-1
3.458731125E0,1.798782051E-1,7.196735144E-1,8.045412302E-1
3.468674125E0,3.682988286E-1,6.749231815E-1,8.789364100E-1
3.478616125E0,5.136517286E-1,5.883880258E-1,9.437670708E-1
3.488558125E0,5.995469689E-1,4.652130008E-1,1.011224151E0
3.498501125E0,6.248800159E-1,3.185167909E-1,1.073692799E0
3.508443125E0,5.901643038E-1,1.588233709E-1,1.147432566E0
3.518386125E0,5.009627938E-1,1.998959109E-2,1.214536786E0
3.528328125E0,3.812956214E-1,-1.060955822E-1,1.269316435E0
3.538271125E0,2.331104279E-1,-2.301842421E-1,1.299489021E0
3.548213125E0,7.463660836E-2,-3.641225994E-1,1.303306103E0
3.558156125E0,-7.392702997E-2,-5.151551962E-1,1.283417463E0
3.568098125E0,-1.873665154E-1,-6.751674414E-1,1.241929770E0
3.578041125E0,-2.523801327E-1,-8.247066140E-1,1.163947344E0
3.587983125E0,-2.635200322E-1,-9.505157471E-1,1.053291798E0
3.597925125E0,-2.378500998E-1,-1.019271374E0,9.243552089E-1
3.607868125E0,-2.053414881E-1,-1.053611994E0,7.856878042E-1
3.617810125E0,-1.898072660E-1,-1.087387323E0,6.351986527E-1
3.627753125E0,-1.835729480E-1,-1.063691258E0,4.708836079E-1
3.637695125E0,-1.904641688E-1,-9.653380513E-1,3.077692389E-1
3.647638125E0,-2.049891651E-1,-8.059841394E-1,1.584134549E-1
3.657580125E0,-2.349771559E-1,-6.187788248E-1,4.080852121E-2
3.667523125E0,-2.706717253E-1,-4.030598700E-1,-4.550500587E-2
3.677465125E0,-3.319947422E-1,-2.078246176E-1,-1.020236760E-1
3.687408125E0,-4.041130245E-1,-2.868570015E-2,-1.476613730E-1
3.697350125E0,-4.745927751E-1,1.404284984E-1,-1.866111755E-1
3.707292125E0,-5.289360881E-1,2.843680382E-1,-2.225338966E-1
3.717235125E0,-5.431581736E-1,3.990719914E-1,-2.493846714E-1
3.727177125E0,-5.189449191E-1,4.896762669E-1,-2.521364689E-1
3.737120125E0,-4.547856450E-1,5.368592143E-1,-2.270353884E-1
3.747062125E0,-3.579643965E-1,5.529615283E-1,-1.810394824E-1
3.757005125E0,-2.441454083E-1,5.500856042E-1,-1.168447956E-1
3.766947125E0,-1.184322610E-1,5.467647314E-1,-5.659826845E-2
3.776890125E0,1.074623596E-2,5.501692891E-1,3.014195245E-3
3.786832125E0,1.200665236E-1,5.571330786E-1,6.697206944E-2
3.796775125E0,2.124417275E-1,5.265879035E-1,1.306477189E-1
3.806717125E0,2.849311233E-1,4.530533254E-1,1.968118548E-1
3.816659125E0,3.344832361E-1,3.402569890E-1,2.472622395E-1
3.826602125E0,3.623700142E-1,2.087777257E-1,2.639112473E-1
3.836544125E0,3.570317328E-1,7.501193881E-2,2.340934426E-1
3.846487125E0,3.113765121E-1,-7.096201926E-2,1.510959566E-1
3.856429125E0,2.330042124E-1,-2.157671452E-1,1.752563938E-2
