"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.610950012E0,7.062014465E0,4.544100494E0
9.942000033E-3,-1.493444366E0,7.039261780E0,4.544549561E0
1.988499996E-2,-1.243015137E0,6.951693878E0,4.386029205E0
2.982699999E-2,-1.107546844E0,6.860683136E0,4.121978302E0
3.977000003E-2,-1.183289337E0,6.882537689E0,3.969595184E0
4.971199995E-2,-1.214424591E0,6.914122009E0,3.944148102E0
5.965499999E-2,-1.112336884E0,6.677763519E0,3.955674133E0
6.959700002E-2,-9.044192505E-1,6.431675262E0,3.966601410E0
7.953999995E-2,-6.578819275E-1,6.226601715E0,3.996389465E0
8.948199998E-2,-4.671784973E-1,6.039939880E0,3.911515961E0
9.942500002E-2,-2.755769348E-1,5.940546570E0,3.919449463E0
1.093669999E-1,-1.800755310E-1,5.789211273E0,4.004023590E0
1.193100000E-1,-1.733395386E-1,5.686375122E0,4.025129700E0
1.292520000E-1,-2.866539001E-1,5.674100647E0,3.916306000E0
1.391949999E-1,-4.200265503E-1,5.698499908E0,3.748055878E0
1.491370000E-1,-5.454656982E-1,5.659730530E0,3.487298126E0
1.590800000E-1,-6.755451965E-1,5.552703094E0,3.237317963E0
1.690220000E-1,-8.663983154E-1,5.474715271E0,3.058889008E0
1.789650000E-1,-1.003363495E0,5.533692627E0,3.025807800E0
1.889070000E-1,-1.082698517E0,5.650300140E0,3.038381653E0
1.988500000E-1,-1.172062683E0,5.836662598E0,3.035687256E0
2.087920000E-1,-1.208287354E0,6.162534943E0,3.186723175E0
2.187350000E-1,-1.139280853E0,6.469396820E0,3.403322754E0
2.286770000E-1,-1.085093536E0,6.628665619E0,3.715723114E0
2.386200000E-1,-1.227148132E0,6.777306519E0,4.543352051E0
2.485620000E-1,-1.588197327E0,7.158713379E0,6.070326691E0
2.585050000E-1,-1.970502319E0,7.693551178E0,7.429949341E0
2.684470000E-1,-2.212998047E0,8.185428314E0,8.258326721E0
2.783900000E-1,-2.338586884E0,8.462801514E0,8.882229309E0
2.883320000E-1,-2.339185638E0,8.598569183E0,9.376800842E0
2.982750000E-1,-2.138003998E0,8.728349304E0,9.704918518E0
3.082170000E-1,-1.847009125E0,8.710835724E0,9.902807007E0
3.181600000E-1,-1.693129120E0,8.568930817E0,9.943971405E0
3.281019999E-1,-1.817221069E0,8.408763885E0,1.031115784E1
3.380450000E-1,-2.058968353E0,8.026309204E0,1.094164673E1
3.479870000E-1,-2.449506226E0,8.087681580E0,1.117920273E1
3.579299999E-1,-2.821632385E0,8.431965637E0,1.088042404E1
3.678720000E-1,-2.579286346E0,8.519533539E0,1.125524460E1
3.778150000E-1,-2.030228119E0,8.168962555E0,1.142828476E1
3.877569999E-1,-1.374890900E0,7.657176819E0,1.151734955E1
3.977000000E-1,-5.462141418E-1,7.222630463E0,1.148187332E1
4.076420000E-1,3.579057312E-1,7.135212250E0,1.146181503E1
4.175850000E-1,9.243278503E-1,6.920558624E0,1.117965179E1
4.275270000E-1,1.202599182E0,6.576723633E0,1.051338730E1
4.374700000E-1,1.272503815E0,6.248156891E0,1.021655457E1
4.474120000E-1,1.165626068E0,6.158044281E0,1.026071274E1
4.573550000E-1,1.022523651E0,6.568341064E0,1.030966095E1
4.672970000E-1,7.545808411E-1,6.110443268E0,8.737330627E0
4.772400000E-1,6.201603699E-1,5.604345703E0,7.750283203E0
4.871820000E-1,5.783972168E-1,5.307063904E0,7.119195557E0
4.971250000E-1,4.170327759E-1,5.144202576E0,6.573280792E0
5.070670000E-1,-4.670288086E-2,5.099146271E0,6.512806549E0
5.170100000E-1,-6.312373352E-1,5.245242462E0,6.533912659E0
5.269520000E-1,-1.176104279E0,5.358257446E0,6.641987915E0
5.368950000E-1,-1.561403046E0,5.328469391E0,6.727609863E0
5.468369999E-1,-1.784588928E0,5.161267090E0,6.519542542E0
5.567790000E-1,-1.871109009E0,4.922812958E0,6.130950623E0
5.667220000E-1,-1.867815857E0,4.612208862E0,5.803880768E0
5.766639999E-1,-1.788331146E0,4.322860565E0,5.892496490E0
5.866070000E-1,-1.363813934E0,4.317322083E0,6.616540833E0
5.965490000E-1,-2.068997498E0,4.163292389E0,6.394103394E0
6.064919999E-1,-2.661465454E0,3.572171631E0,6.440207520E0
6.164340000E-1,-2.854114838E0,2.524799652E0,7.505392456E0
6.263770000E-1,-2.792592773E0,1.641935577E0,8.633147278E0
6.363190000E-1,-2.658172302E0,1.454824677E0,8.633147278E0
6.462620000E-1,-2.487826538E0,1.588646393E0,8.044271851E0
6.562040000E-1,-2.276915131E0,1.554217987E0,7.675738220E0
6.661470000E-1,-2.083966370E0,1.285526733E0,7.985444183E0
6.760890000E-1,-2.047142944E0,1.622476044E0,8.404722290E0
6.860320000E-1,-2.022444305E0,2.301913147E0,8.461005249E0
6.959740000E-1,-1.813029785E0,2.729573822E0,8.383466492E0
7.059170000E-1,-1.509910126E0,2.949316864E0,8.267308044E0
7.158590000E-1,-1.212628326E0,3.095413055E0,8.228388977E0
7.258020000E-1,-1.099014587E0,3.092119904E0,8.371341705E0
7.357439999E-1,-1.202000427E0,3.108286285E0,8.727750549E0
7.456870000E-1,-1.375789032E0,3.132984924E0,8.989107056E0
7.556290000E-1,-1.532662811E0,3.184178467E0,9.518256683E0
7.655719999E-1,-1.784139862E0,3.238216095E0,9.914782104E0
7.755140000E-1,-1.678459625E0,3.093018036E0,1.007689499E1
7.854570000E-1,-1.240470428E0,2.857557678E0,1.007105713E1
7.953989999E-1,-6.698570251E-1,2.703378296E0,9.774673462E0
8.053420000E-1,-2.535726929E-1,2.366578674E0,9.321865082E0
8.152840000E-1,-1.067280579E-1,2.144440613E0,8.917555847E0
8.252269999E-1,-2.224374390E-1,2.226320343E0,8.596922607E0
8.351690000E-1,-3.896397400E-1,2.520159302E0,8.318501587E0
8.451120000E-1,-5.571414185E-1,2.967728577E0,8.147856445E0
8.550540000E-1,-6.959028625E-1,3.297492828E0,8.190817108E0
8.649970000E-1,-7.695497131E-1,3.367247772E0,8.105344849E0
8.749390000E-1,-7.128176880E-1,3.359014893E0,7.824079742E0
8.848820000E-1,-6.623725891E-1,3.419788513E0,7.458689575E0
8.948240000E-1,-6.971003723E-1,3.637136536E0,7.141199799E0
9.047670000E-1,-6.945556641E-1,4.040697327E0,7.674391022E0
