"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.355502250E0,-9.316335917E-1,1.368443847E0,7.259826660E-1
1.365442250E0,-8.833988905E-1,1.350257516E0,7.906516194E-1
1.375381250E0,-8.262946010E-1,1.328949332E0,8.429941535E-1
1.385321250E0,-7.679239511E-1,1.307214499E0,8.735498786E-1
1.395260250E0,-7.130732536E-1,1.280366659E0,8.767307401E-1
1.405200250E0,-6.630148292E-1,1.243316650E0,8.616240621E-1
1.415139250E0,-6.245132685E-1,1.188900590E0,8.332169056E-1
1.425079250E0,-5.888084769E-1,1.118997455E0,7.869118452E-1
1.435019250E0,-5.497851968E-1,1.042384982E0,7.327666283E-1
1.444958250E0,-4.998507202E-1,9.685414433E-1,6.653338075E-1
1.454898250E0,-4.538906813E-1,9.157876968E-1,6.100258231E-1
1.464837250E0,-4.112083912E-1,8.845507503E-1,5.620600581E-1
1.474777250E0,-3.745715618E-1,8.790233731E-1,5.311815143E-1
1.484716250E0,-3.534564972E-1,8.809857368E-1,5.036286712E-1
1.494656250E0,-3.510572612E-1,8.957620263E-1,4.842853248E-1
1.504595250E0,-3.699501753E-1,9.066320658E-1,4.694409668E-1
1.514535250E0,-4.006026387E-1,9.228472710E-1,4.523668885E-1
1.524474250E0,-4.424945414E-1,9.421767592E-1,4.319307804E-1
1.534414250E0,-4.834518135E-1,9.568231106E-1,4.034224451E-1
1.544353250E0,-5.227012634E-1,9.657253027E-1,3.699437380E-1
1.554293250E0,-5.556938648E-1,9.708511233E-1,3.376550376E-1
1.564232250E0,-5.777506828E-1,9.616528749E-1,3.125118911E-1
1.574172250E0,-6.010072827E-1,9.509762526E-1,3.024219573E-1
1.584111250E0,-6.152742505E-1,9.324113727E-1,3.024903238E-1
1.594051250E0,-6.201360822E-1,9.150281549E-1,3.132992983E-1
1.603991250E0,-6.245100498E-1,8.958466053E-1,3.282867670E-1
1.613930250E0,-6.192619801E-1,8.832620978E-1,3.393546045E-1
1.623870250E0,-6.133513451E-1,8.807458282E-1,3.476471305E-1
1.633809250E0,-5.995550752E-1,8.844444156E-1,3.540078104E-1
1.643749250E0,-5.731420517E-1,8.943994045E-1,3.599691093E-1
1.653688250E0,-5.401755571E-1,9.018322825E-1,3.617718220E-1
1.663628250E0,-4.989252388E-1,8.985552788E-1,3.648250699E-1
1.673567250E0,-4.442984760E-1,8.903277516E-1,3.682813346E-1
1.683507250E0,-3.854841590E-1,8.772886395E-1,3.694964051E-1
1.693446250E0,-3.168840706E-1,8.584318757E-1,3.666151166E-1
1.703386250E0,-2.372061163E-1,8.295338750E-1,3.665426075E-1
1.713325250E0,-1.607454270E-1,7.996667624E-1,3.697786033E-1
1.723265250E0,-8.899646252E-2,7.661347389E-1,3.606978059E-1
1.733204250E0,-3.068469092E-2,7.353467345E-1,3.410138488E-1
1.743144250E0,3.129569069E-2,7.007646561E-1,3.133328855E-1
1.753083250E0,9.614312649E-2,6.719574928E-1,2.753604650E-1
1.763023250E0,1.699941903E-1,6.495445967E-1,2.324875593E-1
1.772963250E0,2.424209863E-1,6.300712824E-1,1.881845593E-1
1.782902250E0,3.075366020E-1,6.219132543E-1,1.421012282E-1
1.792842250E0,3.572823107E-1,6.241404414E-1,1.073538885E-1
1.802781250E0,3.902772963E-1,6.253796220E-1,8.283043653E-2
1.812721250E0,4.139685035E-1,6.272741556E-1,8.320540935E-2
1.822660250E0,4.249791205E-1,6.180000901E-1,1.074272171E-1
1.832600250E0,4.262819588E-1,5.967437625E-1,1.429961324E-1
1.842539250E0,4.120778739E-1,5.699375272E-1,1.956711262E-1
1.852479250E0,3.905789554E-1,5.326061249E-1,2.562447488E-1
1.862418250E0,3.551182151E-1,4.757187963E-1,3.207376897E-1
1.872358250E0,3.059692979E-1,3.978168070E-1,3.876338899E-1
1.882297250E0,2.445137501E-1,2.826588452E-1,4.634941220E-1
1.892237250E0,1.860025078E-1,1.311670691E-1,5.342793465E-1
1.902176250E0,1.429196447E-1,-4.551510513E-2,6.021778584E-1
1.912116250E0,1.206676140E-1,-2.194778472E-1,6.628329754E-1
1.922055250E0,1.273060441E-1,-3.495931625E-1,7.145595551E-1
1.931995250E0,1.497136056E-1,-4.034380317E-1,7.540017366E-1
1.941935250E0,1.667907834E-1,-3.762299716E-1,7.771871686E-1
1.951874250E0,1.801404208E-1,-2.979479432E-1,7.918071151E-1
1.961814250E0,2.073773593E-1,-1.794918776E-1,8.049318790E-1
1.971753250E0,2.457852066E-1,-1.801616326E-2,8.311821222E-1
1.981693250E0,2.922073007E-1,1.840698272E-1,8.649536371E-1
1.991632250E0,3.307725489E-1,4.168127775E-1,8.794156909E-1
2.001572250E0,3.535081148E-1,6.357565522E-1,8.631983995E-1
2.011511250E0,3.408679664E-1,7.883857489E-1,8.081468940E-1
2.021451250E0,2.755877078E-1,8.351948857E-1,7.236366272E-1
2.031390250E0,1.883603930E-1,7.985647321E-1,6.326699853E-1
2.041330250E0,8.288341761E-2,6.955535412E-1,5.596662760E-1
2.051269250E0,-3.055685945E-2,5.677077174E-1,5.219724178E-1
2.061209250E0,-1.260864139E-1,4.593984783E-1,5.074520111E-1
2.071148250E0,-1.887399405E-1,3.843210340E-1,5.045715570E-1
2.081088250E0,-2.201055586E-1,3.577114642E-1,4.782553315E-1
2.091027250E0,-2.204259336E-1,3.522445261E-1,4.285298586E-1
2.100967250E0,-1.890692115E-1,3.577308953E-1,3.550052643E-1
2.110907250E0,-1.343977153E-1,3.615155220E-1,2.786396444E-1
2.120846250E0,-6.812517345E-2,3.630350232E-1,2.085290998E-1
2.130786250E0,2.097588498E-3,3.489269316E-1,1.433919072E-1
2.140725250E0,7.463473082E-2,3.232006133E-1,8.380617201E-2
2.150665250E0,1.371628195E-1,2.790049314E-1,3.935614601E-2
2.160604250E0,1.912383139E-1,2.205256373E-1,1.899641939E-4
2.170544250E0,2.287318856E-1,1.473193318E-1,-3.737898171E-2
2.180483250E0,2.457369268E-1,7.100072503E-2,-7.377450913E-2
2.190423250E0,2.364768386E-1,-2.751261462E-3,-1.058679968E-1
2.200362250E0,2.078328431E-1,-6.619846821E-2,-1.300117671E-1
2.210302250E0,1.640182436E-1,-1.125571728E-1,-1.527602226E-1
2.220241250E0,1.148308218E-1,-1.328823566E-1,-1.762344390E-1
2.230181250E0,7.038000226E-2,-1.281025112E-1,-2.052612901E-1
2.240120250E0,3.719111905E-2,-1.125743538E-1,-2.376622260E-1
2.250060250E0,2.380767092E-2,-7.848562300E-2,-2.651460767E-1
2.259999250E0,2.645395696E-2,-4.033298045E-2,-2.806603611E-1
2.269939250E0,4.857790098E-2,-1.033273805E-2,-2.961458564E-1
2.279879250E0,7.554204017E-2,1.776052173E-3,-2.975203991E-1
2.289818250E0,9.054176509E-2,7.794969715E-4,-2.929107249E-1
2.299758250E0,9.132143110E-2,-1.277525816E-2,-2.856681943E-1
2.309697250E0,8.020965755E-2,-3.735570237E-2,-2.810473442E-1
2.319637250E0,5.923381075E-2,-7.041937858E-2,-2.682082653E-1
2.329576250E0,3.550530970E-2,-1.067851111E-1,-2.448520809E-1
2.339516250E0,2.169567905E-2,-1.416393518E-1,-2.106567919E-1
2.349455250E0,8.704779670E-3,-1.626165360E-1,-1.710204333E-1
2.359395250E0,6.443396676E-3,-1.791127622E-1,-1.346658319E-1
2.369334250E0,4.697427619E-3,-1.986353397E-1,-1.093905792E-1
2.379274250E0,-1.697316766E-4,-2.193132490E-1,-1.067479402E-1
2.389213250E0,-7.265724242E-3,-2.442015558E-1,-1.170146912E-1
2.399153250E0,-1.688396744E-2,-2.642552257E-1,-1.332025975E-1
2.409092250E0,-2.743860707E-2,-2.884604335E-1,-1.486201733E-1
2.419032250E0,-3.886712343E-2,-3.069787920E-1,-1.606659889E-1
2.428971250E0,-6.425317377E-2,-3.372810483E-1,-1.568289101E-1
2.438911250E0,-1.071461588E-1,-3.745594919E-1,-1.501922607E-1
2.448850250E0,-1.573613882E-1,-3.882390857E-1,-1.453983039E-1
2.458790250E0,-2.273322046E-1,-3.940117657E-1,-1.414248794E-1
2.468729250E0,-2.989403307E-1,-3.824459314E-1,-1.377292126E-1
2.478669250E0,-3.496628106E-1,-3.761991560E-1,-1.045546532E-1
2.488609250E0,-3.941546381E-1,-4.077381492E-1,-3.469115123E-2
